store_expense_id,store_id,expense_type,amount,expense_date
1722,126,Internet,1257.78,2025-08-23
1723,4,Cleaning,3067.59,2025-03-18
1724,136,Repair,1055.41,2025-05-31
1725,50,Water,6937.01,2026-01-07
1726,26,Water,669.8,2025-12-20
1727,197,Internet,5118.75,2026-02-02
1728,58,Security,9967.13,2025-03-01
1729,61,Internet,8149.0,2025-03-30
1730,175,Cleaning,6171.43,2025-12-17
1731,23,Cleaning,3097.22,2025-11-03
1732,55,Repair,6257.76,2025-06-05
1733,156,Repair,5294.06,2025-03-27
1734,108,Cleaning,4289.53,2025-09-24
1735,23,Internet,1350.57,2026-01-25
1736,167,Water,8871.71,2025-09-03
1737,77,Electricity,4525.36,2025-02-24
1738,194,Repair,1986.49,2025-06-17
1739,130,Internet,3709.21,2025-04-11
1740,95,Security,4170.59,2025-08-12
1741,36,Cleaning,8284.0,2025-07-06
1742,188,Internet,7349.46,2025-07-01
1743,129,Electricity,7704.58,2026-01-13
1744,144,Electricity,159.76,2026-02-08
1745,17,Water,4190.73,2025-07-05
1746,186,Repair,4839.37,2025-11-30
1747,20,Electricity,240.96,2025-10-03
1748,100,Cleaning,2635.14,2025-07-12
1749,175,Security,7614.88,2025-04-22
1750,167,Cleaning,1414.24,2025-05-28
1751,91,Water,5376.34,2025-10-11
1752,111,Cleaning,2191.26,2025-06-11
1753,96,Electricity,170.6,2025-09-17
1754,159,Security,2449.95,2025-02-25
1755,2,Electricity,9759.94,2025-10-15
1756,170,Water,8025.29,2025-11-13
1757,155,Repair,9597.79,2025-06-20
1758,102,Electricity,4904.15,2025-10-24
1759,200,Security,1141.88,2025-04-14
1760,139,Security,5502.2,2025-02-24
1761,148,Repair,4571.05,2026-01-15
1762,200,Repair,8451.35,2025-11-27
1763,7,Internet,1025.92,2026-02-14
1764,66,Internet,4908.0,2025-07-15
1765,70,Internet,1542.98,2026-02-12
1766,31,Repair,3280.53,2025-03-15
1767,39,Cleaning,7386.7,2026-01-02
1768,66,Internet,4786.38,2025-04-08
1769,126,Repair,3790.09,2025-02-21
1770,131,Water,3975.04,2025-08-22
1771,122,Internet,4621.5,2025-04-15
1772,28,Internet,7860.91,2025-09-13
1773,141,Water,8926.24,2025-07-15
1774,68,Repair,9555.58,2025-06-30
1775,90,Water,7879.69,2025-03-18
1776,144,Cleaning,3188.3,2025-12-21
1777,2,Repair,6896.94,2025-08-04
1778,46,Repair,4404.15,2025-07-18
1779,136,Electricity,2583.97,2025-09-22
1780,2,Security,8416.67,2025-07-23
1781,82,Cleaning,432.34,2025-10-31
1782,178,Security,9022.53,2025-06-27
1783,39,Water,4641.7,2025-02-18
1784,176,Electricity,6390.15,2025-11-04
1785,125,Electricity,6610.57,2025-05-24
1786,70,Cleaning,8956.42,2026-01-27
1787,96,Water,6384.86,2025-09-12
1788,66,Security,6158.64,2025-02-23
1789,165,Water,713.19,2025-11-15
1790,134,Repair,5208.16,2025-08-17
1791,183,Security,1544.18,2026-01-26
1792,133,Internet,7387.47,2026-02-01
1793,91,Security,5146.61,2025-10-14
1794,75,Repair,6818.27,2025-07-06
1795,199,Cleaning,464.65,2025-05-11
1796,86,Water,893.68,2025-12-07
1797,65,Security,7177.42,2025-09-20
1798,165,Repair,767.24,2025-06-26
1799,144,Water,759.0,2025-05-16
1800,186,Security,170.48,2025-06-04
1801,16,Cleaning,9567.19,2025-07-10
1802,54,Water,7388.21,2025-09-20
1803,168,Cleaning,3564.85,2025-12-10
1804,182,Cleaning,3000.53,2025-09-14
1805,136,Water,3529.55,2025-11-22
1806,105,Electricity,7757.8,2025-08-08
1807,149,Cleaning,6630.64,2025-05-03
1808,83,Internet,1892.7,2025-06-18
1809,65,Water,1782.39,2025-04-18
1810,56,Security,1029.04,2025-09-23
1811,66,Water,6620.01,2025-10-15
1812,105,Internet,7655.51,2025-11-16
1813,76,Electricity,2687.21,2026-02-09
1814,162,Security,258.4,2025-10-09
1815,114,Security,867.61,2025-03-16
1816,186,Security,9680.21,2025-05-31
1817,188,Water,2989.68,2025-03-30
1818,67,Cleaning,7703.77,2025-08-29
1819,141,Internet,6265.4,2025-05-18
1820,149,Electricity,3850.3,2025-10-14
1821,161,Cleaning,2096.59,2026-02-09
1822,49,Cleaning,1257.79,2026-02-06
1823,26,Repair,6169.38,2025-03-23
1824,15,Repair,7757.61,2025-04-28
1825,46,Water,6456.85,2025-09-07
1826,172,Security,5326.51,2025-10-25
1827,55,Electricity,467.41,2025-12-17
1828,164,Cleaning,9686.46,2025-03-26
1829,50,Electricity,7997.21,2025-04-04
1830,44,Water,2963.58,2025-02-28
1831,94,Electricity,9800.7,2025-10-14
1832,192,Water,6038.72,2025-05-01
1833,92,Cleaning,5845.11,2026-01-08
1834,184,Internet,7493.33,2025-02-16
1835,58,Repair,8127.11,2026-02-03
1836,19,Water,6581.96,2025-03-08
1837,118,Repair,1324.55,2025-06-25
1838,64,Water,3415.76,2025-12-01
1839,163,Internet,9284.43,2025-06-10
1840,98,Electricity,2284.93,2025-09-30
1841,119,Repair,3753.06,2025-09-08
1842,191,Security,4349.16,2025-12-20
1843,113,Security,4422.08,2025-03-20
1844,1,Security,6148.75,2026-01-21
1845,177,Internet,9433.6,2025-10-01
1846,153,Internet,2444.89,2025-05-26
1847,128,Cleaning,1258.94,2025-04-05
1848,121,Electricity,2014.83,2025-12-24
1849,33,Repair,8874.9,2026-01-06
1850,9,Internet,6475.82,2025-07-08
1851,66,Internet,2894.77,2025-02-28
1852,12,Electricity,8168.67,2026-01-01
1853,26,Cleaning,8620.63,2025-04-15
1854,75,Water,8472.82,2025-09-25
1855,3,Water,9193.32,2025-03-22
1856,182,Internet,2559.8,2025-05-22
1857,158,Security,7562.67,2025-07-14
1858,93,Electricity,4632.37,2025-06-14
1859,178,Repair,8427.89,2025-03-19
1860,182,Water,7298.48,2025-08-26
1861,110,Internet,7775.65,2025-05-20
1862,144,Water,6578.81,2025-04-30
1863,184,Electricity,1815.42,2025-09-29
1864,50,Security,5473.02,2025-06-14
1865,45,Security,9847.46,2025-09-13
1866,65,Security,9377.01,2025-11-04
1867,24,Internet,479.58,2025-04-01
1868,127,Security,1689.91,2026-02-04
1869,42,Repair,1360.7,2025-08-12
1870,64,Repair,7273.5,2025-07-26
1871,77,Electricity,8186.96,2025-04-10
1872,114,Repair,2174.44,2025-12-08
1873,121,Repair,5083.23,2025-09-03
1874,141,Electricity,8415.0,2025-03-01
1875,96,Cleaning,7341.38,2025-03-20
1876,190,Repair,5445.26,2025-07-17
1877,115,Water,5923.96,2025-02-18
1878,67,Internet,5108.19,2026-01-23
1879,142,Repair,3010.61,2025-09-27
1880,139,Repair,5671.97,2025-09-18
1881,151,Water,6904.41,2025-07-28
1882,109,Security,8739.56,2025-03-05
1883,176,Internet,6381.1,2025-11-09
1884,151,Repair,7623.16,2025-03-28
1885,34,Water,1642.71,2026-01-17
1886,95,Repair,4642.5,2025-02-23
1887,98,Water,142.85,2025-11-14
1888,176,Internet,2504.45,2025-03-07
1889,170,Internet,7278.29,2025-04-23
1890,32,Internet,9918.51,2025-10-25
1891,68,Repair,1036.82,2025-06-14
1892,136,Internet,4044.87,2026-02-12
1893,162,Repair,8010.71,2025-08-27
1894,194,Repair,2080.15,2025-09-10
1895,122,Security,5573.1,2025-07-04
1896,153,Internet,7344.06,2025-04-15
1897,94,Repair,6179.06,2026-01-03
1898,5,Security,1920.85,2025-10-15
1899,67,Electricity,3586.08,2025-05-14
1900,87,Electricity,7848.73,2025-05-22
1901,124,Repair,5564.55,2025-05-06
1902,47,Electricity,102.03,2025-03-15
1903,153,Security,7621.86,2025-07-21
1904,24,Repair,401.35,2025-11-06
1905,196,Cleaning,7470.05,2025-04-03
1906,143,Water,2064.68,2025-06-24
1907,13,Cleaning,9582.83,2025-10-17
1908,22,Internet,3711.01,2025-08-26
1909,8,Internet,3302.97,2025-09-05
1910,164,Water,1531.44,2025-04-05
1911,13,Internet,3090.76,2025-12-08
1912,86,Electricity,8772.68,2025-11-08
1913,16,Repair,9963.53,2025-07-06
1914,151,Repair,3714.68,2025-03-30
1915,195,Repair,4513.68,2025-04-02
1916,63,Security,7234.61,2025-08-11
1917,86,Internet,8867.65,2025-07-05
1918,166,Internet,5950.79,2025-05-15
1919,7,Security,3945.68,2025-10-09
1920,59,Repair,4155.59,2025-04-14
1921,115,Security,6971.4,2026-01-02
1922,145,Cleaning,82.02,2025-03-03
1923,69,Internet,6214.91,2025-09-13
1924,157,Repair,3587.16,2025-06-30
1925,8,Electricity,7952.26,2025-12-30
1926,64,Security,975.26,2025-12-31
1927,10,Internet,5902.61,2025-06-26
1928,130,Water,4835.68,2025-02-20
1929,140,Water,6441.14,2025-12-24
1930,60,Water,695.29,2025-07-30
1931,50,Repair,5820.84,2025-04-11
1932,122,Cleaning,5636.77,2026-01-09
1933,136,Electricity,5628.57,2025-05-09
1934,109,Internet,6054.7,2025-11-01
1935,33,Water,6780.86,2025-07-22
1936,155,Internet,8059.64,2025-06-20
1937,106,Cleaning,2734.72,2025-03-24
1938,183,Water,8259.24,2025-10-12
1939,114,Internet,5007.64,2025-03-12
1940,92,Repair,816.73,2025-11-21
1941,180,Cleaning,632.58,2025-11-13
1942,124,Repair,3375.67,2025-10-12
1943,13,Electricity,7859.72,2025-11-19
1944,30,Electricity,7091.43,2025-10-10
1945,58,Water,7896.72,2025-03-02
1946,121,Cleaning,5196.83,2025-09-25
1947,18,Electricity,4429.98,2025-11-07
1948,197,Security,1517.15,2025-03-11
1949,43,Security,3315.52,2025-06-04
1950,52,Repair,4368.49,2025-10-13
1951,118,Electricity,931.57,2025-05-11
1952,34,Electricity,2245.09,2025-10-16
1953,85,Water,6002.34,2025-05-12
1954,89,Internet,7369.85,2025-04-27
1955,6,Repair,9983.56,2026-01-04
1956,66,Water,9334.48,2025-06-15
1957,185,Security,6443.52,2025-12-13
1958,150,Internet,4241.42,2025-05-23
1959,193,Water,6379.96,2025-10-03
1960,1,Electricity,7867.23,2025-03-21
1961,131,Internet,1227.45,2025-02-19
1962,98,Repair,4128.55,2025-03-02
1963,176,Electricity,8406.03,2025-06-07
1964,180,Internet,3869.14,2025-06-20
1965,35,Repair,5740.13,2025-07-22
1966,50,Internet,5898.31,2025-05-08
1967,48,Water,1885.54,2025-06-20
1968,131,Water,3654.24,2025-06-05
1969,9,Repair,3378.39,2025-08-14
1970,35,Electricity,310.66,2026-01-25
1971,78,Repair,290.71,2025-07-17
1972,183,Internet,8325.39,2025-05-27
1973,30,Internet,2767.05,2025-11-12
1974,27,Cleaning,5204.88,2025-03-09
1975,188,Security,3022.32,2025-06-25
1976,120,Repair,9409.76,2026-01-05
1977,9,Water,2630.0,2025-04-21
1978,109,Repair,4325.09,2025-07-27
1979,2,Security,8733.67,2025-10-06
1980,27,Security,8427.24,2025-06-05
1981,95,Water,1901.71,2025-02-16
1982,185,Water,8036.3,2025-04-30
1983,6,Security,4608.96,2025-10-16
1984,169,Security,4855.54,2025-02-20
1985,143,Electricity,1378.13,2025-09-08
1986,38,Security,851.99,2025-07-14
1987,85,Repair,7293.0,2025-03-06
1988,72,Electricity,4989.79,2025-10-12
1989,185,Repair,4396.66,2025-10-05
1990,50,Water,7308.61,2025-08-21
1991,191,Electricity,7666.85,2026-01-14
1992,128,Security,1631.14,2025-11-20
1993,23,Internet,6121.74,2025-04-04
1994,166,Security,1396.77,2025-05-11
1995,101,Repair,7526.18,2025-05-05
1996,106,Cleaning,6586.7,2025-07-29
1997,103,Cleaning,9568.32,2025-07-19
1998,39,Repair,736.13,2025-08-05
1999,78,Cleaning,617.69,2025-05-20
2000,89,Repair,2857.76,2025-11-29
2001,101,Repair,2653.97,2025-06-11
2002,194,Cleaning,2507.44,2025-06-06
2003,70,Internet,9067.23,2025-12-19
2004,41,Cleaning,2532.98,2025-02-18
2005,83,Cleaning,2755.9,2025-08-18
2006,157,Security,7606.01,2025-06-26
2007,154,Cleaning,4524.91,2025-04-08
2008,185,Security,7778.27,2025-03-15
2009,24,Water,700.39,2025-07-18
2010,43,Cleaning,4901.33,2026-01-12
2011,37,Cleaning,384.46,2025-04-25
2012,134,Security,673.4,2025-09-27
2013,187,Electricity,9069.05,2025-09-07
2014,194,Water,1435.49,2025-09-07
2015,76,Electricity,5347.59,2026-01-13
2016,73,Cleaning,4140.4,2025-02-21
2017,48,Repair,3506.07,2025-11-17
2018,15,Internet,9003.34,2025-10-09
2019,23,Electricity,267.14,2025-12-09
2020,62,Electricity,6654.71,2025-05-03
2021,19,Security,9635.77,2025-05-11
2022,12,Security,5623.67,2025-06-04
2023,169,Water,9371.38,2025-12-01
2024,8,Internet,569.97,2025-04-04
2025,130,Water,4216.99,2025-07-08
2026,45,Internet,2638.57,2025-06-06
2027,152,Internet,7321.67,2025-04-09
2028,196,Repair,9813.91,2025-08-07
2029,122,Cleaning,2602.47,2025-05-27
2030,104,Water,6559.04,2025-12-12
2031,35,Internet,2021.07,2025-10-07
2032,103,Water,5675.04,2025-10-21
2033,52,Security,4666.13,2025-02-27
2034,19,Water,9721.45,2025-06-21
2035,49,Cleaning,6104.85,2025-04-08
2036,9,Electricity,3527.59,2025-08-16
2037,61,Internet,1185.25,2025-12-15
2038,18,Electricity,1554.91,2025-11-15
2039,132,Electricity,2291.9,2025-08-16
2040,97,Electricity,2547.12,2025-05-01
2041,189,Cleaning,8513.63,2025-03-20
2042,106,Cleaning,5634.17,2025-12-06
2043,32,Electricity,5257.74,2025-11-24
2044,88,Water,1191.95,2025-10-27
2045,89,Internet,8608.39,2025-08-24
2046,100,Water,7242.0,2025-07-26
2047,138,Water,723.3,2025-05-05
2048,21,Cleaning,7092.96,2025-03-08
2049,98,Cleaning,5458.21,2025-03-22
2050,99,Cleaning,863.17,2025-05-22
2051,95,Cleaning,4610.09,2025-09-09
2052,55,Electricity,4872.73,2025-09-23
2053,26,Electricity,1699.46,2026-01-09
2054,80,Security,9459.7,2025-07-31
2055,69,Water,8507.25,2025-02-18
2056,23,Security,6706.77,2025-12-09
2057,135,Security,4649.84,2026-01-19
2058,10,Security,4147.07,2025-06-05
2059,57,Internet,6527.19,2025-11-01
2060,180,Electricity,5477.05,2025-05-13
2061,75,Water,669.62,2026-02-09
2062,185,Repair,5149.4,2025-08-15
2063,180,Internet,8073.72,2025-04-09
2064,17,Internet,4619.44,2025-03-04
2065,90,Water,566.97,2025-04-17
2066,181,Water,7873.47,2025-02-21
2067,39,Repair,2053.57,2025-12-17
2068,40,Repair,2623.28,2025-08-03
2069,24,Water,1688.83,2025-03-12
2070,56,Repair,3335.64,2025-10-30
2071,129,Security,7579.68,2025-03-30
2072,198,Internet,5217.89,2025-04-13
2073,135,Security,2088.57,2025-05-24
2074,32,Repair,8784.41,2025-04-07
2075,22,Electricity,8801.84,2026-02-13
2076,7,Repair,8712.26,2025-10-07
2077,66,Repair,2426.02,2026-02-14
2078,145,Security,4539.83,2025-05-05
2079,96,Cleaning,9850.65,2025-03-28
2080,131,Water,7731.52,2025-09-26
2081,143,Cleaning,320.32,2025-09-01
2082,46,Security,698.79,2025-10-30
2083,79,Electricity,4666.12,2025-05-14
2084,155,Electricity,9096.74,2025-02-14
2085,97,Repair,5410.08,2025-08-22
2086,187,Cleaning,5003.23,2025-08-06
2087,162,Cleaning,1099.46,2025-04-18
2088,16,Water,6584.96,2025-12-03
2089,14,Security,8229.93,2026-01-19
2090,93,Internet,3835.18,2025-12-18
2091,37,Water,7767.34,2026-01-05
2092,66,Security,9646.54,2025-05-24
2093,130,Internet,2077.48,2025-09-15
2094,75,Internet,5257.13,2025-11-28
2095,181,Security,2907.02,2026-01-11
2096,192,Internet,7938.9,2025-03-24
2097,175,Water,5797.05,2025-03-19
2098,110,Water,6364.1,2026-02-10
2099,156,Water,7989.25,2025-12-14
2100,80,Electricity,3989.91,2025-05-08
2101,56,Water,9155.15,2025-04-12
2102,148,Security,5353.64,2026-01-25
2103,185,Security,1621.65,2025-10-17
2104,32,Internet,6974.2,2025-11-02
2105,33,Cleaning,7942.95,2025-06-18
2106,132,Electricity,3201.78,2025-07-28
2107,52,Repair,8578.93,2025-03-22
2108,136,Cleaning,9066.13,2025-11-15
2109,172,Cleaning,2805.2,2026-01-16
2110,94,Cleaning,9836.04,2025-05-26
2111,77,Cleaning,1450.08,2025-11-27
2112,117,Repair,2060.06,2026-02-11
2113,10,Electricity,1883.04,2025-09-09
2114,198,Electricity,8945.2,2025-06-28
2115,23,Repair,6560.21,2025-03-23
2116,157,Water,1563.44,2025-08-19
2117,81,Electricity,4431.22,2026-02-04
2118,58,Security,6172.22,2025-02-14
2119,64,Internet,880.47,2025-03-17
2120,175,Electricity,8830.04,2025-09-16
2121,46,Repair,8045.86,2025-04-11
2122,25,Electricity,5076.81,2025-11-16
2123,22,Internet,9672.91,2025-11-10
2124,162,Water,4206.72,2025-04-03
2125,6,Cleaning,9841.9,2025-10-19
2126,22,Security,6695.8,2025-05-02
2127,184,Security,6364.98,2026-02-03
2128,16,Water,1701.25,2025-02-19
2129,60,Cleaning,8825.18,2025-06-26
2130,194,Repair,4303.52,2025-07-23
2131,151,Cleaning,1664.22,2025-07-18
2132,196,Security,175.44,2025-09-23
2133,106,Electricity,5619.57,2025-08-19
2134,53,Security,5297.63,2025-05-26
2135,26,Electricity,7207.57,2025-06-04
2136,132,Repair,8908.07,2025-11-05
2137,126,Internet,840.1,2025-05-24
2138,75,Security,7328.39,2025-09-30
2139,99,Water,1914.75,2025-10-16
2140,168,Cleaning,8588.86,2025-12-09
2141,25,Internet,8199.68,2025-03-01
2142,111,Electricity,5430.9,2025-08-30
2143,179,Electricity,7116.92,2025-03-12
2144,184,Water,3177.78,2025-09-28
2145,47,Electricity,4738.12,2025-08-02
2146,156,Internet,8225.29,2025-06-12
2147,106,Internet,4619.69,2025-04-08
2148,49,Cleaning,3610.09,2025-10-07
2149,16,Electricity,4967.41,2025-11-27
2150,93,Water,8291.08,2025-08-01
2151,51,Internet,3385.32,2025-04-27
2152,86,Internet,1778.93,2025-10-16
2153,126,Internet,7134.54,2025-08-10
2154,91,Internet,8268.48,2025-05-25
2155,10,Electricity,1051.34,2025-12-20
2156,61,Water,2436.75,2025-06-29
2157,146,Water,1462.62,2025-12-24
2158,159,Electricity,3512.02,2025-09-25
2159,57,Internet,4530.99,2025-07-13
2160,160,Water,7500.82,2025-08-26
2161,167,Electricity,6528.92,2025-11-19
2162,125,Cleaning,6228.24,2025-10-12
2163,6,Repair,3556.13,2026-02-14
2164,110,Electricity,8422.4,2025-09-28
2165,109,Internet,4739.31,2025-07-15
2166,3,Internet,9792.09,2025-07-25
2167,163,Security,6359.71,2025-08-23
2168,21,Repair,1306.33,2025-03-08
2169,195,Cleaning,6777.97,2025-05-10
2170,148,Cleaning,3284.78,2025-07-30
2171,40,Security,6878.96,2026-01-25
2172,95,Repair,742.93,2025-05-04
2173,110,Repair,1790.07,2025-05-28
2174,50,Internet,8564.59,2026-01-11
2175,4,Cleaning,2310.44,2025-08-14
2176,78,Repair,8378.56,2025-04-22
2177,112,Security,2828.8,2025-03-10
2178,55,Cleaning,6446.68,2025-12-23
2179,153,Repair,6956.8,2025-08-03
2180,46,Electricity,5150.91,2025-03-25
2181,70,Security,3087.84,2025-09-29
2182,12,Security,2165.81,2025-05-22
2183,148,Water,380.23,2025-10-03
2184,109,Security,3074.27,2025-03-17
2185,71,Security,6548.97,2025-04-21
2186,155,Water,9386.13,2025-12-05
2187,128,Internet,8718.48,2025-03-28
2188,167,Security,7672.34,2025-04-17
2189,46,Internet,7895.05,2025-03-05
2190,6,Repair,6666.6,2025-10-05
2191,101,Repair,2639.85,2025-12-20
2192,196,Water,9076.59,2025-11-02
2193,107,Cleaning,6723.79,2025-12-11
2194,130,Water,5626.38,2025-09-15
2195,76,Internet,1154.35,2026-01-27
2196,61,Internet,4498.2,2025-08-13
2197,179,Security,4630.56,2025-03-18
2198,146,Electricity,8652.41,2025-02-15
2199,23,Repair,5489.15,2026-01-02
2200,152,Security,3834.99,2025-04-12
2201,26,Cleaning,9769.16,2025-12-16
2202,101,Water,1151.67,2025-11-15
2203,39,Water,4254.36,2025-09-29
2204,48,Internet,468.15,2025-11-17
2205,137,Water,7412.05,2026-01-23
2206,184,Electricity,9184.86,2025-05-22
2207,193,Electricity,2836.37,2025-07-09
2208,57,Repair,8590.5,2025-06-02
2209,8,Internet,2957.57,2025-06-08
2210,196,Electricity,9112.16,2025-03-04
2211,52,Cleaning,7551.92,2025-10-26
2212,174,Water,8058.82,2025-09-25
2213,117,Internet,229.17,2025-05-02
2214,36,Water,9629.96,2025-05-28
2215,146,Security,7280.38,2025-07-04
2216,159,Cleaning,3082.27,2025-04-17
2217,42,Internet,8302.48,2025-10-07
2218,69,Water,2851.14,2025-05-16
2219,25,Cleaning,8733.9,2026-01-13
2220,186,Electricity,1170.17,2026-02-05
2221,22,Repair,7051.68,2025-03-18
2222,132,Electricity,5429.95,2026-01-03
2223,19,Electricity,1010.52,2025-04-14
2224,8,Water,2456.84,2025-12-06
2225,21,Security,173.42,2025-07-09
2226,186,Electricity,4714.24,2025-09-20
2227,178,Water,3047.59,2025-12-20
2228,80,Water,6003.66,2025-11-20
2229,109,Electricity,3007.52,2025-05-24
2230,35,Internet,3034.2,2025-07-18
2231,128,Cleaning,7444.77,2025-10-08
2232,9,Security,529.02,2025-07-30
2233,6,Electricity,9033.81,2026-02-06
2234,15,Electricity,8530.03,2025-03-22
2235,58,Security,6694.66,2025-12-13
2236,61,Repair,5952.55,2025-07-08
2237,8,Electricity,8928.41,2025-10-14
2238,15,Security,1894.04,2026-01-09
2239,53,Security,835.74,2025-03-09
2240,139,Water,2433.13,2025-09-24
2241,5,Water,7956.05,2025-04-11
2242,71,Security,394.97,2025-07-04
2243,57,Repair,5848.93,2025-12-23
2244,193,Internet,9954.6,2025-05-13
2245,195,Electricity,8564.18,2025-10-03
2246,15,Repair,5238.38,2025-12-31
2247,112,Repair,683.23,2026-01-27
2248,106,Water,8322.17,2025-09-09
2249,53,Security,6009.84,2025-06-20
2250,56,Security,1193.58,2026-01-27
2251,92,Electricity,983.88,2025-05-26
2252,56,Security,9100.79,2025-04-16
2253,108,Repair,6708.54,2025-04-14
2254,188,Internet,8301.4,2025-06-26
2255,134,Repair,8795.84,2025-06-15
2256,71,Repair,5739.13,2026-02-07
2257,186,Cleaning,5198.59,2025-09-17
2258,28,Internet,4332.75,2025-10-30
2259,23,Internet,3203.62,2025-12-26
2260,154,Internet,4374.23,2026-01-16
2261,147,Cleaning,7750.1,2025-12-08
2262,183,Repair,6039.14,2025-02-15
2263,87,Cleaning,8930.61,2025-11-11
2264,9,Electricity,4461.63,2025-10-11
2265,189,Repair,6090.54,2025-06-23
2266,194,Internet,6331.51,2025-10-27
2267,158,Electricity,5937.39,2025-10-23
2268,188,Internet,7041.21,2025-11-12
2269,65,Internet,2412.46,2025-03-22
2270,145,Repair,5148.02,2025-03-14
2271,72,Cleaning,1087.04,2026-01-07
2272,52,Water,3875.89,2025-09-14
2273,98,Internet,4902.29,2025-12-11
2274,161,Repair,6539.63,2025-05-14
2275,80,Cleaning,9507.78,2025-08-24
2276,166,Security,6026.48,2025-06-02
2277,52,Security,7448.76,2026-02-06
2278,123,Security,5087.35,2026-01-06
2279,123,Electricity,6359.34,2025-05-15
2280,135,Repair,755.78,2025-05-02
2281,31,Water,2581.2,2025-03-02
2282,96,Internet,3650.44,2025-05-13
2283,200,Electricity,4751.31,2026-02-01
2284,48,Security,504.21,2025-10-03
2285,25,Electricity,1443.24,2025-03-07
2286,186,Repair,2804.3,2025-10-22
2287,113,Security,9716.75,2025-11-29
2288,81,Electricity,3346.9,2025-06-17
2289,195,Water,4846.31,2025-10-19
2290,103,Water,2001.17,2026-01-02
2291,25,Electricity,6127.26,2025-03-02
2292,2,Cleaning,2842.8,2025-05-14
2293,128,Cleaning,2109.58,2025-11-19
2294,174,Cleaning,5189.9,2025-02-28
2295,17,Cleaning,104.78,2025-09-21
2296,80,Internet,126.26,2025-09-22
2297,141,Internet,2229.73,2025-02-19
2298,154,Repair,415.38,2025-11-15
2299,161,Cleaning,1124.86,2025-03-06
2300,92,Cleaning,3421.66,2026-01-22
2301,56,Security,8035.73,2025-12-14
2302,24,Internet,5741.88,2025-04-10
2303,92,Electricity,5151.04,2026-01-19
2304,39,Electricity,2970.21,2025-02-28
2305,103,Repair,9320.95,2026-01-11
2306,1,Water,4000.3,2025-06-09
2307,71,Internet,916.57,2026-01-02
2308,53,Electricity,6189.81,2025-12-04
2309,141,Security,1182.69,2025-05-19
2310,14,Cleaning,3484.97,2025-05-30
2311,14,Electricity,5098.75,2025-08-06
2312,181,Security,8748.51,2025-08-23
2313,184,Water,4960.79,2025-03-15
2314,88,Water,7037.47,2026-02-04
2315,178,Cleaning,9928.53,2025-06-21
2316,113,Security,1358.32,2026-01-19
2317,33,Electricity,2783.58,2025-10-01
2318,35,Security,3976.03,2025-08-06
2319,115,Water,4247.19,2025-05-16
2320,72,Repair,4139.66,2025-04-18
2321,134,Repair,9080.73,2025-04-23
2322,4,Water,7154.62,2025-10-14
2323,14,Water,6098.66,2025-06-22
2324,23,Security,3128.26,2026-01-31
2325,49,Cleaning,8246.71,2025-03-07
2326,109,Repair,9552.85,2025-07-23
2327,57,Cleaning,8220.92,2025-09-12
2328,152,Internet,65.57,2025-12-03
2329,42,Security,6382.19,2026-01-30
2330,168,Security,558.8,2026-02-07
2331,86,Repair,2613.19,2025-04-24
2332,32,Water,642.27,2026-01-21
2333,123,Cleaning,6057.76,2025-06-11
2334,90,Security,6881.57,2025-10-30
2335,103,Water,1189.15,2025-03-14
2336,107,Security,3869.2,2025-02-16
2337,133,Repair,4589.55,2025-09-01
2338,125,Internet,3722.08,2025-06-06
2339,118,Electricity,1254.2,2025-11-25
2340,59,Security,4218.53,2025-08-07
2341,158,Repair,7524.22,2025-07-19
2342,167,Cleaning,756.53,2025-09-03
2343,170,Security,847.79,2025-08-19
2344,174,Security,3579.97,2025-06-11
2345,113,Water,9420.17,2025-05-12
2346,70,Repair,6702.3,2025-02-18
2347,22,Security,6802.77,2025-10-14
2348,16,Security,3651.1,2025-05-23
2349,135,Cleaning,5956.92,2025-04-23
2350,98,Security,150.81,2025-05-09
2351,8,Water,6379.16,2025-11-09
2352,32,Repair,9137.21,2025-07-08
2353,111,Electricity,6145.11,2025-04-12
2354,8,Cleaning,8743.3,2025-08-24
2355,56,Electricity,7253.53,2026-02-14
2356,119,Water,1249.56,2026-02-07
2357,4,Electricity,9029.41,2025-05-26
2358,164,Cleaning,711.12,2025-10-15
2359,137,Internet,5362.98,2025-12-30
2360,143,Cleaning,1464.26,2025-05-20
2361,149,Water,166.48,2025-07-30
2362,81,Cleaning,4249.24,2026-01-18
2363,176,Electricity,2985.66,2025-05-11
2364,44,Internet,4885.7,2025-05-20
2365,112,Water,5793.14,2025-05-07
2366,88,Internet,485.2,2026-01-09
2367,186,Cleaning,1273.88,2025-09-27
2368,54,Security,5608.49,2025-08-01
2369,180,Water,3464.52,2025-11-03
2370,76,Cleaning,7305.28,2025-02-21
2371,120,Cleaning,6540.3,2025-12-07
2372,129,Internet,8463.76,2025-02-15
2373,190,Repair,6940.3,2025-03-11
2374,126,Repair,4327.81,2025-05-21
2375,193,Cleaning,6746.02,2025-10-20
2376,137,Security,2790.04,2025-04-22
2377,5,Electricity,3097.82,2025-07-02
2378,101,Internet,7900.4,2025-03-27
2379,145,Internet,4491.87,2025-08-10
2380,92,Cleaning,7993.88,2025-08-29
2381,76,Internet,8233.1,2025-03-17
2382,144,Repair,8582.75,2025-03-29
2383,35,Repair,9170.52,2025-04-26
2384,150,Security,4338.3,2025-04-10
2385,22,Security,3222.72,2025-06-27
