work_order_id,product_id,line_id,start_timestamp,end_timestamp,quantity_produced,rejected_quantity,status
6413,4688,8,2025-12-09 01:19:53.553389,2025-12-09 04:19:53.553389,1132.0,12.0,
9665,4970,5,2025-06-24 14:42:33.739368,2025-06-24 23:42:33.739368,2283.0,62.0,Completed
11517,828,4,2024-07-09 18:01:31.077111,2024-07-10 04:01:31.077111,2146.0,47.0,Completed
8442,5315,1,2025-11-20 03:42:09.158626,2025-11-20 06:42:09.158626,392.0,4.0,Completed
2132,6034,5,2024-08-30 00:38:25.776137,2024-08-30 10:38:25.776137,2146.0,102.0,Completed
14443,4544,5,,2024-10-08 01:39:09.983986,2012.0,,
3307,5277,3,2024-03-29 07:45:57.727210,2024-03-29 17:45:57.727210,2266.0,40.0,Completed
1062,2340,8,2024-04-26 20:31:57.203628,2024-04-27 04:31:57.203628,3290.0,106.0,Completed
9030,4121,5,2024-06-06 04:15:23.150539,2024-06-06 13:15:23.150539,1986.0,19.0,Completed
13591,4683,2,2025-07-16 03:03:47.611400,2025-07-16 05:03:47.611400,371.0,15.0,Completed
9490,4867,1,2025-04-03 17:59:30.061362,2025-04-03 21:59:30.061362,521.0,,
5377,707,4,2024-06-19 17:23:53.435756,2024-06-19 19:23:53.435756,480.0,20.0,Completed
4406,766,1,2024-06-23 04:07:24.132267,2024-06-23 06:07:24.132267,277.0,,Completed
11265,3024,3,2024-11-24 18:39:59.905189,2024-11-25 01:39:59.905189,1937.0,92.0,Completed
1025,456,2,2024-06-02 01:13:01.531551,2024-06-02 08:13:01.531551,1343.0,37.0,Completed
6332,1013,4,2026-02-01 11:04:13.367651,2026-02-01 12:04:13.367651,222.0,8.0,Completed
8411,2819,7,2024-11-17 03:50:21.410553,2024-11-17 06:50:21.410553,1170.0,18.0,Completed
11107,3024,2,2025-05-28 15:57:04.848341,2025-05-28 16:57:04.848341,220.0,0.0,Completed
5437,4879,5,2024-06-27 07:23:09.323497,2024-06-27 11:23:09.323497,956.0,45.0,Completed
9624,721,3,2025-03-18 16:26:16.989564,2025-03-18 23:26:16.989564,1686.0,35.0,Completed
4779,4258,6,2025-08-06 01:11:08.834991,2025-08-06 09:11:08.834991,1659.0,62.0,Completed
2099,258,3,2025-09-01 09:33:54.376248,2025-09-01 17:33:54.376248,2092.0,103.0,Completed
13996,3693,6,,2024-04-09 08:28:08.733953,222.0,5.0,Completed
5559,3202,6,2025-03-08 00:27:20.763350,2025-03-08 08:27:20.763350,,24.0,Completed
4383,5383,10,2024-09-13 17:28:48.515563,2024-09-13 20:28:48.515563,1122.0,37.0,
9119,4924,4,2024-08-19 03:13:36.803175,2024-08-19 14:13:36.803175,2656.0,86.0,Completed
1804,3801,9,2024-06-10 17:15:03.054692,,1361.0,56.0,Completed
12242,719,3,2025-10-25 06:48:10.473108,2025-10-25 12:48:10.473108,1386.0,29.0,Completed
6595,4108,7,2025-02-22 12:37:47.429631,2025-02-22 16:37:47.429631,1773.0,67.0,Completed
8922,2845,6,2024-09-07 12:37:10.436844,2024-09-07 15:37:10.436844,632.0,9.0,Completed
7026,909,3,2025-07-27 05:22:11.642591,2025-07-27 10:22:11.642591,1273.0,50.0,Completed
6544,2931,7,2024-11-08 08:05:40.389457,2024-11-08 16:05:40.389457,3052.0,49.0,Completed
2351,2305,8,,2025-10-25 18:36:55.101943,2205.0,11.0,Completed
4303,698,8,2025-10-12 01:06:49.063010,2025-10-12 11:06:49.063010,3668.0,166.0,Completed
4841,5155,7,2024-05-06 18:48:25.112045,2024-05-07 01:48:25.112045,2670.0,20.0,
23,2294,3,2026-01-27 05:22:44.209314,2026-01-27 11:22:44.209314,1571.0,26.0,Completed
2787,4646,7,2024-09-07 06:26:02.089005,2024-09-07 10:26:02.089005,1849.0,71.0,Completed
9175,5095,7,2024-12-24 22:36:14.874710,2024-12-25 00:36:14.874710,903.0,18.0,Completed
2537,4856,1,2025-07-02 05:03:33.694803,2025-07-02 12:03:33.694803,840.0,11.0,Completed
7489,1953,4,2025-01-22 02:25:38.759075,2025-01-22 10:25:38.759075,1873.0,18.0,Completed
5390,5669,5,2026-02-23 13:49:06.396433,2026-02-23 18:49:06.396433,1212.0,45.0,Completed
7902,1857,7,2025-08-30 21:59:53.428439,2025-08-31 06:59:53.428439,3875.0,112.0,Completed
10041,570,7,2024-06-12 15:52:07.016390,2024-06-12 19:52:07.016390,1748.0,54.0,Completed
5900,2885,3,2024-07-14 03:45:36.857041,2024-07-14 09:45:36.857041,1640.0,50.0,Completed
5890,2235,8,2024-07-14 20:25:45.409406,2024-07-15 01:25:45.409406,2116.0,72.0,
462,3056,10,2025-07-02 01:27:55.104931,2025-07-02 02:27:55.104931,442.0,10.0,Completed
1602,3069,1,2024-02-28 05:06:56.349242,2024-02-28 10:06:56.349242,575.0,2.0,completed
11080,5200,5,2024-03-28 13:53:46.572965,2024-03-28 20:53:46.572965,1501.0,48.0,Completed
6733,4064,4,2024-11-05 13:38:06.566156,2024-11-05 15:38:06.566156,428.0,11.0,completed
12099,3579,4,2025-10-27 09:19:45.887519,2025-10-27 17:19:45.887519,1679.0,24.0,Completed
1960,81,2,2024-03-25 07:41:57.805086,2024-03-25 09:41:57.805086,456.0,13.0,Completed
10789,2912,1,2024-05-21 14:35:46.658885,2024-05-22 00:35:46.658885,1205.0,46.0,Completed
8291,945,3,2025-07-29 01:04:06.097530,2025-07-29 04:04:06.097530,764.0,16.0,Completed
5186,676,8,2024-09-30 01:51:56.226805,2024-09-30 06:51:56.226805,1836.0,2.0,Completed
13381,333,2,2024-09-29 02:07:50.226348,2024-09-29 04:07:50.226348,418.0,11.0,Completed
13255,4606,5,2025-12-17 11:03:19.165270,2025-12-17 21:03:19.165270,,100.0,Completed
3068,921,9,2025-12-04 02:31:56.084850,2025-12-04 06:31:56.084850,1126.0,37.0,Completed
6,4099,1,2025-01-31 16:35:58.041045,2025-01-31 20:35:58.041045,565.0,11.0,Completed
9433,4476,5,2025-03-09 16:11:25.575776,2025-03-09 18:11:25.575776,455.0,12.0,Completed
4628,1186,3,2025-10-05 14:52:14.340311,2025-10-06 01:52:14.340311,2524.0,64.0,Completed
7579,819,4,2025-05-05 11:22:33.211324,2025-05-05 22:22:33.211324,2680.0,34.0,Completed
12827,5541,9,2025-01-17 01:04:23.678665,2025-01-17 12:04:23.678665,3193.0,59.0,Completed
6634,3034,3,2025-03-04 08:14:04.470057,2025-03-04 13:14:04.470057,1289.0,14.0,Completed
11187,1515,7,2025-01-06 01:03:40.893049,2025-01-06 06:03:40.893049,1908.0,75.0,Completed
9351,2284,4,2025-01-06 16:54:03.901915,2025-01-06 23:54:03.901915,1480.0,33.0,Completed
5117,4687,9,2025-05-03 14:24:27.789525,2025-05-03 16:24:27.789525,644.0,7.0,Completed
5091,1112,3,2026-02-21 12:05:52.895113,2026-02-21 13:05:52.895113,268.0,9.0,Completed
2041,1887,6,2025-11-01 10:02:35.675693,2025-11-01 14:02:35.675693,849.0,19.0,Completed
4402,618,6,2025-09-02 15:03:06.060838,2025-09-03 01:03:06.060838,2408.0,18.0,
8862,4185,9,2025-05-15 10:48:55.763914,2025-05-15 12:48:55.763914,582.0,13.0,Completed
1043,3863,10,2025-06-19 09:38:43.633021,2025-06-19 18:38:43.633021,4077.0,78.0,Completed
13727,4910,2,2025-05-22 19:24:39.397690,2025-05-23 02:24:39.397690,1506.0,8.0,Completed
8215,2730,4,2024-10-03 03:46:55.754751,2024-10-03 14:46:55.754751,,116.0,Completed
8187,4941,3,2025-08-30 02:08:35.069100,,482.0,6.0,Completed
9042,1084,2,2025-10-27 01:01:33.311011,2025-10-27 11:01:33.311011,2165.0,94.0,Completed
4429,5950,4,2024-04-18 00:44:27.130424,2024-04-18 02:44:27.130424,460.0,22.0,Completed
13108,3484,9,2025-09-06 07:08:26.092985,2025-09-06 12:08:26.092985,1612.0,72.0,Completed
4263,4399,9,2025-01-16 09:07:49.221806,2025-01-16 16:07:49.221806,2395.0,85.0,Completed
6672,183,9,2024-09-24 21:49:26.679135,2024-09-25 03:49:26.679135,1992.0,22.0,Completed
300,4196,8,2024-12-20 08:04:01.140567,2024-12-20 14:04:01.140567,2541.0,41.0,Completed
12529,5741,9,2024-04-19 22:41:52.284892,2024-04-20 00:41:52.284892,628.0,2.0,Completed
6556,4861,1,2024-12-15 21:40:19.534684,2024-12-16 04:40:19.534684,821.0,36.0,Completed
12797,3086,4,2024-03-28 11:16:37.904751,2024-03-28 12:16:37.904751,197.0,1.0,Completed
1264,3067,8,2024-11-20 05:37:07.349946,2024-11-20 13:37:07.349946,3259.0,125.0,Completed
6522,1769,1,2024-09-29 20:02:08.070722,2024-09-30 02:02:08.070722,730.0,33.0,Completed
14910,1707,10,2024-07-20 05:45:52.052808,2024-07-20 11:45:52.052808,2188.0,96.0,Completed
10118,585,9,,2026-02-21 13:04:30.770006,2914.0,118.0,COMPLETED
11795,506,5,2025-03-17 18:50:27.791712,2025-03-18 01:50:27.791712,1490.0,55.0,Completed
3127,4526,8,2025-03-23 09:35:02.686922,2025-03-23 11:35:02.686922,831.0,20.0,Completed
1263,4504,8,2024-05-21 00:38:01.851289,2024-05-21 06:38:01.851289,2244.0,68.0,Completed
4730,4206,9,2025-06-10 19:07:38.678538,2025-06-10 23:07:38.678538,1304.0,34.0,Completed
3567,5578,1,2026-02-15 02:34:59.312716,2026-02-15 12:34:59.312716,1307.0,29.0,Completed
9412,3443,6,2025-08-14 00:09:06.925435,2025-08-14 02:09:06.925435,,6.0,Completed
3584,5944,7,2026-02-10 12:46:12.569860,2026-02-10 13:46:12.569860,391.0,15.0,Completed
13640,2341,10,2024-05-13 16:00:09.954068,2024-05-14 01:00:09.954068,3800.0,90.0,COMPLETED
10555,3396,2,2026-01-02 21:17:28.184376,2026-01-03 05:17:28.184376,1748.0,,Completed
8486,5218,8,2024-06-14 08:51:54.071279,2024-06-14 11:51:54.071279,1096.0,27.0,Completed
9159,4594,2,2025-02-11 08:16:06.476455,2025-02-11 11:16:06.476455,678.0,24.0,Completed
10167,1337,6,2025-10-09 15:46:08.218599,2025-10-09 18:46:08.218599,693.0,2.0,completed
2875,148,8,2025-06-24 16:37:07.095110,2025-06-25 03:37:07.095110,3999.0,192.0,Completed
13972,839,7,2025-07-24 06:36:01.522851,2025-07-24 12:36:01.522851,2762.0,83.0,Completed
7678,5342,1,2025-01-18 21:13:59.929091,2025-01-19 05:13:59.929091,1014.0,6.0,Completed
12280,3632,5,2024-08-06 08:50:19.858720,2024-08-06 13:50:19.858720,1074.0,40.0,Completed
14485,4940,5,2025-01-01 19:34:30.351213,2025-01-01 21:34:30.351213,449.0,3.0,Completed
3733,4312,5,2024-04-11 20:59:24.984618,2024-04-12 07:59:24.984618,2635.0,116.0,Completed
4079,5294,5,2024-03-10 20:49:11.757546,2024-03-11 03:49:11.757546,1621.0,11.0,Completed
8640,244,8,2025-05-27 22:58:00.294710,2025-05-28 09:58:00.294710,4369.0,169.0,Completed
5510,1039,1,2024-07-08 15:01:50.653948,2024-07-08 22:01:50.653948,849.0,42.0,
4071,3863,2,2024-10-29 06:35:05.487728,2024-10-29 16:35:05.487728,2208.0,58.0,Completed
8500,1992,6,2024-08-16 23:10:57.677201,2024-08-17 08:10:57.677201,1848.0,74.0,Completed
1372,2357,8,2024-10-18 06:46:51.573181,2024-10-18 11:46:51.573181,2059.0,43.0,Completed
14613,3723,5,2025-11-02 03:07:14.163501,2025-11-02 04:07:14.163501,208.0,7.0,Completed
6414,4723,2,2024-03-27 20:10:38.837997,2024-03-28 00:10:38.837997,794.0,32.0,Completed
10608,2880,3,,2025-03-16 04:44:56.687785,1469.0,4.0,Completed
8354,2524,6,2025-09-28 12:07:19.296219,2025-09-28 19:07:19.296219,1631.0,7.0,Completed
8226,1909,9,2024-03-16 13:06:10.638827,2024-03-16 14:06:10.638827,328.0,15.0,Completed
6895,4780,8,2024-09-26 01:48:25.275761,2024-09-26 07:48:25.275761,2507.0,110.0,Completed
12721,3168,4,2025-09-26 20:42:37.846474,2025-09-26 22:42:37.846474,482.0,15.0,Completed
8009,4661,7,2024-07-10 03:09:53.140863,2024-07-10 10:09:53.140863,3284.0,150.0,Completed
4705,2893,8,2026-01-21 13:43:17.915371,2026-01-21 21:43:17.915371,3465.0,58.0,Completed
5811,2690,1,2025-05-23 01:16:18.569755,2025-05-23 03:16:18.569755,248.0,7.0,Completed
12971,3380,9,2025-12-24 21:37:10.128822,2025-12-25 07:37:10.128822,2840.0,66.0,Completed
3326,2942,10,2025-06-17 05:18:17.277436,2025-06-17 10:18:17.277436,2106.0,5.0,Completed
6305,2002,3,2024-07-02 15:26:54.974507,2024-07-03 02:26:54.974507,2925.0,75.0,
8292,2763,2,2024-12-15 11:46:34.944736,2024-12-15 19:46:34.944736,1547.0,50.0,Completed
10371,1070,6,2024-07-02 08:36:03.539168,2024-07-02 13:36:03.539168,1068.0,44.0,Completed
10227,3809,7,2024-11-24 06:10:11.697920,2024-11-24 16:10:11.697920,4331.0,134.0,Completed
10593,3783,2,2025-10-27 17:44:36.833826,2025-10-27 19:44:36.833826,375.0,7.0,Completed
3073,3062,6,2024-10-06 15:36:03.345004,2024-10-06 22:36:03.345004,1578.0,40.0,Completed
4501,641,2,2025-01-26 08:05:36.272121,2025-01-26 10:05:36.272121,441.0,12.0,
8349,5506,7,2025-05-07 10:01:00.548203,2025-05-07 14:01:00.548203,1755.0,60.0,Completed
10235,5857,8,2025-08-25 07:03:49.212478,2025-08-25 12:03:49.212478,2088.0,68.0,Completed
8672,3117,1,2024-11-16 15:41:19.066898,2024-11-16 23:41:19.066898,1033.0,35.0,Completed
6881,1814,8,2025-07-03 13:05:08.211570,2025-07-03 22:05:08.211570,3148.0,127.0,Completed
13152,4253,3,,2024-10-02 17:06:39.930064,2213.0,101.0,Completed
2376,1752,2,2024-08-30 05:29:13.521313,2024-08-30 13:29:13.521313,1472.0,19.0,Completed
14457,5412,5,2024-12-29 19:19:05.844057,2024-12-29 22:19:05.844057,668.0,16.0,Completed
101,2121,10,2024-10-20 02:48:54.856542,2024-10-20 05:48:54.856542,1241.0,,
9648,2055,5,2025-02-05 23:03:33.111955,2025-02-06 04:03:33.111955,1252.0,46.0,Completed
11094,4296,8,2024-04-01 17:43:07.864075,2024-04-01 18:43:07.864075,371.0,13.0,Completed
5311,3198,8,2024-12-21 16:28:18.605704,2024-12-22 00:28:18.605704,3184.0,77.0,Completed
1105,1379,5,2025-10-01 16:35:10.712610,2025-10-02 00:35:10.712610,1750.0,50.0,Completed
3090,4438,8,2024-11-29 17:10:11.965058,2024-11-29 18:10:11.965058,,12.0,Completed
4830,1946,2,2025-09-27 01:06:58.312479,2025-09-27 04:06:58.312479,652.0,32.0,Completed
2815,5812,7,,2025-05-26 17:14:34.533994,2176.0,93.0,Completed
990,2346,5,2025-04-10 02:38:13.639788,2025-04-10 13:38:13.639788,2695.0,53.0,Completed
14639,5061,1,,2025-12-10 14:19:25.912762,252.0,10.0,Completed
13013,3225,3,2025-10-20 07:07:06.093082,2025-10-20 10:07:06.093082,684.0,9.0,Completed
8978,3845,5,2025-07-14 20:06:27.868576,2025-07-14 21:06:27.868576,248.0,,Completed
3071,2555,10,2025-09-30 01:47:42.881264,2025-09-30 05:47:42.881264,1467.0,6.0,completed
9304,132,4,2025-10-12 04:18:53.345348,2025-10-12 07:18:53.345348,659.0,1.0,Completed
1104,70,3,2025-09-17 03:34:50.697940,2025-09-17 11:34:50.697940,2184.0,9.0,Completed
8453,1632,10,2025-05-19 14:32:20.724447,2025-05-19 19:32:20.724447,2093.0,93.0,Completed
6574,4821,1,2026-01-24 07:14:17.477519,2026-01-24 10:14:17.477519,407.0,15.0,Completed
11007,255,6,2024-07-24 17:14:20.107225,2024-07-24 23:14:20.107225,1252.0,13.0,Completed
953,5656,8,2025-08-30 13:45:54.120070,2025-08-30 23:45:54.120070,3818.0,87.0,Completed
1360,1668,4,2025-02-02 16:42:45.834241,2025-02-03 00:42:45.834241,1906.0,24.0,Completed
5906,2262,6,2025-12-29 02:26:34.861421,2025-12-29 07:26:34.861421,,56.0,Completed
9095,5293,9,2024-04-01 15:33:25.506314,2024-04-02 02:33:25.506314,3561.0,109.0,Completed
8088,3012,2,2026-02-13 18:40:59.650522,2026-02-14 01:40:59.650522,1479.0,14.0,Completed
11704,775,5,2025-09-14 04:17:04.911546,2025-09-14 05:17:04.911546,239.0,3.0,Completed
5012,3554,4,2025-11-06 22:58:27.615891,,704.0,15.0,Completed
14874,5892,9,2024-12-03 20:14:26.918929,2024-12-04 03:14:26.918929,2328.0,100.0,Completed
1126,497,1,,2025-10-15 20:59:36.672332,1057.0,40.0,Completed
4899,462,5,2024-11-10 16:06:25.300830,2024-11-11 01:06:25.300830,2240.0,7.0,Completed
13849,4807,5,2025-02-26 03:54:10.413646,2025-02-26 06:54:10.413646,713.0,27.0,Completed
14128,1413,2,2025-01-03 11:15:40.114375,2025-01-03 21:15:40.114375,2152.0,64.0,COMPLETED
7062,3592,4,2025-06-25 19:52:19.205710,2025-06-25 23:52:19.205710,823.0,24.0,Completed
14344,3271,2,2025-12-16 00:07:30.476200,2025-12-16 09:07:30.476200,1661.0,57.0,Completed
3052,5785,7,2025-11-24 00:19:49.138147,2025-11-24 04:19:49.138147,1685.0,8.0,Completed
10960,1019,8,2025-07-08 10:23:49.025180,2025-07-08 12:23:49.025180,712.0,19.0,
7310,5083,2,2025-08-10 08:30:36.351679,2025-08-10 12:30:36.351679,916.0,18.0,Completed
12725,3146,4,2025-09-11 11:49:39.153381,2025-09-11 20:49:39.153381,2175.0,46.0,Completed
7958,3590,9,2025-06-27 23:41:04.276035,2025-06-28 03:41:04.276035,1274.0,15.0,Completed
3245,2614,2,2024-10-03 02:54:49.235784,2024-10-03 11:54:49.235784,1860.0,25.0,Completed
10590,4961,3,2024-09-01 16:17:58.018531,2024-09-02 00:17:58.018531,2212.0,46.0,Completed
11865,3803,9,2025-09-10 13:10:30.037810,2025-09-10 16:10:30.037810,983.0,10.0,Completed
12408,4757,5,2025-04-28 20:38:07.327020,2025-04-28 22:38:07.327020,425.0,8.0,Completed
3039,1988,9,2025-01-03 23:40:00.531317,2025-01-04 05:40:00.531317,2002.0,84.0,Completed
5160,497,4,2024-11-26 13:21:56.426870,2024-11-26 14:21:56.426870,244.0,3.0,Completed
11640,2084,4,2024-12-18 13:55:24.097500,,2267.0,83.0,Completed
6496,5647,6,2024-05-14 21:45:27.594901,2024-05-15 07:45:27.594901,1999.0,16.0,Completed
12109,268,10,2024-06-01 07:18:37.387119,2024-06-01 16:18:37.387119,3687.0,92.0,Completed
13405,4567,3,2025-11-13 07:53:06.257807,2025-11-13 14:53:06.257807,,58.0,Completed
13827,1532,9,2025-11-15 06:39:12.806052,2025-11-15 11:39:12.806052,1631.0,,Completed
14946,6023,1,2025-04-13 07:43:42.465042,2025-04-13 10:43:42.465042,361.0,15.0,Completed
9669,4776,9,2026-01-22 22:03:45.215007,2026-01-23 00:03:45.215007,648.0,,Completed
14332,873,6,2025-12-20 09:14:00.577310,2025-12-20 19:14:00.577310,2424.0,114.0,Completed
7911,3552,2,2024-10-27 15:42:55.422094,2024-10-28 00:42:55.422094,1777.0,84.0,Completed
475,807,10,2024-04-07 02:30:38.040181,2024-04-07 12:30:38.040181,3658.0,102.0,Completed
8536,5290,1,2024-12-09 23:59:36.429427,2024-12-10 09:59:36.429427,1219.0,50.0,Completed
4556,4823,2,2025-09-19 14:26:26.019841,2025-09-19 22:26:26.019841,1654.0,42.0,Completed
10863,4092,2,2024-05-16 01:42:02.612617,2024-05-16 05:42:02.612617,883.0,42.0,Completed
8497,2465,4,2024-06-05 05:47:24.437021,2024-06-05 08:47:24.437021,652.0,16.0,Completed
14319,2833,3,2024-11-21 18:54:42.358073,2024-11-22 05:54:42.358073,2742.0,33.0,Completed
12140,5755,3,2024-12-29 06:14:12.671856,2024-12-29 08:14:12.671856,533.0,23.0,Completed
3529,15,6,2026-02-15 07:19:16.171393,2026-02-15 18:19:16.171393,2239.0,21.0,Completed
11502,3621,10,2025-08-31 21:12:45.557573,2025-09-01 07:12:45.557573,4240.0,92.0,Completed
459,5864,8,2025-12-13 18:44:59.171114,2025-12-13 22:44:59.171114,,30.0,Completed
10614,1681,2,2026-02-26 04:55:09.856110,2026-02-26 15:55:09.856110,2138.0,,Completed
2023,3446,10,2024-10-10 23:17:48.642540,2024-10-11 04:17:48.642540,2027.0,13.0,Completed
9641,565,4,2025-06-03 12:03:36.433802,2025-06-03 21:03:36.433802,1935.0,11.0,Completed
9501,1654,3,2024-12-26 15:55:07.946316,,1783.0,10.0,Completed
10113,5757,6,,2025-08-25 15:58:09.736282,485.0,6.0,Completed
12940,1601,3,2025-05-21 18:21:12.477216,2025-05-21 21:21:12.477216,,31.0,Completed
10112,399,2,2024-07-21 01:18:03.884307,2024-07-21 04:18:03.884307,685.0,15.0,
11158,5241,4,2024-06-30 04:23:33.301094,2024-06-30 10:23:33.301094,1363.0,26.0,Completed
314,2973,6,2025-10-21 10:31:13.014090,2025-10-21 18:31:13.014090,1696.0,3.0,Completed
6981,731,2,2024-09-11 23:15:29.464461,2024-09-12 09:15:29.464461,2049.0,76.0,Completed
12388,3248,3,2025-12-06 22:17:59.107147,2025-12-07 00:17:59.107147,461.0,2.0,Completed
1947,3119,10,2026-01-28 10:39:05.529396,2026-01-28 15:39:05.529396,2032.0,30.0,COMPLETED
778,1329,2,2025-08-07 08:34:12.860887,2025-08-07 09:34:12.860887,,0.0,Completed
1381,2381,6,2025-05-02 15:13:13.727371,2025-05-02 22:13:13.727371,1714.0,58.0,Completed
13576,5747,6,2026-01-21 08:06:13.772830,2026-01-21 18:06:13.772830,2046.0,82.0,Completed
3675,5478,9,2025-12-11 03:53:23.198828,2025-12-11 08:53:23.198828,1463.0,28.0,Completed
1735,1432,3,2024-04-02 20:01:18.216451,2024-04-03 07:01:18.216451,2637.0,89.0,Completed
12319,4279,10,2025-08-26 12:31:53.707845,2025-08-26 14:31:53.707845,775.0,,Completed
12151,2415,1,2024-08-15 16:23:04.350329,2024-08-15 22:23:04.350329,803.0,1.0,Completed
996,990,1,2026-01-03 18:38:37.595964,2026-01-04 01:38:37.595964,855.0,30.0,Completed
10706,3460,6,2025-04-07 08:34:04.334136,2025-04-07 14:34:04.334136,1407.0,14.0,Completed
4785,1765,7,2025-01-15 17:18:57.332506,2025-01-15 20:18:57.332506,1253.0,9.0,Completed
6212,1048,1,2025-05-18 03:27:21.399869,2025-05-18 14:27:21.399869,1553.0,75.0,Completed
4860,3024,1,2025-09-12 00:25:07.332323,2025-09-12 01:25:07.332323,141.0,2.0,Completed
164,417,1,2024-03-22 07:54:54.956490,2024-03-22 11:54:54.956490,507.0,,Completed
11196,1919,2,2025-03-10 20:12:35.633384,2025-03-11 04:12:35.633384,1531.0,73.0,Completed
12504,4415,10,2025-10-25 05:38:03.064171,2025-10-25 08:38:03.064171,1329.0,11.0,Completed
976,699,7,,2025-03-09 09:53:01.177312,1249.0,2.0,Completed
952,2927,1,2025-05-11 07:27:01.681906,2025-05-11 18:27:01.681906,1264.0,36.0,Completed
14831,3257,5,2025-04-23 14:07:20.678743,2025-04-23 15:07:20.678743,255.0,4.0,Completed
14170,4997,6,2025-12-09 23:03:39.448361,2025-12-10 09:03:39.448361,2109.0,17.0,Completed
2425,4446,7,2025-03-21 08:30:06.664742,2025-03-21 17:30:06.664742,4200.0,138.0,Completed
14143,4854,7,2024-09-17 16:06:40.470722,,3896.0,11.0,Completed
12659,4435,6,2025-11-16 08:38:56.621740,2025-11-16 11:38:56.621740,,26.0,Completed
14112,5153,8,2024-06-29 06:59:36.199528,,3746.0,65.0,Completed
3680,6021,2,2025-08-26 01:20:53.778832,2025-08-26 03:20:53.778832,422.0,9.0,Completed
8848,2872,4,,2026-02-05 22:35:40.911968,2445.0,45.0,Completed
11822,5309,1,2024-09-27 02:13:23.736004,2024-09-27 04:13:23.736004,239.0,5.0,Completed
5343,4827,10,2025-07-01 11:22:59.518034,2025-07-01 14:22:59.518034,1295.0,49.0,Completed
11015,3828,7,2025-06-21 05:50:49.145730,2025-06-21 10:50:49.145730,2031.0,28.0,Completed
2169,801,4,2026-01-29 23:06:36.388723,2026-01-30 02:06:36.388723,709.0,8.0,Completed
8599,1510,4,2024-07-26 14:10:45.248536,2024-07-26 16:10:45.248536,460.0,5.0,Completed
1280,3301,6,2025-06-20 03:17:38.667948,2025-06-20 11:17:38.667948,1806.0,75.0,Completed
158,1405,8,2025-06-15 00:56:25.299661,2025-06-15 01:56:25.299661,401.0,16.0,Completed
10394,730,2,2025-07-03 19:17:54.997168,2025-07-04 03:17:54.997168,1682.0,,Completed
8408,1901,8,2025-05-29 01:03:47.602727,2025-05-29 12:03:47.602727,3934.0,143.0,
12493,4978,1,2025-05-19 22:37:27.421852,2025-05-20 07:37:27.421852,1065.0,22.0,Completed
14265,4047,10,2024-06-08 01:14:03.564995,,3273.0,143.0,COMPLETED
13936,128,7,2025-06-06 07:23:38.882018,2025-06-06 12:23:38.882018,1964.0,95.0,Completed
9044,2609,1,2024-06-20 03:02:31.617833,2024-06-20 09:02:31.617833,824.0,35.0,Completed
9512,4246,5,2024-07-28 06:16:36.447546,2024-07-28 08:16:36.447546,,8.0,Completed
2354,4996,6,2024-09-14 05:51:35.998514,2024-09-14 06:51:35.998514,221.0,1.0,Completed
11251,2331,7,2024-08-19 03:40:00.627289,2024-08-19 11:40:00.627289,,,Completed
11812,1626,3,2025-05-07 22:04:44.203994,2025-05-08 09:04:44.203994,2920.0,46.0,Completed
9034,2785,1,,2025-09-02 15:34:58.520971,915.0,23.0,Completed
8706,2478,10,2025-08-20 09:56:50.097699,2025-08-20 19:56:50.097699,4119.0,5.0,Completed
13449,3596,6,2025-06-29 01:01:32.388933,,2232.0,97.0,Completed
10903,1544,1,,2025-02-15 07:06:32.147418,1210.0,27.0,
5534,4038,7,2025-09-13 18:19:40.536748,,2481.0,17.0,Completed
7321,587,9,2025-12-15 05:20:10.585197,2025-12-15 09:20:10.585197,1347.0,50.0,Completed
3257,3170,8,2025-06-06 17:53:01.805707,2025-06-07 00:53:01.805707,2804.0,46.0,Completed
5809,2548,10,2025-12-28 10:35:34.868600,2025-12-28 15:35:34.868600,2094.0,62.0,Completed
6168,4017,1,2025-05-21 18:16:27.506060,2025-05-22 01:16:27.506060,915.0,5.0,Completed
13918,1618,7,,2024-12-04 12:17:08.757470,4134.0,193.0,Completed
14481,5265,5,2025-02-24 04:29:32.697997,2025-02-24 05:29:32.697997,225.0,4.0,Completed
10493,4992,4,2025-07-08 12:38:26.274426,2025-07-08 21:38:26.274426,1967.0,79.0,Completed
14318,2579,6,2024-11-08 07:47:26.056521,,1924.0,46.0,
2916,760,7,2025-06-24 19:15:34.645204,2025-06-25 04:15:34.645204,3689.0,136.0,Completed
4104,3102,2,2025-01-16 09:05:43.163393,2025-01-16 12:05:43.163393,,18.0,Completed
997,5938,10,2024-09-09 02:16:45.864971,,4432.0,150.0,COMPLETED
10239,2869,1,2025-09-04 08:00:10.143335,2025-09-04 10:00:10.143335,247.0,4.0,Completed
2270,875,10,2025-01-05 10:23:11.474152,2025-01-05 15:23:11.474152,2251.0,21.0,Completed
12282,4676,6,2025-07-09 04:24:10.790127,2025-07-09 13:24:10.790127,1913.0,94.0,
12235,3321,4,2025-03-20 06:04:00.816063,2025-03-20 12:04:00.816063,1378.0,22.0,Completed
12434,167,2,2025-01-02 21:04:23.884227,2025-01-03 06:04:23.884227,1890.0,46.0,
10257,1033,6,2024-04-26 12:02:57.827425,2024-04-26 14:02:57.827425,403.0,17.0,completed
9471,1744,8,2024-12-04 18:53:14.111063,2024-12-04 20:53:14.111063,771.0,34.0,Completed
