loyalty_id,customer_id,points_earned,source,date_earned
6054,45691,469,Referral,2025-09-11
6055,28642,167,Purchase,2025-12-26
6056,16335,142,Bonus,2025-04-18
6057,2452,116,Purchase,2025-12-22
6058,37193,443,Referral,2025-08-20
6059,3406,187,Bonus,2025-12-21
6060,4023,107,Referral,2025-08-12
6061,39657,250,Purchase,2025-11-28
6062,7277,287,Bonus,2025-03-01
6063,41153,391,Bonus,2025-12-03
6064,7981,436,Referral,2025-10-08
6065,14670,390,Purchase,2025-03-03
6066,3440,329,Referral,2025-06-14
6067,28886,368,Bonus,2025-07-25
6068,21852,142,Referral,2025-03-13
6069,24883,135,Bonus,2025-08-14
6070,9525,235,Purchase,2025-04-25
6071,34641,67,Bonus,2025-03-02
6072,11812,59,Referral,2025-06-28
6073,15741,442,Referral,2026-02-03
6074,20848,241,Referral,2025-05-11
6075,43137,68,Bonus,2025-05-25
6076,33201,358,Bonus,2025-08-22
6077,8012,190,Referral,2025-06-10
6078,36961,40,Bonus,2025-09-14
6079,43617,265,Referral,2025-11-19
6080,5889,270,Bonus,2026-01-13
6081,2737,230,Referral,2025-11-06
6082,23602,242,Referral,2025-06-22
6083,1085,174,Referral,2025-09-02
6084,19595,271,Bonus,2025-12-01
6085,11889,499,Bonus,2025-11-06
6086,15561,96,Purchase,2025-03-04
6087,21801,472,Referral,2025-05-04
6088,37523,188,Referral,2025-03-12
6089,27426,100,Purchase,2025-11-05
6090,40072,473,Purchase,2026-01-21
6091,41825,252,Referral,2025-02-27
6092,9117,193,Purchase,2025-08-30
6093,46142,315,Referral,2025-03-02
6094,34186,180,Purchase,2026-01-29
6095,42130,41,Purchase,2025-04-29
6096,3565,349,Bonus,2025-06-08
6097,48177,27,Bonus,2026-01-26
6098,4246,484,Bonus,2025-03-17
6099,15713,310,Purchase,2025-04-10
6100,4730,315,Referral,2025-07-31
6101,22172,322,Purchase,2026-01-12
6102,48530,481,Purchase,2025-03-29
6103,3783,29,Bonus,2025-10-15
6104,27023,69,Bonus,2025-03-24
6105,5770,85,Purchase,2026-01-06
6106,48128,87,Bonus,2026-02-08
6107,48276,108,Purchase,2025-07-10
6108,8519,442,Purchase,2026-01-25
6109,39890,128,Bonus,2025-04-23
6110,44102,428,Bonus,2025-09-11
6111,35836,158,Referral,2025-06-02
6112,46785,406,Bonus,2025-12-28
6113,46923,482,Bonus,2025-06-25
6114,22281,439,Bonus,2025-03-07
6115,23610,458,Referral,2025-11-29
6116,19410,151,Bonus,2025-06-11
6117,5074,428,Referral,2026-01-06
6118,24919,256,Referral,2025-03-21
6119,19533,429,Bonus,2025-12-09
6120,4252,283,Bonus,2025-10-05
6121,49766,343,Purchase,2025-10-25
6122,30872,237,Referral,2026-01-19
6123,13426,84,Referral,2025-12-24
6124,42035,246,Purchase,2025-08-09
6125,37470,162,Referral,2025-11-16
6126,15478,365,Referral,2025-04-29
6127,37460,378,Bonus,2025-09-13
6128,45849,126,Bonus,2025-04-09
6129,2062,183,Bonus,2025-08-18
6130,11845,145,Bonus,2026-01-26
6131,36238,71,Referral,2025-12-06
6132,41679,480,Purchase,2025-07-22
6133,3523,160,Bonus,2025-11-06
6134,24115,300,Referral,2025-10-30
6135,6955,236,Purchase,2025-07-04
6136,23975,248,Bonus,2025-12-06
6137,47429,216,Referral,2025-05-15
6138,35830,197,Purchase,2025-05-23
6139,907,267,Purchase,2025-11-21
6140,21775,396,Referral,2025-03-31
6141,3967,66,Referral,2025-03-27
6142,21226,345,Referral,2026-01-27
6143,34886,191,Referral,2026-02-04
6144,35785,84,Bonus,2025-03-01
6145,4056,439,Bonus,2025-05-04
6146,16559,21,Purchase,2025-08-18
6147,46466,88,Bonus,2025-12-04
6148,11688,121,Bonus,2025-11-16
6149,29532,244,Referral,2025-09-28
6150,49231,441,Referral,2025-09-21
6151,40049,253,Referral,2026-01-20
6152,3622,349,Purchase,2025-08-09
6153,29261,478,Referral,2025-03-19
6154,11589,64,Referral,2026-01-14
6155,18344,235,Purchase,2025-07-26
6156,45922,238,Referral,2025-03-14
6157,6846,471,Referral,2025-07-09
6158,31312,416,Bonus,2025-03-08
6159,15511,287,Bonus,2025-06-11
6160,41868,405,Purchase,2025-10-14
6161,6015,461,Bonus,2026-01-22
6162,19355,457,Referral,2025-11-28
6163,39999,41,Bonus,2025-03-25
6164,29842,244,Purchase,2025-02-24
6165,15411,443,Bonus,2025-06-28
6166,24586,210,Bonus,2025-05-25
6167,10711,206,Bonus,2025-10-21
6168,16695,216,Bonus,2025-10-25
6169,23203,385,Purchase,2025-07-24
6170,5821,157,Referral,2025-11-08
6171,18116,400,Purchase,2025-09-19
6172,29313,376,Purchase,2025-10-16
6173,10639,170,Purchase,2025-11-22
6174,32965,274,Purchase,2025-05-07
6175,47115,92,Purchase,2025-04-11
6176,25794,429,Referral,2025-07-31
6177,30080,430,Referral,2025-05-22
6178,41063,177,Purchase,2025-04-18
6179,6829,348,Purchase,2025-10-09
6180,7843,398,Purchase,2025-05-10
6181,11740,56,Bonus,2025-10-31
6182,45998,252,Purchase,2025-03-13
6183,19862,443,Bonus,2025-04-09
6184,31188,274,Referral,2025-05-02
6185,2608,282,Bonus,2025-02-18
6186,26518,122,Bonus,2026-01-23
6187,47259,29,Bonus,2025-12-12
6188,36814,288,Bonus,2025-08-14
6189,28134,72,Bonus,2025-02-24
6190,22841,339,Bonus,2025-04-21
6191,30596,239,Purchase,2025-02-20
6192,11858,44,Purchase,2025-05-04
6193,33558,163,Purchase,2025-12-17
6194,37596,87,Purchase,2025-04-04
6195,32734,133,Bonus,2025-12-14
6196,32001,209,Bonus,2025-08-17
6197,23396,87,Purchase,2025-04-08
6198,16412,272,Referral,2025-10-03
6199,48872,108,Purchase,2025-06-15
6200,37267,379,Bonus,2025-08-24
6201,27390,459,Purchase,2025-06-03
6202,3129,303,Referral,2025-05-07
6203,15318,39,Referral,2025-03-16
6204,38164,220,Purchase,2025-11-10
6205,31295,424,Referral,2025-09-07
6206,15599,465,Referral,2025-10-31
6207,9414,260,Purchase,2025-05-28
6208,32873,299,Referral,2025-08-26
6209,42658,269,Purchase,2025-12-28
6210,33355,306,Bonus,2025-04-26
6211,17549,407,Bonus,2025-04-18
6212,15522,214,Referral,2025-12-10
6213,43858,42,Bonus,2025-11-06
6214,9678,459,Purchase,2025-06-06
6215,20382,450,Referral,2025-08-14
6216,21875,283,Purchase,2025-05-07
6217,5882,227,Referral,2025-08-20
6218,25799,209,Bonus,2025-07-20
6219,32702,452,Referral,2025-08-08
6220,13747,158,Bonus,2025-07-12
6221,13949,441,Purchase,2025-09-04
6222,22115,38,Purchase,2025-09-19
6223,175,259,Purchase,2026-01-24
6224,31690,201,Bonus,2025-10-24
6225,10532,348,Purchase,2025-06-19
6226,14301,334,Bonus,2025-02-26
6227,47058,241,Purchase,2025-10-21
6228,4369,397,Bonus,2025-04-13
6229,23231,19,Referral,2025-04-19
6230,12149,317,Referral,2025-10-17
6231,29910,482,Bonus,2025-08-09
6232,26497,197,Referral,2025-06-16
6233,48333,479,Purchase,2026-01-11
6234,1060,485,Bonus,2025-06-17
6235,41038,474,Purchase,2025-08-06
6236,43153,18,Bonus,2025-05-18
6237,37508,388,Bonus,2025-12-18
6238,13420,257,Purchase,2025-11-05
6239,38849,438,Purchase,2025-03-10
6240,44167,95,Bonus,2026-01-20
6241,21809,278,Referral,2025-08-22
6242,14820,314,Purchase,2025-05-11
6243,47545,144,Bonus,2025-10-30
6244,38851,112,Purchase,2025-05-13
6245,34254,92,Referral,2025-12-15
6246,46988,405,Referral,2025-10-21
6247,26670,389,Purchase,2025-12-20
6248,48471,267,Referral,2025-06-13
6249,25893,413,Bonus,2025-07-12
6250,3418,49,Purchase,2025-08-09
6251,29729,291,Bonus,2025-05-05
6252,9969,471,Purchase,2025-04-29
6253,22641,230,Purchase,2025-07-09
6254,47151,55,Bonus,2025-06-13
6255,5290,371,Purchase,2025-12-04
6256,6549,259,Purchase,2025-12-06
6257,22732,418,Bonus,2025-07-15
6258,34047,180,Bonus,2025-08-14
6259,12296,155,Referral,2025-04-30
6260,48133,208,Referral,2025-06-10
6261,27775,108,Bonus,2025-10-17
6262,20826,367,Bonus,2025-12-01
6263,17153,298,Referral,2025-12-01
6264,48511,51,Purchase,2025-05-20
6265,20697,410,Bonus,2025-05-12
6266,11239,180,Referral,2025-03-20
6267,34666,31,Purchase,2025-07-04
6268,22541,426,Purchase,2025-10-16
6269,28074,155,Bonus,2025-10-02
6270,32310,472,Purchase,2025-09-17
6271,2525,119,Referral,2025-10-20
6272,3163,173,Referral,2025-03-28
6273,40103,409,Purchase,2025-02-26
6274,22940,446,Bonus,2025-04-19
6275,38824,22,Purchase,2025-08-07
6276,10159,395,Bonus,2025-08-03
6277,32724,415,Purchase,2025-10-04
6278,20660,485,Referral,2025-06-19
6279,17405,405,Purchase,2025-09-13
6280,47165,56,Bonus,2025-05-22
6281,47726,194,Bonus,2025-12-24
6282,31106,334,Bonus,2026-01-20
6283,9121,161,Bonus,2025-04-02
6284,43144,189,Bonus,2025-05-26
6285,20212,55,Purchase,2025-07-01
6286,45382,172,Referral,2025-08-23
6287,25002,465,Bonus,2025-04-07
6288,23092,52,Referral,2025-08-23
6289,39965,480,Purchase,2025-10-11
6290,44174,433,Referral,2025-05-17
6291,40650,238,Purchase,2025-10-19
6292,24989,215,Purchase,2025-12-20
6293,18363,145,Bonus,2025-12-09
6294,36130,197,Referral,2025-11-29
6295,47941,338,Referral,2025-07-26
6296,5591,317,Referral,2025-11-07
6297,49953,432,Bonus,2025-11-26
6298,29885,428,Purchase,2025-03-25
6299,26933,138,Referral,2025-05-06
6300,14514,312,Purchase,2025-04-06
6301,33951,478,Purchase,2025-11-20
6302,10437,334,Referral,2025-08-19
6303,18683,427,Referral,2026-02-08
6304,17407,194,Purchase,2025-09-13
6305,42257,148,Referral,2025-07-12
6306,10506,440,Bonus,2025-11-22
6307,1428,461,Referral,2025-11-16
6308,38944,127,Referral,2025-08-04
6309,49358,264,Purchase,2025-08-13
6310,8787,118,Purchase,2025-04-24
6311,28346,441,Bonus,2026-01-13
6312,29875,422,Bonus,2025-06-24
6313,10936,107,Bonus,2025-11-16
6314,974,215,Purchase,2025-05-21
6315,9718,28,Referral,2025-03-23
6316,41043,22,Bonus,2026-01-12
6317,46240,428,Referral,2025-09-17
6318,868,73,Bonus,2025-11-05
6319,13906,124,Bonus,2025-06-30
6320,31059,377,Referral,2025-04-08
6321,18221,159,Bonus,2025-11-19
6322,39931,219,Bonus,2025-08-20
6323,46182,318,Referral,2025-03-31
6324,42363,221,Referral,2026-02-04
6325,33453,456,Purchase,2026-01-19
6326,20745,100,Referral,2026-01-27
6327,35034,30,Referral,2025-03-17
6328,23803,272,Purchase,2025-11-01
6329,21537,318,Bonus,2025-05-11
6330,34851,157,Purchase,2025-12-12
6331,44332,136,Referral,2025-07-27
6332,47472,240,Bonus,2025-06-19
6333,39097,351,Purchase,2025-10-14
6334,34143,105,Purchase,2025-08-11
6335,22537,470,Purchase,2025-02-18
6336,42240,118,Referral,2025-03-02
6337,44410,129,Referral,2025-02-21
6338,29701,267,Purchase,2025-05-19
6339,11086,323,Referral,2025-06-23
6340,15476,381,Referral,2025-06-18
6341,49447,208,Referral,2026-01-27
6342,44024,102,Referral,2025-05-15
6343,24098,128,Bonus,2025-09-29
6344,1698,477,Bonus,2025-03-13
6345,21663,369,Referral,2025-07-12
6346,7188,238,Purchase,2025-11-08
6347,201,37,Purchase,2025-05-07
6348,15503,36,Bonus,2025-08-02
6349,13348,486,Bonus,2025-06-12
6350,25752,311,Bonus,2025-11-20
6351,31304,115,Purchase,2025-03-11
6352,47080,390,Purchase,2025-11-14
6353,33039,460,Referral,2025-11-04
6354,1775,101,Purchase,2025-11-09
6355,22273,98,Bonus,2025-03-04
6356,22159,216,Purchase,2025-03-14
6357,18257,242,Referral,2026-01-25
6358,15246,179,Referral,2025-12-22
6359,31061,175,Referral,2025-10-15
6360,11972,44,Purchase,2025-02-16
6361,7799,335,Referral,2025-08-04
6362,33887,153,Referral,2025-06-11
6363,11226,149,Bonus,2025-04-04
6364,16431,425,Purchase,2025-09-24
6365,3633,275,Purchase,2025-06-13
6366,10064,311,Purchase,2025-06-28
6367,23329,461,Bonus,2025-02-14
6368,45645,461,Referral,2025-10-26
6369,41816,39,Purchase,2026-01-12
6370,29692,129,Referral,2025-04-16
6371,10563,355,Referral,2025-12-07
6372,35130,409,Purchase,2025-04-01
6373,32813,206,Referral,2025-07-19
6374,33119,269,Bonus,2025-12-18
6375,10000,439,Bonus,2025-11-29
6376,13520,122,Referral,2025-11-27
6377,35456,129,Purchase,2025-07-17
6378,4549,31,Bonus,2025-11-10
6379,26137,203,Referral,2025-04-08
6380,8065,138,Bonus,2025-11-24
6381,33936,40,Referral,2025-02-15
6382,13146,37,Purchase,2025-02-16
6383,48239,149,Bonus,2025-02-18
6384,15869,16,Purchase,2026-01-21
6385,47863,486,Purchase,2025-03-18
6386,2804,41,Bonus,2025-11-29
6387,9325,403,Referral,2025-06-15
6388,13019,328,Bonus,2025-08-12
6389,26490,42,Purchase,2025-08-28
6390,49401,423,Purchase,2025-11-19
6391,40749,386,Purchase,2026-01-13
6392,10419,272,Referral,2025-04-03
6393,49881,359,Purchase,2025-07-28
6394,46929,480,Purchase,2025-03-09
6395,44498,178,Bonus,2025-12-02
6396,4497,365,Bonus,2026-01-28
6397,31856,499,Purchase,2025-12-23
6398,42792,400,Referral,2025-11-07
6399,5213,475,Bonus,2025-09-10
6400,35021,305,Purchase,2025-11-12
6401,9112,83,Bonus,2025-12-19
6402,43263,445,Referral,2025-03-29
6403,35945,263,Purchase,2025-08-28
6404,23729,61,Purchase,2025-10-27
6405,8931,446,Purchase,2025-08-29
6406,29587,403,Referral,2025-08-16
6407,47437,191,Bonus,2025-07-29
6408,48099,423,Referral,2025-09-10
6409,25036,482,Purchase,2025-11-25
6410,35688,15,Bonus,2025-10-09
6411,29700,234,Referral,2025-11-17
6412,35815,462,Bonus,2025-11-04
6413,39246,118,Bonus,2025-12-15
6414,22547,286,Referral,2025-03-29
6415,11849,456,Bonus,2025-08-10
6416,22068,421,Purchase,2025-07-06
6417,27661,62,Purchase,2025-10-12
6418,24348,160,Referral,2025-07-06
6419,17181,156,Bonus,2025-09-08
6420,23844,371,Bonus,2025-08-21
6421,33836,127,Referral,2025-04-18
6422,35685,444,Purchase,2025-04-17
6423,29620,337,Referral,2025-07-31
6424,41335,417,Purchase,2025-04-08
6425,24214,358,Referral,2025-03-16
6426,15045,62,Referral,2025-08-26
6427,22299,27,Bonus,2025-06-25
6428,467,170,Bonus,2025-03-10
6429,4660,128,Referral,2025-09-05
6430,46119,109,Bonus,2025-04-27
6431,39670,298,Referral,2025-04-17
6432,10461,489,Purchase,2026-02-06
6433,11314,98,Bonus,2025-05-29
6434,21880,154,Referral,2025-08-27
6435,2105,260,Referral,2025-05-03
6436,35228,262,Bonus,2025-12-12
6437,8397,287,Purchase,2025-05-26
6438,15577,66,Purchase,2025-06-15
6439,3128,26,Bonus,2025-08-07
6440,11289,222,Bonus,2025-04-03
6441,8542,222,Purchase,2025-11-20
6442,21067,104,Purchase,2025-04-26
6443,31514,339,Bonus,2026-01-04
6444,46597,489,Referral,2025-07-31
6445,23223,200,Referral,2025-11-11
6446,32876,190,Bonus,2025-08-04
6447,30674,242,Bonus,2026-02-10
6448,33313,497,Purchase,2025-12-24
6449,35859,90,Referral,2025-02-20
6450,13861,32,Bonus,2026-02-10
6451,37973,209,Purchase,2025-10-05
6452,33960,276,Bonus,2025-04-02
6453,39146,17,Purchase,2026-01-15
6454,19438,249,Purchase,2025-04-19
6455,39937,100,Bonus,2025-06-08
6456,28285,11,Purchase,2025-08-20
6457,10790,39,Referral,2025-11-25
6458,10061,284,Referral,2025-02-16
6459,12872,494,Purchase,2026-01-06
6460,19903,15,Referral,2025-09-16
6461,23429,159,Purchase,2025-03-12
6462,15831,477,Bonus,2025-04-07
6463,20154,386,Bonus,2026-01-27
6464,30361,239,Referral,2026-01-09
6465,3835,73,Referral,2025-12-02
6466,11199,307,Bonus,2025-11-09
6467,34294,300,Purchase,2025-07-23
6468,37535,373,Bonus,2025-07-19
6469,20899,50,Bonus,2025-05-27
6470,41348,308,Bonus,2026-02-05
6471,10548,449,Referral,2026-02-11
6472,22026,235,Bonus,2025-11-05
6473,40462,208,Bonus,2025-11-17
6474,42771,67,Bonus,2025-05-18
6475,16311,450,Purchase,2025-04-30
6476,22952,27,Bonus,2025-06-20
6477,28786,77,Bonus,2026-01-09
6478,8362,18,Bonus,2025-10-14
6479,14079,235,Bonus,2025-09-16
6480,32027,189,Bonus,2025-11-20
6481,39567,31,Purchase,2026-01-02
6482,13955,291,Referral,2026-01-08
6483,19323,294,Referral,2025-09-08
6484,22916,333,Bonus,2025-11-16
6485,43139,189,Referral,2025-12-25
6486,39438,193,Bonus,2025-08-29
6487,25535,31,Referral,2025-09-19
6488,45906,426,Bonus,2025-09-10
6489,27877,219,Bonus,2025-10-20
6490,8615,274,Purchase,2025-10-25
6491,40841,360,Bonus,2025-10-05
6492,16530,449,Referral,2025-12-23
6493,38092,407,Referral,2025-08-07
6494,24526,385,Purchase,2025-12-25
6495,46265,359,Purchase,2026-01-13
6496,15296,202,Bonus,2025-11-28
6497,24635,435,Bonus,2026-01-30
6498,27368,38,Referral,2025-09-10
6499,11352,364,Referral,2025-05-17
6500,22685,159,Referral,2025-10-15
6501,7927,440,Bonus,2026-02-13
6502,31992,383,Bonus,2025-05-21
6503,11315,375,Purchase,2025-04-11
6504,2462,309,Bonus,2025-10-19
6505,25973,197,Purchase,2026-01-22
6506,42036,95,Referral,2025-06-12
6507,23102,342,Referral,2025-06-17
6508,37498,200,Bonus,2025-02-16
6509,20090,14,Referral,2025-05-04
6510,39595,93,Referral,2026-01-01
6511,3544,136,Purchase,2025-12-21
6512,16023,233,Purchase,2025-04-05
6513,28186,496,Bonus,2025-05-16
6514,29408,464,Purchase,2025-12-25
6515,10845,108,Referral,2025-07-20
6516,26756,273,Referral,2025-09-11
6517,1634,417,Referral,2025-06-02
6518,1324,358,Bonus,2026-01-21
6519,19189,15,Purchase,2025-10-24
6520,16174,46,Purchase,2025-07-28
6521,31243,440,Purchase,2025-03-08
6522,35049,356,Bonus,2025-05-21
6523,11402,129,Bonus,2025-10-14
6524,33056,336,Referral,2025-10-16
6525,47260,47,Bonus,2025-03-25
6526,47038,455,Bonus,2025-10-11
6527,3797,233,Purchase,2025-12-27
6528,29929,13,Purchase,2025-05-14
6529,49952,338,Bonus,2025-05-16
6530,3218,54,Referral,2025-12-25
6531,19863,317,Referral,2025-10-18
6532,7110,12,Referral,2025-11-20
6533,41051,348,Bonus,2026-02-02
6534,31949,486,Bonus,2025-09-07
6535,26703,471,Referral,2025-06-12
6536,12226,140,Referral,2026-02-12
6537,49093,138,Referral,2025-10-26
6538,33538,305,Referral,2025-11-20
6539,25741,14,Referral,2025-02-25
6540,30210,295,Purchase,2025-12-23
6541,47587,347,Bonus,2025-04-04
6542,66,115,Referral,2026-01-07
6543,45124,464,Referral,2025-06-01
6544,32190,188,Purchase,2025-10-22
6545,4907,292,Bonus,2025-03-01
6546,8243,263,Purchase,2025-05-15
6547,12369,190,Purchase,2025-03-30
6548,20880,248,Bonus,2025-07-12
6549,39737,153,Referral,2025-06-11
6550,37676,132,Bonus,2025-04-09
6551,39430,442,Bonus,2025-03-14
6552,38760,105,Bonus,2025-05-06
6553,16430,19,Bonus,2025-08-26
6554,15795,427,Bonus,2025-05-07
6555,36448,281,Referral,2025-12-10
6556,15064,137,Referral,2025-04-14
6557,6629,370,Referral,2025-09-06
6558,38724,342,Purchase,2025-11-13
6559,23344,467,Referral,2025-04-21
6560,39063,134,Purchase,2025-10-10
6561,20262,141,Referral,2025-12-07
6562,7170,233,Referral,2025-12-01
6563,20117,150,Referral,2025-12-03
6564,48358,16,Referral,2025-04-02
6565,7477,462,Referral,2025-09-10
6566,14961,325,Referral,2025-02-23
6567,28963,191,Referral,2025-07-09
6568,28469,243,Bonus,2025-07-08
6569,2509,230,Referral,2025-09-18
6570,48237,221,Referral,2026-01-23
6571,36365,331,Bonus,2025-02-19
6572,29827,365,Bonus,2025-10-03
6573,44814,317,Referral,2025-06-28
6574,13136,454,Purchase,2025-10-30
6575,43431,173,Purchase,2025-10-14
6576,7216,183,Referral,2025-03-15
6577,5324,414,Bonus,2026-01-09
6578,47640,338,Purchase,2025-11-27
6579,33846,247,Bonus,2025-11-29
6580,5112,417,Purchase,2026-01-10
6581,12349,259,Bonus,2025-09-07
6582,5530,35,Referral,2025-05-06
6583,19566,209,Purchase,2025-10-28
6584,12117,89,Purchase,2025-05-03
6585,7108,115,Purchase,2025-07-11
6586,25225,409,Purchase,2026-01-02
6587,30059,232,Referral,2025-10-06
6588,15434,379,Bonus,2025-03-27
6589,23256,220,Purchase,2025-10-22
6590,44879,227,Referral,2025-09-23
6591,19010,319,Referral,2025-06-10
6592,41972,459,Bonus,2026-02-02
6593,19144,192,Purchase,2025-10-26
6594,16888,29,Bonus,2025-12-08
6595,16819,385,Referral,2025-11-30
6596,16652,392,Bonus,2025-05-12
6597,28854,51,Purchase,2025-11-19
6598,24580,168,Bonus,2025-06-07
6599,30917,114,Referral,2025-05-18
6600,45936,453,Bonus,2025-10-19
6601,284,119,Referral,2025-07-19
6602,3801,184,Bonus,2025-02-15
6603,23145,91,Purchase,2026-02-13
6604,8695,441,Purchase,2025-10-29
6605,7575,363,Purchase,2025-10-14
6606,16231,163,Purchase,2025-04-23
6607,38172,187,Purchase,2025-10-30
6608,25598,21,Bonus,2025-09-08
6609,15484,310,Referral,2025-07-19
6610,40913,36,Purchase,2025-04-09
6611,35395,45,Referral,2025-08-08
6612,14281,274,Purchase,2025-04-19
6613,30621,408,Purchase,2025-09-14
6614,45307,113,Referral,2025-07-18
6615,2607,55,Bonus,2025-09-07
6616,28179,235,Referral,2025-04-26
6617,7143,452,Referral,2025-03-28
6618,15350,90,Referral,2025-11-12
6619,12082,241,Purchase,2025-08-30
6620,19681,212,Purchase,2025-08-31
6621,30718,221,Referral,2025-06-10
6622,38740,217,Bonus,2025-12-05
6623,3695,472,Referral,2025-05-31
6624,32560,261,Bonus,2025-05-07
6625,17034,110,Referral,2025-05-21
6626,2944,48,Bonus,2025-04-15
6627,23241,459,Referral,2025-06-02
6628,20064,272,Purchase,2025-07-04
6629,1975,60,Purchase,2026-01-22
6630,11256,381,Purchase,2026-01-16
6631,17430,51,Referral,2025-05-27
6632,37359,260,Bonus,2025-10-26
6633,11530,278,Referral,2025-05-18
6634,11103,349,Purchase,2025-09-04
6635,33878,30,Referral,2026-02-05
6636,857,285,Bonus,2026-01-21
6637,19173,237,Referral,2025-12-14
6638,48566,343,Purchase,2025-04-27
6639,28119,96,Purchase,2025-05-16
6640,30983,224,Referral,2025-10-15
6641,49118,319,Referral,2025-09-28
6642,19839,482,Referral,2025-11-07
6643,3394,198,Bonus,2025-05-28
6644,39749,387,Bonus,2025-05-17
6645,22121,229,Bonus,2025-12-10
6646,5024,267,Referral,2025-06-16
6647,33610,107,Bonus,2025-05-04
6648,15721,439,Purchase,2025-06-10
6649,43375,23,Referral,2025-09-26
6650,46246,494,Bonus,2025-12-10
6651,28186,422,Purchase,2025-03-17
6652,35967,236,Purchase,2025-05-29
6653,29447,264,Purchase,2026-01-08
6654,47502,256,Purchase,2025-06-20
6655,4485,183,Bonus,2026-01-16
6656,30388,24,Purchase,2025-11-20
6657,29968,257,Referral,2025-04-22
6658,8720,239,Bonus,2025-02-15
6659,46879,280,Referral,2025-08-18
6660,33286,447,Bonus,2025-05-13
6661,16044,342,Purchase,2025-11-08
6662,44891,498,Referral,2026-02-11
6663,28178,295,Purchase,2025-11-27
6664,40255,480,Purchase,2025-11-18
6665,22265,52,Purchase,2026-01-08
6666,41178,375,Bonus,2026-01-19
6667,31656,207,Bonus,2025-03-12
6668,20854,247,Bonus,2025-02-25
6669,38241,413,Bonus,2025-03-12
6670,43353,57,Bonus,2025-09-25
6671,43311,189,Purchase,2025-08-21
6672,8357,428,Referral,2025-08-26
6673,20870,348,Purchase,2025-10-24
6674,38339,69,Purchase,2025-09-26
6675,39886,176,Bonus,2025-04-23
6676,22792,426,Purchase,2025-07-16
6677,34500,129,Purchase,2025-07-28
6678,43952,424,Referral,2026-01-15
6679,21026,43,Referral,2025-05-15
6680,8750,444,Referral,2025-06-03
6681,24098,330,Purchase,2025-08-20
6682,23598,475,Bonus,2025-05-14
6683,30232,467,Bonus,2025-11-03
6684,46062,161,Bonus,2026-02-04
6685,43416,183,Referral,2026-01-18
6686,29631,483,Referral,2025-09-09
6687,9830,476,Bonus,2025-09-11
6688,34454,69,Referral,2025-08-27
6689,3695,336,Bonus,2025-04-02
6690,43448,86,Bonus,2025-12-31
6691,44198,133,Purchase,2025-07-18
6692,12091,337,Bonus,2025-06-29
6693,29081,299,Purchase,2025-03-24
6694,11654,428,Bonus,2025-04-08
6695,12491,256,Bonus,2025-09-27
6696,49141,142,Bonus,2025-06-23
6697,16201,53,Bonus,2025-10-28
6698,44735,406,Purchase,2025-09-24
6699,23742,242,Purchase,2026-02-13
6700,25284,74,Bonus,2025-11-11
6701,8064,308,Bonus,2025-05-14
6702,46278,341,Referral,2026-01-28
6703,38878,347,Referral,2026-02-10
6704,35339,304,Purchase,2025-03-23
6705,36076,185,Referral,2025-10-24
6706,41811,214,Referral,2025-08-23
6707,25237,115,Referral,2025-11-25
6708,49550,366,Bonus,2025-06-21
6709,44426,190,Purchase,2026-01-29
6710,17127,434,Bonus,2025-11-05
6711,27580,65,Referral,2025-06-20
6712,41598,56,Bonus,2025-09-24
6713,1582,118,Referral,2025-11-13
6714,9681,428,Bonus,2025-04-21
6715,32405,26,Referral,2025-04-22
6716,19153,176,Bonus,2025-08-12
6717,17789,76,Referral,2025-11-24
6718,42762,131,Bonus,2025-12-11
6719,39064,301,Bonus,2025-09-07
6720,12341,434,Purchase,2025-11-06
6721,19608,293,Bonus,2025-08-19
6722,22455,169,Bonus,2025-05-16
6723,470,357,Referral,2026-02-12
6724,32465,322,Bonus,2025-06-30
6725,27603,401,Bonus,2025-08-18
6726,32678,201,Referral,2025-12-18
6727,19655,365,Bonus,2025-07-18
6728,45624,349,Purchase,2025-04-29
6729,10677,61,Referral,2025-10-08
6730,8769,104,Bonus,2025-06-18
6731,3661,179,Referral,2025-03-04
6732,29779,245,Referral,2026-01-12
6733,47704,233,Bonus,2026-01-26
6734,28998,490,Purchase,2025-11-11
6735,41417,167,Bonus,2025-05-21
6736,5109,135,Purchase,2025-12-21
6737,27732,343,Referral,2025-08-10
6738,37502,359,Purchase,2025-02-25
6739,17597,59,Referral,2026-02-14
6740,17532,39,Referral,2025-10-20
6741,41570,226,Bonus,2025-10-28
6742,28082,279,Purchase,2026-01-19
6743,5212,37,Bonus,2026-01-29
6744,45145,275,Bonus,2025-10-25
6745,17196,334,Referral,2025-02-25
6746,33648,155,Referral,2026-01-08
6747,16498,179,Bonus,2026-02-02
6748,48515,425,Bonus,2025-08-06
6749,28582,107,Referral,2025-07-13
6750,22739,38,Bonus,2025-08-23
6751,39129,161,Referral,2025-04-16
6752,20084,472,Bonus,2025-11-08
6753,34869,19,Referral,2025-04-18
6754,49154,363,Purchase,2025-03-01
6755,35017,83,Referral,2026-01-05
6756,46333,156,Referral,2025-10-03
6757,39931,168,Referral,2025-05-10
6758,43676,243,Bonus,2025-04-20
6759,36786,66,Purchase,2026-02-03
6760,26272,384,Bonus,2026-01-05
6761,47327,135,Purchase,2025-03-06
6762,26056,94,Bonus,2025-08-14
6763,22455,234,Purchase,2025-11-29
6764,23560,245,Purchase,2025-07-20
