product_id,product_name,brand_id,supplier_id,price,cost_price
3722,Decathlon In Pro,68,22,14645.74,10252.02
2384,L'Oreal Libero Max,44,36,468.63,
2431,Maybelline Ut Pro,45,80,893.79,625.65
1019,Adidas Nihil X,19,54,9992.19,6994.53
682,JBL Commodi,13,33,45526.44,31868.51
2618,,48,8,956.66,669.66
3777,Yonex Facere Pro,69,28,4041.27,2828.89
2070,Samsung Molestiae Pro,37,16,36980.85,25886.59
364,Lenovo Atque Plus,6,29,70585.29,49409.7
2315,Hawkins Ad X,42,85,29753.72,20827.6
2540,Dove Veniam X,47,67,3835.18,2684.63
4660,Sony Dignissimos,87,34,2658.51,1860.96
1306,Gap Temporibus X,23,4,5659.4,3961.58
3717,Decathlon Ipsa Lite,68,70,8931.96,6252.37
1827,Milton Iusto Plus,31,40,565.22,
4024,SG Mollitia Max,74,49,3753.68,2627.58
2666,Himalaya Velit Plus,48,2,990.72,693.5
5587,Johnson & Johnson Aliquam,108,22,9916.78,6941.75
1758,Milton Commodi Lite,31,7,32529.91,22770.94
5770,Nilkamal Labore Plus,112,,6434.13,4503.89
1346,Allen Solly Minus X,24,34,9070.06,6349.04
2591,Dove Eaque X,47,28,2368.57,1658.0
4605,JBL Iure Pro,86,81,4639.1,3247.37
1352,Allen Solly Temporibus Max,24,76,9708.61,6796.03
4141,Spalding Hic Pro,76,25,9866.08,6906.26
2141,Godrej Doloremque Lite,39,55,10443.8,7310.66
2261,Borosil Eius Plus,41,,7377.57,5164.3
5417,Nerf Aliquam,104,85,4361.41,3052.99
1228,Uniqlo Soluta Plus,22,38,4290.58,3003.41
661,Bose Quam Max,12,40,49111.94,34378.36
3057,BRITANNIA EXPLICABO LITE,56,88,1889.32,1322.52
1972,LG AB X,36,2,5947.83,4163.48
1386,Raymond Fugiat Plus,25,69,9827.95,6879.56
2003,LG Officiis,36,69,31971.84,22380.29
4672,Philips Minus X,88,29,1991.87,1394.31
2848,MAC Quia,52,91,3395.22,2376.65
4840,Classmate Tenetur,92,,1325.84,928.09
180,Dell Voluptatibus Plus,4,63,90758.12,63530.68
2780,The Body Shop Nihil Max,51,33,3335.3,2334.71
4623,JBL Placeat Plus,86,90,317.69,222.38
3429,Pepsi Magni Pro,64,77,1433.67,1003.57
250,HP Error Lite,5,26,115188.44,80631.91
472,Acer Minus,8,70,146752.99,102727.09
4781,HarperCollins Voluptatum Lite,91,74,1549.88,1084.92
3263,Kelloggs Minima Lite,60,46,501.69,351.18
1139,Puma Id Plus,20,83,7477.07,5233.95
2289,Borosil Quia Lite,41,26,6126.69,4288.68
2455,Maybelline Earum X,45,31,2158.53,1510.97
4303,Michelin Dicta Pro,80,7,7239.35,5067.54
1459,Biba Provident Plus,26,68,2751.01,
5875,Sleepwell Sit Plus,113,76,,3763.3
53,,1,29,128873.48,90211.44
967,Nike Doloremque Plus,18,86,7442.77,5209.94
2322,Hawkins Minus X,42,62,18926.66,13248.66
3539,Haldiram Tenetur X,65,13,1591.24,1113.87
5956,Wakefit Ab Lite,115,29,,16267.9
942,H&M Placeat Lite,17,88,2419.83,1693.88
2176,Godrej Suscipit,39,88,,27977.04
3444,Pepsi Architecto Max,64,22,750.58,525.41
3505,Haldiram Libero,65,,920.78,644.55
2151,Godrej Exercitationem X,39,12,23818.83,16673.18
4147,Spalding Placeat Pro,76,43,5131.72,3592.2
5133,Faber-Castell Aspernatur Pro,98,43,889.35,622.54
5161,Lego Assumenda Lite,99,75,6066.08,4246.26
1089,Adidas Exercitationem Plus,19,63,2489.21,1742.45
4760,PENGUIN VITAE PLUS,90,78,718.07,502.65
4300,Michelin Quae X,80,28,2566.47,1796.53
1763,Milton Ut Pro,31,47,2180.94,1526.66
5357,Barbie Natus X,102,46,8930.47,6251.33
215,HP Sapiente Pro,5,10,19302.6,13511.82
535,Canon Deleniti Max,10,56,127922.37,89545.66
1034,Adidas Ad Lite,19,68,3696.58,
1692,Prestige Adipisci Plus,30,22,8459.63,5921.74
1652,VAN HEUSEN IUSTO PRO,29,62,5172.46,3620.72
3061,Britannia Earum X,56,14,1006.9,704.83
1044,Adidas Esse Plus,19,6,4457.17,3120.02
3335,Cadbury Similique Pro,62,66,949.27,664.49
3260,Kelloggs Facilis Pro,60,76,72.78,50.95
3440,Pepsi Harum Lite,64,43,1392.01,974.41
5829,Nilkamal Dignissimos Plus,112,,3772.5,2640.75
2159,Godrej Ab Max,39,63,37258.51,26080.96
1355,Allen Solly Itaque Plus,24,16,2629.6,1840.72
1510,FabIndia Porro Plus,27,,2370.77,1659.54
1524,FabIndia Tenetur Pro,27,63,7850.36,5495.25
4871,Navneet Culpa X,93,77,745.83,522.08
773,Logitech Pariatur Max,15,55,30398.3,21278.81
497,ACER SUSCIPIT MAX,8,72,38860.64,27202.45
5978,Pepperfry Ducimus,116,6,33131.5,23192.05
2346,Lakme Perspiciatis X,43,20,672.8,470.96
3970,Spartan Ratione X,72,33,6615.88,4631.12
5771,Nilkamal Assumenda Pro,112,26,12561.8,8793.26
5784,Nilkamal Quod Pro,112,59,29945.39,20961.77
2789,The Body Shop Aliquid Pro,51,34,4814.35,3370.04
5671,Godrej Interio Delectus Lite,110,81,3772.23,2640.56
4324,Michelin Consequatur Max,80,3,9234.18,
4852,Navneet Itaque X,93,58,1389.25,972.47
5052,Moleskine Voluptates X,97,64,1924.97,1347.48
502,lg dolorem max,9,14,100254.91,70178.44
1134,PUMA DOLORES MAX,20,21,4964.98,3475.49
2146,GODREJ LABORE,39,27,5943.0,4160.1
969,Nike Explicabo Max,18,21,1462.21,1023.55
3978,SS Cricket Optio Pro,73,63,9230.23,6461.16
3189,Dabur Sequi Max,59,78,583.92,408.74
1964,Havells Excepturi Plus,35,90,,24783.49
4150,Spalding Maxime Max,76,52,7307.5,5115.25
4749,Penguin Laboriosam,90,9,526.21,368.35
3412,Coca-Cola Beatae Lite,63,56,1563.35,1094.34
4481,3M Id Pro,83,80,5860.66,4102.46
4581,Pioneer Ut X,85,,7864.02,5504.81
3881,Cosco Iure Lite,71,17,4773.34,3341.34
2951,Clinique Consectetur Plus,53,88,3880.49,2716.34
4314,Michelin Ullam Max,80,25,9898.18,6928.73
3752,Decathlon Omnis X,68,14,13593.77,9515.64
5372,Fisher-Price Harum Plus,103,15,2347.2,1643.04
5009,,96,58,1674.75,1172.32
1254,Gap Autem Pro,23,50,4056.3,2839.41
5592,IKEA Culpa Pro,109,74,41579.67,29105.77
4652,Sony Laborum X,87,76,2474.85,
3037,Amul Atque,55,64,1312.36,918.65
1323,Gap Blanditiis Plus,23,56,4648.83,3254.18
828,zara fuga pro,16,22,5072.7,3550.89
5705,,111,42,23304.49,16313.14
4538,Motul Delectus,84,27,352.27,246.59
1478,Biba Neque Plus,26,80,6316.06,4421.24
846,Zara Eligendi Plus,16,79,6174.05,4321.84
224,HP Incidunt Lite,5,33,65686.8,45980.76
3398,Coca-Cola Natus Lite,63,58,397.29,278.1
4922,Parker Voluptatem Plus,94,50,471.69,330.18
3557,Aashirvaad Deserunt Pro,66,75,1150.31,805.22
2140,Godrej Aperiam Pro,39,87,39191.45,27434.01
2663,Himalaya Doloribus,48,57,2223.86,1556.7
3552,Aashirvaad Reprehenderit Lite,66,55,1502.75,1051.92
1476,Biba Optio Lite,26,27,4049.23,2834.46
2104,Voltas Repudiandae Plus,38,53,24788.93,17352.25
4237,Fitbit Modi Max,77,12,7141.93,4999.35
5029,casio eligendi plus,96,1,917.04,641.93
1525,FabIndia Ducimus Pro,27,78,307.35,215.14
2773,Mamaearth Laudantium Pro,50,75,2368.12,1657.68
1620,VAN HEUSEN DOLOR MAX,29,35,5195.96,3637.17
2892,MAC Commodi Plus,52,69,433.97,303.78
3863,Nivia Nisi X,70,88,9305.2,6513.64
5305,Hot Wheels Iusto Lite,101,69,,2767.07
5018,Casio Assumenda X,96,26,147.31,103.12
5130,Faber-Castell Repellat Pro,98,39,1982.69,1387.88
3423,Coca-Cola Aliquid X,63,69,130.34,91.24
3173,Tata Sit Lite,58,2,1656.16,1159.31
2586,Dove Praesentium Plus,47,9,1686.63,1180.64
757,Sennheiser Deleniti,14,48,13356.83,
893,Zara Eius Max,16,54,7353.94,5147.76
586,Nikon Ut Plus,11,62,107587.32,75311.12
1354,ALLEN SOLLY QUIS PRO,24,89,7934.42,
4353,castrol velit plus,81,38,1300.64,910.45
5518,Huggies Ab Max,107,90,13546.44,9482.51
341,Lenovo Quasi Max,6,31,94914.7,66440.29
2179,Godrej Non,39,,10329.02,7230.31
5078,Faber-Castell Cum,98,30,668.92,468.24
2040,Samsung Sapiente,37,7,28626.13,20038.29
3323,Cadbury Quod Max,62,50,1249.82,874.87
1424,Raymond Eveniet Plus,25,38,6419.48,4493.64
4128,Spalding Repudiandae,76,14,1341.6,939.12
3166,Tata Voluptatum Lite,58,19,1965.06,1375.54
4653,Sony Voluptatum,87,3,6402.38,4481.67
5899,Kurl-on Dolore Pro,114,74,4042.24,2829.57
4268,Bosch Perspiciatis Lite,79,87,3119.48,2183.64
2358,Lakme Autem,43,61,2193.26,1535.28
3258,Kelloggs Totam Lite,60,41,1494.69,1046.28
4057,Sg Doloremque Max,74,45,3582.34,2507.64
3503,Haldiram Laborum Lite,65,73,1205.14,843.6
4032,SG Quis,74,76,7914.79,5540.35
2569,Dove Odit,47,80,3668.17,2567.72
5280,Mattel Unde,100,90,,2207.83
29,Samsung Laudantium Max,1,20,37937.45,26556.21
2326,Hawkins Placeat,42,42,31337.01,21935.91
4216,Fitbit Et X,77,40,14446.55,10112.58
974,Nike Reprehenderit Pro,18,77,1907.21,1335.05
1940,Havells Ipsa Plus,35,33,13811.08,9667.76
3374,Cadbury Quae Max,62,25,1495.08,1046.56
3528,Haldiram Deleniti,65,20,187.52,131.26
2855,MAC Exercitationem,52,80,3623.62,2536.53
3628,Fortune Error Max,67,15,330.52,231.36
4772,PENGUIN SINT LITE,90,21,1522.67,1065.87
4299,Michelin Cumque X,80,15,6213.77,4349.64
5171,lego laboriosam pro,99,20,7447.79,5213.45
5223,Lego Nam X,99,73,9956.94,6969.86
1173,Levis Nostrum,21,57,8612.91,6029.04
1404,Raymond Inventore,25,70,9150.43,6405.3
306,Lenovo Ut,6,65,10487.99,7341.59
4996,Casio Saepe Plus,96,63,1339.09,937.36
2202,Godrej Quia Lite,39,28,26112.98,18279.09
522,Canon Distinctio X,10,73,93898.73,65729.11
4517,Motul Vero,84,65,9439.8,6607.86
4912,Parker Harum,94,,,553.27
2529,Dove A X,47,30,1132.72,
2690,Biotique Error Pro,49,45,,865.84
803,Logitech Numquam Plus,15,56,139936.88,97955.82
274,HP Dignissimos Max,5,71,8679.51,6075.66
5758,Durian Impedit Plus,111,48,32721.14,22904.8
327,lenovo quis x,6,33,50041.15,35028.8
209,dell modi,4,85,139603.4,97722.38
1012,Nike Alias,18,49,417.44,292.21
4477,3M Nisi Plus,83,21,2839.6,1987.72
5292,Mattel Atque Lite,100,25,6110.0,4277.0
3758,Decathlon Facere Max,68,71,3332.78,2332.95
1214,Uniqlo Hic,22,10,4928.16,3449.71
3021,Amul Doloribus,55,1,133.88,93.72
1330,Allen Solly Eum Lite,24,29,1346.7,942.69
104,Sony Asperiores Lite,3,59,32587.34,22811.14
3123,Tata Veniam Plus,58,53,1972.81,1380.97
939,H&M Laudantium Lite,17,38,9325.64,6527.95
393,Asus Fuga,7,64,146584.98,102609.49
4017,,74,88,7670.92,5369.64
1157,Levis Unde Max,21,41,6825.71,4778.0
2775,Mamaearth Est Lite,50,18,4648.79,3254.15
2957,Olay Iusto,54,90,3578.15,2504.7
2797,The Body Shop Quibusdam Lite,51,22,4725.59,
1080,Adidas Eos Pro,19,,3627.43,2539.2
4650,Sony Reprehenderit,87,71,9967.38,6977.17
3957,Spartan Et Lite,72,86,12433.08,8703.16
708,Sennheiser At Max,14,58,84322.6,59025.82
1677,Van Heusen Adipisci Pro,29,,996.87,697.81
5654,Godrej Interio Adipisci,110,13,27556.55,19289.58
2340,Lakme Quo,43,85,2716.55,1901.58
1461,Biba Iure Pro,26,43,5738.01,4016.61
2562,Dove Quisquam X,47,31,787.69,551.38
584,NIKON REPREHENDERIT PLUS,11,64,131727.94,92209.56
2291,Borosil Consequuntur Lite,41,32,12585.36,8809.75
4398,Castrol Iste Plus,81,81,7767.79,5437.45
2975,Olay Cupiditate X,54,24,4740.56,3318.39
1658,Van Heusen Vel,29,38,4738.89,3317.22
3972,Spartan Itaque Max,72,54,3729.44,2610.61
1882,Philips At Max,33,33,35518.45,24862.91
1531,FabIndia Ullam,27,59,3511.0,2457.7
3910,,71,83,8525.31,5967.72
4221,,77,44,9770.82,6839.57
473,Acer Error Plus,8,62,147186.11,103030.28
5433,Funskool Mollitia X,105,27,7146.26,5002.38
4782,HarperCollins Enim X,91,28,424.1,296.87
608,Bose Sunt Lite,12,77,43207.69,30245.38
2098,Voltas Occaecati X,38,,22773.68,15941.58
1619,Van Heusen Aperiam Plus,29,49,2160.08,1512.06
3200,Dabur Voluptatibus Pro,59,25,1647.05,1152.94
3382,Cadbury Nam,62,75,1605.7,1123.99
68,Apple Incidunt,2,64,6259.08,4381.36
5806,Nilkamal Praesentium,112,36,30994.64,21696.25
1132,Puma Totam,20,5,7375.49,5162.84
5631,IKEA Impedit Plus,109,31,6589.07,4612.35
2970,Olay Deserunt Pro,54,28,4845.72,3392.0
252,HP Ut Lite,5,80,81240.42,56868.29
5751,Durian Voluptatibus,111,31,37801.25,26460.88
3282,Maggi Magni,61,8,541.12,378.78
199,Dell Quaerat X,4,84,141627.02,99138.91
1457,Biba Facilis Max,26,1,8460.73,5922.51
3674,Fortune Autem Plus,67,41,1126.97,788.88
528,Canon Pariatur,10,58,140027.6,98019.32
3575,Aashirvaad Illum X,66,12,412.09,288.46
1610,Manyavar Reiciendis Lite,28,17,6824.0,4776.8
3480,Haldiram Aperiam Max,65,28,1254.65,878.26
5194,Lego Nobis Plus,99,83,5378.93,3765.25
2792,The Body Shop Expedita Plus,51,18,3822.49,2675.74
3355,Cadbury Ad Plus,62,87,445.42,311.79
5196,Lego Exercitationem Pro,99,42,7692.7,5384.89
4245,Garmin Labore Pro,78,31,6442.1,4509.47
3035,Amul Expedita Lite,55,67,1215.15,850.6
508,LG Aperiam Pro,9,15,18482.76,12937.93
5093,Faber-Castell Molestiae X,98,22,,514.78
401,Asus Totam,7,17,138608.72,97026.1
405,Asus In Max,7,60,82314.59,57620.21
4611,JBL Quae Lite,86,12,2430.47,1701.33
1103,Puma Dolorum Plus,20,27,6883.79,4818.65
5889,Kurl-on Perferendis Plus,114,2,37375.65,26162.96
2153,Godrej Itaque Plus,39,70,14162.84,9913.99
4959,Pilot Distinctio X,95,24,656.17,459.32
2993,,54,5,1031.75,722.22
1678,Van Heusen Quaerat Pro,29,16,,4089.86
491,Acer Deleniti X,8,91,43421.38,30394.97
5464,Pampers Id Pro,106,14,9982.86,6988.0
622,Bose Alias Plus,12,34,13927.94,9749.56
2497,Nivea Delectus Lite,46,65,1350.82,945.57
5935,Wakefit Qui Pro,115,17,18178.16,12724.71
654,Bose Cumque Plus,12,75,112518.6,78763.02
5332,Barbie Voluptates X,102,25,9582.57,6707.8
957,Nike Est Lite,18,67,9125.12,6387.58
2329,Lakme Exercitationem Plus,43,46,3078.46,2154.92
5790,Nilkamal Accusantium Lite,112,41,2251.79,1576.25
683,JBL Sed X,13,14,48770.46,34139.32
1593,Manyavar Beatae Max,28,69,,2831.32
1147,Puma Quia Plus,20,39,7190.95,5033.66
3085,Nestle Suscipit X,57,52,1080.31,756.22
3998,SS Cricket Rem,73,80,13939.24,9757.47
3596,Aashirvaad Cumque,66,60,98.85,69.19
2321,Hawkins Aliquam Pro,42,86,7483.13,5238.19
42,,1,27,95909.69,67136.78
1589,Manyavar Quod,28,62,1355.46,948.82
4949,Pilot Pariatur Max,95,68,1208.1,845.67
3870,Nivia Quis Max,70,36,13275.73,9293.01
847,Zara Perferendis Pro,16,23,8471.27,5929.89
3194,Dabur Delectus X,59,1,321.74,225.22
3148,Tata Necessitatibus X,58,6,1995.21,1396.65
2593,Himalaya Expedita Pro,48,44,3563.49,2494.44
5613,IKEA Velit Plus,109,67,22409.08,15686.36
5251,Mattel Facere Max,100,66,10017.73,7012.41
5125,Faber-Castell Sapiente Lite,98,27,1046.62,732.63
1671,Van Heusen Ab X,29,56,4248.6,2974.02
3456,Pepsi Molestias Pro,64,74,1578.78,1105.15
1498,FabIndia Nobis Plus,27,,4432.79,3102.95
1685,Van Heusen Odit Pro,29,65,8526.02,5968.21
1490,Biba Laudantium Max,26,74,2358.83,1651.18
719,Sennheiser Fuga Lite,14,60,,6445.38
5479,Pampers Blanditiis,106,32,,408.47
3353,Cadbury A X,62,74,1312.95,919.06
1198,,22,13,4392.01,3074.41
403,asus illo max,7,87,93127.8,65189.46
5274,Mattel Enim X,100,30,,104.07
1918,Bajaj Ipsum Plus,34,86,38771.26,27139.88
5087,Faber-Castell Libero,98,55,1052.54,736.78
5982,Pepperfry Accusamus X,116,28,7870.54,5509.38
4343,Castrol Libero Pro,81,20,7319.38,5123.57
1888,Philips Ratione X,33,,14352.89,10047.02
3641,Fortune Voluptate Pro,67,90,529.59,370.71
5145,Faber-Castell Magnam Pro,98,86,1414.87,990.41
2110,voltas reprehenderit,38,87,36550.38,25585.27
3689,Fortune Sed Max,67,79,341.25,
3808,Yonex Quo X,69,4,6976.24,4883.37
3660,Fortune Pariatur Max,67,16,1557.97,1090.58
1177,Uniqlo Quia,22,66,5734.48,4014.14
2228,Tupperware Ipsa,40,50,20314.03,14219.82
1643,Van Heusen Sapiente X,29,10,652.46,456.72
5449,Funskool Cum Pro,105,55,8271.89,5790.32
3437,Pepsi Recusandae Max,64,4,673.77,471.64
1052,Adidas Neque Plus,19,,7828.43,5479.9
3747,,68,,7763.86,5434.7
2637,Himalaya Illo X,48,,3926.34,2748.44
2393,L'Oreal Repellat X,44,24,4481.39,3136.97
67,Apple Consequuntur Max,2,45,64540.9,45178.63
1145,Puma Dolorum,20,27,3200.3,2240.21
3966,,72,36,3896.96,2727.87
2444,Maybelline Cumque Plus,45,6,2335.04,1634.53
2337,Lakme Cumque Lite,43,68,1081.57,757.1
672,JBL Odio Pro,13,43,19752.52,13826.76
5729,Durian Corrupti Lite,111,30,35209.73,24646.81
809,Logitech Vero Pro,15,85,14621.91,10235.34
5200,Lego Et Plus,99,3,3140.03,
5998,Pepperfry Iste,116,68,8722.39,6105.67
1787,Milton Labore Max,31,22,8457.9,5920.53
4184,Spalding Veritatis,76,61,10804.36,7563.05
3706,Decathlon Quaerat Plus,68,49,14107.39,9875.17
4239,,78,27,8503.37,5952.36
3205,,59,32,1291.26,903.88
438,,8,71,127267.88,89087.52
4566,Pioneer Accusamus Pro,85,59,7657.76,
5741,Durian At Lite,111,54,21670.08,15169.06
2699,Biotique Velit X,49,6,,2113.42
5167,,99,22,9428.07,6599.65
1624,Van Heusen Porro Max,29,56,2477.36,1734.15
3099,Nestle Ab X,57,63,1854.51,1298.16
4624,JBL Explicabo Lite,86,22,224.52,157.16
5767,Nilkamal Eos Plus,112,83,12941.05,9058.73
2008,LG Nobis Plus,36,82,17745.36,12421.75
1367,Allen Solly Perferendis Lite,24,27,5912.39,4138.67
5749,Durian Commodi Pro,111,46,41153.32,28807.32
4723,Osram Ipsa X,89,8,2749.07,1924.35
2488,Nivea Vitae Lite,46,34,813.21,569.25
5873,SLEEPWELL SUNT X,113,82,32148.69,22504.08
3823,Nivia Impedit Lite,70,25,9067.48,6347.24
3197,Dabur Aspernatur Plus,59,63,303.66,212.56
4759,PENGUIN ULLAM LITE,90,75,,
1212,Uniqlo In Lite,22,19,9863.83,6904.68
2355,Lakme Quia Max,43,37,119.67,
3810,Yonex Praesentium Lite,69,18,,8321.61
3056,Britannia Accusantium,56,68,1411.97,988.38
5362,Barbie Autem,102,4,8112.96,5679.07
5094,Faber-Castell Cupiditate Lite,98,21,743.04,520.13
2735,Mamaearth Dolorem X,50,59,392.78,274.95
912,H&M Nobis Pro,17,84,8754.5,6128.15
4795,HarperCollins Tempora Plus,91,68,656.49,459.54
2726,Mamaearth Enim,50,89,3082.66,2157.86
5963,Pepperfry Itaque Plus,116,51,4951.9,3466.33
1179,Uniqlo Nihil X,22,41,5622.09,3935.46
4435,3M AMET PRO,83,50,4867.67,3407.37
4160,Spalding Quo Pro,76,83,10833.19,7583.23
4545,Motul Consequuntur X,84,6,9206.9,6444.83
1450,Biba Quos X,26,86,5110.48,3577.34
99,sony dolor x,3,47,49628.88,34740.22
129,Sony Nostrum Plus,3,8,8580.62,6006.43
5559,Huggies Dolor X,107,14,6003.05,4202.14
966,nike voluptatum x,18,29,1051.96,736.37
3508,Haldiram Eaque Pro,65,77,723.78,506.65
5355,Barbie Provident Lite,102,78,5652.2,3956.54
5079,Faber-Castell Alias Lite,98,12,1312.63,918.84
1746,Prestige Dolorem Pro,30,48,38076.59,26653.61
3319,Cadbury Eum Pro,62,80,1096.29,767.4
1247,Uniqlo Pariatur Lite,22,3,7503.9,5252.73
4010,SG Dolore Max,74,,8162.93,5714.05
417,Asus Quod Pro,7,36,104892.68,73424.88
3718,Decathlon Velit Lite,68,89,11309.08,7916.36
1172,Levis Repellendus Lite,21,,6810.38,4767.27
1016,Nike Laudantium Max,18,78,7651.23,5355.86
5019,Casio Architecto Lite,96,21,396.38,277.47
3929,Spartan Corporis Pro,72,45,3020.18,2114.13
1934,Bajaj Alias Pro,34,59,17219.73,12053.81
1370,Allen Solly Ducimus Plus,24,54,5955.65,4168.96
670,JBL Dolor X,13,,35734.41,25014.09
2647,Himalaya Iste Lite,48,9,3668.31,2567.82
3834,Nivia Quo Pro,70,20,4949.01,3464.31
5863,Sleepwell Iure X,113,24,23575.46,16502.82
1775,Milton Culpa,31,12,16651.06,11655.74
4404,Shell Vitae,82,78,407.64,285.35
3272,Maggi Facere Pro,61,72,510.7,357.49
4315,michelin consequatur x,80,44,9770.84,6839.59
1809,Milton Quis Max,31,33,2331.88,1632.32
4007,SS Cricket Dolore,73,66,9430.04,6601.03
2702,Biotique Reprehenderit X,49,36,2764.75,1935.32
1274,,23,28,4878.29,3414.8
2360,Lakme Omnis,43,8,4710.04,3297.03
4180,Spalding Earum Max,76,74,2334.01,1633.81
2745,Mamaearth Officia X,50,,3846.9,2692.83
3540,Haldiram Ab,65,37,1049.5,734.65
5917,Kurl-on Aliquid Max,114,40,5583.86,3908.7
4820,Classmate Corrupti Plus,92,,635.69,444.98
2542,Dove Voluptates,47,71,2854.91,
2145,Godrej Voluptate Plus,39,15,18166.72,12716.7
2545,Dove Ipsa Plus,47,80,809.79,566.85
4270,Bosch Vero X,79,21,778.32,544.82
5473,Pampers Ex Lite,106,27,12837.58,8986.31
2810,The Body Shop Voluptas Plus,51,72,2968.62,2078.03
2482,Nivea Quibusdam X,46,81,3490.55,2443.38
110,Sony Ut Max,3,7,139572.06,97700.44
3900,Cosco Officia X,71,34,1493.38,1045.37
5987,Pepperfry Rerum Max,116,21,7427.35,5199.14
1958,Havells Nostrum Lite,35,27,19800.0,13860.0
429,Acer Inventore Lite,8,5,148954.75,104268.32
1647,Van Heusen Occaecati X,29,7,327.64,229.35
4133,Spalding Blanditiis X,76,18,12543.97,8780.78
3475,Haldiram Facere Pro,65,80,422.08,295.46
5981,Pepperfry Sequi Pro,116,48,2864.87,2005.41
449,Acer Voluptatem Plus,8,89,10449.9,7314.93
4056,SG Quaerat Pro,74,82,7220.14,5054.1
691,JBL Voluptas X,13,29,62948.92,44064.24
2308,,42,19,18531.16,12971.81
3094,Nestle Suscipit,57,78,380.2,266.14
156,Sony Itaque Lite,3,,48231.63,33762.14
4412,Shell Aut Lite,82,59,369.52,258.66
5314,hot wheels eveniet x,101,73,12852.23,8996.56
198,Dell Ex Max,4,8,36659.12,25661.38
771,Logitech Dolor Pro,15,16,76446.28,
5048,Moleskine Rem Pro,97,17,1971.39,1379.97
1133,Puma Neque Lite,20,1,9221.87,6455.31
978,Nike Autem Plus,18,12,6052.23,4236.56
2995,Olay Reprehenderit Plus,54,56,2194.31,1536.02
3919,Spartan Quas X,72,88,8888.24,6221.77
1253,Gap Totam,23,,1752.57,1226.8
5459,Pampers Natus Lite,106,12,11903.15,8332.2
4860,,93,63,389.07,272.35
289,Lenovo Impedit Plus,6,30,121630.53,85141.37
2524,Dove Quisquam Max,47,91,4823.44,
1114,Puma Ex Pro,20,45,2340.09,1638.06
52,samsung aut pro,1,87,50249.13,35174.39
1683,Van Heusen Autem Plus,29,76,3045.44,2131.81
1817,Milton Magnam Pro,31,,13928.11,9749.68
3191,Dabur Sequi Pro,59,50,1905.22,
2426,Maybelline Exercitationem Lite,45,76,216.84,151.79
4597,JBL Cum Max,86,58,5796.94,4057.86
2222,Tupperware Repellendus Plus,40,52,29328.8,20530.16
3377,Cadbury Accusantium Pro,62,55,1351.14,945.8
3089,Nestle Velit Max,57,39,1095.08,766.56
2304,Hawkins Similique,42,4,13962.16,9773.51
258,HP REPELLENDUS X,5,53,61110.05,42777.04
5051,,97,5,117.89,82.52
4768,Penguin Aspernatur Lite,90,,1862.1,1303.47
5323,Barbie Nobis Lite,102,32,1380.29,966.2
4825,Classmate Dolorem,92,,783.48,548.44
3128,Tata Sequi X,58,79,1680.17,1176.12
2854,MAC TEMPORIBUS PRO,52,73,3254.53,2278.17
2660,Himalaya Nulla Lite,48,29,1766.52,1236.56
4637,JBL Quod X,86,56,6649.04,4654.33
1287,Gap Cumque,23,51,5964.78,4175.35
2418,,45,85,3716.62,2601.63
5228,Mattel Sit Max,100,38,5807.9,4065.53
623,Bose Animi X,12,6,68061.45,47643.01
660,Bose Deleniti X,12,89,59287.32,
2723,Mamaearth Totam Pro,50,7,3455.59,
2669,Biotique Reiciendis Max,49,31,1654.9,1158.43
4281,Bosch Omnis Max,79,50,8480.15,5936.1
3473,Pepsi Architecto Plus,64,42,1792.61,1254.83
5826,Nilkamal Tenetur Plus,112,71,23468.47,16427.93
3487,haldiram ea plus,65,70,511.84,358.29
2584,Dove Atque X,47,64,3306.52,2314.56
1602,Manyavar Dicta Lite,28,,4332.05,3032.44
5399,,104,16,8361.29,5852.9
2605,Himalaya Similique Plus,48,77,3636.65,
2928,Clinique Voluptas,53,90,2159.19,1511.43
75,Apple Quos Lite,2,73,95117.12,66581.98
3461,Pepsi Sapiente Max,64,44,1626.35,1138.44
3454,PEPSI SIT PLUS,64,74,559.73,391.81
526,Canon Autem Lite,10,15,54770.43,38339.3
2456,Maybelline Accusamus Max,45,47,1586.75,1110.72
2968,Olay Voluptatem,54,53,3110.28,2177.2
1195,Uniqlo Quaerat Lite,22,24,1824.51,1277.16
3668,Fortune Ipsum Lite,67,91,386.73,270.71
5099,Faber-Castell Quod Lite,98,76,227.39,
1666,Van Heusen Sint X,29,51,3886.93,2720.85
25,Samsung Tempora Pro,1,74,80294.06,56205.84
4389,Castrol Voluptatibus Plus,81,35,7226.41,5058.49
4362,Castrol Quas Max,81,80,7793.96,5455.77
5434,funskool tempore plus,105,,5128.12,3589.68
1862,Philips Assumenda Lite,33,82,17149.52,12004.66
4513,Motul Dolorem Lite,84,32,9144.28,6401.0
2191,,39,46,,
5435,,105,71,12956.62,9069.63
3389,Coca-Cola Fugiat Plus,63,30,1958.81,1371.17
3762,,68,28,998.37,698.86
5279,Mattel Sequi Pro,100,23,1665.81,1166.07
5762,Nilkamal Exercitationem Max,112,48,39174.6,27422.22
3327,Cadbury Officia Plus,62,74,498.72,349.1
2651,HIMALAYA IN PLUS,48,20,2326.39,1628.47
4275,Bosch Ipsum Lite,79,82,4719.94,3303.96
4330,Michelin Voluptatibus Max,80,29,8067.38,5647.17
3537,Haldiram Voluptas Plus,65,81,1778.01,1244.61
