work_order_id,product_id,line_id,start_timestamp,end_timestamp,quantity_produced,rejected_quantity,status
2978,3313,2,2024-12-28 13:53:48.825360,2024-12-28 22:53:48.825360,1735,37,Completed
2979,2609,2,2026-01-16 14:53:56.362053,2026-01-16 18:53:56.362053,840,22,Completed
2980,4500,5,2025-05-14 00:53:00.819930,2025-05-14 09:53:00.819930,2708,114,Completed
2981,5705,4,2025-04-06 20:21:12.939191,2025-04-07 05:21:12.939191,3638,84,Completed
2982,4168,2,2024-06-19 14:52:26.022590,2024-06-20 01:52:26.022590,1938,65,Completed
2983,685,10,2025-12-06 17:15:50.548218,2025-12-06 21:15:50.548218,1563,68,Completed
2984,2851,8,2026-01-02 23:58:53.466321,2026-01-03 05:58:53.466321,392,6,Completed
2985,26,9,2025-10-22 22:37:30.433311,2025-10-23 09:37:30.433311,3021,58,Completed
2986,4,8,2025-11-23 11:45:36.641891,2025-11-23 21:45:36.641891,680,33,Completed
2987,1644,8,2024-12-31 22:21:57.897666,2025-01-01 06:21:57.897666,518,9,Completed
2988,3753,3,2024-02-20 09:00:22.295074,2024-02-20 16:00:22.295074,2632,71,Completed
2989,1763,3,2025-02-23 06:38:09.889710,2025-02-23 16:38:09.889710,3422,43,Completed
2990,4569,6,2025-04-26 07:24:20.249784,2025-04-26 15:24:20.249784,1720,53,Completed
2991,2391,9,2025-01-03 18:00:45.775424,2025-01-03 20:00:45.775424,517,13,Completed
2992,3335,1,2025-08-07 06:59:58.824430,2025-08-07 15:59:58.824430,3554,69,Completed
2993,3820,9,2025-05-23 01:36:03.060780,2025-05-23 02:36:03.060780,274,10,Completed
2994,2840,7,2024-07-25 06:13:52.914937,2024-07-25 16:13:52.914937,3412,112,Completed
2995,1211,2,2024-05-11 12:16:08.653588,2024-05-11 22:16:08.653588,2128,39,Completed
2996,4184,9,2025-07-24 07:19:47.347556,2025-07-24 08:19:47.347556,244,8,Completed
2997,3643,7,2025-10-13 17:22:37.925183,2025-10-13 22:22:37.925183,1798,83,Completed
2998,2614,4,2024-08-26 21:12:24.247910,2024-08-27 08:12:24.247910,4632,57,Completed
2999,5621,2,2024-04-22 12:45:56.159705,2024-04-22 14:45:56.159705,378,8,Completed
3000,1120,5,2024-12-17 21:53:16.761468,2024-12-18 00:53:16.761468,802,26,Completed
3001,2307,7,2025-08-20 20:49:42.563368,2025-08-21 00:49:42.563368,1266,57,Completed
3002,1515,7,2024-05-27 21:24:46.455923,2024-05-27 23:24:46.455923,667,24,Completed
3003,5323,5,2025-06-21 01:33:13.679650,2025-06-21 07:33:13.679650,1742,61,Completed
3004,518,4,2025-09-18 21:05:32.450222,2025-09-19 08:05:32.450222,4905,127,Completed
3005,279,4,2025-06-20 09:03:43.359026,2025-06-20 14:03:43.359026,2169,88,Completed
3006,1609,6,2024-05-13 08:47:15.978735,2024-05-13 10:47:15.978735,525,0,Completed
3007,732,9,2024-03-27 03:17:35.965296,2024-03-27 06:17:35.965296,875,33,Completed
3008,2501,10,2024-05-02 19:07:03.144062,2024-05-03 06:07:03.144062,3919,106,Completed
3009,5458,3,2024-06-10 14:57:21.860265,2024-06-10 18:57:21.860265,1507,68,Completed
3010,5298,6,2024-09-25 03:22:29.705130,2024-09-25 09:22:29.705130,1423,28,Completed
3011,3633,8,2024-04-24 03:51:57.845231,2024-04-24 10:51:57.845231,478,5,Completed
3012,2957,3,2024-03-02 22:17:24.478839,2024-03-03 01:17:24.478839,1036,20,Completed
3013,3117,10,2024-07-27 06:58:39.569264,2024-07-27 15:58:39.569264,3495,139,Completed
3014,2047,2,2025-10-29 11:27:37.334783,2025-10-29 15:27:37.334783,783,37,Completed
3015,2321,8,2026-01-26 18:05:47.919597,2026-01-26 21:05:47.919597,203,6,Completed
3016,1721,6,2024-08-20 09:37:10.920460,2024-08-20 10:37:10.920460,246,3,Completed
3017,398,1,2024-04-03 22:42:15.245435,2024-04-03 23:42:15.245435,403,6,Completed
3018,336,8,2024-08-13 12:10:03.982985,2024-08-13 14:10:03.982985,136,1,Completed
3019,331,2,2025-11-14 22:28:04.821806,2025-11-15 06:28:04.821806,1502,10,Completed
3020,473,4,2024-06-07 11:05:49.339346,2024-06-07 16:05:49.339346,2255,109,Completed
3021,4959,5,2025-06-20 22:57:50.013078,2025-06-21 06:57:50.013078,2414,116,Completed
3022,1798,1,2026-01-15 06:01:47.754111,2026-01-15 15:01:47.754111,3510,7,Completed
3023,3954,10,2025-03-04 09:38:11.876759,2025-03-04 12:38:11.876759,1108,9,Completed
3024,4998,3,2024-11-02 02:05:51.102172,2024-11-02 07:05:51.102172,1867,68,Completed
3025,602,6,2025-07-27 13:32:15.453179,2025-07-27 15:32:15.453179,494,22,Completed
3026,4790,2,2024-10-21 19:56:24.092903,2024-10-22 05:56:24.092903,2058,15,Completed
3027,5672,5,2024-07-12 20:04:11.919960,2024-07-13 02:04:11.919960,1640,19,Completed
3028,275,1,2024-10-29 14:04:58.958587,2024-10-29 21:04:58.958587,2572,46,Completed
3029,1875,7,2025-02-01 20:50:19.439573,2025-02-01 22:50:19.439573,628,8,Completed
3030,3906,2,2025-10-30 09:20:21.104766,2025-10-30 20:20:21.104766,2229,108,Completed
3031,4142,1,2024-08-30 16:40:32.639169,2024-08-30 21:40:32.639169,2062,25,Completed
3032,2552,6,2025-03-19 09:14:01.792664,2025-03-19 17:14:01.792664,2097,14,Completed
3033,4379,4,2025-08-22 02:41:35.486040,2025-08-22 10:41:35.486040,3233,62,Completed
3034,5530,10,2025-07-17 03:37:09.519465,2025-07-17 14:37:09.519465,3726,151,Completed
3035,4262,7,2024-12-04 23:16:37.687806,2024-12-05 04:16:37.687806,1811,43,Completed
3036,5770,3,2024-04-18 17:57:33.247105,2024-04-18 21:57:33.247105,1292,30,Completed
3037,3000,4,2024-03-02 05:55:38.227613,2024-03-02 13:55:38.227613,3571,58,Completed
3038,3414,4,2025-12-02 21:35:17.704420,2025-12-03 02:35:17.704420,2399,74,Completed
3039,25,5,2025-01-12 11:44:55.507320,2025-01-12 20:44:55.507320,2693,19,Completed
3040,5690,10,2024-08-20 15:52:59.928805,2024-08-21 02:52:59.928805,4081,156,Completed
3041,2373,6,2024-08-27 04:31:40.089005,2024-08-27 06:31:40.089005,506,0,Completed
3042,1259,5,2024-03-29 21:33:33.022686,2024-03-30 06:33:33.022686,2727,115,Completed
3043,2727,8,2025-04-10 22:26:18.801430,2025-04-11 05:26:18.801430,478,17,Completed
3044,5342,6,2024-07-04 16:42:15.764546,2024-07-04 18:42:15.764546,450,19,Completed
3045,1268,2,2025-03-11 19:21:54.826522,2025-03-12 03:21:54.826522,1672,68,Completed
3046,4467,4,2024-05-11 20:22:10.568334,2024-05-11 23:22:10.568334,1414,46,Completed
3047,2498,7,2026-02-09 21:46:54.380379,2026-02-10 04:46:54.380379,2469,32,Completed
3048,687,10,2025-10-15 16:49:59.410999,2025-10-15 20:49:59.410999,1333,50,Completed
3049,5591,2,2025-08-06 00:53:44.691499,2025-08-06 02:53:44.691499,385,13,Completed
3050,248,2,2025-01-26 17:59:06.996066,2025-01-26 18:59:06.996066,174,2,Completed
3051,2430,10,2025-02-18 14:25:59.059514,2025-02-18 17:25:59.059514,1133,45,Completed
3052,4623,4,2025-01-31 21:26:11.489854,2025-01-31 23:26:11.489854,872,16,Completed
3053,2975,3,2025-02-27 21:39:10.408477,2025-02-27 22:39:10.408477,325,10,Completed
3054,4287,1,2025-08-02 08:37:00.458313,2025-08-02 18:37:00.458313,4146,196,Completed
3055,1295,7,2025-01-08 05:54:24.764010,2025-01-08 15:54:24.764010,3510,88,Completed
3056,3611,7,2025-12-06 08:17:10.688457,2025-12-06 12:17:10.688457,1486,46,Completed
3057,4961,10,2025-07-05 19:54:06.605096,2025-07-05 22:54:06.605096,975,19,Completed
3058,997,7,2024-06-15 16:32:43.555119,2024-06-16 02:32:43.555119,3423,90,Completed
3059,3315,6,2025-11-30 07:29:01.812882,2025-11-30 10:29:01.812882,730,30,Completed
3060,4982,7,2024-05-28 08:30:37.518687,2024-05-28 18:30:37.518687,3670,103,Completed
3061,624,3,2025-07-23 05:24:41.449214,2025-07-23 12:24:41.449214,2188,26,Completed
3062,4865,1,2025-01-19 16:54:43.587509,2025-01-19 17:54:43.587509,412,11,Completed
3063,3205,4,2024-05-20 18:14:50.083691,2024-05-21 04:14:50.083691,4107,47,Completed
3064,2886,1,2025-11-15 05:26:43.139977,2025-11-15 16:26:43.139977,3693,101,Completed
3065,4882,1,2024-08-23 15:40:35.037940,2024-08-23 23:40:35.037940,2873,35,Completed
3066,3461,8,2025-11-21 17:53:41.605010,2025-11-22 00:53:41.605010,505,12,Completed
3067,3623,8,2024-06-23 19:59:19.211226,2024-06-23 23:59:19.211226,291,11,Completed
3068,649,3,2025-01-10 02:11:35.288728,2025-01-10 09:11:35.288728,2590,127,Completed
3069,7,4,2025-05-15 10:20:12.533994,2025-05-15 13:20:12.533994,1396,23,Completed
3070,188,3,2025-06-17 13:47:25.847884,2025-06-17 20:47:25.847884,2626,37,Completed
3071,3341,10,2025-07-17 13:38:55.974188,2025-07-17 18:38:55.974188,1672,45,Completed
3072,2925,4,2025-02-06 12:14:12.245989,2025-02-06 22:14:12.245989,4913,236,Completed
3073,679,10,2025-01-06 13:10:34.029062,2025-01-06 16:10:34.029062,1093,45,Completed
3074,5742,6,2025-07-29 06:45:58.979180,2025-07-29 11:45:58.979180,1210,38,Completed
3075,5324,7,2024-06-07 21:16:33.692412,2024-06-08 06:16:33.692412,2826,50,Completed
3076,2803,4,2025-10-19 00:23:54.763551,2025-10-19 05:23:54.763551,2380,7,Completed
3077,5398,1,2024-03-10 06:32:10.756577,2024-03-10 11:32:10.756577,1795,45,Completed
3078,908,4,2025-10-03 05:02:32.886504,2025-10-03 15:02:32.886504,4307,181,Completed
3079,12,5,2024-03-08 03:28:32.361483,2024-03-08 08:28:32.361483,1537,75,Completed
3080,4681,1,2024-09-09 08:49:57.176158,2024-09-09 16:49:57.176158,2735,98,Completed
3081,3077,9,2024-11-30 00:01:58.992779,2024-11-30 11:01:58.992779,3238,46,Completed
3082,2093,10,2025-08-27 06:38:06.600901,2025-08-27 07:38:06.600901,347,7,Completed
3083,672,8,2025-06-08 08:11:28.367274,2025-06-08 19:11:28.367274,767,29,Completed
3084,5584,8,2024-06-12 12:49:00.812394,2024-06-12 23:49:00.812394,870,4,Completed
3085,3610,10,2025-07-24 01:52:17.545017,2025-07-24 12:52:17.545017,3908,186,Completed
3086,5281,4,2025-05-23 04:41:11.808989,2025-05-23 14:41:11.808989,4070,104,Completed
3087,23,5,2024-09-10 11:05:02.712440,2024-09-10 13:05:02.712440,521,17,Completed
3088,2310,9,2025-01-29 07:23:40.141623,2025-01-29 13:23:40.141623,1606,5,Completed
3089,3688,7,2025-03-01 12:35:00.534739,2025-03-01 21:35:00.534739,2723,113,Completed
3090,1955,7,2025-08-18 13:39:55.387136,2025-08-18 19:39:55.387136,1931,26,Completed
3091,4761,3,2025-03-06 03:53:47.065703,2025-03-06 07:53:47.065703,1326,16,Completed
3092,1812,2,2025-12-26 21:54:33.663445,2025-12-27 06:54:33.663445,1759,43,Completed
3093,4839,5,2025-02-26 06:06:34.770443,2025-02-26 08:06:34.770443,497,1,Completed
3094,431,5,2025-02-26 08:01:48.691568,2025-02-26 11:01:48.691568,818,14,Completed
3095,3666,3,2026-01-04 12:41:08.556121,2026-01-04 22:41:08.556121,3502,151,Completed
3096,909,3,2024-07-23 23:05:10.641356,2024-07-24 04:05:10.641356,1745,69,Completed
3097,5265,10,2024-10-08 14:38:44.354043,2024-10-09 00:38:44.354043,3790,166,Completed
3098,5485,3,2024-04-04 16:58:06.422217,2024-04-04 23:58:06.422217,2504,102,Completed
3099,1620,3,2024-10-10 07:57:04.483044,2024-10-10 16:57:04.483044,3331,63,Completed
3100,5488,10,2026-02-15 06:28:51.656483,2026-02-15 14:28:51.656483,2586,13,Completed
3101,2549,2,2025-09-20 17:05:47.428895,2025-09-21 02:05:47.428895,1570,69,Completed
3102,3884,5,2024-05-22 05:59:29.176072,2024-05-22 16:59:29.176072,3168,147,Completed
3103,5056,4,2025-05-09 22:17:51.934274,2025-05-10 00:17:51.934274,819,27,Completed
3104,2031,8,2025-08-24 04:20:05.374147,2025-08-24 07:20:05.374147,213,6,Completed
3105,3804,9,2024-05-18 14:55:01.234932,2024-05-18 15:55:01.234932,248,11,Completed
3106,4918,3,2024-08-30 23:13:54.090112,2024-08-31 09:13:54.090112,3593,134,Completed
3107,3122,7,2024-09-28 19:49:46.958203,2024-09-29 00:49:46.958203,1593,57,Completed
3108,460,3,2024-05-13 22:41:17.546161,2024-05-14 03:41:17.546161,1831,48,Completed
3109,3518,7,2024-11-25 21:38:28.705527,2024-11-26 00:38:28.705527,973,3,Completed
3110,4892,2,2024-11-12 16:55:53.205000,2024-11-13 02:55:53.205000,1977,37,Completed
3111,4041,5,2024-06-24 07:52:22.708191,2024-06-24 14:52:22.708191,2087,15,Completed
3112,4992,3,2024-04-01 16:09:19.902552,2024-04-02 02:09:19.902552,3348,122,Completed
3113,508,3,2025-09-27 13:39:09.387349,2025-09-28 00:39:09.387349,3358,166,Completed
3114,1328,5,2024-08-03 05:36:41.769408,2024-08-03 08:36:41.769408,771,32,Completed
3115,1039,8,2024-11-03 12:28:58.932138,2024-11-03 17:28:58.932138,341,16,Completed
3116,4637,7,2024-06-08 20:10:24.464259,2024-06-08 23:10:24.464259,1056,11,Completed
3117,1708,4,2025-04-14 19:57:19.066014,2025-04-14 20:57:19.066014,453,10,Completed
3118,1111,3,2024-10-25 12:01:32.422818,2024-10-25 18:01:32.422818,2193,100,Completed
3119,5662,3,2024-12-07 21:29:13.090693,2024-12-08 01:29:13.090693,1259,16,Completed
3120,3381,9,2024-06-14 02:27:18.428700,2024-06-14 04:27:18.428700,587,3,Completed
3121,4709,10,2024-08-11 19:48:38.025120,2024-08-12 04:48:38.025120,3414,138,Completed
3122,1297,5,2025-02-24 12:15:26.434422,2025-02-24 23:15:26.434422,3265,15,Completed
3123,358,3,2025-01-07 11:04:56.597273,2025-01-07 18:04:56.597273,2199,100,Completed
3124,2274,7,2025-01-28 12:55:32.965029,2025-01-28 19:55:32.965029,2119,74,Completed
3125,523,8,2024-04-21 17:45:32.308312,2024-04-22 03:45:32.308312,652,26,Completed
3126,1259,10,2024-08-24 06:54:51.670142,2024-08-24 13:54:51.670142,2654,28,Completed
3127,306,9,2025-09-29 09:14:53.689262,2025-09-29 18:14:53.689262,2329,50,Completed
3128,3132,9,2024-06-26 23:39:42.729906,2024-06-27 07:39:42.729906,1955,73,Completed
3129,1099,7,2025-06-13 14:42:45.095110,2025-06-13 23:42:45.095110,2765,85,Completed
3130,4984,1,2025-01-15 07:02:12.270908,2025-01-15 13:02:12.270908,2206,32,Completed
3131,1378,8,2025-03-14 15:23:12.298475,2025-03-14 16:23:12.298475,65,1,Completed
3132,3592,4,2024-06-16 04:48:00.180436,2024-06-16 08:48:00.180436,1643,49,Completed
3133,2767,3,2025-10-06 05:38:00.937929,2025-10-06 16:38:00.937929,3659,63,Completed
3134,4730,6,2025-02-19 14:52:35.702737,2025-02-20 00:52:35.702737,2605,98,Completed
3135,2396,6,2024-06-18 15:26:02.609513,2024-06-19 02:26:02.609513,2513,68,Completed
3136,5274,10,2024-12-20 05:05:08.557171,2024-12-20 12:05:08.557171,2259,69,Completed
3137,2766,9,2024-03-25 01:07:22.755196,2024-03-25 02:07:22.755196,269,9,Completed
3138,2474,8,2024-11-22 13:43:14.180146,2024-11-22 17:43:14.180146,315,10,Completed
3139,3675,6,2024-02-18 05:34:57.950652,2024-02-18 15:34:57.950652,2581,27,Completed
3140,44,2,2024-06-04 05:55:07.108727,2024-06-04 09:55:07.108727,711,18,Completed
3141,733,2,2025-04-29 19:19:31.562093,2025-04-30 01:19:31.562093,1082,44,Completed
3142,4510,8,2025-07-16 20:25:14.101310,2025-07-17 00:25:14.101310,306,6,Completed
3143,2510,3,2025-09-20 11:34:05.085530,2025-09-20 12:34:05.085530,326,11,Completed
3144,991,2,2024-10-11 05:24:22.194617,2024-10-11 16:24:22.194617,2323,69,Completed
3145,2216,6,2024-05-27 06:12:56.570730,2024-05-27 10:12:56.570730,947,32,Completed
3146,4485,10,2025-02-21 16:23:49.257805,2025-02-22 02:23:49.257805,3896,32,Completed
3147,5250,5,2025-09-27 19:10:51.674400,2025-09-28 04:10:51.674400,2636,114,Completed
3148,4925,1,2025-04-01 02:31:30.294674,2025-04-01 13:31:30.294674,3904,112,Completed
3149,3027,1,2025-09-27 22:46:12.383293,2025-09-28 03:46:12.383293,1965,82,Completed
3150,3199,3,2024-10-14 13:23:07.212559,2024-10-15 00:23:07.212559,4106,129,Completed
3151,5500,9,2026-01-02 03:23:14.056357,2026-01-02 04:23:14.056357,289,12,Completed
3152,5359,3,2026-01-09 15:53:50.569087,2026-01-09 18:53:50.569087,978,41,Completed
3153,4447,7,2024-03-26 22:11:23.235265,2024-03-27 00:11:23.235265,618,20,Completed
3154,367,8,2025-09-13 07:46:47.973959,2025-09-13 13:46:47.973959,418,9,Completed
3155,1887,5,2025-10-24 19:17:30.739323,2025-10-25 05:17:30.739323,2636,44,Completed
3156,3421,3,2024-10-01 04:11:57.750602,2024-10-01 05:11:57.750602,366,2,Completed
3157,2781,4,2025-10-18 19:54:43.316031,2025-10-18 22:54:43.316031,1423,59,Completed
3158,1976,2,2025-05-29 03:52:58.853863,2025-05-29 07:52:58.853863,785,21,Completed
3159,3555,4,2024-04-19 20:16:39.646112,2024-04-20 01:16:39.646112,2344,65,Completed
3160,1929,7,2025-01-10 19:48:16.405651,2025-01-11 03:48:16.405651,2758,101,Completed
3161,3741,2,2026-01-19 23:17:51.413823,2026-01-20 10:17:51.413823,2269,33,Completed
3162,2795,7,2025-04-05 01:13:05.510947,2025-04-05 11:13:05.510947,3464,92,Completed
3163,2595,9,2025-04-06 17:09:10.487082,2025-04-06 23:09:10.487082,1528,16,Completed
3164,1235,3,2025-08-24 07:03:57.810970,2025-08-24 16:03:57.810970,3323,41,Completed
3165,635,9,2024-04-12 18:22:29.700546,2024-04-13 05:22:29.700546,2884,125,Completed
3166,4752,1,2025-11-11 14:47:07.349784,2025-11-11 17:47:07.349784,1065,31,Completed
3167,5231,2,2026-01-27 09:28:58.646212,2026-01-27 13:28:58.646212,834,2,Completed
3168,1817,6,2025-10-28 18:01:05.486563,2025-10-29 05:01:05.486563,2597,87,Completed
3169,5292,5,2024-06-22 02:19:57.793318,2024-06-22 08:19:57.793318,1696,10,Completed
3170,277,4,2025-06-13 17:21:12.645204,2025-06-13 20:21:12.645204,1183,53,Completed
3171,457,2,2025-06-05 17:12:17.402063,2025-06-05 20:12:17.402063,622,17,Completed
3172,3476,4,2025-01-01 16:06:28.292622,2025-01-02 01:06:28.292622,4164,183,Completed
3173,5031,4,2025-06-17 10:38:26.993945,2025-06-17 20:38:26.993945,4417,10,Completed
3174,2825,3,2024-03-12 03:50:48.951329,2024-03-12 05:50:48.951329,743,17,Completed
3175,1634,8,2025-02-14 02:55:37.969592,2025-02-14 09:55:37.969592,520,9,Completed
3176,5692,6,2024-11-11 20:05:10.040575,2024-11-12 01:05:10.040575,1174,53,Completed
3177,3959,2,2025-03-28 02:51:47.707665,2025-03-28 04:51:47.707665,430,16,Completed
3178,2433,8,2025-02-23 13:49:23.727775,2025-02-23 19:49:23.727775,446,5,Completed
3179,3747,7,2025-11-29 00:57:58.963802,2025-11-29 03:57:58.963802,1057,11,Completed
3180,541,1,2025-08-18 05:25:24.758059,2025-08-18 11:25:24.758059,2439,76,Completed
3181,1909,3,2025-08-29 05:50:09.967125,2025-08-29 07:50:09.967125,740,22,Completed
3182,3593,10,2025-02-04 21:22:40.042736,2025-02-05 06:22:40.042736,3037,80,Completed
3183,2746,9,2026-02-11 10:00:15.965399,2026-02-11 15:00:15.965399,1436,30,Completed
3184,4035,3,2025-03-16 11:04:56.605023,2025-03-16 14:04:56.605023,995,3,Completed
3185,4089,1,2025-01-16 07:24:29.120685,2025-01-16 16:24:29.120685,3572,31,Completed
3186,605,3,2024-08-17 05:15:32.159457,2024-08-17 12:15:32.159457,2573,109,Completed
3187,2755,5,2025-02-08 23:09:31.362268,2025-02-09 09:09:31.362268,2608,44,Completed
3188,1769,8,2024-12-13 23:18:25.849660,2024-12-14 00:18:25.849660,77,0,Completed
3189,3123,6,2025-06-29 15:47:25.027982,2025-06-29 16:47:25.027982,255,6,Completed
3190,1991,1,2025-12-29 01:58:53.757401,2025-12-29 08:58:53.757401,2443,67,Completed
3191,303,9,2024-10-26 22:37:29.923304,2024-10-27 01:37:29.923304,858,8,Completed
3192,864,10,2025-02-25 07:59:25.474953,2025-02-25 10:59:25.474953,1007,43,Completed
3193,2640,1,2024-04-08 23:18:15.498394,2024-04-09 03:18:15.498394,1354,52,Completed
3194,1207,5,2025-08-30 16:02:14.271242,2025-08-30 21:02:14.271242,1419,57,Completed
3195,2290,8,2024-06-09 02:46:46.683493,2024-06-09 12:46:46.683493,690,12,Completed
3196,4485,7,2024-09-29 13:23:40.275937,2024-09-30 00:23:40.275937,3700,67,Completed
3197,650,2,2025-03-09 18:44:18.565256,2025-03-09 19:44:18.565256,209,1,Completed
3198,2262,6,2025-11-01 01:14:57.516086,2025-11-01 02:14:57.516086,260,3,Completed
3199,669,10,2025-09-17 01:14:43.285395,2025-09-17 05:14:43.285395,1394,6,Completed
3200,2668,7,2025-05-04 04:46:23.131441,2025-05-04 07:46:23.131441,1059,5,Completed
3201,1561,6,2025-09-11 13:49:02.176310,2025-09-11 19:49:02.176310,1521,26,Completed
3202,5362,5,2024-04-29 20:59:43.068784,2024-04-30 02:59:43.068784,1649,55,Completed
3203,5345,8,2024-07-01 08:41:39.100335,2024-07-01 18:41:39.100335,794,7,Completed
3204,1552,8,2025-04-23 20:41:08.139876,2025-04-24 00:41:08.139876,296,6,Completed
3205,673,8,2024-03-01 00:42:54.174703,2024-03-01 01:42:54.174703,78,2,Completed
3206,3971,9,2024-06-06 07:53:28.849185,2024-06-06 16:53:28.849185,2437,93,Completed
3207,5146,2,2026-01-14 00:08:08.759195,2026-01-14 08:08:08.759195,1446,32,Completed
3208,4095,4,2025-10-16 20:38:28.984014,2025-10-17 04:38:28.984014,3641,105,Completed
3209,2066,2,2024-12-24 22:28:16.305207,2024-12-25 07:28:16.305207,1665,63,Completed
3210,1830,4,2024-03-13 17:25:43.289742,2024-03-14 01:25:43.289742,3560,83,Completed
3211,465,3,2026-01-01 10:47:56.834680,2026-01-01 17:47:56.834680,2374,20,Completed
3212,1373,5,2025-08-08 16:40:30.557833,2025-08-08 19:40:30.557833,879,13,Completed
3213,46,3,2025-07-11 10:55:32.348220,2025-07-11 20:55:32.348220,3167,123,Completed
3214,1078,2,2024-10-04 14:40:54.702880,2024-10-04 22:40:54.702880,1478,66,Completed
3215,4896,1,2024-04-10 17:52:57.593541,2024-04-10 19:52:57.593541,701,31,Completed
3216,4366,7,2026-01-15 19:58:00.934552,2026-01-15 22:58:00.934552,933,22,Completed
3217,4493,9,2024-02-23 01:37:16.291889,2024-02-23 04:37:16.291889,869,27,Completed
3218,1186,1,2025-09-02 22:27:10.453358,2025-09-03 04:27:10.453358,2352,88,Completed
3219,1218,4,2024-07-19 12:39:58.910662,2024-07-19 20:39:58.910662,3860,131,Completed
3220,2634,6,2025-10-05 16:54:59.525286,2025-10-05 22:54:59.525286,1436,13,Completed
3221,5351,3,2024-06-20 16:55:33.443499,2024-06-21 02:55:33.443499,3187,109,Completed
3222,2188,6,2025-07-12 00:38:24.143824,2025-07-12 08:38:24.143824,1717,4,Completed
3223,4264,6,2025-04-11 03:02:05.320942,2025-04-11 06:02:05.320942,705,5,Completed
3224,768,5,2025-08-05 02:40:57.734282,2025-08-05 07:40:57.734282,1485,8,Completed
3225,1250,7,2025-07-25 05:26:50.878314,2025-07-25 11:26:50.878314,2206,103,Completed
3226,1064,8,2024-10-28 20:59:32.940856,2024-10-28 21:59:32.940856,71,0,Completed
3227,1561,9,2024-06-16 03:41:50.419311,2024-06-16 06:41:50.419311,789,29,Completed
3228,4059,10,2024-12-06 08:00:50.173571,2024-12-06 13:00:50.173571,1722,4,Completed
3229,2467,7,2025-08-29 20:18:25.993725,2025-08-30 03:18:25.993725,2381,37,Completed
3230,1371,3,2024-06-06 23:20:46.639237,2024-06-07 06:20:46.639237,2602,28,Completed
3231,383,10,2024-09-16 21:24:24.697684,2024-09-17 00:24:24.697684,1051,26,Completed
3232,2186,4,2025-11-15 20:01:59.973317,2025-11-16 00:01:59.973317,1807,69,Completed
3233,333,2,2025-11-20 00:06:02.870927,2025-11-20 05:06:02.870927,874,28,Completed
3234,4957,7,2025-04-01 15:02:23.111939,2025-04-02 00:02:23.111939,2786,64,Completed
3235,567,4,2025-08-30 18:29:45.899415,2025-08-30 20:29:45.899415,956,44,Completed
3236,3824,2,2025-07-14 09:17:48.323420,2025-07-14 13:17:48.323420,740,27,Completed
3237,1065,6,2024-10-06 21:07:14.707682,2024-10-06 23:07:14.707682,446,2,Completed
3238,54,7,2024-05-18 14:24:17.399322,2024-05-18 20:24:17.399322,1962,94,Completed
3239,942,8,2024-06-24 13:09:13.179493,2024-06-24 20:09:13.179493,519,23,Completed
3240,3780,6,2024-06-17 23:43:08.112468,2024-06-18 02:43:08.112468,783,22,Completed
3241,2752,5,2024-11-10 23:39:03.211965,2024-11-11 10:39:03.211965,2996,50,Completed
3242,2173,4,2025-01-10 05:56:19.281155,2025-01-10 09:56:19.281155,1844,42,Completed
3243,5111,7,2024-12-07 18:53:32.778722,2024-12-08 02:53:32.778722,2959,54,Completed
3244,3869,3,2024-07-21 14:45:41.336641,2024-07-22 00:45:41.336641,3277,33,Completed
3245,4668,4,2025-07-19 10:22:00.463204,2025-07-19 20:22:00.463204,4106,185,Completed
3246,3662,3,2026-01-19 20:15:26.088229,2026-01-20 04:15:26.088229,2481,119,Completed
3247,5292,5,2026-01-24 05:07:07.011091,2026-01-24 10:07:07.011091,1452,1,Completed
3248,2767,1,2025-11-16 01:00:24.861553,2025-11-16 04:00:24.861553,1005,20,Completed
3249,2859,7,2024-10-05 17:52:37.069726,2024-10-06 04:52:37.069726,3368,136,Completed
3250,3950,8,2024-04-15 08:28:58.963312,2024-04-15 13:28:58.963312,330,3,Completed
3251,2602,9,2024-06-29 10:45:58.536103,2024-06-29 12:45:58.536103,577,28,Completed
3252,90,1,2024-07-03 10:26:16.512469,2024-07-03 12:26:16.512469,747,27,Completed
3253,5184,2,2025-11-13 23:49:26.432066,2025-11-14 08:49:26.432066,1939,66,Completed
3254,2001,9,2024-08-04 08:09:04.060270,2024-08-04 09:09:04.060270,299,12,Completed
3255,1234,3,2024-09-19 20:00:22.611290,2024-09-20 06:00:22.611290,3499,169,Completed
3256,3345,10,2024-08-07 21:15:31.695245,2024-08-08 07:15:31.695245,3496,167,Completed
3257,4388,1,2024-05-29 12:31:57.283410,2024-05-29 23:31:57.283410,4173,102,Completed
3258,1067,5,2024-04-10 08:24:44.396696,2024-04-10 16:24:44.396696,2230,7,Completed
3259,3576,4,2024-06-13 13:31:35.771299,2024-06-13 20:31:35.771299,2991,90,Completed
3260,1617,7,2024-11-16 00:45:10.402322,2024-11-16 03:45:10.402322,980,3,Completed
3261,1538,10,2024-03-22 13:03:08.554091,2024-03-22 15:03:08.554091,735,4,Completed
3262,680,1,2025-04-25 00:30:38.928767,2025-04-25 06:30:38.928767,2004,91,Completed
3263,4361,1,2025-09-18 21:48:40.768759,2025-09-19 00:48:40.768759,1214,1,Completed
3264,1454,8,2024-11-13 22:36:30.987871,2024-11-14 00:36:30.987871,157,1,Completed
