store_id,product_id,quantity_on_hand,reorder_level
57,2019,66,23
115,4257,142,11
186,3204,198,14
120,4069,16,38
1,5345,123,39
82,5176,196,31
200,4931,130,29
29,1974,97,17
150,1844,91,15
168,4212,14,48
190,17,3,11
14,5560,20,19
130,4307,134,42
163,1757,85,28
71,2906,163,32
195,3884,24,46
125,2049,189,13
79,313,191,49
107,2839,122,18
98,591,176,31
150,1960,88,28
18,2420,163,37
46,1646,81,36
82,422,194,35
191,3443,131,38
123,435,125,42
164,4447,50,46
46,593,139,48
103,1755,169,38
37,814,89,14
18,2309,64,48
171,5540,131,19
104,4403,132,28
157,4980,17,36
146,4512,80,49
143,114,1,29
187,662,13,33
122,1627,119,16
94,5683,2,28
100,2766,59,29
28,1227,19,12
181,973,52,28
15,2289,5,10
128,4071,149,35
43,2122,67,15
33,869,6,12
130,2442,50,11
8,594,25,41
112,3128,11,24
33,234,103,17
163,2683,176,40
146,1490,175,20
90,3687,143,47
149,2254,94,12
192,4833,29,39
156,2762,131,12
116,2293,164,42
173,3178,174,26
20,4273,18,21
123,3231,27,45
132,4145,172,13
36,1591,122,14
98,2760,17,16
77,472,106,16
180,1933,127,12
126,1111,111,10
39,412,2,35
71,3785,122,17
106,709,166,43
140,3045,92,26
55,4584,167,48
118,488,125,24
94,196,147,47
176,4068,39,23
98,4336,116,26
9,4610,23,29
140,1293,98,30
69,3544,32,12
83,4941,19,28
185,782,64,20
28,3795,78,21
17,192,87,18
22,4395,113,40
163,387,178,24
113,1023,123,19
187,1081,100,39
147,4079,15,15
178,2915,24,40
154,2362,116,38
108,248,0,43
60,4536,187,43
44,3960,14,27
184,2113,84,32
43,459,8,49
151,1461,16,40
150,620,124,39
175,4451,21,18
55,3161,25,15
11,3159,24,26
55,784,157,21
154,113,59,14
190,2916,43,25
149,4548,59,10
8,632,61,20
148,1849,138,25
173,5596,86,19
81,3761,118,17
79,3801,84,11
65,3986,173,39
60,4459,172,17
195,1175,194,48
95,311,2,45
56,1824,193,34
128,1343,54,47
122,883,132,15
31,2954,22,45
85,2347,7,40
87,5046,194,32
126,3238,131,49
81,4236,137,24
190,4731,79,20
56,3009,131,32
86,2867,162,30
123,551,134,39
200,3729,58,37
111,2471,24,47
8,2803,5,20
62,4070,0,47
78,285,92,33
152,1106,72,13
22,1915,108,49
15,1458,140,30
156,5768,19,33
150,4722,6,40
31,353,197,34
190,4411,19,37
87,2644,70,40
69,3972,52,11
109,5005,1,47
167,3430,177,41
81,1738,180,25
40,3434,18,23
69,2431,26,41
183,1432,77,44
71,629,39,46
64,2270,131,18
8,2176,31,37
71,4968,17,42
86,3295,132,36
44,5341,103,47
38,1736,29,49
117,3743,65,40
149,3903,85,19
4,2816,96,26
160,3574,130,27
55,1814,125,17
93,3537,49,23
188,902,98,28
59,5561,94,10
94,4984,174,14
67,1361,107,18
5,5081,170,28
83,3719,81,36
72,3411,158,45
127,5298,144,35
37,2888,148,18
27,778,78,19
13,3687,50,14
134,3259,169,20
65,3058,95,14
158,4659,109,34
180,4201,98,20
41,3425,56,32
15,5395,57,21
133,5349,124,12
15,1641,127,31
1,3129,29,38
15,5648,171,49
188,907,117,18
48,2144,115,38
182,3778,114,11
183,14,151,45
72,244,155,44
117,4056,146,26
27,3708,177,34
158,5360,181,19
60,5218,98,21
66,5310,168,46
174,1859,139,19
52,2849,16,15
81,2105,40,14
35,5712,12,47
121,4617,150,44
42,1256,56,14
184,5642,16,27
52,5477,79,44
151,2985,89,23
157,727,158,25
29,1972,73,44
57,201,72,24
19,4015,50,24
8,1173,101,45
178,23,149,10
135,3528,103,33
139,2900,167,32
195,653,7,36
66,29,24,16
83,31,41,38
156,582,132,43
28,5709,55,29
89,3480,98,24
75,2293,105,23
40,5015,131,41
130,3793,8,35
76,5689,127,28
189,5540,94,36
76,3664,80,28
114,2171,172,39
153,2809,52,15
95,1339,185,18
54,2574,184,18
145,3050,140,23
176,1885,92,34
140,62,59,14
189,3214,8,16
80,3265,71,47
65,2075,73,16
52,440,119,32
34,400,171,43
45,5140,193,47
129,1354,98,22
100,3271,151,24
52,2110,96,24
67,4938,134,10
98,3167,148,45
76,5052,186,15
56,4819,69,31
186,3136,3,44
109,2312,189,42
50,1588,48,21
101,5587,184,22
119,689,10,23
153,2799,33,29
140,2674,152,16
115,4093,167,32
73,4309,33,26
193,2657,193,25
56,3267,185,29
50,5404,15,15
156,1953,179,12
3,2088,84,37
166,2159,15,29
64,2336,49,29
54,4397,96,34
36,2241,177,30
172,3230,183,15
44,3277,111,49
197,5501,32,43
119,1856,22,40
93,1337,62,40
181,1663,189,20
141,4072,44,15
172,37,190,11
132,3021,189,49
70,5762,33,38
179,3312,197,33
102,1481,28,32
198,4998,163,47
11,3923,8,39
182,657,126,44
110,2771,195,19
190,553,124,36
187,2502,138,22
61,3379,170,34
168,190,57,10
132,1569,88,41
155,5633,33,42
16,950,16,18
7,2750,96,27
11,4251,199,11
200,4650,160,34
64,4284,1,26
180,154,106,15
128,3734,67,21
6,5537,64,47
120,4578,152,22
48,2471,34,41
69,1788,0,28
121,3643,187,10
6,2502,34,41
189,4900,152,46
194,1618,87,35
85,74,148,45
110,4066,52,46
181,1686,87,16
28,5655,101,36
109,2827,22,22
133,5507,98,24
81,763,64,32
101,681,26,26
58,587,58,34
24,1558,118,22
159,1687,3,13
169,2137,194,10
68,5170,98,46
107,3370,11,42
174,2684,118,23
10,3678,171,31
165,5272,84,23
149,2043,135,12
21,3296,14,16
124,5090,52,13
113,4116,53,36
97,2152,69,21
138,2081,115,40
82,2972,5,33
97,2218,100,28
93,5580,50,37
95,4313,114,42
24,399,21,11
124,4078,134,43
140,5298,13,28
198,3233,7,26
136,4206,92,45
78,4129,98,18
133,1064,35,43
54,2626,173,14
36,4069,89,33
112,1100,82,14
166,3730,184,22
131,4195,121,48
164,3018,51,43
22,2361,45,22
8,2398,149,28
189,1103,69,15
126,3232,44,21
78,1897,91,30
7,5789,40,36
68,3361,10,12
62,668,146,28
147,706,105,12
107,2543,27,22
175,5756,80,43
24,2062,64,10
134,3187,66,28
136,2104,68,10
153,3991,54,27
89,11,136,30
107,634,147,33
41,3016,49,27
186,4856,113,33
188,3711,66,43
110,1741,194,32
131,4647,125,12
9,4840,82,31
180,2926,93,46
186,1042,187,47
188,180,36,12
82,3548,59,21
177,3076,42,15
94,1314,85,20
133,3586,186,49
190,2306,168,41
116,3602,51,15
160,1927,7,25
27,1369,196,30
152,1662,174,45
166,4522,29,26
195,4633,46,14
144,998,106,43
143,3306,72,23
25,2243,30,35
200,3003,178,35
4,2747,56,14
32,4636,87,43
173,4071,51,35
184,3147,151,48
35,1896,116,15
181,1148,185,43
30,265,177,10
103,1940,62,11
112,4861,143,13
49,533,158,27
94,1471,164,21
83,2167,178,17
180,5163,44,24
130,3218,17,26
187,3195,183,20
165,4137,163,11
29,2348,109,14
158,5555,19,32
118,2402,38,36
22,1573,188,45
102,4155,151,42
19,5417,98,49
67,4250,50,38
86,1313,22,42
18,4793,111,21
109,4516,199,17
193,1805,160,18
113,2155,70,30
133,2102,171,36
139,4834,38,35
58,2295,170,39
18,1895,3,29
72,221,51,36
93,4692,120,44
184,4503,120,21
150,2496,69,14
56,3541,169,11
194,3881,73,12
23,483,24,21
16,4394,0,48
44,3995,194,19
72,2834,81,31
196,4629,174,25
14,738,12,29
137,4153,177,11
75,803,20,46
108,1612,174,26
141,4548,59,26
36,2660,65,45
44,5589,61,27
100,131,122,38
81,449,90,20
14,769,130,26
93,4280,76,33
17,3749,70,22
193,4594,183,16
97,5624,194,13
126,1800,64,10
54,1703,52,29
126,4016,115,16
130,5642,12,14
145,5490,147,28
23,1321,96,13
129,4171,133,17
12,1995,57,10
141,2665,106,36
12,1186,86,47
57,346,138,35
86,3310,24,29
18,5184,78,11
103,4229,58,27
83,4376,52,26
94,5715,176,15
143,1221,92,31
167,4344,115,10
78,1142,92,33
73,3721,173,24
197,1191,181,21
161,3131,186,17
176,3481,15,42
133,1622,193,42
88,3997,71,21
8,1001,15,20
147,1874,145,22
180,3679,130,19
12,4266,66,44
72,1428,99,22
136,4581,76,49
55,895,197,36
122,738,54,34
93,3080,72,16
162,3317,48,46
82,4368,142,43
193,201,138,40
47,1893,119,45
108,2925,139,30
35,1564,138,23
160,3697,5,31
179,3796,178,29
106,238,197,19
134,1482,80,30
137,4359,68,29
40,5484,87,10
176,3758,91,18
200,2065,11,17
96,3832,65,16
154,4829,68,48
82,2463,152,37
37,3570,87,23
180,1263,50,32
140,343,187,35
166,5346,34,48
196,5471,28,46
16,4622,18,12
189,2762,84,37
24,3027,104,43
145,3766,186,28
115,1986,13,23
95,3253,117,31
4,2192,111,34
50,4917,188,22
108,2810,46,29
102,5494,166,17
131,4206,51,43
8,2540,2,19
12,1525,148,15
163,3272,117,17
66,3675,22,24
181,2361,11,38
93,1881,175,39
161,4519,130,10
114,3853,150,48
18,725,159,36
104,4286,146,38
186,2461,75,36
86,3220,35,29
93,2679,134,32
45,3200,98,13
143,3358,100,28
143,2867,187,45
45,4244,152,36
196,2854,48,33
100,5640,64,36
197,3192,65,31
195,961,50,44
62,2694,10,45
84,2220,145,15
172,129,168,15
20,3629,113,11
167,78,105,15
39,4484,33,43
129,1323,44,39
108,479,68,38
67,3418,138,13
47,268,99,37
118,1234,37,26
54,3556,86,11
148,806,180,41
137,1131,57,17
95,705,82,30
28,851,7,33
64,3322,172,18
35,3957,175,21
40,167,173,18
125,4212,99,15
102,5039,137,32
2,325,157,44
131,853,55,12
14,4263,183,12
99,4792,29,29
68,3755,122,48
47,1072,120,45
94,40,57,33
182,543,111,24
186,1658,39,40
190,5703,45,39
51,2107,88,35
48,3525,18,28
155,2077,104,24
77,3863,166,14
183,2662,30,16
125,1736,138,49
113,3281,130,36
177,480,16,23
152,3689,117,48
10,4080,46,32
135,5498,85,37
116,1533,156,27
17,596,145,25
22,3282,39,27
59,4751,7,30
44,4391,66,45
42,5510,177,14
23,2531,105,21
118,3857,4,30
188,2958,23,36
62,3976,18,48
111,4680,115,31
54,2721,154,37
82,2845,87,44
119,3860,180,23
109,4016,163,27
112,4752,169,34
13,2487,29,12
68,237,14,37
107,3984,198,33
27,5657,152,28
115,2469,52,27
168,2178,199,46
74,2412,185,41
92,326,119,37
85,3263,47,30
116,1339,6,14
75,3511,134,47
84,1310,135,35
83,1632,178,46
138,5792,92,10
15,2266,70,11
45,4075,50,15
181,2569,123,18
82,1349,118,21
7,5312,187,19
158,3548,160,11
78,5169,139,43
30,4031,105,43
118,3419,39,20
155,4265,57,35
49,814,170,46
185,5316,184,24
192,1201,68,45
101,529,175,48
191,5378,80,12
176,3138,148,18
169,1108,20,39
81,865,47,49
30,328,189,43
3,2184,131,32
37,1321,144,44
30,4827,31,48
54,5473,130,18
113,1370,120,48
86,1396,108,35
100,3025,180,17
85,3829,143,24
135,4042,161,20
86,801,122,39
63,3735,117,15
191,2390,161,28
192,3317,106,21
158,2521,122,22
93,1137,179,31
138,3026,102,34
197,3904,76,17
49,2600,9,35
121,2048,77,36
39,4319,145,23
34,1897,55,26
102,442,142,45
10,3244,82,47
9,419,186,43
188,4288,148,13
96,3040,122,25
133,5492,175,12
163,5777,105,21
139,5067,160,40
42,1421,19,13
80,4091,195,30
91,1099,81,46
179,3857,68,30
1,611,92,29
11,5456,155,42
61,5588,177,18
79,1826,17,38
167,1075,181,30
104,2667,19,16
48,4023,175,39
82,2303,28,47
28,3799,186,39
89,5416,66,19
75,2439,56,24
80,3795,77,23
36,5540,170,46
87,5266,179,19
70,4844,41,10
190,1647,176,45
106,4330,181,28
70,2790,101,46
10,159,172,44
5,4583,54,22
28,5047,149,35
59,4083,128,21
137,721,168,43
167,3672,183,12
92,1638,135,35
62,5053,77,23
89,3991,128,27
107,539,199,21
38,2857,155,16
152,1175,26,33
192,4859,39,47
121,3533,142,15
171,2067,39,20
110,5086,79,20
144,3463,9,37
66,4188,174,22
66,1392,110,36
197,1915,19,48
46,3694,17,33
149,4327,93,18
60,1839,160,24
138,153,117,21
146,215,16,41
90,5088,93,23
169,2032,34,11
164,2573,83,25
113,3322,176,37
85,1723,83,12
66,3509,199,23
46,128,81,11
118,3622,164,26
151,1167,148,16
167,3408,23,46
95,1323,132,10
4,4862,188,36
169,5495,80,38
3,3885,188,22
181,5235,33,35
120,3877,171,11
74,801,63,32
106,280,105,16
96,4996,169,21
36,4609,74,20
177,575,125,37
27,5408,11,15
53,5057,94,16
49,3763,170,27
102,5258,193,35
1,5486,189,16
174,3605,11,47
62,3087,172,16
99,5549,173,42
66,777,146,10
150,2076,23,29
167,5338,136,28
44,4013,69,11
2,5296,40,18
59,4461,69,36
156,2796,31,17
195,3694,54,10
14,937,133,42
16,3611,78,16
51,3687,54,37
100,5652,165,16
28,159,82,27
53,396,101,48
52,2777,58,12
116,2914,18,16
153,3894,67,49
9,5169,28,34
11,2472,38,45
107,4400,131,43
45,4474,163,21
85,604,68,43
2,3162,86,39
182,3042,51,24
162,5767,59,11
170,1312,140,27
69,4678,142,36
139,1155,114,44
29,150,54,46
111,4176,163,25
92,1831,26,47
5,5780,114,28
20,5159,94,32
101,451,115,46
39,1075,162,48
160,3885,130,32
157,5012,82,14
194,2802,194,35
127,519,183,49
1,4421,72,38
119,4329,177,35
4,3184,167,19
143,173,158,16
175,1196,178,15
158,5514,152,19
134,1652,119,19
102,1125,3,25
129,989,164,24
199,1441,69,31
62,4992,91,29
192,2069,121,10
133,5004,149,17
54,930,181,43
49,3505,55,46
7,3374,169,31
100,5182,74,27
3,4850,2,43
76,4208,139,45
123,5748,165,37
189,2576,35,32
79,5306,2,24
169,3043,88,27
149,3886,20,24
32,4572,198,23
12,5224,37,35
104,612,181,19
111,1621,93,26
7,385,16,25
179,1374,5,33
173,4609,78,17
95,3472,187,24
65,1261,3,31
188,5434,157,47
45,159,134,11
34,469,172,40
139,5615,117,42
161,4931,124,39
8,932,23,30
45,4175,190,36
200,4328,192,37
104,1125,39,20
78,3833,39,27
162,2770,26,34
45,4918,172,36
123,2489,80,32
193,4021,171,23
180,597,163,17
138,237,41,49
43,875,63,35
198,3867,160,19
11,326,199,29
164,5150,34,45
146,32,173,13
191,3912,129,42
5,3632,189,36
31,1768,175,48
16,4457,193,21
194,3086,89,42
9,3628,122,41
2,4854,130,23
37,1733,154,45
187,3982,128,13
58,1266,185,48
83,5598,85,17
106,2977,184,18
136,4637,55,32
52,1954,143,10
77,5194,24,28
69,1621,102,48
125,3091,15,39
180,3446,105,45
34,4802,134,36
176,1188,143,25
97,3349,27,13
152,2790,84,29
13,2301,52,32
91,1694,129,41
193,4733,154,18
199,330,51,35
4,80,67,18
64,5561,78,12
74,3247,54,10
167,3972,14,30
191,1665,30,18
186,3155,56,21
16,405,88,26
84,3913,10,11
138,521,117,43
62,3006,6,49
161,3403,138,10
199,2938,111,32
170,383,131,27
44,2195,196,30
174,1066,152,26
86,4016,1,13
81,3511,36,12
122,3876,143,10
104,755,56,19
159,4934,115,30
133,1872,28,44
120,2916,183,20
146,928,0,21
134,5606,159,30
106,1305,150,17
127,564,111,29
28,4830,69,48
107,4014,140,12
24,5754,84,16
197,4419,82,34
28,2501,80,31
186,1610,194,12
195,2759,13,21
146,4527,94,45
4,1304,84,29
104,1175,142,18
177,4248,23,35
128,4639,150,43
128,3218,83,43
106,4425,35,11
160,5156,14,22
96,3734,96,37
127,4175,191,15
93,3159,166,39
66,4833,114,29
58,4303,127,33
11,1336,28,34
111,737,171,24
104,2618,1,42
65,408,195,40
128,4814,132,17
17,143,110,39
114,3633,88,40
80,4162,130,22
66,5492,95,47
118,3410,1,16
113,3469,12,15
132,2759,20,40
160,641,110,30
71,3202,183,37
157,3159,181,21
61,221,32,12
188,752,71,49
58,5605,113,18
53,226,108,37
5,5229,102,31
114,3612,48,27
61,1555,131,23
21,4043,57,19
186,4654,98,15
14,2167,140,29
96,2554,33,22
79,1000,50,21
182,4317,195,20
78,1859,36,31
41,4164,53,38
16,4165,19,31
51,4325,55,29
1,205,154,19
40,5196,146,41
18,1120,82,47
34,5664,19,32
189,4162,86,42
100,4944,143,15
149,3573,130,22
129,4995,167,48
155,537,104,13
179,2606,47,38
139,92,119,23
120,2308,40,29
102,2270,20,32
115,4994,25,27
14,4783,124,23
92,200,30,29
183,191,63,14
155,5422,69,40
150,4029,159,24
21,5006,153,18
120,1081,89,41
152,1197,151,21
19,3313,172,44
24,2913,153,26
26,1808,102,11
153,1063,80,37
45,4095,194,24
108,3031,45,30
157,3208,119,42
139,2515,185,42
24,3630,35,20
24,3380,32,41
12,763,56,22
135,4570,31,41
168,3446,152,15
81,4125,159,26
70,2289,149,24
79,3595,155,18
23,1837,153,16
199,3495,186,32
123,2279,11,11
38,3106,83,26
159,5662,39,17
29,1301,119,13
172,3787,33,23
156,5635,191,38
76,1768,88,11
68,747,35,16
21,3840,36,24
9,1209,192,43
49,708,188,39
98,5078,155,17
37,2873,4,14
21,3061,109,49
188,2098,179,49
23,1508,99,27
138,3577,191,13
70,5626,36,25
149,2879,141,46
101,3241,130,29
29,3631,12,48
59,5638,63,39
168,5698,2,29
21,5214,27,28
86,5548,130,44
99,1555,171,19
63,1310,3,31
46,4208,75,37
133,2157,74,21
15,3874,135,15
105,4534,108,43
111,4932,94,31
83,4106,95,32
80,595,78,47
168,352,92,33
111,1948,29,49
107,5690,113,28
87,1166,111,29
4,2277,143,49
152,1915,74,39
42,4491,16,38
119,3148,65,33
26,4549,163,47
106,3407,64,33
194,1046,127,28
104,4293,82,41
8,2921,70,42
73,3072,136,16
194,2511,104,14
78,5495,154,36
148,3916,13,12
66,3858,146,31
68,2040,168,35
99,5735,192,28
183,306,46,41
78,451,112,27
85,4765,184,15
79,4504,135,18
39,2290,175,36
50,1319,107,40
20,3794,134,13
70,4275,177,16
156,1377,115,31
117,329,79,37
112,5401,137,19
171,5456,97,40
194,113,6,25
28,274,168,19
119,489,90,20
98,4846,84,19
73,5617,33,44
151,1597,178,29
108,1019,183,29
163,234,119,17
22,4886,140,41
5,1077,30,22
60,4275,98,28
169,3357,147,19
157,1108,109,43
163,1631,18,44
114,5081,139,35
98,5273,168,34
196,4685,51,45
45,1100,156,45
113,332,45,24
137,1048,70,32
179,2408,108,31
14,2069,45,35
69,67,14,34
114,4030,3,42
56,1592,48,33
111,3791,103,26
91,1805,158,10
11,3751,15,36
158,40,163,42
115,5708,120,16
101,1546,103,19
167,3662,45,11
98,1266,31,31
115,4320,27,30
152,1349,50,43
80,1080,161,48
58,1527,81,34
30,1268,88,15
152,4684,175,26
67,3568,94,47
29,5475,90,26
42,1876,12,44
119,40,119,10
62,3768,49,45
155,2124,119,37
29,756,73,29
194,72,24,47
185,210,189,16
189,1320,194,22
29,4969,184,40
104,4176,123,14
57,3151,61,29
55,2824,33,42
172,5182,37,45
128,580,120,38
156,3052,105,24
165,1631,178,29
151,2505,54,36
77,1318,37,38
69,185,41,37
160,3507,155,48
85,952,76,24
69,5439,80,49
101,2713,90,16
36,2748,31,18
160,4801,196,17
187,2345,135,27
128,1472,150,42
188,3034,20,29
87,907,31,28
74,3628,170,48
93,3634,31,48
155,3244,19,48
99,5424,139,15
24,3054,16,44
87,5535,8,30
67,2465,86,18
164,2069,195,22
142,5596,13,36
68,3583,177,27
172,5127,96,38
176,4765,195,28
106,1074,95,39
119,3970,58,35
32,3211,197,45
120,643,80,18
145,3850,199,34
185,1261,145,48
167,371,35,38
160,2547,71,46
196,1354,156,21
130,3607,28,28
78,5677,53,21
170,1219,17,14
38,3400,198,20
55,4144,160,16
183,4113,110,46
34,785,191,47
46,4721,7,36
171,3768,158,23
130,104,185,13
164,3014,56,22
70,2135,169,31
36,1466,0,11
150,2146,122,24
69,1373,182,32
166,2870,155,46
105,3025,183,49
54,5371,115,26
150,2330,15,22
112,5185,120,19
107,325,33,25
159,2398,12,48
53,116,196,41
117,1185,172,12
106,5815,173,19
93,5610,129,49
59,5782,42,19
97,3652,155,37
86,5402,113,30
177,5207,129,44
27,4587,144,21
72,4436,28,24
122,1574,121,41
185,3075,4,35
134,101,165,13
174,1729,3,20
25,3789,29,28
98,3563,48,36
137,3214,21,37
64,3199,146,47
159,5294,139,41
147,118,163,21
113,4121,86,36
65,270,11,14
98,4321,27,19
145,2825,7,47
34,3251,186,48
164,1798,69,39
141,3715,87,27
59,3432,189,29
89,2726,33,31
76,2947,24,33
149,4047,193,38
101,3356,17,10
110,2852,147,15
193,3183,198,25
6,1375,118,10
109,3941,172,35
11,718,189,44
80,362,38,36
150,3899,186,47
139,4850,18,14
165,3413,42,36
26,3679,30,30
185,1409,37,30
154,5082,88,41
106,5696,197,44
149,963,194,35
185,910,112,16
154,1655,140,36
15,3100,41,44
103,5612,191,43
191,519,63,17
163,4916,128,37
139,2478,66,31
106,1759,174,15
68,4708,129,46
89,948,139,28
178,5101,187,27
29,4223,118,13
64,3118,69,32
169,2098,50,34
96,4789,36,22
28,3701,80,21
84,585,89,42
176,2849,52,31
194,1951,150,39
23,5670,69,47
39,2974,9,44
69,4352,47,47
21,3905,109,37
120,676,197,25
86,1149,81,48
177,2238,79,23
94,3885,148,43
92,5342,70,36
164,1024,78,33
81,3125,1,21
85,543,195,15
165,2267,138,15
127,3463,12,12
88,1631,41,11
94,5276,97,46
128,3137,196,32
42,793,183,48
190,3581,66,43
99,4345,21,12
134,2811,161,46
136,2639,30,38
69,5464,120,36
40,3986,113,46
138,1084,145,10
31,2921,176,29
30,1951,99,23
179,5787,180,34
85,3664,53,19
164,3236,188,24
61,5266,7,14
27,839,82,11
35,3622,151,18
60,1327,72,25
32,3521,89,47
90,5166,71,24
132,1239,134,23
91,1453,13,42
100,263,72,11
27,3571,10,40
47,5594,85,21
134,3020,151,35
26,3396,40,14
24,4008,97,21
199,5371,3,38
119,2764,81,17
44,2474,145,25
142,3440,124,23
141,3999,100,21
154,2456,9,33
43,2713,182,41
43,3711,94,39
66,3764,167,48
110,5103,158,20
111,547,42,11
156,2116,153,25
1,581,195,45
140,5445,40,23
110,1168,166,19
178,1503,144,36
181,426,152,17
60,4581,83,48
183,4398,50,14
163,4394,31,27
189,4113,85,10
26,516,153,49
159,3962,61,25
57,1569,121,32
140,2203,67,12
133,5532,135,35
135,4427,162,16
144,1259,44,14
52,2930,93,29
81,2281,52,47
149,2098,20,37
27,3410,178,46
111,1747,145,35
116,3404,189,44
79,4844,77,12
23,3434,118,32
127,1757,195,40
200,1843,73,17
25,2662,171,33
139,1046,39,18
63,911,135,23
185,3635,0,36
85,3220,117,22
182,3127,50,29
119,251,107,34
10,1875,64,22
178,1701,192,11
112,925,97,26
129,2515,110,22
70,1235,12,35
158,4765,166,39
55,4492,144,17
98,602,38,26
86,173,26,29
134,234,1,44
105,2227,190,32
24,2522,129,26
85,1875,197,13
103,3523,127,13
133,3001,48,47
135,3493,28,29
131,3114,116,43
141,228,110,39
182,5504,64,38
191,3774,199,49
76,3245,5,22
134,214,186,30
98,3036,36,33
47,3465,146,23
55,931,177,37
49,495,178,21
185,419,34,13
3,1131,134,39
22,1109,19,13
35,2537,111,38
28,3887,119,13
170,2229,158,10
140,256,76,44
129,2585,14,48
100,4104,114,16
117,4586,155,36
23,1078,122,28
101,2173,163,40
28,4855,50,37
113,2987,137,44
117,4597,151,43
197,5046,161,13
164,4180,122,40
125,519,49,36
54,3506,135,31
175,2022,149,18
56,4652,14,11
10,1367,59,33
133,1472,53,48
142,5418,45,34
152,3713,187,36
191,5759,25,37
28,2748,178,17
21,4143,50,25
76,2576,189,42
20,707,119,42
190,3627,34,43
96,4827,36,32
51,3587,181,31
102,3521,82,43
40,4104,196,40
85,764,1,32
81,1952,175,34
193,595,43,28
115,3604,22,45
108,5709,137,27
156,2156,128,17
182,2110,134,27
2,1482,154,26
14,2963,147,41
14,2236,82,29
44,3541,107,27
40,1919,111,13
34,5365,146,36
65,2483,84,20
18,5125,191,29
112,1594,18,10
34,819,10,42
87,569,7,16
177,1940,37,31
80,857,19,24
124,2271,177,30
183,3486,183,38
62,84,94,15
128,5548,120,27
70,1818,50,29
152,1538,179,44
48,859,3,14
80,1594,75,28
39,3109,86,16
176,318,77,29
70,284,184,35
80,4790,53,28
9,4555,125,39
29,3758,189,38
196,1914,39,12
188,4908,25,29
154,3394,20,47
118,2451,22,31
166,452,72,15
62,2242,38,17
154,5148,180,39
142,708,71,14
177,2857,76,39
43,4200,76,49
88,4364,8,16
8,2522,160,29
168,4167,132,48
25,5151,173,26
191,435,85,14
132,1004,90,28
15,2596,166,42
16,1553,62,42
54,4283,149,39
127,1334,7,25
11,3190,104,45
28,1092,39,40
7,3574,77,11
114,1722,14,27
128,1616,155,45
38,5448,166,30
152,2745,9,30
68,1936,127,12
37,2980,48,39
120,1409,85,15
35,569,192,31
134,1967,103,44
110,2238,39,43
161,206,94,47
116,2918,148,34
110,853,4,21
102,555,58,44
99,4721,188,30
182,1984,70,34
142,3968,146,41
147,5674,170,37
139,4645,139,48
71,5655,11,45
173,2000,66,28
188,2483,189,28
88,4812,130,13
186,2496,3,13
88,1660,23,30
78,2430,197,41
152,4460,183,47
11,309,175,16
200,4275,23,12
127,1443,11,45
172,2920,28,43
79,3049,137,30
194,377,94,36
173,3503,45,37
74,3902,115,48
160,3872,26,37
17,5784,85,32
182,3388,26,14
138,1559,146,31
6,2471,174,12
148,2117,180,26
1,479,145,23
64,4083,58,11
1,817,180,27
101,3793,26,47
189,793,64,23
1,5051,161,49
174,2769,7,34
60,5133,144,10
43,4307,160,32
172,1473,107,22
38,2431,14,47
107,1205,5,33
2,2190,72,44
82,117,166,15
140,236,6,49
151,3568,178,22
111,3193,86,28
136,2369,195,36
178,491,61,36
80,3359,46,20
62,4638,45,38
23,1273,114,34
93,1153,148,22
59,2285,120,10
10,2475,160,17
140,1288,83,49
190,4860,153,12
125,3589,93,18
116,1061,58,21
158,4634,114,33
74,3761,4,33
175,510,57,24
41,1695,60,48
103,393,182,48
7,649,187,20
94,3951,80,49
116,427,134,40
105,680,123,22
52,367,77,17
45,4928,33,21
38,3514,149,18
164,1155,100,31
81,4107,96,24
85,394,93,20
58,3650,133,37
46,2061,115,16
123,749,60,20
195,3958,134,18
193,2838,186,46
146,1342,79,11
130,5230,10,32
104,4864,95,12
112,1045,123,14
132,4164,176,22
96,2093,47,29
83,1983,39,33
170,3969,161,18
49,4576,182,32
177,2374,105,21
117,4233,118,34
135,630,65,34
9,3534,156,15
199,5347,106,30
27,5610,153,39
149,2571,166,37
35,4750,48,40
88,2027,93,23
164,4126,47,30
93,2393,97,27
67,4925,12,11
43,3944,28,25
8,340,5,25
121,695,193,26
78,5214,94,15
36,2124,157,24
127,4497,31,43
48,1787,31,49
174,4845,43,34
160,2858,21,45
135,5670,154,47
74,2568,165,38
140,4174,157,37
55,5757,152,13
23,1453,32,30
180,4039,112,49
13,4946,113,27
199,3328,78,41
53,491,142,17
63,3025,69,39
74,5132,12,42
199,1277,102,39
51,228,67,21
186,173,73,33
155,830,186,13
7,3409,27,10
119,2049,36,49
50,5440,0,39
152,4047,190,41
87,3175,63,33
153,1130,38,15
44,2049,152,21
36,777,58,18
185,2325,33,17
97,1964,60,34
165,3969,152,32
103,5399,192,48
180,3731,28,47
125,4428,47,19
191,970,139,20
7,82,98,31
94,1472,102,20
188,3848,56,10
109,4938,112,16
21,339,92,28
98,4482,156,33
46,3411,123,40
21,74,90,32
98,4189,49,18
72,417,52,38
96,3248,185,48
52,1423,126,24
29,3462,125,36
69,1225,158,41
167,4856,5,38
27,2290,117,43
111,5446,37,42
138,5205,48,10
36,4541,9,34
16,3874,180,26
164,3094,175,49
90,4098,20,26
108,129,36,29
84,293,167,19
162,871,151,47
165,3103,48,11
200,1379,47,42
68,2611,78,31
59,2070,1,38
157,1336,102,33
