product_id,product_name,brand_id,supplier_id,price,cost_price
1189,Raymond Magnam Lite,25,63,1979.18,1385.43
1190,Raymond Esse Plus,25,38,864.16,604.91
1191,Raymond Tenetur Pro,25,80,7053.76,4937.63
1192,Raymond Eius X,25,4,1091.94,764.36
1193,Raymond Cumque X,25,87,4481.7,3137.19
1194,Raymond Officia Plus,25,82,8143.55,5700.48
1195,Raymond Corrupti Lite,25,59,8382.8,5867.96
1196,Raymond Aut Pro,25,32,9112.92,6379.04
1197,Raymond Sit X,25,65,2345.92,1642.14
1198,Raymond Facilis Lite,25,24,4200.65,2940.45
1199,Raymond Labore Max,25,66,7026.37,4918.46
1200,Raymond Asperiores Lite,25,20,326.71,228.7
1201,Raymond Ducimus Pro,25,29,5736.57,4015.6
1202,Raymond Vitae Max,25,69,7794.45,5456.12
1203,Raymond Quasi Plus,25,17,6574.4,4602.08
1204,Raymond Et Pro,25,64,9160.81,6412.57
1205,Raymond Reprehenderit Plus,25,83,1848.81,1294.17
1206,Raymond Nisi Plus,25,13,6421.76,4495.23
1207,Raymond Dolorum X,25,42,7251.19,5075.83
1208,Raymond Vitae X,25,37,3822.08,2675.46
1209,Raymond Magnam X,25,79,8372.74,5860.92
1210,Raymond Vel Lite,25,1,2801.49,1961.04
1211,Raymond Eius,25,63,2080.31,1456.22
1212,Raymond Eius Lite,25,57,974.98,682.49
1213,Raymond Fuga Pro,25,91,6574.28,4602.0
1214,Raymond Numquam Plus,25,,492.9,345.03
1215,Raymond Unde Max,25,56,9030.59,6321.41
1216,Raymond Voluptatibus Max,25,56,9648.45,6753.92
1217,Raymond Quo Pro,25,57,3762.1,2633.47
1218,Raymond Sint Pro,25,8,1927.84,1349.49
1219,Raymond Eos,25,25,4677.05,3273.94
1220,Raymond Quasi,25,16,6943.81,4860.67
1221,Raymond Ex X,25,54,9879.58,6915.71
1222,Raymond A Pro,25,,379.39,265.57
1223,Raymond Rem Plus,25,80,6539.98,4577.99
1224,Raymond Officia X,25,75,6364.27,4454.99
1225,Raymond Eum Lite,25,55,8851.48,6196.04
1226,Raymond Architecto Pro,25,14,8650.92,6055.64
1227,Raymond Facere Max,25,21,4775.67,3342.97
1228,Raymond Porro Plus,25,34,3174.12,2221.88
1229,Raymond Debitis,25,29,5710.25,3997.18
1230,Raymond Ex Lite,25,90,7819.45,5473.62
1231,Raymond Aperiam Plus,25,53,1849.5,1294.65
1232,Raymond Ab X,25,3,5663.58,3964.51
1233,Raymond A,25,26,749.52,524.66
1234,Raymond Fuga Max,25,29,6180.99,4326.69
1235,Raymond Corporis Pro,25,18,9030.35,6321.24
1236,Raymond Saepe Max,25,45,5172.75,3620.92
1237,Raymond Asperiores Pro,25,35,1919.02,1343.31
1238,Raymond Rerum,25,25,6850.29,4795.2
1239,Raymond Cumque Max,25,30,9839.22,6887.45
1240,Raymond Veniam Plus,25,20,6443.38,4510.37
1241,Biba Iure Max,26,,2871.74,2010.22
1242,Biba Rerum Pro,26,43,6432.65,4502.85
1243,Biba Possimus Lite,26,,3684.75,2579.32
1244,Biba Corrupti,26,85,9578.52,6704.96
1245,Biba Facilis Pro,26,24,7730.64,5411.45
1246,Biba Molestias X,26,16,717.45,502.22
1247,Biba Neque,26,48,7013.45,4909.42
1248,Biba Necessitatibus Pro,26,25,9108.84,6376.19
1249,Biba Fugiat Lite,26,28,2283.41,1598.39
1250,Biba Reprehenderit X,26,17,8017.62,5612.33
1251,Biba Iste Pro,26,48,2259.06,1581.34
1252,Biba Cumque,26,3,5560.3,3892.21
1253,Biba Quia Max,26,39,6754.14,4727.9
1254,Biba Voluptatum Plus,26,57,2803.6,1962.52
1255,Biba Necessitatibus,26,46,9647.23,6753.06
1256,Biba Neque Plus,26,69,2765.97,1936.18
1257,Biba Ad Max,26,18,6703.77,4692.64
1258,Biba Labore Plus,26,47,6446.54,4512.58
1259,Biba Et Pro,26,30,931.82,652.27
1260,Biba Quas Pro,26,22,3890.72,2723.5
1261,Biba Esse Lite,26,21,8437.8,5906.46
1262,Biba Rem Plus,26,32,8811.71,6168.2
1263,Biba Impedit Lite,26,,4334.46,3034.12
1264,Biba Consequuntur X,26,58,4433.51,3103.46
1265,Biba Beatae Pro,26,30,3251.13,2275.79
1266,Biba Itaque X,26,15,9728.25,6809.78
1267,Biba Voluptatem Pro,26,90,4186.49,2930.54
1268,Biba Odit Max,26,82,7952.22,5566.55
1269,Biba Inventore,26,58,3995.39,2796.77
1270,Biba Sit,26,32,2003.01,1402.11
1271,Biba Nesciunt Lite,26,81,1726.79,1208.75
1272,Biba Fugit X,26,18,2812.46,1968.72
1273,Biba Maxime,26,80,9355.97,6549.18
1274,Biba Expedita Lite,26,28,3147.51,2203.26
1275,Biba Mollitia X,26,50,2687.13,1880.99
1276,Biba Unde Pro,26,33,2138.35,1496.84
1277,Biba Sapiente Max,26,80,8658.74,6061.12
1278,Biba Quae Plus,26,21,9319.58,6523.71
1279,Biba Ab Plus,26,42,1158.76,811.13
1280,Biba Eos,26,46,8634.87,6044.41
1281,Biba Accusantium Max,26,1,1500.3,1050.21
1282,Biba Voluptate Pro,26,19,5607.61,3925.33
1283,FabIndia Est,27,80,6497.65,4548.35
1284,FabIndia Dolores Max,27,,2728.68,1910.08
1285,FabIndia Eius X,27,,9366.3,6556.41
1286,FabIndia Voluptate X,27,74,1910.58,1337.41
1287,FabIndia Quidem Lite,27,87,5305.31,3713.72
1288,FabIndia Voluptas Plus,27,30,7962.3,5573.61
1289,FabIndia Alias,27,86,6709.13,4696.39
1290,FabIndia Ipsum Max,27,32,3625.33,2537.73
1291,FabIndia A Lite,27,82,8214.12,5749.88
1292,FabIndia Dolorem Plus,27,,3644.5,2551.15
1293,FabIndia Illum Plus,27,14,6299.72,4409.8
1294,FabIndia Ad Pro,27,41,8660.85,6062.6
1295,FabIndia Iusto Plus,27,50,5755.59,4028.91
1296,FabIndia Vel Lite,27,50,7049.76,4934.83
1297,FabIndia Voluptas Lite,27,80,9840.43,6888.3
1298,FabIndia At Max,27,59,2360.71,1652.5
1299,FabIndia Expedita Max,27,46,5865.98,4106.19
1300,FabIndia Asperiores,27,8,8905.7,6233.99
1301,FabIndia Nisi X,27,44,7893.02,5525.11
1302,FabIndia Voluptas X,27,27,5000.01,3500.01
1303,FabIndia Laborum,27,17,8154.99,5708.49
1304,FabIndia Excepturi X,27,37,3468.11,2427.68
1305,FabIndia Optio X,27,44,1900.11,1330.08
1306,FabIndia Et Plus,27,16,9337.72,6536.4
1307,FabIndia Occaecati,27,49,1830.43,1281.3
1308,FabIndia Dolorum Plus,27,84,7741.79,5419.25
1309,FabIndia Est Lite,27,51,4654.27,3257.99
1310,FabIndia Facilis X,27,64,2629.44,1840.61
1311,FabIndia Quam Pro,27,33,6426.96,4498.87
1312,FabIndia In Pro,27,58,3315.14,2320.6
1313,FabIndia Cupiditate Lite,27,84,2304.29,1613.0
1314,FabIndia Eveniet Max,27,69,8218.54,5752.98
1315,FabIndia At,27,89,1812.84,1268.99
1316,FabIndia Dolores Max,27,21,3953.94,2767.76
1317,FabIndia Asperiores Lite,27,35,1963.85,1374.7
1318,FabIndia Itaque Plus,27,3,334.38,234.07
1319,FabIndia Optio Lite,27,14,2253.47,1577.43
1320,FabIndia Voluptates,27,81,8798.86,6159.2
1321,FabIndia Architecto Max,27,48,402.34,281.64
1322,FabIndia Nisi Lite,27,65,8186.37,5730.46
1323,FabIndia Voluptates Plus,27,72,6803.26,4762.28
1324,FabIndia Sapiente Lite,27,58,1113.55,779.48
1325,Manyavar Odio Lite,28,79,9847.84,6893.49
1326,Manyavar Sint Max,28,46,2626.58,1838.61
1327,Manyavar Necessitatibus,28,87,1875.39,1312.77
1328,Manyavar Non Pro,28,35,4514.48,3160.14
1329,Manyavar Harum,28,51,6612.5,4628.75
1330,Manyavar Eligendi,28,63,4131.7,2892.19
1331,Manyavar Soluta Pro,28,76,2013.34,1409.34
1332,Manyavar Eligendi Pro,28,63,8530.25,5971.17
1333,Manyavar Quibusdam Pro,28,34,1986.58,1390.61
1334,Manyavar Nostrum X,28,45,1497.52,1048.26
1335,Manyavar Provident X,28,39,2557.63,1790.34
1336,Manyavar Debitis Max,28,63,6753.69,4727.58
1337,Manyavar Quae Pro,28,23,9089.36,6362.55
1338,Manyavar Aut Pro,28,43,4971.88,3480.32
1339,Manyavar Sapiente Max,28,51,1853.01,1297.11
1340,Manyavar Architecto Pro,28,7,6850.97,4795.68
1341,Manyavar Tempore,28,82,4647.0,3252.9
1342,Manyavar Corporis X,28,27,1327.62,929.33
1343,Manyavar Temporibus Plus,28,42,7575.69,5302.98
1344,Manyavar Consectetur X,28,69,3639.43,2547.6
1345,Manyavar At Plus,28,50,6174.1,4321.87
1346,Manyavar A Pro,28,58,5966.05,4176.23
1347,Manyavar Aspernatur X,28,16,2493.43,1745.4
1348,Manyavar Voluptate X,28,2,8046.27,5632.39
1349,Manyavar Minima Plus,28,49,4102.59,2871.81
1350,Manyavar Dolorem Plus,28,52,5277.89,3694.52
1351,Manyavar Velit Max,28,48,3975.12,2782.58
1352,Manyavar Veritatis Pro,28,81,784.65,549.26
1353,Manyavar Autem X,28,28,4407.75,3085.42
1354,Manyavar Repellat Max,28,50,937.96,656.57
1355,Manyavar Occaecati Pro,28,87,9074.62,6352.23
1356,Manyavar Laborum Pro,28,50,3462.35,2423.64
1357,Manyavar Veritatis Lite,28,87,7949.77,5564.84
1358,Manyavar Modi Plus,28,77,4806.66,3364.66
1359,Manyavar Sunt Plus,28,,4785.51,3349.86
1360,Manyavar Ullam X,28,2,7441.89,5209.32
1361,Manyavar Quasi Max,28,82,7639.69,5347.78
1362,Manyavar Eaque X,28,19,9006.99,6304.89
1363,Manyavar Dolorem Max,28,13,454.83,318.38
1364,Manyavar Alias,28,31,7809.7,5466.79
1365,Manyavar Sequi,28,90,9746.23,6822.36
1366,Manyavar Enim X,28,5,575.12,402.58
1367,Manyavar Natus Lite,28,45,1592.4,1114.68
1368,Manyavar Earum Max,28,37,1087.33,761.13
1369,Manyavar Fugiat Plus,28,46,6227.86,4359.5
1370,Manyavar Architecto Max,28,11,5363.1,3754.17
1371,Manyavar Molestias Max,28,56,2910.56,2037.39
1372,Manyavar Adipisci Pro,28,76,6541.57,4579.1
1373,Manyavar Atque X,28,,3237.35,2266.14
1374,Manyavar Sunt Plus,28,47,8143.81,5700.67
1375,Manyavar Laborum Max,28,76,1147.58,803.31
1376,Manyavar Aliquam X,28,30,5742.67,4019.87
1377,Manyavar Molestiae Max,28,25,9458.21,6620.75
1378,Manyavar Assumenda Lite,28,66,8530.91,5971.64
1379,Manyavar Quo Pro,28,19,6688.73,4682.11
1380,Manyavar Possimus Max,28,1,6360.44,4452.31
1381,Manyavar Temporibus Lite,28,50,7599.61,5319.73
1382,Manyavar Vero,28,9,7868.34,5507.84
1383,Manyavar Odit Lite,28,30,4642.81,3249.97
1384,Manyavar Architecto X,28,83,6422.08,4495.46
1385,Manyavar Odit Max,28,77,3151.21,2205.85
1386,Manyavar Minima X,28,44,4926.95,3448.86
1387,Manyavar Hic Pro,28,10,9047.15,6333.0
1388,Manyavar Maiores,28,26,1470.01,1029.01
1389,Manyavar Tempora,28,55,8883.6,6218.52
1390,Manyavar At Pro,28,42,1054.53,738.17
1391,Manyavar Molestias,28,61,9677.71,6774.4
1392,Manyavar Eligendi Plus,28,35,6610.91,4627.64
1393,Manyavar Tenetur Pro,28,58,6112.66,4278.86
1394,Van Heusen Dolores,29,74,5872.81,4110.97
1395,Van Heusen Eligendi X,29,33,3375.75,2363.02
1396,Van Heusen Mollitia X,29,35,1803.18,1262.23
1397,Van Heusen Qui X,29,59,6097.01,4267.91
1398,Van Heusen Error,29,34,3656.94,2559.86
1399,Van Heusen Provident,29,56,5313.69,3719.58
1400,Van Heusen Aperiam,29,,601.15,420.8
1401,Van Heusen Odit Max,29,30,2284.8,1599.36
1402,Van Heusen Voluptatum X,29,63,6095.08,4266.56
1403,Van Heusen Inventore Pro,29,13,5557.23,3890.06
1404,Van Heusen Ullam Max,29,7,2731.53,1912.07
1405,Van Heusen Accusamus Plus,29,39,7595.97,5317.18
1406,Van Heusen Quo X,29,18,6200.73,4340.51
1407,Van Heusen Necessitatibus Plus,29,10,8020.61,5614.43
1408,Van Heusen Id X,29,50,9120.72,6384.5
1409,Van Heusen Expedita Plus,29,38,866.97,606.88
1410,Van Heusen Autem Max,29,56,4142.07,2899.45
1411,Van Heusen Velit X,29,85,711.65,498.16
1412,Van Heusen Cumque X,29,87,5264.0,3684.8
1413,Van Heusen Est Plus,29,45,2066.66,1446.66
1414,Van Heusen Qui Plus,29,71,9011.14,6307.8
1415,Van Heusen Quis,29,1,4836.31,3385.42
1416,Van Heusen Omnis,29,9,5281.09,3696.76
1417,Van Heusen Corrupti,29,70,1734.01,1213.81
1418,Van Heusen Aspernatur Pro,29,35,9164.86,6415.4
1419,Van Heusen Sapiente Lite,29,52,7253.81,5077.67
1420,Van Heusen Officia Lite,29,27,5510.43,3857.3
1421,Van Heusen Perspiciatis Max,29,2,5320.74,3724.52
1422,Van Heusen Est Pro,29,25,7181.08,5026.76
1423,Van Heusen Illum,29,51,1962.48,1373.74
1424,Van Heusen Molestiae Max,29,44,6980.74,4886.52
1425,Van Heusen Nemo Pro,29,14,9961.49,6973.04
1426,Van Heusen Corporis X,29,28,4535.19,3174.63
1427,Van Heusen Quaerat Lite,29,,6570.92,4599.64
1428,Van Heusen Aperiam Max,29,53,5937.46,4156.22
1429,Van Heusen Atque Pro,29,41,8479.27,5935.49
1430,Van Heusen Voluptate Lite,29,11,1693.8,1185.66
1431,Van Heusen Omnis X,29,24,4303.17,3012.22
1432,Van Heusen Itaque Lite,29,88,4826.57,3378.6
1433,Van Heusen Ullam Lite,29,34,7204.91,5043.44
1434,Van Heusen Ea X,29,13,2338.71,1637.1
1435,Van Heusen Ad Pro,29,45,8856.26,6199.38
1436,Van Heusen Exercitationem X,29,10,4028.65,2820.06
1437,Van Heusen Odit X,29,56,6549.83,4584.88
1438,Van Heusen Temporibus X,29,34,3204.92,2243.44
1439,Van Heusen Inventore Lite,29,17,827.91,579.54
1440,Van Heusen Nobis Max,29,32,9241.16,6468.81
1441,Van Heusen Quod Max,29,53,6907.4,4835.18
1442,Van Heusen Animi,29,32,7281.4,5096.98
1443,Van Heusen Excepturi Max,29,60,2354.12,1647.88
1444,Van Heusen Saepe Max,29,1,3193.42,2235.39
1445,Van Heusen Nulla,29,82,4003.61,2802.53
1446,Van Heusen Aliquid,29,23,5031.49,3522.04
1447,Van Heusen Laudantium Max,29,20,9995.51,6996.86
1448,Van Heusen Sapiente Plus,29,67,342.47,239.73
1449,Van Heusen Numquam Pro,29,54,3304.72,2313.3
1450,Van Heusen Quos,29,44,4794.82,3356.37
1451,Van Heusen Id Plus,29,57,3496.79,2447.75
1452,Van Heusen Voluptatum Max,29,32,3721.93,2605.35
1453,Van Heusen Veritatis,29,79,9173.17,6421.22
1454,Van Heusen Magni Lite,29,34,321.88,225.32
1455,Van Heusen Quibusdam Max,29,45,7331.57,5132.1
1456,Van Heusen Maxime Lite,29,48,1258.29,880.8
1457,Van Heusen Ipsa X,29,10,2987.44,2091.21
1458,Van Heusen Culpa Pro,29,24,8600.43,6020.3
1459,Van Heusen Minus,29,6,607.04,424.93
1460,Van Heusen Fugiat Max,29,41,7294.52,5106.16
1461,Van Heusen Illo Plus,29,56,8424.5,5897.15
1462,Van Heusen Ea Lite,29,1,5159.1,3611.37
1463,Van Heusen Perferendis Max,29,75,2517.87,1762.51
1464,Van Heusen Tempora Max,29,,2795.27,1956.69
1465,Van Heusen Repudiandae Plus,29,62,9058.98,6341.29
1466,Van Heusen Tenetur,29,47,5696.94,3987.86
1467,Van Heusen Iure X,29,21,6343.33,4440.33
1468,Van Heusen Adipisci,29,65,3470.07,2429.05
1469,Prestige Repellat Plus,30,56,6940.0,4858.0
1470,Prestige Non X,30,38,13290.93,9303.65
1471,Prestige Nesciunt Max,30,49,38189.62,26732.73
1472,Prestige Libero Max,30,56,38284.81,26799.37
1473,Prestige Expedita Plus,30,28,24829.15,17380.4
1474,Prestige Fuga Max,30,68,30552.08,21386.46
1475,Prestige Nesciunt Pro,30,,5128.44,3589.91
1476,Prestige Numquam X,30,64,5132.86,3593.0
1477,Prestige Id Plus,30,77,7571.01,5299.71
1478,Prestige Ipsa Lite,30,3,17328.16,12129.71
1479,Prestige Alias Lite,30,70,13187.25,9231.07
1480,Prestige Eveniet Lite,30,39,9366.84,6556.79
1481,Prestige Earum Lite,30,40,32405.41,22683.79
1482,Prestige Possimus Pro,30,27,33310.2,23317.14
1483,Prestige Inventore Pro,30,78,34465.34,24125.74
1484,Prestige Sint Max,30,66,20920.74,14644.52
1485,Prestige Pariatur Max,30,73,26044.32,18231.02
1486,Prestige Facere X,30,54,39509.41,27656.59
1487,Prestige Odio Plus,30,5,22267.78,15587.45
1488,Prestige Eveniet Max,30,15,37455.57,26218.9
1489,Prestige Tempora Lite,30,69,20318.81,14223.17
1490,Prestige Dolorum Lite,30,65,33171.21,23219.85
1491,Prestige Cumque Lite,30,91,19519.48,13663.64
1492,Prestige Aliquam X,30,53,9884.22,6918.95
1493,Prestige Dolor Plus,30,69,24104.86,16873.4
1494,Milton Aliquam,31,81,33847.85,23693.5
1495,Milton Enim Pro,31,9,4936.11,3455.28
1496,Milton Ipsa Max,31,42,38335.53,26834.87
1497,Milton Delectus,31,,39782.02,27847.41
1498,Milton Eos Lite,31,80,30273.87,21191.71
1499,Milton Ipsum,31,79,24813.74,17369.62
1500,Milton Non,31,51,6387.57,4471.3
1501,Milton Sequi X,31,78,37942.31,26559.62
1502,Milton Soluta Plus,31,90,24071.5,16850.05
1503,Milton Totam Pro,31,64,24673.76,17271.63
1504,Milton Vel,31,72,17801.95,12461.36
1505,Milton Suscipit Plus,31,30,27536.78,19275.75
1506,Milton Minus X,31,82,22519.46,15763.62
1507,Milton Earum,31,26,1656.63,1159.64
1508,Milton Aut Pro,31,52,20028.24,14019.77
1509,Milton Voluptate Plus,31,59,37195.29,26036.7
1510,Milton Eius Plus,31,22,23014.22,16109.95
1511,Milton Fuga Plus,31,53,26351.35,18445.94
1512,Milton Quaerat Lite,31,,11072.5,7750.75
1513,Milton Qui Max,31,28,12902.88,9032.02
1514,Dyson Fugiat X,32,67,16876.13,11813.29
1515,Dyson Ducimus X,32,35,31505.3,22053.71
1516,Dyson Quasi Plus,32,35,30957.53,21670.27
1517,Dyson Natus Pro,32,27,12066.25,8446.38
1518,Dyson Cumque X,32,12,26846.66,18792.66
1519,Dyson Nobis Lite,32,29,14857.72,10400.4
1520,Dyson Minima Max,32,31,12098.23,8468.76
1521,Dyson Iusto,32,56,32076.49,22453.54
1522,Dyson Omnis Lite,32,20,13206.55,9244.58
1523,Dyson Quo X,32,39,34730.55,24311.38
1524,Dyson Numquam X,32,73,33233.27,23263.29
1525,Dyson Illo X,32,91,12476.89,8733.82
1526,Dyson Exercitationem Pro,32,58,22787.13,15950.99
1527,Dyson Reiciendis Plus,32,63,32993.65,23095.56
1528,Dyson Non Max,32,53,12217.93,8552.55
1529,Dyson Consequatur Pro,32,1,6267.68,4387.38
1530,Dyson Ratione,32,25,20653.35,14457.34
1531,Dyson Nobis Lite,32,5,20814.72,14570.3
1532,Dyson Eos,32,7,17622.76,12335.93
1533,Dyson Cum Lite,32,1,13503.26,9452.28
1534,Dyson Natus Plus,32,65,2526.7,1768.69
1535,Dyson Dolore Max,32,77,9102.51,6371.76
1536,Dyson Qui Lite,32,70,28277.75,19794.42
1537,Dyson Ea Max,32,49,4543.32,3180.32
1538,Dyson Esse Pro,32,72,36497.23,25548.06
1539,Dyson Totam,32,81,2203.67,1542.57
1540,Dyson Soluta X,32,10,25841.57,18089.1
1541,Dyson Maiores Max,32,5,4653.59,3257.51
1542,Dyson Deserunt,32,42,1418.37,992.86
1543,Dyson Similique Plus,32,44,27012.84,18908.99
1544,Dyson Nemo,32,61,17229.66,12060.76
1545,Dyson Totam X,32,41,24189.78,16932.85
1546,Dyson Harum Plus,32,18,24275.69,16992.98
1547,Dyson Corporis,32,34,18948.27,13263.79
1548,Dyson Quod,32,7,6800.1,4760.07
1549,Dyson Quis X,32,32,14905.54,10433.88
1550,Dyson Dolores Lite,32,63,13288.07,9301.65
1551,Dyson Consequatur Lite,32,51,19210.08,13447.06
1552,Dyson Dolorem Pro,32,89,36176.08,25323.26
1553,Dyson Expedita Plus,32,6,12437.96,8706.57
1554,Dyson Quod Max,32,20,36193.4,25335.38
1555,Dyson Esse X,32,39,14971.94,10480.36
1556,Dyson Placeat Lite,32,22,38327.33,26829.13
1557,Dyson Aut Lite,32,51,20594.32,14416.02
1558,Dyson Quidem Lite,32,83,37307.43,26115.2
1559,Dyson Amet Plus,32,39,29657.76,20760.43
1560,Dyson Veniam X,32,20,30401.8,21281.26
1561,Dyson Cumque Pro,32,37,2693.9,1885.73
1562,Dyson Quas Plus,32,75,33041.14,23128.8
1563,Dyson Provident Plus,32,55,29966.4,20976.48
1564,Dyson Reiciendis Lite,32,44,2874.49,2012.14
1565,Dyson Omnis Plus,32,37,14547.39,10183.17
1566,Dyson Accusantium X,32,25,16510.72,11557.5
1567,Dyson Beatae Lite,32,52,18006.93,12604.85
1568,Dyson Et Max,32,57,26053.34,18237.34
1569,Dyson Reprehenderit,32,49,15839.34,11087.54
1570,Dyson Fuga Lite,32,65,11104.82,7773.37
1571,Dyson Necessitatibus Pro,32,64,33784.6,23649.22
1572,Dyson Molestias Max,32,23,36843.69,25790.58
1573,Dyson Sint X,32,38,4483.37,3138.36
1574,Dyson Quas Lite,32,47,38343.51,26840.46
1575,Dyson Aliquam,32,6,37009.7,25906.79
1576,Dyson Fugit Lite,32,23,16066.27,11246.39
1577,Dyson Blanditiis,32,73,17197.82,12038.47
1578,Dyson Non Plus,32,,29337.19,20536.03
1579,Dyson Aut,32,88,22730.44,15911.31
1580,Dyson Esse,32,,4642.44,3249.71
1581,Dyson Qui Plus,32,1,6505.3,4553.71
1582,Dyson Accusantium Plus,32,44,24052.22,16836.55
1583,Dyson Ipsam Pro,32,50,20327.38,14229.17
1584,Dyson Aut Plus,32,15,20221.04,14154.73
1585,Dyson Dolorum X,32,36,7387.45,5171.21
1586,Philips Facilis X,33,39,17788.03,12451.62
1587,Philips Ipsum Max,33,78,719.45,503.62
1588,Philips Nam Pro,33,76,33089.03,23162.32
1589,Philips Molestiae,33,13,1212.65,848.86
1590,Philips Porro Pro,33,88,33483.89,23438.72
1591,Philips Repudiandae Lite,33,17,18517.96,12962.57
1592,Philips Iste,33,53,31923.96,22346.77
1593,Philips Minima Lite,33,23,9994.13,6995.89
1594,Philips Maxime Pro,33,29,16327.39,11429.17
1595,Philips Illo X,33,74,36638.62,25647.03
1596,Philips Quod Lite,33,20,17044.6,11931.22
1597,Philips Ex Max,33,33,5346.07,3742.25
1598,Philips Enim Max,33,13,29986.96,20990.87
1599,Philips Tempore Lite,33,32,38372.47,26860.73
1600,Philips Aliquam Pro,33,50,27588.77,19312.14
1601,Philips Voluptates X,33,7,35266.47,24686.53
1602,Philips Sit X,33,53,26020.08,18214.06
1603,Philips Laboriosam X,33,9,706.5,494.55
1604,Philips Culpa,33,56,28891.35,20223.94
1605,Philips Laboriosam Plus,33,68,35102.03,24571.42
1606,Philips Pariatur Lite,33,66,18702.32,13091.62
1607,Philips Dolor Lite,33,28,27446.46,19212.52
1608,Philips Corrupti Max,33,65,1293.28,905.3
1609,Philips Voluptatem Pro,33,40,31771.33,22239.93
1610,Philips Repellat Plus,33,14,21156.37,14809.46
1611,Philips Vel Lite,33,33,7967.55,5577.28
1612,Philips Dolore X,33,17,27372.11,19160.48
1613,Bajaj Vel Pro,34,53,27746.0,19422.2
1614,Bajaj Corporis Plus,34,46,9022.7,6315.89
1615,Bajaj Repellat X,34,24,33453.35,23417.34
1616,Bajaj Ipsa Pro,34,18,24742.49,17319.74
1617,Bajaj Natus Max,34,65,12042.18,8429.53
1618,Bajaj Deserunt Max,34,74,22123.55,15486.48
1619,Bajaj Vel Pro,34,42,10137.82,7096.47
1620,Bajaj Quidem Plus,34,2,29219.67,20453.77
1621,Bajaj Sequi Plus,34,19,10443.3,7310.31
1622,Bajaj Itaque,34,10,17506.5,12254.55
1623,Bajaj Exercitationem X,34,76,20720.91,14504.64
1624,Bajaj Rem Pro,34,22,38570.59,26999.41
1625,Bajaj Dignissimos Pro,34,74,35744.77,25021.34
1626,Bajaj Assumenda Plus,34,89,13075.9,9153.13
1627,Bajaj Consectetur Plus,34,,31876.5,22313.55
1628,Bajaj Harum Lite,34,80,799.08,559.36
1629,Bajaj Aut Pro,34,4,19560.97,13692.68
1630,Bajaj Consequuntur Max,34,9,18026.57,12618.6
1631,Bajaj Accusamus,34,5,35263.33,24684.33
1632,Bajaj Deleniti Pro,34,81,20068.76,14048.13
1633,Bajaj Veritatis X,34,35,8380.78,5866.55
1634,Bajaj Dolorem X,34,37,32850.98,22995.69
1635,Bajaj Sequi Plus,34,11,21945.87,15362.11
1636,Bajaj Cupiditate,34,62,14316.63,10021.64
1637,Bajaj Vitae Plus,34,24,37237.74,26066.42
1638,Bajaj Repudiandae,34,37,7881.26,5516.88
1639,Bajaj Beatae X,34,27,34030.77,23821.54
1640,Bajaj Saepe Plus,34,25,18788.23,13151.76
1641,Bajaj Animi X,34,37,18675.33,13072.73
1642,Bajaj Nesciunt Plus,34,67,16478.7,11535.09
1643,Bajaj Officiis X,34,85,20191.44,14134.01
1644,Bajaj Vitae,34,61,14787.52,10351.26
1645,Bajaj Hic X,34,70,5351.68,3746.18
1646,Bajaj Ea Pro,34,22,17897.52,12528.26
1647,Havells Laborum Plus,35,82,30390.79,21273.55
1648,Havells Veritatis Lite,35,61,16189.46,11332.62
1649,Havells Praesentium Max,35,33,38996.38,27297.47
1650,Havells Error X,35,23,25868.04,18107.63
1651,Havells Veritatis Plus,35,14,33914.03,23739.82
1652,Havells Esse Plus,35,15,7221.92,5055.34
1653,Havells Sit Lite,35,13,39731.86,27812.3
1654,Havells Rem Max,35,78,10178.08,7124.66
1655,Havells Placeat X,35,73,18275.89,12793.12
1656,Havells Libero X,35,18,29711.88,20798.32
1657,Havells Corrupti X,35,37,35660.69,24962.48
1658,Havells Consequuntur Plus,35,40,39643.03,27750.12
1659,Havells Porro Max,35,89,10368.2,7257.74
1660,Havells Aliquam Plus,35,10,35215.47,24650.83
1661,Havells Dignissimos X,35,47,8901.24,6230.87
1662,Havells Earum Lite,35,3,14203.77,9942.64
1663,Havells Fuga Max,35,12,25782.31,18047.62
1664,Havells Natus Lite,35,74,36931.96,25852.37
1665,Havells Odio X,35,79,23009.6,16106.72
1666,Havells Tempore Max,35,30,39053.24,27337.27
1667,Havells Excepturi Pro,35,11,30696.07,21487.25
1668,Havells Debitis,35,54,21241.69,14869.18
1669,LG Quas Plus,36,37,36038.44,25226.91
1670,LG Temporibus Plus,36,83,18003.13,12602.19
1671,LG Earum X,36,4,26067.72,18247.4
1672,LG Ex X,36,46,37309.97,26116.98
1673,LG Corrupti Pro,36,78,35205.7,24643.99
1674,LG Veniam Plus,36,1,32771.64,22940.15
1675,LG Sunt Lite,36,81,37750.69,26425.48
1676,LG Quaerat Plus,36,42,31906.16,22334.31
1677,LG Autem Lite,36,71,15982.15,11187.5
1678,LG Unde,36,33,23559.74,16491.82
1679,LG Fugiat Pro,36,53,28270.7,19789.49
1680,LG Magni Pro,36,62,27321.64,19125.15
1681,LG Repellat Plus,36,13,6094.71,4266.3
1682,LG Velit X,36,25,27385.49,19169.84
1683,LG Omnis Max,36,4,34554.65,24188.26
1684,LG Magni Pro,36,28,28524.55,19967.18
1685,LG Doloremque Lite,36,15,39817.52,27872.26
