spend_id,campaign_id,spend_date,amount,platform
670,244,2025-02-08,2030.49,Google
671,209,2025-09-16,3741.32,Instagram
672,211,2025-01-05,2034.87,Facebook
673,138,2025-02-03,2430.3,Instagram
674,27,2025-11-27,4648.72,Twitter
675,187,2024-03-28,567.06,Twitter
676,93,2026-01-29,1089.11,LinkedIn
677,93,2025-10-15,4428.06,Facebook
678,106,2024-02-18,4469.28,Facebook
679,28,2025-07-06,2793.51,Instagram
680,79,2025-01-30,406.23,Google
681,95,2025-01-10,1793.2,Twitter
682,114,2024-09-26,3829.12,Google
683,98,2024-06-04,198.57,LinkedIn
684,158,2025-03-21,252.43,Facebook
685,93,2026-01-20,1671.75,LinkedIn
686,148,2024-03-19,3068.56,Google
687,106,2024-10-03,762.2,Google
688,3,2025-03-15,3564.79,Facebook
689,131,2025-03-25,3479.17,Facebook
690,224,2024-07-14,1677.99,Instagram
691,238,2024-03-28,4419.17,Instagram
692,43,2026-01-01,2961.35,Twitter
693,197,2025-02-22,203.59,Facebook
694,71,2024-10-24,3995.35,Twitter
695,60,2024-02-16,4205.12,Facebook
696,126,2024-04-25,3819.83,LinkedIn
697,147,2025-08-25,4950.48,LinkedIn
698,42,2024-10-20,3294.58,LinkedIn
699,114,2025-02-05,4539.59,Twitter
700,158,2024-01-16,3698.59,Twitter
701,153,2025-08-05,4531.34,Instagram
702,229,2024-08-22,1327.74,Google
703,6,2024-09-08,706.07,Instagram
704,159,2025-08-11,522.51,Facebook
705,154,2024-11-20,1524.87,LinkedIn
706,7,2024-06-22,4968.67,Instagram
707,116,2025-01-14,4582.95,Twitter
708,241,2024-09-09,1447.82,Instagram
709,206,2024-10-16,3753.78,Facebook
710,52,2024-09-30,562.03,Google
711,204,2024-01-26,2204.45,Google
712,97,2024-03-14,2926.44,Facebook
713,19,2024-10-14,3879.3,LinkedIn
714,105,2025-01-16,1651.26,Google
715,23,2025-10-14,1122.72,Twitter
716,223,2025-12-20,1162.94,Instagram
717,181,2024-07-28,4106.52,Google
718,241,2025-05-07,4539.56,LinkedIn
719,161,2025-10-11,3295.31,LinkedIn
720,99,2025-07-24,1440.21,Facebook
721,11,2024-03-05,3932.02,Google
722,53,2026-02-05,1599.18,Facebook
723,22,2024-03-03,4612.01,Facebook
724,31,2024-06-02,4089.42,LinkedIn
725,204,2025-01-21,803.35,LinkedIn
726,106,2025-04-09,2435.23,LinkedIn
727,165,2025-04-30,2459.04,Instagram
728,170,2025-02-16,4464.34,Instagram
729,66,2024-03-24,1821.36,Google
730,229,2024-10-09,4128.49,Instagram
731,229,2025-03-22,1210.88,Facebook
732,128,2024-05-05,4181.37,Google
733,110,2025-02-09,2843.26,Google
734,19,2025-05-28,3634.19,Twitter
735,202,2024-11-05,2260.25,Instagram
736,210,2025-05-28,2286.02,Facebook
737,143,2024-06-30,3054.88,Facebook
738,193,2024-10-26,3780.73,Facebook
739,35,2025-03-15,1703.15,Google
740,110,2025-02-04,3855.49,LinkedIn
741,21,2025-07-11,1151.85,Facebook
742,141,2024-02-06,3742.65,Google
743,91,2025-05-10,4778.6,Instagram
744,48,2025-06-21,2539.93,LinkedIn
745,134,2025-08-04,577.45,Instagram
746,196,2024-07-26,4779.7,Google
747,24,2024-06-18,4216.37,Google
748,98,2025-12-16,2042.83,LinkedIn
749,2,2024-08-11,3730.66,Twitter
750,30,2024-10-10,3780.02,Instagram
751,243,2026-02-10,2858.52,Facebook
752,182,2024-12-23,4365.0,Facebook
753,34,2024-05-05,3041.61,Google
754,48,2024-09-12,3070.93,LinkedIn
755,202,2025-07-11,3389.75,Facebook
756,174,2024-03-17,1900.84,LinkedIn
757,96,2025-03-18,1242.58,Facebook
758,28,2025-09-06,1628.31,Google
759,222,2025-06-10,431.65,Instagram
760,84,2024-03-08,3638.06,Facebook
761,175,2025-07-09,4376.92,LinkedIn
762,248,2025-02-06,3659.89,Google
763,235,2025-10-29,4485.66,Twitter
764,28,2024-07-25,786.08,Instagram
765,235,2024-11-19,2538.07,Twitter
766,243,2025-07-24,2178.9,Google
767,50,2025-08-01,4060.49,Facebook
768,244,2025-03-31,252.57,Facebook
769,38,2025-04-22,4291.24,Google
770,49,2024-12-23,295.38,Facebook
771,16,2024-04-15,3985.34,Twitter
772,168,2024-12-21,2872.79,Facebook
773,40,2025-07-06,1864.96,Twitter
774,121,2025-11-13,2576.91,Instagram
775,183,2025-08-18,3830.98,Facebook
776,169,2026-01-23,4062.72,Twitter
777,65,2025-09-21,3897.64,Twitter
778,131,2024-02-24,3516.0,Google
779,222,2025-12-12,3376.8,Instagram
780,137,2025-04-11,2326.27,Twitter
781,78,2025-03-10,3410.77,Google
782,40,2025-01-02,4712.67,Instagram
783,188,2024-03-17,664.93,LinkedIn
784,53,2024-11-27,2594.38,Google
785,246,2024-09-14,212.49,Facebook
786,189,2025-04-07,500.48,Twitter
787,225,2025-01-25,2777.81,Google
788,215,2025-01-09,2363.2,Facebook
789,59,2026-01-17,2771.94,Twitter
790,4,2025-05-09,1096.1,Instagram
791,59,2024-02-19,3951.53,Google
792,124,2025-03-20,4790.26,LinkedIn
793,197,2025-04-22,4561.24,Google
794,192,2025-11-19,3219.17,Instagram
795,65,2025-05-28,578.63,LinkedIn
796,28,2024-05-13,1939.05,LinkedIn
797,120,2024-10-01,2781.3,Facebook
798,135,2024-11-07,1627.59,Google
799,219,2025-08-16,2838.99,Instagram
800,68,2024-02-03,990.62,Google
801,72,2025-02-20,2617.01,Facebook
802,155,2024-12-24,261.95,Facebook
803,32,2025-07-28,2032.36,Facebook
804,122,2025-09-14,1504.15,Google
805,114,2024-01-06,2272.78,Twitter
806,86,2024-02-16,1799.16,Facebook
807,51,2025-01-02,1137.2,Instagram
808,86,2025-06-23,1346.48,Instagram
809,48,2024-02-28,4208.05,Facebook
810,218,2024-02-09,3539.63,Facebook
811,191,2024-10-27,2294.07,Facebook
812,98,2024-07-28,1562.47,LinkedIn
813,194,2024-03-04,3507.9,Twitter
814,147,2025-07-22,4880.09,Facebook
815,238,2024-08-28,763.62,Facebook
816,90,2024-02-18,4717.18,Google
817,30,2026-01-01,3375.26,Google
818,149,2024-10-27,451.69,Facebook
819,147,2025-09-16,4270.05,Google
820,50,2024-07-17,3569.28,LinkedIn
821,211,2024-08-03,4421.26,Facebook
822,229,2025-01-11,4481.05,Facebook
823,240,2025-03-27,4954.56,LinkedIn
824,77,2024-02-01,4820.51,Facebook
825,46,2025-08-18,397.14,Instagram
826,54,2025-04-18,1231.49,LinkedIn
827,88,2024-12-17,1000.68,Twitter
828,187,2026-01-25,4304.04,Facebook
829,101,2026-01-13,2026.19,Google
830,214,2024-08-08,754.64,Instagram
831,14,2024-11-01,2993.07,Facebook
832,77,2025-06-25,3127.38,Instagram
833,221,2024-12-21,3856.83,LinkedIn
834,127,2024-11-15,4594.81,Instagram
835,130,2024-03-10,2434.88,LinkedIn
836,27,2025-08-23,2200.57,Instagram
837,215,2025-12-25,2136.09,Google
838,34,2025-11-28,1946.48,Twitter
839,77,2025-08-11,4936.72,Twitter
840,235,2025-03-17,3688.42,Google
841,102,2024-03-21,4670.16,Facebook
842,150,2025-06-02,2162.16,Instagram
843,61,2024-07-26,713.62,Instagram
844,17,2026-01-10,2654.66,Twitter
845,213,2025-07-22,2283.3,LinkedIn
846,150,2025-02-21,977.15,Instagram
847,81,2024-06-18,4056.05,Google
848,20,2024-08-02,1017.69,LinkedIn
849,209,2025-04-01,3091.45,Twitter
850,8,2025-06-11,327.34,Instagram
851,122,2025-03-08,3088.58,Twitter
852,28,2024-03-16,1303.16,Facebook
853,248,2024-06-05,346.15,Twitter
854,53,2024-07-22,2829.13,Facebook
855,232,2025-12-24,4599.12,Instagram
856,87,2024-12-31,1424.33,Facebook
857,228,2024-09-19,2062.17,Twitter
858,164,2024-12-19,2134.4,LinkedIn
859,119,2025-07-13,2954.18,Facebook
860,176,2024-08-02,218.49,Facebook
861,107,2024-05-13,3460.48,Facebook
862,74,2025-02-01,1513.08,Google
863,13,2024-01-02,4026.36,Twitter
864,22,2025-07-04,2038.45,Twitter
865,142,2025-12-02,3889.91,Facebook
866,158,2026-01-05,3946.5,Twitter
867,118,2025-01-10,932.12,LinkedIn
868,250,2024-01-21,1762.91,LinkedIn
869,177,2024-03-20,1382.17,Twitter
870,109,2024-12-18,2596.41,Google
871,123,2024-02-24,1145.57,Instagram
872,63,2024-07-28,4153.4,Google
873,227,2025-09-10,1752.06,Facebook
874,180,2025-06-03,4823.58,Instagram
875,113,2024-02-03,1468.04,Google
876,151,2024-09-11,3142.82,LinkedIn
877,158,2025-01-29,865.02,Twitter
878,29,2025-07-04,4532.14,Facebook
879,17,2025-11-09,1175.47,Facebook
880,148,2024-08-12,221.69,Twitter
881,219,2025-06-15,3721.41,LinkedIn
882,136,2025-03-31,1049.51,Facebook
883,178,2025-07-19,2787.37,Google
884,206,2025-01-28,4596.08,LinkedIn
885,55,2024-07-24,1390.82,Twitter
886,7,2024-05-21,1070.58,LinkedIn
887,39,2025-12-02,1520.16,Google
888,127,2026-01-27,183.94,LinkedIn
889,220,2025-07-13,502.24,Facebook
890,60,2024-06-19,2976.25,LinkedIn
891,116,2025-08-11,4043.76,Facebook
892,113,2024-09-12,1255.98,Google
893,134,2025-11-16,3607.19,Google
894,116,2024-03-11,1059.99,Google
895,125,2024-09-18,1226.75,Twitter
896,246,2024-03-17,844.53,Instagram
897,235,2024-02-18,3694.43,Google
898,18,2025-07-26,2908.19,Instagram
899,138,2025-05-21,1925.89,Twitter
900,42,2024-11-27,1255.41,Google
901,239,2025-05-05,3007.46,Twitter
902,20,2025-09-12,2420.77,Twitter
903,197,2024-11-08,4203.94,Twitter
904,149,2024-04-29,1012.4,Facebook
905,194,2024-05-24,4802.75,Instagram
906,210,2025-04-12,1772.41,Facebook
907,137,2025-05-20,1247.32,Twitter
908,247,2024-09-11,3657.84,Facebook
909,88,2025-04-12,2839.74,Facebook
910,122,2024-08-18,348.06,Instagram
911,18,2024-11-03,4489.99,Instagram
912,212,2025-09-15,630.35,Facebook
913,69,2024-01-25,581.12,Facebook
914,234,2025-11-23,3272.72,Google
915,98,2025-06-06,2981.61,Facebook
916,171,2024-04-11,1598.85,Twitter
917,124,2025-10-02,2934.06,Instagram
918,246,2025-11-05,2748.35,Twitter
919,2,2024-03-03,1877.3,Twitter
920,80,2025-04-09,2989.55,Twitter
921,106,2025-11-13,1560.39,LinkedIn
922,117,2025-06-27,4833.1,Twitter
923,109,2024-06-29,4784.46,LinkedIn
924,99,2025-11-14,342.56,Twitter
925,145,2024-02-01,497.6,Facebook
926,16,2024-09-04,2450.51,Instagram
927,111,2026-02-03,2258.04,Google
928,192,2025-01-06,4616.12,Instagram
929,76,2025-07-19,844.35,Instagram
930,229,2024-07-04,4669.06,Instagram
931,178,2024-07-20,2476.28,Instagram
932,197,2025-06-13,3701.17,LinkedIn
933,183,2024-06-02,2536.41,LinkedIn
934,222,2026-01-13,3562.52,Facebook
935,30,2024-01-03,4878.07,LinkedIn
936,26,2024-03-17,3311.55,Google
937,177,2025-07-06,4874.16,Google
938,197,2025-07-10,1591.04,Google
939,204,2025-09-07,3099.48,Twitter
940,242,2025-09-08,4995.51,Facebook
941,159,2024-08-21,3381.58,Twitter
942,138,2025-12-08,4662.7,Google
943,113,2025-04-21,2203.68,Instagram
944,54,2025-01-22,4842.73,LinkedIn
945,220,2026-02-14,3061.67,Instagram
946,91,2025-08-18,3885.87,LinkedIn
947,43,2025-01-01,1041.83,Google
948,75,2025-12-17,827.51,Facebook
949,61,2024-11-04,2698.4,Google
950,93,2024-05-08,3049.38,Facebook
951,106,2025-06-27,4239.81,Google
952,117,2025-01-26,4439.56,Google
953,43,2024-10-19,482.64,Facebook
954,227,2025-10-04,2945.09,Twitter
955,37,2025-11-18,3941.1,Instagram
956,156,2024-10-12,3912.55,Facebook
957,248,2024-02-04,1588.0,Twitter
958,153,2025-12-29,3693.16,Facebook
959,103,2025-07-20,2043.87,Instagram
960,197,2025-07-01,1267.43,LinkedIn
961,119,2024-11-21,1866.29,Twitter
962,221,2024-04-10,685.5,Twitter
963,161,2025-01-16,4926.19,LinkedIn
964,62,2025-11-28,3662.7,Twitter
965,151,2024-01-16,4829.93,Facebook
966,91,2025-05-02,1295.82,LinkedIn
967,56,2025-03-03,2031.91,Facebook
968,240,2025-11-30,1049.44,LinkedIn
969,19,2025-10-27,3201.87,Facebook
970,162,2025-04-06,333.12,Instagram
971,123,2025-11-25,4699.29,Twitter
972,230,2025-10-15,4775.77,Google
973,55,2024-07-27,391.55,Twitter
974,191,2025-02-02,2949.84,Instagram
975,56,2024-06-17,1828.53,LinkedIn
976,195,2024-11-09,4734.44,Instagram
977,41,2024-01-10,2525.5,Facebook
978,25,2025-10-28,4733.89,Facebook
979,125,2025-04-16,260.39,LinkedIn
980,61,2026-01-27,231.56,Google
981,78,2024-04-19,2384.98,Twitter
982,115,2024-07-03,737.39,Instagram
983,231,2024-02-11,3506.44,Facebook
984,169,2024-02-15,954.3,LinkedIn
985,79,2024-01-15,2697.87,Google
986,23,2025-10-15,1372.95,Twitter
987,217,2025-07-01,513.63,Instagram
988,80,2025-01-19,1889.74,Twitter
989,128,2025-02-28,1508.15,Facebook
990,11,2025-03-27,4347.94,Facebook
991,4,2024-01-26,4265.05,Facebook
992,176,2024-12-06,1028.99,Google
993,223,2025-10-30,389.64,Google
994,119,2024-05-04,745.79,Instagram
995,90,2025-11-06,2711.49,LinkedIn
996,23,2025-03-08,1170.43,Facebook
997,108,2024-03-08,3940.69,LinkedIn
998,52,2026-01-07,4744.13,Google
999,200,2026-01-17,3177.53,Google
1000,45,2025-01-01,1558.58,Google
1001,134,2026-01-31,2806.23,Instagram
1002,17,2024-10-27,2189.16,LinkedIn
1003,181,2024-06-11,1493.24,LinkedIn
1004,7,2025-03-30,2593.38,Instagram
1005,190,2025-02-05,898.71,Twitter
1006,107,2024-05-01,3027.84,Twitter
1007,240,2024-10-22,2784.26,Facebook
1008,120,2024-05-13,3934.24,Instagram
1009,235,2026-01-09,4283.83,Instagram
1010,247,2025-09-29,2498.19,Facebook
1011,194,2025-02-14,269.29,Facebook
1012,142,2025-04-30,511.78,Twitter
1013,132,2025-01-14,4895.78,Twitter
1014,184,2024-09-10,2710.68,Instagram
1015,33,2025-02-06,2984.55,Twitter
1016,150,2024-02-23,556.32,Instagram
1017,6,2025-05-29,4193.13,Instagram
1018,153,2025-01-03,775.69,LinkedIn
1019,245,2024-05-07,599.86,Instagram
1020,24,2025-09-18,1770.19,Instagram
1021,126,2026-01-02,4546.23,Twitter
1022,13,2025-02-10,1360.62,Twitter
1023,64,2024-10-05,4895.69,Google
1024,203,2024-03-03,1996.68,Twitter
1025,126,2024-01-29,3023.63,Instagram
1026,141,2025-02-27,4820.13,Twitter
1027,36,2024-07-15,3674.29,Facebook
1028,215,2025-07-27,2711.0,Google
1029,82,2024-12-17,4287.28,Instagram
1030,2,2025-06-17,1281.51,Google
1031,166,2024-03-11,1146.27,Google
1032,86,2025-05-03,2873.29,LinkedIn
1033,21,2024-01-29,2541.41,Twitter
1034,171,2024-09-01,3235.58,Google
1035,248,2024-12-14,1576.94,Twitter
1036,120,2025-10-01,4228.98,Facebook
1037,94,2024-12-02,2012.63,Instagram
1038,156,2025-03-09,865.4,Facebook
1039,142,2025-08-29,3650.99,Google
1040,141,2024-09-27,4229.76,LinkedIn
1041,171,2024-05-13,1304.96,Facebook
1042,64,2024-08-18,2506.83,Instagram
1043,191,2024-04-12,264.64,Twitter
1044,24,2025-07-09,2300.16,Instagram
1045,124,2024-05-11,2645.42,Instagram
1046,180,2025-09-05,4062.6,Twitter
1047,206,2024-01-13,1928.66,Google
1048,127,2024-04-18,3059.81,Twitter
1049,185,2024-08-16,2126.08,LinkedIn
1050,83,2024-01-11,2280.5,Twitter
1051,61,2025-01-04,4476.06,Facebook
1052,73,2025-06-22,3189.46,Facebook
1053,9,2024-04-08,3014.59,Google
1054,47,2024-09-02,2196.7,Instagram
1055,19,2024-01-26,3490.29,Google
1056,14,2026-01-18,1138.29,Facebook
1057,116,2024-10-09,3567.42,Google
1058,231,2025-04-14,1430.6,Facebook
1059,104,2024-04-15,590.59,Facebook
1060,204,2024-05-05,3445.25,Twitter
1061,249,2024-02-12,3011.43,LinkedIn
1062,140,2024-04-07,4778.03,Facebook
1063,5,2024-11-23,2121.69,Twitter
1064,168,2024-03-17,521.98,Google
1065,57,2024-02-06,4379.68,Twitter
1066,188,2025-12-23,4155.96,Twitter
1067,24,2024-04-02,698.47,Twitter
1068,217,2025-08-17,2145.68,Twitter
1069,5,2025-03-08,745.59,Twitter
1070,73,2026-01-24,773.27,Twitter
1071,68,2025-08-14,3945.02,LinkedIn
1072,134,2026-02-06,4460.05,Google
1073,99,2025-01-18,4329.88,LinkedIn
1074,195,2024-12-06,421.03,Instagram
1075,241,2026-01-12,4925.07,Instagram
1076,14,2026-02-14,2457.82,Facebook
1077,44,2024-01-18,1154.4,Facebook
1078,183,2025-12-14,4715.28,Facebook
1079,11,2025-01-17,2845.54,Twitter
1080,126,2025-05-31,1047.12,LinkedIn
1081,248,2024-10-21,1669.05,LinkedIn
1082,9,2024-12-31,1677.5,Instagram
1083,13,2024-03-29,502.57,Twitter
1084,83,2024-01-20,127.78,Twitter
1085,215,2025-04-02,852.37,Google
1086,250,2025-03-19,1848.94,Google
1087,201,2024-10-02,1275.57,Facebook
1088,227,2024-12-16,413.84,Twitter
1089,131,2024-12-15,1438.87,Facebook
1090,100,2025-04-17,3996.27,LinkedIn
1091,26,2024-05-26,2483.95,Instagram
1092,205,2025-06-06,2137.98,LinkedIn
1093,156,2024-10-22,4572.92,Twitter
1094,137,2025-10-13,2714.21,Twitter
1095,13,2025-02-14,2546.35,Google
1096,182,2025-05-27,4017.65,Google
1097,218,2024-08-09,4021.93,Twitter
1098,230,2025-06-12,4249.68,Google
1099,6,2024-05-10,3601.82,Twitter
1100,137,2024-09-17,2776.81,Facebook
1101,34,2025-12-04,659.7,Facebook
1102,242,2025-11-07,1336.67,LinkedIn
1103,105,2024-08-03,2523.45,Google
1104,217,2024-05-30,2831.78,Twitter
1105,137,2024-02-27,878.76,LinkedIn
1106,72,2024-01-20,1911.11,Twitter
1107,183,2025-06-09,1829.48,Facebook
1108,27,2024-12-22,4607.5,Twitter
1109,173,2024-06-12,674.14,LinkedIn
1110,52,2024-03-08,2551.61,LinkedIn
1111,118,2024-03-09,4427.12,Twitter
1112,153,2024-12-19,1022.56,Facebook
1113,220,2024-04-26,741.35,Instagram
1114,239,2024-02-29,983.81,Google
1115,88,2025-06-29,2794.16,LinkedIn
1116,72,2025-05-08,3774.19,Google
1117,203,2024-09-02,3521.19,LinkedIn
1118,34,2025-10-21,4867.02,Twitter
1119,171,2025-08-01,2645.25,Twitter
1120,77,2024-02-10,2658.39,Instagram
1121,218,2024-08-03,3885.19,LinkedIn
1122,180,2025-11-30,334.92,Twitter
1123,152,2024-01-21,4265.02,Facebook
1124,105,2025-01-11,4180.8,Google
1125,125,2025-12-24,957.45,Google
1126,146,2024-08-11,1365.7,Twitter
1127,54,2024-11-09,2011.27,Facebook
1128,55,2025-01-12,4652.65,Twitter
1129,38,2025-08-22,1150.29,Facebook
1130,187,2024-08-15,3117.41,Instagram
1131,168,2026-01-17,2830.92,Google
1132,158,2024-12-21,3536.36,Facebook
1133,200,2024-11-07,1036.05,Facebook
1134,223,2024-04-12,2221.33,Instagram
1135,139,2024-07-20,1311.38,LinkedIn
1136,42,2024-04-29,1608.65,Google
1137,243,2024-11-21,4794.95,Twitter
1138,96,2024-12-01,964.6,Twitter
1139,200,2026-01-19,2123.19,LinkedIn
1140,37,2024-01-18,1850.91,LinkedIn
1141,26,2024-11-02,2793.49,Twitter
1142,161,2025-11-24,4094.55,Facebook
1143,38,2025-01-25,2479.87,Twitter
1144,219,2025-10-20,2523.3,LinkedIn
1145,8,2024-07-12,3314.07,Instagram
1146,164,2024-06-22,3252.13,Twitter
1147,132,2024-03-26,1018.2,Instagram
1148,110,2024-02-15,481.85,Twitter
1149,83,2024-08-22,2021.64,Facebook
1150,134,2025-11-11,3833.63,LinkedIn
1151,107,2024-04-23,2828.97,LinkedIn
1152,181,2025-11-10,1396.7,Google
1153,205,2025-12-26,1685.66,Google
1154,212,2025-08-13,3008.47,Twitter
1155,194,2024-03-16,3215.46,Facebook
1156,144,2025-03-15,3348.76,Facebook
1157,140,2025-07-13,718.46,LinkedIn
1158,13,2024-01-17,4549.46,LinkedIn
1159,241,2025-08-23,2705.31,Twitter
1160,236,2025-08-26,1651.41,Facebook
1161,219,2025-01-21,4202.53,Instagram
1162,95,2026-02-12,3975.85,Twitter
1163,225,2024-12-28,3358.2,Facebook
1164,218,2025-07-17,2615.96,Instagram
1165,112,2024-07-03,4025.1,Google
1166,187,2025-10-20,1126.51,Twitter
1167,38,2025-01-19,4071.66,Google
1168,181,2024-04-29,4261.34,Google
1169,46,2024-09-21,1286.32,Twitter
1170,92,2024-07-07,3456.6,LinkedIn
1171,107,2025-08-04,2554.24,LinkedIn
1172,160,2024-02-08,4883.2,Facebook
1173,105,2024-05-13,2202.02,LinkedIn
1174,244,2025-03-12,3620.55,Google
1175,209,2025-12-14,2144.08,Facebook
1176,28,2025-12-17,3985.65,Google
1177,11,2024-06-12,4029.98,Instagram
1178,48,2026-01-11,3524.32,Facebook
1179,56,2025-05-03,2222.56,Facebook
1180,159,2024-01-22,833.08,LinkedIn
1181,221,2024-11-28,2158.89,Instagram
1182,4,2024-11-16,3798.08,LinkedIn
1183,205,2025-12-13,3614.73,Twitter
1184,12,2025-02-07,267.95,Google
1185,147,2025-04-02,3735.62,Instagram
1186,228,2025-05-18,4512.14,Google
1187,194,2024-02-20,2305.82,Facebook
1188,148,2026-01-19,4940.7,Google
1189,184,2024-06-17,3225.27,Instagram
1190,3,2025-09-29,3921.41,Google
1191,170,2024-07-11,3667.8,LinkedIn
1192,240,2024-10-11,2382.21,Instagram
1193,235,2024-05-04,2801.14,LinkedIn
1194,123,2024-04-01,4778.43,Instagram
1195,197,2024-08-09,555.83,LinkedIn
1196,72,2025-06-27,2162.95,Twitter
1197,218,2025-06-14,948.08,Facebook
1198,127,2024-10-15,2471.81,Facebook
1199,51,2025-05-04,568.87,LinkedIn
1200,227,2024-02-19,4361.1,Instagram
1201,118,2025-11-08,1154.06,LinkedIn
1202,240,2025-10-25,203.76,Google
1203,103,2024-12-19,2144.84,Google
1204,103,2024-02-09,1528.41,Google
1205,193,2024-06-06,2778.0,Instagram
1206,20,2025-01-27,2714.85,Facebook
1207,170,2026-01-24,2728.4,LinkedIn
1208,183,2024-06-16,2950.13,Facebook
1209,115,2025-02-21,4280.33,Twitter
1210,43,2026-01-03,2547.92,Facebook
1211,222,2024-06-16,1018.05,LinkedIn
1212,39,2025-12-25,2479.44,Facebook
1213,26,2025-06-22,2380.37,LinkedIn
1214,104,2024-12-10,4303.95,Instagram
1215,30,2025-01-02,702.88,LinkedIn
1216,78,2026-02-05,2685.34,Instagram
1217,10,2024-08-15,2756.58,Twitter
1218,41,2025-09-29,2420.46,Instagram
1219,126,2025-10-23,4935.45,Facebook
1220,99,2025-02-01,3084.87,Instagram
1221,83,2025-05-01,2752.62,Instagram
1222,71,2024-06-24,3561.57,Instagram
1223,166,2024-06-22,2843.83,Twitter
1224,73,2025-08-21,3412.6,Twitter
1225,8,2024-02-14,128.61,Facebook
1226,80,2024-04-08,1616.63,LinkedIn
1227,151,2025-07-04,4830.62,Google
1228,53,2025-10-23,1787.26,Twitter
1229,38,2024-04-05,2138.96,Instagram
1230,14,2025-07-03,1241.18,Twitter
1231,116,2025-11-08,4041.03,Facebook
1232,40,2025-03-29,1841.35,Facebook
1233,248,2025-10-28,1128.01,LinkedIn
1234,183,2025-12-22,2151.46,LinkedIn
1235,9,2025-08-21,706.79,Facebook
1236,67,2025-08-24,4161.65,Facebook
1237,151,2024-01-08,2163.21,LinkedIn
1238,240,2024-09-20,279.16,LinkedIn
1239,164,2025-10-16,1355.75,Twitter
1240,176,2024-05-24,2205.42,Google
1241,73,2025-07-07,285.94,Facebook
1242,66,2025-03-10,1201.38,LinkedIn
1243,2,2024-01-07,1649.88,Instagram
1244,162,2024-01-12,1618.09,LinkedIn
1245,189,2025-05-02,3278.43,Instagram
1246,172,2024-01-02,4477.88,Twitter
1247,15,2025-02-25,725.8,Instagram
1248,201,2024-05-21,1700.58,Facebook
1249,112,2026-01-29,3172.15,Twitter
1250,196,2026-01-11,1911.29,Facebook
1251,215,2025-08-03,3519.38,LinkedIn
1252,250,2025-06-15,3694.38,Twitter
1253,89,2026-02-14,4420.29,Instagram
1254,120,2025-08-08,3699.76,Google
1255,98,2025-06-07,4643.13,Google
1256,52,2024-08-12,1978.52,Google
1257,153,2024-01-21,3733.91,LinkedIn
1258,106,2024-03-02,2952.36,Twitter
1259,30,2025-01-20,1176.24,Twitter
1260,234,2024-01-17,1999.27,Twitter
1261,38,2025-10-05,1509.13,Facebook
1262,95,2025-12-02,2415.04,Instagram
1263,240,2025-03-01,1061.55,LinkedIn
1264,34,2025-11-02,3742.09,Instagram
1265,148,2025-02-03,3156.7,Facebook
1266,117,2025-07-05,799.92,Facebook
1267,24,2025-12-11,3327.19,Twitter
1268,48,2025-03-06,425.28,LinkedIn
1269,240,2024-03-15,3777.21,Google
1270,130,2024-04-16,1157.49,Google
1271,247,2025-12-20,3072.97,LinkedIn
1272,176,2024-04-23,4819.37,LinkedIn
1273,47,2024-01-27,1232.67,Instagram
1274,223,2024-08-25,3078.54,Instagram
1275,119,2025-09-10,1229.84,LinkedIn
1276,108,2024-07-03,4676.78,Facebook
1277,63,2026-01-19,3314.69,Facebook
1278,193,2025-01-18,3055.02,Twitter
1279,195,2024-05-21,4010.07,Instagram
1280,152,2024-07-25,4043.2,Instagram
1281,107,2025-08-04,2481.37,Instagram
1282,167,2025-09-23,111.35,Instagram
1283,13,2025-12-23,3356.84,Instagram
1284,245,2026-01-30,1494.32,Google
1285,176,2025-05-21,2698.57,Instagram
1286,130,2024-05-14,312.0,Google
1287,21,2024-06-27,130.82,Google
1288,233,2025-10-14,3687.8,Instagram
1289,72,2026-02-13,2524.16,Google
1290,108,2024-07-03,4072.85,Instagram
1291,56,2025-11-07,4912.81,LinkedIn
1292,176,2025-04-19,3877.37,Facebook
1293,236,2025-10-08,1449.04,Facebook
1294,199,2025-02-19,2662.95,Facebook
1295,23,2024-12-25,3897.1,Instagram
1296,109,2025-12-07,3626.55,Google
1297,51,2024-07-20,2723.25,LinkedIn
1298,8,2024-06-25,2153.8,Facebook
1299,204,2024-01-23,3922.31,LinkedIn
1300,172,2024-11-26,4011.93,LinkedIn
1301,193,2025-09-04,3539.76,Instagram
1302,13,2025-07-02,3096.98,LinkedIn
1303,76,2025-11-29,2013.25,Twitter
1304,189,2025-10-19,4041.13,LinkedIn
1305,158,2025-02-05,4198.46,Google
1306,165,2025-03-26,281.74,Google
1307,48,2025-10-25,3511.17,Google
1308,158,2025-10-09,2199.18,Twitter
1309,118,2024-07-09,3546.44,Twitter
1310,12,2025-07-29,366.36,Google
1311,163,2024-03-27,1761.24,Instagram
1312,164,2024-09-07,286.88,Facebook
1313,61,2024-11-20,4206.11,Instagram
1314,13,2025-07-09,3469.1,LinkedIn
1315,48,2025-01-22,2353.93,LinkedIn
1316,157,2026-01-19,3948.4,LinkedIn
1317,19,2025-12-14,1011.65,Instagram
1318,64,2024-05-20,4386.16,LinkedIn
1319,51,2024-05-29,1753.85,Twitter
1320,215,2024-02-17,4548.08,LinkedIn
1321,91,2024-12-26,971.82,Twitter
1322,243,2024-07-22,3799.94,Google
1323,18,2024-09-21,3516.68,LinkedIn
