call_id,customer_id,agent_id,call_start_time,call_duration_seconds,call_reason,status
12884,19107,1868,2025-03-26 13:41:16.806604,1053.0,Product Question,Escalated
20267,36732,2922,2025-11-06 03:43:26.173269,672.0,Order Inquiry,Escalated
2133,40363,482,2025-08-24 20:59:43.273959,1525.0,Complaint,Resolved
8717,39055,1195,2026-02-06 09:46:05.711720,221.0,Product Question,Resolved
20840,24145,895,2025-12-07 15:54:22.172362,1045.0,Return/Refund,Resolved
24458,40651,2625,2025-07-21 09:34:56.415445,527.0,Order Inquiry,Dropped
12670,10744,2334,2025-11-19 04:05:24.661349,1040.0,Account Access,Dropped
17171,2491,2882,2025-04-24 12:23:21.355046,463.0,,Pending
10778,29911,2259,2025-05-03 05:01:27.471258,484.0,Complaint,Escalated
8136,6130,1859,2025-04-28 05:49:11.477138,1418.0,technical support,Escalated
20187,12785,2840,2025-09-01 15:45:56.539980,948.0,Return/Refund,Pending
13893,40051,1416,2025-05-15 02:21:38.574233,962.0,Product Question,Resolved
7758,17316,1562,2025-11-15 08:15:12.487312,1799.0,Technical Support,Dropped
2045,41093,2882,2026-01-06 12:52:11.984301,1260.0,Technical Support,Resolved
11826,20359,694,2025-10-06 00:54:42.384321,679.0,Return/Refund,
18684,11645,854,2025-04-15 00:38:12.878067,993.0,Complaint,Resolved
11393,7763,1868,2025-12-11 13:52:05.080656,148.0,Order Inquiry,Resolved
6045,24967,353,2025-03-29 19:12:22.741402,996.0,Billing Issue,
21271,16569,1640,2025-08-30 10:35:35.572468,574.0,Return/Refund,Pending
20739,33124,869,2025-03-22 10:04:06.859080,260.0,Order Inquiry,Dropped
10720,467,1024,2025-05-14 07:57:01.940800,1784.0,Technical Support,
18530,18833,1317,2025-02-26 08:48:18.441029,466.0,Account Access,Escalated
12766,40971,79,2025-03-05 09:31:23.047218,1721.0,Technical Support,Resolved
1034,5597,1661,2025-04-13 04:54:11.224142,803.0,Product Question,Dropped
22690,34079,2449,2026-01-16 11:00:59.776047,985.0,Return/Refund,Resolved
17777,40976,1615,2025-08-02 02:23:09.478648,499.0,Billing Issue,RESOLVED
2546,46111,357,2025-09-25 20:52:04.136609,1466.0,Order Inquiry,Escalated
1992,40340,2039,2025-03-05 08:17:17.664357,,Product Question,Escalated
6479,34737,2717,2025-09-07 14:38:05.793632,810.0,Return/Refund,Pending
8308,30359,895,2025-11-03 11:11:41.110973,1250.0,Complaint,Dropped
21969,36893,1076,2025-12-21 17:57:42.303096,1215.0,Return/Refund,Escalated
20499,35989,2834,2025-08-20 22:13:57.059837,418.0,Account Access,Escalated
16345,21359,1859,2025-11-15 12:00:32.703617,985.0,Complaint,RESOLVED
178,34799,2250,,722.0,Return/Refund,Dropped
23061,33540,359,2025-06-05 14:10:07.054610,849.0,Product Question,Pending
19783,44009,359,2025-12-03 16:03:59.214024,465.0,Complaint,Pending
16208,8411,1372,2025-07-09 11:30:22.215814,227.0,Return/Refund,Dropped
5111,2918,1455,2025-11-01 09:07:23.395311,,Order Inquiry,Resolved
15766,11188,20,2025-08-12 02:29:56.822186,1553.0,Billing Issue,Dropped
11356,26099,63,2025-03-17 23:28:47.294741,1230.0,Technical Support,Pending
17351,41558,969,2025-07-08 19:53:32.902555,376.0,Order Inquiry,Escalated
6636,27439,2360,2025-04-19 21:31:25.248021,511.0,Technical Support,Pending
19152,47294,302,,858.0,,Dropped
3046,41776,1394,2025-08-11 01:08:11.190300,1516.0,Product Question,Dropped
22869,27429,357,2025-10-22 22:17:28.738832,1587.0,Return/Refund,Pending
8084,8489,969,2025-07-20 03:58:05.313788,1665.0,Return/Refund,Escalated
11646,3867,2717,2025-10-24 15:03:08.157373,493.0,Complaint,Pending
16339,6708,2630,2025-06-14 21:05:27.964354,256.0,Technical Support,
5310,10502,394,2025-12-11 23:12:44.951325,491.0,Product Question,pending
18439,45274,2698,2026-02-11 01:26:26.104645,1142.0,product question,Pending
10652,9223,2834,2025-12-23 05:49:55.062825,1074.0,Return/Refund,Escalated
16316,42268,1758,2025-07-29 20:54:17.192436,1102.0,Technical Support,Pending
10957,15965,2465,2025-06-12 02:17:09.502136,,Return/Refund,Escalated
10944,25511,2623,2025-09-25 23:10:36.590239,1641.0,Order Inquiry,Pending
1856,12906,1387,2025-11-25 08:12:31.570995,1313.0,Return/Refund,Dropped
2953,6505,1387,2025-06-07 21:25:38.975932,1153.0,Order Inquiry,DROPPED
24226,4382,1024,2025-08-10 15:47:11.427393,1497.0,Order Inquiry,
9061,40027,630,2025-07-01 04:46:36.304614,1308.0,Product Question,Dropped
2115,23936,1661,2025-12-04 19:12:48.473679,1605.0,Complaint,Escalated
13334,25768,2121,2025-10-14 00:48:51.255252,236.0,Billing Issue,Escalated
3061,44883,482,2025-06-26 21:46:12.241560,790.0,Technical Support,
14526,26795,779,2025-07-15 17:03:25.237815,1707.0,Order Inquiry,Pending
22053,49835,34,2026-01-25 16:47:26.596014,1102.0,Account Access,Pending
5862,9552,1811,2026-01-24 10:24:41.433296,597.0,Technical Support,Resolved
5045,7389,2250,2025-05-22 10:39:57.610410,255.0,Complaint,Resolved
15477,1875,482,2025-03-23 01:34:24.649436,806.0,Return/Refund,Pending
23343,34827,727,2025-03-22 14:57:32.988384,257.0,Order Inquiry,Dropped
12826,35605,2808,2025-04-27 17:30:28.019264,941.0,Order Inquiry,Escalated
23354,20592,2939,2025-07-12 07:36:46.913618,680.0,Order Inquiry,Escalated
11977,31702,278,2025-07-15 01:03:48.544561,299.0,Return/Refund,Escalated
5949,20996,2630,2025-02-18 07:08:33.342661,1156.0,Return/Refund,Dropped
20201,21107,1103,2025-03-11 05:47:21.973368,890.0,Technical Support,Escalated
14230,22585,1597,2025-09-04 14:41:26.734561,1194.0,Order Inquiry,Dropped
18559,34955,357,2025-07-03 14:09:31.712043,798.0,,Resolved
5332,20450,2513,2025-06-13 16:03:53.583771,1276.0,Billing Issue,Resolved
16846,29787,20,2025-08-24 03:39:10.252088,1628.0,Billing Issue,
22797,23019,2239,2025-12-02 18:49:07.211520,198.0,Technical Support,Dropped
4846,43665,2757,,1704.0,Return/Refund,Resolved
9394,21978,2757,2025-10-10 07:54:49.928317,1531.0,Complaint,Dropped
24581,26774,1067,2025-05-23 10:26:00.322030,856.0,Return/Refund,Escalated
2587,39876,1985,2025-04-19 21:07:06.798195,1045.0,Return/Refund,Dropped
16139,24765,2984,2025-11-01 00:15:18.514311,293.0,Account Access,RESOLVED
3301,16037,1649,2026-01-08 11:56:37.583151,1386.0,Complaint,Resolved
8343,4317,529,2025-10-26 10:31:30.924518,1543.0,Product Question,Escalated
1184,2746,2148,2026-01-13 11:21:24.821344,1635.0,Account Access,Escalated
426,1784,895,2026-02-02 05:16:20.981339,1441.0,Order Inquiry,Resolved
15262,31633,515,2025-02-20 23:31:47.677149,1367.0,Product Question,Pending
14043,33348,2360,2025-09-06 08:07:48.294461,1500.0,Complaint,escalated
18887,32365,1591,2025-02-23 07:22:08.008864,324.0,Technical Support,Dropped
3388,4918,530,2026-01-28 23:47:41.765014,611.0,Return/Refund,Escalated
264,14495,1441,2026-01-27 12:35:35.522202,1110.0,Order Inquiry,DROPPED
14094,34998,1020,2025-07-20 22:16:08.368364,244.0,Return/Refund,Escalated
19489,35401,1910,2026-01-02 22:45:15.155218,1137.0,Return/Refund,Resolved
13384,35320,1758,2025-05-23 13:35:39.786471,1780.0,Billing Issue,Resolved
9950,33239,2434,2025-03-26 01:16:12.423047,1397.0,Account Access,Dropped
11781,19235,234,,666.0,Complaint,Pending
8963,22687,34,2025-12-11 03:37:57.973804,,Product Question,Dropped
14527,3629,1984,2025-09-27 12:45:39.776070,1403.0,Complaint,Pending
19466,19099,2641,2025-03-21 14:47:15.779445,1775.0,Account Access,Dropped
18993,5764,1661,2025-08-29 01:14:08.208976,493.0,Return/Refund,Resolved
3896,29909,63,2025-10-19 10:07:06.912772,1545.0,Complaint,Resolved
453,16238,353,2025-07-17 20:35:44.135777,1048.0,ACCOUNT ACCESS,Escalated
3501,39328,2101,2025-09-16 12:38:54.338807,485.0,Order Inquiry,Escalated
20977,33672,401,2026-01-01 15:28:30.151953,1671.0,Billing Issue,Resolved
1641,25300,1251,2025-05-06 15:30:47.058407,273.0,Return/Refund,Pending
6671,29928,1676,2025-12-26 22:05:36.003458,,Return/Refund,Pending
19625,29190,2834,2025-02-18 17:41:17.401805,503.0,Order Inquiry,Resolved
23062,5229,146,2025-05-30 09:25:35.832625,254.0,Account Access,Resolved
6873,44990,2190,2025-06-16 11:12:06.142511,1257.0,Billing Issue,Dropped
241,33027,1572,2025-07-19 01:59:49.964269,1123.0,Return/Refund,Resolved
9246,15735,2168,2025-05-31 12:13:08.088561,554.0,Order Inquiry,Resolved
12706,18053,1455,2025-05-20 21:15:17.394135,1239.0,Order Inquiry,RESOLVED
2746,1002,139,2025-06-03 09:25:31.173746,201.0,Technical Support,Dropped
24414,41294,2939,2025-07-02 02:29:06.435822,1537.0,Complaint,Dropped
23685,27201,628,2026-01-07 23:06:48.762136,1194.0,Product Question,Dropped
21991,12310,2141,2025-04-13 12:15:42.574961,1060.0,Complaint,Escalated
15020,30923,2178,,,Technical Support,Resolved
11802,26031,2874,2025-04-13 01:27:48.798263,1103.0,Return/Refund,Resolved
8912,49836,2404,2025-09-05 16:16:40.010082,402.0,Product Question,Dropped
24032,20593,401,,603.0,Complaint,Dropped
23735,19225,2834,2025-10-29 01:01:54.869050,220.0,Order Inquiry,Resolved
15221,40028,2168,2025-11-01 12:40:09.221799,1009.0,Product Question,Pending
13154,48749,512,2025-03-25 05:29:47.003943,121.0,Product Question,Resolved
21444,22151,462,,,Complaint,Escalated
19915,17478,229,2025-12-20 10:34:32.252232,1474.0,Account Access,Escalated
24668,37762,1394,2025-10-07 06:47:26.281369,1363.0,,Resolved
21235,38688,1822,2025-07-17 23:11:18.022498,398.0,Order Inquiry,Dropped
16626,2526,2786,2025-12-09 05:36:44.844965,283.0,return/refund,Pending
2781,21755,2788,2025-10-15 23:01:48.212461,1176.0,Account Access,Resolved
10616,40897,2259,2025-08-05 15:51:35.805728,406.0,Billing Issue,Escalated
18433,49254,1910,2025-12-21 18:50:17.656344,,Complaint,Escalated
21939,4640,427,2025-10-25 01:33:40.985474,470.0,Billing Issue,Escalated
23851,33042,2785,2025-12-13 01:45:28.731480,755.0,Return/Refund,Resolved
4440,18097,630,2025-03-06 00:45:15.721918,171.0,Order Inquiry,Pending
3827,47237,1910,2025-12-08 21:10:49.208669,538.0,Order Inquiry,Resolved
5918,21614,2259,2025-11-01 07:18:36.567580,1378.0,Product Question,Escalated
20147,6451,234,2025-10-24 01:38:43.628237,728.0,Account Access,Pending
16598,40424,683,2025-07-10 14:18:49.517440,1491.0,Return/Refund,Dropped
24432,19362,969,2025-12-21 18:38:34.808194,1521.0,Technical Support,Pending
21124,43761,1737,2025-03-18 15:44:03.819523,271.0,Complaint,Dropped
21628,38298,2965,2026-02-02 03:56:59.689872,1345.0,Order Inquiry,Pending
3027,3763,779,2025-05-14 09:10:33.028261,1458.0,Complaint,Resolved
9859,28974,1597,2025-10-10 23:24:01.629375,1406.0,Complaint,Escalated
14803,24171,1195,2025-08-07 20:01:54.854908,1620.0,ACCOUNT ACCESS,Escalated
14936,35411,1676,2025-08-08 13:12:09.630560,762.0,Complaint,Pending
7120,31302,427,2025-10-17 01:43:55.873348,,Billing Issue,Resolved
5136,44674,854,2026-01-24 12:15:41.762691,602.0,Order Inquiry,Dropped
2715,45899,245,2025-06-22 17:48:07.849733,,Return/Refund,Pending
2079,2440,884,2025-07-07 07:46:02.699150,575.0,Complaint,Pending
7300,31633,2625,2025-12-02 09:14:24.935220,653.0,Order Inquiry,Dropped
1434,42772,1661,,994.0,billing issue,Pending
6214,31751,800,2025-03-21 17:07:32.691325,223.0,Complaint,Dropped
24766,16330,1225,2025-04-01 05:54:25.808695,248.0,return/refund,escalated
18531,59,1267,2025-08-04 07:00:56.349601,1033.0,Billing Issue,Escalated
3684,1952,1394,2025-12-17 01:34:13.132748,1026.0,Technical Support,Pending
24377,22444,2239,,611.0,Return/Refund,Pending
13365,22510,1737,2026-01-12 03:39:44.999803,417.0,Order Inquiry,Pending
19497,40817,1387,2025-06-01 10:24:32.929266,,Billing Issue,Pending
16003,35583,245,2025-10-11 08:11:03.301750,1783.0,Return/Refund,DROPPED
11164,31453,212,2025-03-11 23:10:43.773062,,Return/Refund,Resolved
12143,47453,59,2026-01-05 21:04:51.908110,1500.0,account access,
5773,40016,2939,2025-10-26 05:00:22.675719,1414.0,Complaint,Dropped
6764,26984,2474,2025-10-18 06:23:35.947739,294.0,Return/Refund,Escalated
16706,15315,1020,2025-04-18 18:52:33.159332,1604.0,Complaint,Resolved
8896,19324,1910,2025-06-19 15:21:52.661336,848.0,PRODUCT QUESTION,Escalated
23055,6401,550,2026-01-01 13:17:08.789489,1037.0,Complaint,Resolved
4567,39681,512,2025-12-03 05:09:23.873671,1301.0,COMPLAINT,Pending
3436,24499,357,2025-05-26 11:06:45.952446,930.0,Product Question,Pending
24726,15707,895,2026-01-17 02:56:01.581244,196.0,Technical Support,Escalated
18923,30811,2625,2025-03-30 09:42:05.614154,428.0,Account Access,Dropped
18560,8778,1737,2025-08-17 05:21:42.883225,1512.0,Product Question,Escalated
5306,15341,1528,2025-04-14 05:40:26.472017,1435.0,product question,Escalated
13134,35074,427,2025-05-19 00:40:20.897173,,Complaint,Escalated
15450,26035,1225,2026-01-18 07:19:07.777622,1384.0,Complaint,Resolved
24994,23955,359,2026-01-24 00:52:15.195960,1755.0,Complaint,Dropped
3082,13443,1615,,,Order Inquiry,Pending
10108,11064,2211,2025-07-01 09:32:54.325552,1170.0,Return/Refund,Resolved
292,47083,2630,2025-08-28 22:10:38.098601,933.0,Order Inquiry,Resolved
17283,6441,1868,2025-09-15 10:01:59.066365,980.0,Order Inquiry,Escalated
176,38971,2953,2025-03-16 05:08:40.544816,,Billing Issue,Resolved
15906,5582,1677,2025-04-19 06:40:13.650452,1120.0,BILLING ISSUE,
8730,49482,1661,2025-07-18 06:24:47.344843,1505.0,,Pending
19554,45209,2629,2025-06-17 18:27:12.723093,573.0,Return/Refund,Pending
24778,20071,813,2025-09-24 06:14:45.467478,1659.0,Account Access,Dropped
24324,4507,2259,2025-09-24 06:29:56.773134,1216.0,Account Access,Escalated
4359,7619,2211,2025-08-02 10:50:28.699690,1016.0,Order Inquiry,Pending
2366,14595,550,2025-10-22 04:13:21.579538,1142.0,Complaint,Resolved
23472,7960,2939,2025-12-20 15:13:22.443903,553.0,Order Inquiry,escalated
18380,34428,290,2025-11-27 04:22:03.661149,1111.0,Technical Support,Escalated
10131,19887,694,2025-10-14 06:05:12.250357,1320.0,Account Access,Pending
21675,9371,1615,2025-04-08 08:39:42.067179,1610.0,Complaint,Resolved
1478,43706,2641,2026-01-05 01:24:13.691767,781.0,Return/Refund,Pending
20308,25505,988,2025-03-29 11:47:02.216210,852.0,Product Question,Dropped
22363,1358,988,2025-04-18 23:19:47.782744,,Complaint,Pending
14563,21306,2449,2025-11-29 22:00:35.554897,1481.0,,Dropped
21703,10470,1677,2025-08-13 11:00:01.434386,1171.0,Return/Refund,dropped
3009,34835,2698,2025-02-26 07:41:41.750575,1058.0,Complaint,Pending
20638,25464,63,2025-05-05 11:35:55.031336,1796.0,Complaint,Resolved
20601,21266,884,2025-10-29 03:35:59.163866,1509.0,Order Inquiry,Resolved
11691,25989,757,2026-01-25 16:17:41.008169,994.0,Complaint,
6348,21266,800,2026-01-03 06:48:36.082390,561.0,Account Access,Escalated
7118,7357,1562,2025-12-29 12:04:25.979064,1237.0,Complaint,
283,37826,394,2025-08-31 21:02:32.753563,1577.0,Return/Refund,Dropped
12801,33812,2020,2025-07-21 22:52:32.869377,1325.0,Account Access,Dropped
20508,5109,59,2025-12-05 22:06:52.951004,449.0,Product Question,Escalated
3175,21154,2882,2025-06-06 00:15:54.847161,262.0,Order Inquiry,Pending
11498,9656,530,2026-01-05 16:49:58.301409,1563.0,,Pending
24791,8115,2168,2025-12-24 21:35:48.246646,1667.0,Product Question,Pending
14128,22900,1827,2025-07-03 10:30:09.776453,1494.0,Complaint,Pending
10338,11189,2850,2025-08-13 13:29:35.475497,94.0,Account Access,Escalated
5350,31405,512,2025-03-19 07:34:49.711779,876.0,Account Access,Resolved
13936,29379,2211,2025-03-20 08:44:52.123840,1635.0,Billing Issue,Dropped
1110,37295,1372,2025-03-12 06:01:46.163324,1430.0,Technical Support,Pending
8312,7365,2939,2025-03-03 10:40:51.600206,1105.0,Order Inquiry,Resolved
15242,42821,315,2025-09-17 11:14:01.905790,1162.0,Technical Support,
5738,29026,1496,2025-12-31 04:05:20.472071,1286.0,Account Access,Escalated
6043,16126,1317,2025-06-23 06:09:26.037202,617.0,Return/Refund,Escalated
19348,38922,2260,2025-09-17 15:03:11.685900,498.0,Return/Refund,Escalated
6886,28982,2043,2025-08-10 00:33:55.308885,,Product Question,Pending
17896,10428,229,2025-06-12 15:20:17.738764,325.0,product question,Resolved
4499,11967,1386,2025-05-22 06:10:47.603398,,Account Access,Escalated
2687,32432,2642,2025-09-16 22:50:10.652361,1712.0,,
4473,7066,2629,2025-08-22 10:07:53.886383,304.0,Complaint,Dropped
4126,10523,2284,2025-07-22 13:33:30.982445,1007.0,Product Question,Dropped
7494,6292,2808,2025-03-28 16:56:25.894899,1012.0,Return/Refund,Escalated
6953,10008,2141,2025-03-03 06:30:18.536980,1232.0,,Dropped
19653,16124,529,2025-12-29 14:58:16.005291,1668.0,Technical Support,Escalated
8399,49016,2101,2025-08-27 10:54:58.544335,868.0,Billing Issue,Escalated
13229,32241,1834,2025-07-07 12:03:49.914267,770.0,Complaint,Dropped
22579,7088,1834,,334.0,Technical Support,Pending
14364,8630,1067,2025-12-15 22:59:15.567960,1319.0,Return/Refund,Escalated
8680,43623,1615,2025-08-11 16:03:11.160971,744.0,,Resolved
5571,975,1758,2025-03-01 22:15:50.831626,1278.0,Billing Issue,Resolved
21573,30228,2059,2025-12-17 17:06:02.770642,1372.0,Billing Issue,Resolved
23837,43285,869,2026-01-25 10:19:47.447249,1760.0,Product Question,ESCALATED
23012,10292,315,2025-10-11 21:46:06.737801,1640.0,Return/Refund,Escalated
6741,48204,1677,2025-03-27 21:02:28.053385,1450.0,Order Inquiry,Resolved
1746,27676,1103,2025-07-08 03:16:01.902965,1515.0,Technical Support,DROPPED
8525,47459,2646,2025-11-26 12:16:26.155571,1304.0,Order Inquiry,PENDING
6247,43582,1637,,666.0,Order Inquiry,Resolved
8313,33175,2723,2025-06-03 23:20:53.964803,1397.0,Return/Refund,Pending
14350,36975,1615,2025-04-07 10:08:03.204990,179.0,Return/Refund,Pending
10078,18968,1103,2025-06-05 14:44:46.519342,1336.0,Product Question,Escalated
10912,38142,1020,2026-01-18 01:38:18.441980,1476.0,Order Inquiry,Escalated
8966,14128,1236,2025-08-03 22:47:52.545530,1716.0,Technical Support,Escalated
23400,19267,1251,2025-12-05 00:15:53.233917,1504.0,Return/Refund,Escalated
20443,48660,2698,2025-06-28 14:18:38.161741,1749.0,Order Inquiry,Resolved
352,3135,2404,2025-10-19 14:03:02.578233,,Product Question,Resolved
11078,1428,2874,2025-10-18 16:29:23.578326,1049.0,Account Access,Pending
7713,31677,2785,2025-02-19 09:12:31.046344,1772.0,Return/Refund,Pending
6449,47018,2178,2025-04-12 14:42:35.464342,,Product Question,ESCALATED
14796,37514,2717,2025-09-27 17:28:38.461537,1048.0,Return/Refund,Dropped
21202,12456,1834,,1127.0,Technical Support,Pending
21296,36835,2121,2025-10-08 01:56:02.545090,1154.0,complaint,Pending
20515,44291,1387,2025-11-22 05:16:57.278147,353.0,Order Inquiry,Dropped
5048,3343,550,2025-08-10 08:28:05.628258,1439.0,Product Question,Resolved
10090,31004,2788,2025-07-22 01:07:56.004029,1440.0,BILLING ISSUE,Dropped
10107,24624,480,,1638.0,Complaint,Resolved
18593,1104,2334,2025-08-03 02:27:16.110755,1225.0,Return/Refund,Escalated
6654,3844,34,2025-06-21 08:52:30.456961,1434.0,Technical Support,Resolved
24960,16533,628,2025-12-16 10:48:29.272223,1457.0,Technical Support,Escalated
10397,646,217,2025-10-24 04:20:51.201396,1067.0,Product Question,Pending
8455,33966,2623,2025-08-29 10:55:57.279004,1573.0,Return/Refund,Pending
17522,40184,2953,2025-09-17 10:01:09.156099,975.0,Return/Refund,Escalated
3522,31089,217,2025-09-15 17:24:51.916813,323.0,Billing Issue,
17177,4064,2239,,1687.0,BILLING ISSUE,Pending
14099,22205,1827,2026-01-19 16:47:30.083697,607.0,Billing Issue,Dropped
7696,16081,1076,2025-02-21 09:05:46.906710,97.0,Product Question,Dropped
5241,21314,313,2025-05-06 16:06:03.315225,1762.0,Product Question,Escalated
18990,40217,2691,2025-05-31 18:15:15.036294,1776.0,Product Question,Escalated
22785,6023,359,2025-07-12 11:58:30.708891,520.0,Complaint,Pending
18508,45170,1131,2025-04-10 10:09:39.168554,76.0,Order Inquiry,escalated
12639,15847,1640,2025-12-20 21:33:36.859744,164.0,Technical Support,
9215,15166,1676,2025-12-06 15:28:39.415594,272.0,technical support,Escalated
24802,35730,1696,2025-02-22 20:10:38.971413,1592.0,Order Inquiry,Escalated
3161,22243,2059,2025-07-15 03:24:52.113153,1487.0,Order Inquiry,Escalated
347,33217,1597,2025-11-27 11:36:39.372558,974.0,Technical Support,Resolved
3645,9144,1822,2025-09-20 23:44:48.891418,95.0,Complaint,Resolved
21750,8842,94,2025-04-18 07:25:07.890508,986.0,Order Inquiry,Escalated
21557,27762,2239,2025-11-30 09:11:18.820924,1587.0,Order Inquiry,Escalated
16990,37127,1676,2025-08-11 18:11:12.482927,1423.0,Complaint,Pending
18414,15174,2568,2026-01-07 11:38:23.178028,561.0,ACCOUNT ACCESS,Resolved
4943,15829,2922,2025-03-16 22:05:07.184046,893.0,Billing Issue,
13371,15540,1503,2026-01-17 01:33:17.279950,1181.0,Technical Support,Pending
2759,17568,2850,2025-08-27 20:24:06.462808,1583.0,PRODUCT QUESTION,Dropped
8130,15243,175,2025-03-09 12:29:22.137279,,Return/Refund,Pending
13690,37999,1225,2025-12-14 18:40:40.633791,220.0,Complaint,Resolved
19223,693,2629,2025-06-24 20:29:46.288393,1283.0,Account Access,Escalated
2153,18518,2513,2025-04-24 18:47:06.745824,891.0,Order Inquiry,Dropped
1071,20130,1676,2025-02-16 05:09:17.163819,461.0,Account Access,Escalated
910,45817,1024,2025-06-30 06:12:35.882431,863.0,Return/Refund,Escalated
16544,24121,1696,2025-10-08 18:40:20.031906,1268.0,,Escalated
7431,5460,683,2025-11-09 02:41:56.292217,231.0,Complaint,Pending
9720,41026,512,2026-01-21 11:13:14.462794,437.0,Order Inquiry,Dropped
10698,32025,1859,2025-04-25 15:41:26.060854,579.0,Product Question,escalated
8854,4453,694,2025-12-24 07:17:36.856219,,Product Question,Resolved
15684,26443,869,2025-06-06 04:17:51.812027,920.0,Technical Support,Escalated
12405,8362,805,2025-07-25 09:53:42.325490,1158.0,Account Access,Pending
11759,47842,2646,2025-10-09 06:54:25.388597,,Return/Refund,Dropped
6540,7737,353,2025-09-19 09:42:41.692554,988.0,Complaint,
18105,9960,2874,2025-10-20 03:59:48.765620,1648.0,,Resolved
10491,28319,1496,2025-02-19 06:51:37.873550,1079.0,Order Inquiry,Resolved
16004,31848,401,2025-03-19 15:47:38.374302,1141.0,Complaint,Escalated
14547,25881,2713,2025-06-14 14:31:38.102894,1684.0,Order Inquiry,Pending
9109,1487,371,2025-06-08 12:18:21.958909,360.0,Billing Issue,Escalated
12064,37433,1441,2025-04-23 12:24:12.352827,1547.0,Product Question,Dropped
5533,4243,1822,2025-08-27 16:43:36.681544,785.0,Complaint,Escalated
4107,48116,2850,2026-01-13 00:16:34.315298,1356.0,Technical Support,Escalated
21053,9696,1811,2025-08-09 13:27:12.009980,456.0,Product Question,Escalated
13602,10974,79,2025-11-13 08:52:28.051141,1262.0,Order Inquiry,pending
9013,49160,1811,2025-09-02 16:42:54.261551,354.0,Complaint,dropped
13503,10362,2101,2025-07-11 03:54:37.491373,140.0,Return/Refund,Pending
12800,787,2168,2026-02-09 23:29:15.902391,1193.0,Return/Refund,Resolved
14553,14701,1387,2025-05-16 19:44:21.618013,,Account Access,Resolved
23257,18052,2629,2025-08-16 20:06:35.909289,877.0,Complaint,Dropped
13309,3947,1447,2025-10-22 13:08:19.052092,959.0,Product Question,Dropped
21320,38039,515,2025-09-22 15:53:42.494894,1460.0,Technical Support,Dropped
23745,6817,757,2025-03-25 05:10:09.536252,608.0,order inquiry,Pending
11443,34922,2572,2025-09-06 15:17:55.777863,728.0,RETURN/REFUND,Resolved
21893,44219,1372,2025-05-28 00:52:48.042893,1202.0,Return/Refund,Dropped
222,46831,2660,2025-12-01 01:40:02.343121,126.0,Order Inquiry,
4840,40635,1984,2025-11-21 18:47:28.528513,202.0,Complaint,Pending
20689,5128,1103,2026-01-05 23:00:18.426212,603.0,Return/Refund,Resolved
15224,16707,805,2025-11-04 12:45:20.557283,1540.0,Account Access,Escalated
17165,29604,233,2025-08-30 21:05:57.195416,1666.0,Complaint,Escalated
12913,14334,2404,2025-09-25 19:54:03.886531,1030.0,order inquiry,Pending
3486,16752,628,2025-11-14 21:55:56.884391,75.0,Account Access,Escalated
23314,24521,1225,2025-07-17 20:30:43.416075,591.0,Return/Refund,Resolved
20292,13592,229,2025-10-07 18:54:40.466492,1555.0,Billing Issue,Resolved
16773,44645,401,2025-11-09 05:48:57.411396,197.0,Return/Refund,Escalated
23627,31947,290,2025-06-04 09:42:55.802104,1677.0,Billing Issue,Resolved
23787,29042,273,2025-05-13 19:04:45.170907,1041.0,Technical Support,Pending
13300,1805,233,2025-10-14 09:48:03.555866,1106.0,Billing Issue,Pending
3750,14638,2568,2025-04-29 08:07:47.193810,284.0,Return/Refund,Escalated
24860,49175,2121,2025-07-01 14:09:38.485868,1486.0,Product Question,Escalated
6592,44352,2148,2025-10-20 10:15:03.622569,1545.0,Product Question,Dropped
8619,12622,1441,2025-03-12 18:22:01.426129,653.0,Product Question,Pending
17149,12034,757,2025-07-22 19:51:27.872260,,Return/Refund,Resolved
5132,36713,1131,2025-06-17 04:55:16.476563,66.0,Product Question,Resolved
22145,3236,2259,2025-10-17 21:54:08.724318,603.0,return/refund,Escalated
12466,11659,2723,2025-10-01 18:00:43.840739,548.0,Technical Support,
4683,7048,290,2025-11-11 10:58:35.927795,274.0,Order Inquiry,Dropped
10820,19709,1251,2025-06-27 09:48:18.472559,1457.0,Technical Support,Dropped
13957,369,2121,2025-09-01 13:01:17.469699,382.0,Technical Support,pending
4235,2051,1984,2025-10-20 20:53:05.557086,558.0,Account Access,Resolved
1086,44380,805,2025-08-06 06:25:17.720406,434.0,Return/Refund,Pending
19179,13704,1595,2025-07-05 10:36:07.630248,261.0,Order Inquiry,Dropped
15687,47267,1758,2025-06-22 02:19:10.818036,495.0,Complaint,Dropped
21858,43540,1595,2025-05-21 07:50:53.998744,899.0,Order Inquiry,
12306,22557,2303,2025-09-21 21:51:27.442846,1710.0,Technical Support,Pending
16415,9920,1827,2026-02-03 14:50:31.087908,948.0,Billing Issue,Escalated
3546,14321,813,2025-11-23 09:34:33.062066,1493.0,Order Inquiry,Pending
14208,12463,1595,2025-06-10 10:19:05.975374,924.0,Technical Support,Pending
10768,22838,1496,2025-08-04 05:36:51.656204,543.0,Technical Support,Dropped
3877,33812,290,2026-01-11 11:34:34.095301,598.0,,Escalated
21864,25638,2334,2025-03-16 14:06:13.125016,,product question,Escalated
15558,8457,2770,2025-08-04 02:48:25.499075,1765.0,Billing Issue,Escalated
9427,21126,630,2025-10-04 00:28:18.094936,1376.0,Order Inquiry,Resolved
