spend_id,campaign_id,spend_date,amount,platform
1872,190,2025-06-22,2276.65,Google
2119,103,2025-12-07,2670.44,Facebook
2926,9,2025-09-14,1189.22,Instagram
2164,231,2024-03-11,2006.66,Twitter
3192,117,2024-07-12,2715.55,Google
96,109,2025-05-27,,LinkedIn
3906,214,2024-07-27,2307.98,Google
2527,33,2025-03-06,4398.86,Twitter
2839,42,2024-06-03,430.4,LinkedIn
3689,110,2025-12-24,3622.29,Instagram
3616,55,,813.8,Instagram
3701,228,2025-07-03,3433.78,LinkedIn
3423,241,2025-10-01,4784.38,Google
2697,240,2026-01-21,1489.47,LinkedIn
2260,222,2025-12-06,1070.31,Google
2148,182,2025-01-11,4155.46,INSTAGRAM
1972,74,2024-06-05,930.46,Twitter
1282,191,2024-12-21,1033.56,Twitter
3893,113,2025-12-18,4673.67,GOOGLE
3708,77,2025-07-20,3302.15,Facebook
190,102,2024-11-08,2666.96,Facebook
2636,24,2024-12-31,139.56,LinkedIn
3763,19,2025-01-12,4349.81,Twitter
2469,128,2025-12-23,4057.61,Instagram
2135,89,2026-01-12,3545.76,
910,49,,4690.08,Google
2208,199,2024-07-02,2170.84,Facebook
2210,86,2024-09-16,2334.94,Google
205,16,2025-04-27,1528.35,LinkedIn
3453,197,,1456.59,Instagram
3725,89,2025-04-17,1465.02,Facebook
1999,30,2025-08-31,1269.86,Google
89,218,2024-07-01,4412.34,Instagram
684,114,2024-09-11,4111.17,Twitter
2050,16,2026-02-21,654.32,Facebook
655,8,2024-11-05,2680.34,Google
1980,195,2025-02-27,3320.83,LinkedIn
930,202,2026-02-15,4284.14,Instagram
3043,117,2025-08-05,4179.17,LinkedIn
927,100,2024-04-17,3075.5,Google
1698,48,2024-02-27,486.08,Twitter
2436,122,2025-12-08,2573.47,twitter
682,60,2024-12-29,303.82,Twitter
720,88,2025-06-13,2422.04,
213,168,2025-06-16,3776.51,Facebook
373,219,2025-04-16,580.71,Instagram
2217,213,2026-02-03,,Instagram
1590,26,2025-06-21,4829.92,Facebook
354,166,2025-12-02,2363.19,Twitter
3207,107,2025-05-02,1167.8,Twitter
1174,166,2024-03-05,4159.28,Google
2097,219,2025-09-17,4574.82,Google
866,107,2025-05-24,1900.9,Facebook
1230,57,2024-09-29,3814.72,Google
2704,52,2025-09-18,2224.3,
2353,187,2025-11-10,4331.53,
1482,110,2024-08-03,3138.33,Instagram
2762,36,2024-01-31,4531.22,
2569,104,2025-04-15,4820.73,Facebook
2811,191,2026-02-11,2885.49,LinkedIn
3338,55,2024-03-09,2786.7,Instagram
3461,113,2024-06-14,670.47,Twitter
1893,27,2025-12-09,1977.19,Facebook
3310,121,2024-08-29,4805.17,Instagram
1942,184,2025-12-06,4774.67,Google
342,139,2026-01-19,4284.8,Google
1172,143,2024-05-07,2774.32,LinkedIn
546,141,2025-05-21,135.94,
3842,236,2024-11-03,362.74,
3332,162,2025-11-04,197.21,Facebook
964,87,2024-06-15,3570.56,linkedin
2720,139,2025-11-29,4464.21,Instagram
821,6,2025-05-30,,Google
2866,100,,1305.61,Google
26,103,2025-02-25,2444.2,Google
413,33,2025-08-01,4983.63,Facebook
957,113,2026-01-27,4520.41,Google
3443,199,2024-09-08,3563.03,Facebook
3939,148,2025-10-31,4685.12,Twitter
3337,125,2025-06-05,1875.68,Google
3832,193,2025-02-15,4798.36,Google
1072,114,2025-11-21,,LINKEDIN
2973,160,2025-08-20,2762.53,Facebook
258,217,2024-12-18,1645.04,Facebook
1429,10,2025-01-03,4646.09,Facebook
3937,100,2025-05-26,4596.48,google
1547,37,2024-05-10,4692.23,Google
2091,207,2025-12-28,4971.4,LinkedIn
3927,66,2026-02-26,333.68,google
3083,209,2024-05-13,4437.23,
2599,242,2025-10-22,1837.86,Instagram
3165,223,2026-02-11,1169.83,LinkedIn
2108,80,2025-09-26,421.28,Instagram
1307,162,2025-02-21,1833.11,LinkedIn
3084,96,2024-06-05,2949.74,Google
859,125,2024-02-17,257.83,Facebook
2825,16,2026-01-20,1597.66,Twitter
3818,241,2024-11-30,3275.71,Instagram
1253,137,2024-04-08,362.36,Google
3270,174,2026-01-01,135.11,Google
421,132,2025-12-12,2148.16,Facebook
3687,160,2025-08-12,4537.85,Twitter
2742,225,2025-06-08,2394.67,LinkedIn
1236,90,2025-10-31,298.9,Twitter
804,185,,4700.91,Google
2349,193,2024-10-23,3487.72,google
1133,142,2024-06-30,3081.58,Facebook
3740,94,,4350.22,LinkedIn
77,164,,1347.61,Facebook
2285,237,2024-06-21,1873.48,Facebook
3501,220,2024-07-23,2023.92,Google
3932,47,2024-08-23,4314.12,Twitter
596,72,2026-02-03,3487.6,LINKEDIN
3383,214,2025-08-31,4876.27,LinkedIn
3413,70,2024-05-13,3027.24,Google
2452,163,,4741.31,INSTAGRAM
1581,160,2025-08-11,4366.04,linkedin
3566,194,2026-02-14,1165.83,Facebook
1493,102,2024-09-11,637.4,Facebook
3920,190,,3233.44,TWITTER
2537,112,2025-05-23,1744.49,LinkedIn
3478,220,2024-10-22,2168.49,Twitter
1550,154,2024-11-07,376.24,LinkedIn
3468,218,2025-07-15,3771.23,Twitter
107,118,2026-01-23,4469.22,Facebook
3906,214,2024-07-27,2307.98,Google
1288,178,2026-01-20,126.49,LinkedIn
3241,167,2025-01-27,2104.24,
3286,84,2025-04-04,940.78,Facebook
1598,167,2024-08-23,668.9,Facebook
134,78,,603.16,Facebook
2901,96,2024-05-28,4668.13,Facebook
1716,12,2025-07-03,552.36,LinkedIn
2002,158,2024-05-12,4141.93,Facebook
451,32,2024-06-14,3836.31,Google
988,30,2024-04-30,4353.56,Facebook
2822,81,2024-04-10,2698.78,Twitter
2412,216,2024-04-17,3967.73,Facebook
1680,50,2024-04-15,811.54,Google
1845,178,2025-09-20,2078.04,Google
1452,193,2025-08-07,3472.97,LinkedIn
23,59,2024-07-06,1103.27,LinkedIn
2364,20,2024-02-08,3874.42,Instagram
3243,235,2024-08-30,4947.24,Google
1575,2,2024-07-28,4288.67,LinkedIn
3648,74,2025-07-16,3360.3,Instagram
3672,90,2025-02-06,2888.0,Google
3926,226,2025-10-09,1194.27,Twitter
3349,87,2024-04-03,4150.99,Google
504,67,2024-02-29,2223.06,LinkedIn
3292,40,2025-08-11,4231.81,Instagram
1071,151,2025-11-10,4230.34,Facebook
3163,184,2025-03-11,3541.45,Instagram
2408,171,2024-10-02,3157.0,Google
591,233,2024-01-23,936.06,LinkedIn
831,159,2025-06-25,4726.35,LinkedIn
387,124,2024-06-11,4706.19,LinkedIn
1151,36,2025-04-24,3990.19,Google
3027,38,2024-12-04,817.25,LinkedIn
3859,57,2025-04-24,3581.8,LinkedIn
3861,3,2024-01-11,3449.66,Twitter
1916,215,2025-05-08,2740.61,Google
932,249,2024-03-27,4186.99,Instagram
278,104,2025-04-07,3948.49,LinkedIn
2421,165,2024-09-12,4464.75,LinkedIn
3726,123,2025-12-29,885.05,Instagram
3736,79,2024-08-21,3503.51,Instagram
1139,211,2024-10-16,3621.46,Google
3030,49,2025-08-22,2057.4,facebook
3533,200,2024-09-03,3979.69,
2175,96,2025-06-10,1633.72,Facebook
3221,100,2025-09-16,3985.21,Facebook
3086,23,2024-12-05,3207.52,
759,236,2024-01-13,2602.62,Facebook
1289,230,2025-12-13,717.25,Twitter
2867,90,2024-10-05,2340.43,Instagram
2426,84,2025-01-05,4094.18,Instagram
702,162,2024-12-05,1362.81,Google
1697,231,2024-10-29,4503.52,Facebook
37,55,2025-02-01,3354.44,Google
3469,146,2024-11-07,578.03,
3021,160,2024-03-29,4872.67,Twitter
3135,90,2024-11-04,2324.25,Facebook
2376,119,2025-04-10,4404.08,Twitter
3877,143,2024-03-10,2006.08,LinkedIn
3197,208,2025-01-31,850.68,Twitter
397,190,2025-01-15,1120.1,INSTAGRAM
3130,140,2025-03-23,890.88,Instagram
433,13,2025-04-30,941.21,Google
3985,114,2024-12-30,2814.24,Facebook
2600,190,2025-07-01,3188.45,Instagram
3032,247,2024-01-08,705.05,LinkedIn
1736,108,2026-01-03,1169.39,Twitter
3257,112,2024-08-27,,Twitter
3426,151,2026-01-07,1827.26,Facebook
2783,97,2026-02-10,4116.43,Twitter
161,170,2025-02-24,794.73,LinkedIn
1312,81,2024-05-31,3605.98,Twitter
723,96,,1140.74,
2863,117,2025-11-14,,Twitter
3987,9,2025-06-21,627.61,Twitter
941,202,2025-04-11,1559.04,TWITTER
70,137,2024-08-17,530.61,Google
275,196,2024-07-19,3259.32,Facebook
3166,183,2025-02-27,4112.44,LinkedIn
2364,20,2024-02-08,3874.42,Instagram
2464,152,2025-03-16,464.54,Twitter
520,33,2024-03-16,1488.89,Twitter
294,41,2024-12-20,2451.63,Twitter
2337,184,2024-02-11,4217.19,Instagram
63,140,2024-12-21,4062.44,LinkedIn
2386,113,2024-02-02,242.6,Twitter
1579,84,2024-02-11,290.14,LinkedIn
1562,162,2026-02-26,4556.66,Twitter
2252,33,2024-08-05,2109.42,Facebook
85,132,2024-11-10,2039.43,Google
2873,33,2024-04-29,283.01,Linkedin
420,122,2025-10-18,3086.36,Twitter
3821,157,2025-10-31,2892.16,INSTAGRAM
1020,92,,4192.42,Facebook
3639,7,2026-02-22,814.29,Instagram
857,200,2024-07-19,4269.73,LinkedIn
3678,37,2026-01-19,1171.54,Twitter
61,94,2025-12-12,1797.41,Twitter
2760,180,2024-02-07,3974.41,Instagram
2794,35,2024-08-31,3407.39,Facebook
549,211,2024-08-30,4643.67,GOOGLE
1295,172,2025-08-09,1915.48,Facebook
828,86,2024-11-07,391.26,Facebook
917,235,2024-04-14,2404.16,LinkedIn
2093,211,2025-08-28,1834.11,Google
168,210,2024-08-08,4616.28,Facebook
665,246,2024-09-17,460.19,Instagram
3006,106,2024-05-22,3625.0,Google
3551,96,2025-01-29,4281.53,Google
126,78,2026-01-20,2069.48,Google
767,145,2025-03-30,2897.95,LinkedIn
3874,182,2025-07-07,4491.36,Facebook
377,228,2025-09-29,4811.99,linkedin
3819,52,2024-08-19,,Google
104,165,2024-08-01,1367.84,Facebook
2304,48,2025-05-10,3447.04,Twitter
418,34,2024-01-06,4683.52,Twitter
3475,124,2024-03-17,4633.87,Facebook
2965,139,2024-05-08,4186.69,Twitter
3138,221,2025-10-04,2335.88,LinkedIn
498,36,2026-01-20,819.08,Google
2730,154,2024-10-05,452.65,Facebook
1987,146,2025-12-25,3791.7,Instagram
3104,26,2025-10-03,4560.77,LinkedIn
1042,17,2025-08-23,4472.71,Twitter
2387,28,2025-11-26,4135.21,Facebook
1390,217,2025-08-03,3093.46,GOOGLE
840,80,2025-06-02,3485.91,Linkedin
3640,87,2024-06-16,2403.79,LinkedIn
3834,35,,1952.57,Instagram
1516,213,2024-07-17,4433.01,Twitter
1890,65,2024-04-16,546.21,Facebook
1957,92,2025-11-10,4530.51,Twitter
958,155,,2754.68,Twitter
348,184,2025-08-12,537.07,Instagram
2158,167,,3493.78,Facebook
2121,202,2025-10-01,2540.31,Google
518,146,2025-07-02,3332.97,
539,237,2024-12-16,1054.94,Twitter
2113,152,2025-03-27,2993.46,Facebook
839,102,,2584.99,Twitter
1110,209,2025-09-08,3222.08,Twitter
1108,53,2024-03-30,4230.77,LinkedIn
3657,183,2025-06-10,779.73,Instagram
3183,25,2025-10-11,2904.25,Google
3630,124,2024-07-11,2869.77,Facebook
2395,218,2024-09-26,295.72,Facebook
1056,177,2024-11-01,4362.41,
262,158,2024-03-29,1535.86,LinkedIn
491,192,2024-08-12,3926.1,
1654,29,2024-02-04,,Instagram
1224,129,2024-08-02,3178.25,Facebook
3767,57,2024-02-23,4629.55,Instagram
3187,230,2024-11-08,1243.11,LinkedIn
2371,202,2025-04-20,1060.79,Twitter
755,178,2024-01-02,,Google
3376,85,2024-07-28,1339.2,LinkedIn
2502,77,2025-03-30,683.44,Twitter
3004,79,2024-05-27,548.93,instagram
2964,187,2025-02-09,4910.03,Twitter
3464,13,2024-08-11,4002.46,Facebook
2614,7,2025-03-27,1497.59,instagram
2562,59,2025-02-11,1381.64,Instagram
1058,57,2026-01-10,1088.66,Twitter
2852,63,2024-04-07,1016.91,facebook
1755,132,2025-08-21,3520.81,Twitter
2315,167,2026-01-01,980.5,Instagram
3321,243,2025-02-12,1190.26,Google
1807,35,,1604.32,Google
3775,141,,2339.24,
888,69,2025-10-12,4892.48,Instagram
3048,249,2024-04-14,2757.16,Facebook
923,159,2025-09-30,4381.75,Instagram
648,16,2025-01-12,3654.12,LinkedIn
152,81,2024-08-20,938.48,Twitter
741,53,2025-06-25,2606.48,Google
3320,94,2026-01-08,2041.04,Instagram
1735,168,2025-05-14,4715.96,Facebook
522,130,2024-07-11,170.73,Instagram
2071,164,2024-05-25,1035.65,Google
362,35,2025-11-17,4137.25,Google
2584,109,2025-04-18,,Twitter
1045,17,2024-05-14,4070.43,Facebook
1164,93,2025-11-08,3624.82,Instagram
3911,166,2026-01-11,2972.73,Twitter
3903,57,2024-12-17,2807.31,
258,217,2024-12-18,1645.04,Facebook
48,205,2024-11-21,3885.37,LinkedIn
3414,195,2025-12-03,305.95,LinkedIn
2619,73,2025-04-13,2715.87,Google
2145,196,,1436.32,Twitter
3067,93,2025-08-02,1593.76,Google
2891,74,2025-08-17,666.51,LinkedIn
3185,69,2024-02-26,2478.43,Twitter
2169,115,2024-03-04,1484.39,LinkedIn
73,160,2024-09-24,1379.28,Instagram
2842,186,2025-10-30,795.6,Twitter
680,157,2025-12-25,3861.09,Facebook
3299,39,2024-01-08,4904.16,Twitter
2992,208,2024-12-05,4274.6,facebook
2568,96,2024-03-10,2170.31,Instagram
2136,122,2024-07-27,3360.78,Twitter
470,45,,4943.12,Instagram
3843,76,2024-12-27,2999.76,Instagram
1256,181,2024-12-04,2398.89,Facebook
2289,135,2024-12-28,1387.04,LinkedIn
2266,179,2024-10-11,1503.06,
681,166,2026-02-20,2927.52,Twitter
3576,159,2025-03-22,3986.36,Twitter
2941,145,2025-12-31,2956.61,Google
2287,103,2024-05-12,,LinkedIn
2435,24,2025-05-31,1578.67,LinkedIn
2336,71,2025-04-16,2299.56,LinkedIn
1971,16,2026-02-08,835.28,LinkedIn
2393,53,2025-06-06,708.14,
898,243,2025-04-05,2045.54,Google
3539,242,2024-01-28,4802.26,Instagram
1769,218,2024-02-12,4452.82,Facebook
2622,205,2025-12-02,2315.17,Twitter
2012,111,2025-09-27,4501.24,Instagram
182,111,2025-01-05,2273.34,Google
3709,133,2024-12-27,4320.38,Facebook
3977,39,2025-02-20,451.95,Instagram
3626,61,2025-08-10,1251.26,
1473,246,2026-02-21,2123.55,Instagram
2550,211,,1239.59,Google
3792,55,2025-06-15,1604.51,Twitter
3868,58,2024-03-11,805.28,GOOGLE
2946,149,2025-04-26,250.84,LinkedIn
1510,23,2026-01-10,1360.11,Facebook
1785,145,2024-08-04,1149.78,LinkedIn
2366,214,2025-09-02,2575.99,
2398,99,2024-10-01,814.01,LinkedIn
1746,146,2025-03-31,4262.36,Facebook
96,109,2025-05-27,,LinkedIn
3495,33,2025-09-28,2371.89,Google
3631,158,2025-11-13,1881.4,Twitter
1941,22,2024-02-22,4590.82,
3418,143,2025-08-03,184.46,Google
550,125,2025-12-31,3455.79,Facebook
131,11,2024-05-23,4911.77,
2189,5,2025-09-04,2074.23,Google
2227,196,2025-11-01,1313.49,LinkedIn
1655,39,2025-02-16,859.43,Twitter
2993,81,2025-08-25,1543.73,Instagram
405,4,2025-06-10,1180.19,Instagram
3650,134,2024-05-26,2187.93,Google
1457,102,2025-02-15,2673.45,Facebook
2402,198,2026-02-13,1356.56,Facebook
2165,69,2025-01-14,2210.38,Twitter
2947,240,2025-03-01,3741.9,Instagram
1626,42,2024-04-25,3000.33,Facebook
983,25,2025-07-19,2048.74,LinkedIn
3001,89,2024-05-23,4336.25,Facebook
158,183,,4063.91,Twitter
2853,20,2026-01-09,,Facebook
3483,218,2024-07-08,2681.46,Google
3262,95,2025-01-21,973.44,
2545,224,2025-05-23,4513.31,Facebook
3147,100,2025-07-03,,Instagram
2743,75,2024-09-16,1096.87,
1727,210,2026-01-10,2347.99,Facebook
3747,26,2024-11-23,2774.33,Google
2214,1,2024-07-19,2755.92,Twitter
822,185,2024-11-02,1980.83,Google
1855,11,2025-02-27,2370.15,Twitter
3218,202,2025-11-28,609.31,Google
2586,61,2025-12-31,2420.04,
1203,139,2025-08-11,3346.38,Twitter
3143,38,2024-04-27,2244.04,instagram
1828,211,2025-05-31,1225.8,INSTAGRAM
733,175,2025-12-29,4851.87,Google
3992,181,2025-03-06,690.12,GOOGLE
1469,144,2024-08-10,2930.46,Twitter
1241,16,2024-09-15,3187.85,Facebook
675,68,2025-05-17,968.55,Instagram
2302,59,2025-09-05,2550.98,
3826,38,2025-05-18,2132.45,Google
1797,153,2025-06-09,540.52,Facebook
3787,100,2026-02-26,3136.61,Twitter
1088,19,2024-08-01,2833.58,Instagram
3247,239,2025-06-12,1249.8,Instagram
1225,55,2024-02-29,1591.69,LinkedIn
1376,18,2024-03-06,4484.09,Instagram
1234,100,2025-04-01,2555.16,Instagram
3995,84,2024-08-11,4501.54,Facebook
3841,218,2024-08-27,4545.27,Google
216,10,2025-08-07,3037.0,Facebook
52,229,2026-01-02,2286.4,Facebook
3735,105,2024-10-15,4822.2,Twitter
404,191,2025-05-22,2574.09,instagram
400,56,2025-09-18,2072.69,Instagram
2968,127,2025-12-07,163.31,Twitter
1086,229,2025-05-15,1728.29,Google
2953,71,2024-03-27,2256.36,Twitter
3131,36,2024-11-09,4453.83,Google
3186,124,2025-05-07,739.57,LinkedIn
22,167,2025-10-12,2702.24,LinkedIn
1406,169,2024-05-31,3013.16,Google
3351,134,2025-04-29,3592.55,Instagram
3348,204,2025-07-13,4723.81,Google
2279,13,2024-05-13,4306.1,Facebook
3847,192,2025-02-02,3544.15,LinkedIn
3692,190,2026-02-09,4870.97,Google
2675,104,2025-09-24,,Instagram
3733,57,2025-06-19,2394.94,Google
379,55,2024-05-23,,Google
1275,179,2024-07-19,588.28,Twitter
724,62,,,Facebook
1395,106,2024-04-19,725.91,Twitter
2044,224,2024-12-25,2724.04,Instagram
441,96,2025-07-10,2813.87,Twitter
108,192,2024-07-15,1017.7,LinkedIn
3835,210,2024-08-14,4456.64,Twitter
1531,90,2026-02-14,3393.68,Instagram
264,132,2025-01-04,335.09,Facebook
1880,55,2024-02-13,492.63,Google
3264,108,,920.79,Facebook
1571,7,2024-05-13,3245.89,LinkedIn
3522,209,2024-08-12,2216.37,Twitter
1667,101,2024-07-08,406.97,
3657,183,2025-06-10,779.73,Instagram
636,113,2025-10-29,818.14,Instagram
1756,248,2025-05-25,,Facebook
3184,57,2026-01-27,2354.7,Facebook
3454,134,2024-02-10,178.75,Google
3627,112,2025-10-28,3729.54,Instagram
3354,213,2024-07-09,3236.93,LinkedIn
1529,223,2024-03-19,,Twitter
1155,150,2025-12-27,419.1,Google
24,202,2025-09-28,2311.72,Google
328,238,2026-01-17,2422.77,LinkedIn
275,196,2024-07-19,3259.32,Facebook
147,107,2024-04-06,327.2,Twitter
1794,230,2024-06-10,4042.61,Google
1836,193,2024-01-14,4250.84,INSTAGRAM
3535,84,2025-10-08,3880.99,LinkedIn
2144,233,2024-06-10,2620.56,Facebook
3451,88,2025-03-06,2838.47,LinkedIn
582,110,2024-06-24,,LinkedIn
968,24,2024-10-21,3803.62,INSTAGRAM
2124,65,,1683.93,Instagram
351,100,2024-10-09,,LinkedIn
313,43,2025-01-06,3232.54,Facebook
2370,58,2024-06-03,1131.77,Google
3576,159,2025-03-22,3986.36,Twitter
1130,31,2024-11-30,1610.51,LinkedIn
2042,37,2024-05-01,3556.7,Twitter
775,61,2025-12-02,2783.41,Instagram
3211,222,2024-04-16,4130.39,Instagram
384,226,2024-05-06,4758.64,Facebook
143,115,2024-08-12,3059.38,Google
2719,112,2024-09-12,461.23,Facebook
3770,210,2025-01-12,3010.24,instagram
3523,115,2024-05-06,4621.64,Google
347,166,2026-02-09,1565.54,Instagram
1990,231,2024-07-30,2790.91,Twitter
1430,152,2025-06-07,2888.77,Facebook
3036,78,2024-08-20,3750.75,LinkedIn
751,208,2025-08-23,4593.21,Instagram
3100,64,2024-06-13,3229.6,Google
3016,139,2024-02-14,3106.07,Instagram
3643,150,2024-10-29,1736.09,Facebook
3552,110,2024-04-20,1563.06,Google
511,171,2024-04-21,3773.19,instagram
2703,180,2025-10-10,937.59,Facebook
2718,221,2024-08-22,2137.33,Twitter
2191,67,2024-11-29,2941.19,Google
583,242,2025-06-11,167.16,LinkedIn
922,190,2025-07-09,,Twitter
2921,60,2024-11-30,1594.58,Instagram
1441,197,2026-02-14,1452.11,Instagram
1237,183,2024-10-09,4134.03,Google
2329,95,2024-10-10,1799.79,Facebook
2747,7,2025-09-03,1938.06,Google
2254,165,2025-01-29,4903.1,Facebook
2517,193,2024-08-01,1325.95,LinkedIn
704,122,2024-04-14,3615.68,Google
1077,68,2024-09-05,3692.07,Google
784,125,,4772.33,Instagram
2290,49,2025-02-05,3364.72,Facebook
149,78,,1952.86,Twitter
2178,115,2025-01-05,3178.68,Linkedin
1372,108,2025-09-19,3182.59,LinkedIn
2260,222,2025-12-06,1070.31,Google
3812,33,2025-08-27,4003.6,Instagram
3460,177,,467.04,Instagram
2589,94,2024-12-30,2469.11,Instagram
39,11,2025-04-24,2313.71,Instagram
1528,57,2024-08-21,2516.5,LinkedIn
2492,171,,3300.6,twitter
3415,114,2024-02-12,1551.07,Facebook
3441,162,2025-04-01,669.43,Instagram
1091,191,2024-03-01,1323.5,Google
3993,22,2025-10-29,158.92,Facebook
3691,183,2024-12-15,3298.43,LinkedIn
3456,13,2025-09-28,,Google
827,235,2024-04-12,827.12,Instagram
1410,63,2024-12-17,107.33,Google
776,183,2025-01-29,139.6,Twitter
232,214,2025-11-26,1076.88,Google
1817,220,2025-10-08,1499.19,Facebook
1009,137,2025-05-20,2512.37,Facebook
477,207,2024-10-27,4240.05,Instagram
3821,157,2025-10-31,2892.16,INSTAGRAM
335,16,2026-02-23,3857.57,Facebook
670,38,2024-06-04,1979.85,Facebook
3275,162,2024-11-22,3112.92,Instagram
3169,43,2025-06-15,3235.57,Twitter
577,244,2025-05-28,2180.93,LinkedIn
2487,184,2024-11-04,1902.0,LinkedIn
1850,113,2024-09-20,4032.24,Facebook
1498,108,2024-03-05,943.29,Twitter
3276,110,2025-04-12,2648.63,Twitter
566,6,2024-07-28,450.47,Facebook
1459,16,2024-01-22,4706.86,LinkedIn
852,102,2025-06-28,237.17,Twitter
2617,49,2026-01-22,3798.37,Twitter
2793,63,,2224.25,Twitter
1982,112,2024-02-24,2121.33,Instagram
2595,118,2024-07-30,4233.23,Google
1919,197,2025-11-21,1996.62,
1064,183,2025-02-07,3185.62,LinkedIn
3350,50,2024-12-15,1183.66,Instagram
640,244,2024-12-18,595.8,
2096,37,2025-08-12,3016.69,Twitter
3711,96,2025-12-30,3092.8,Twitter
1920,186,2026-02-22,2345.29,Twitter
3421,43,2024-09-05,,Google
680,157,2025-12-25,3861.09,Facebook
202,203,2024-12-11,3591.06,LinkedIn
501,234,2024-11-09,3611.9,Google
3064,32,2025-10-17,1211.99,LinkedIn
920,3,2025-01-31,3004.03,Facebook
1991,196,2025-08-03,487.4,Google
352,136,2024-06-19,873.73,Google
585,35,2024-12-20,1486.27,
3975,10,2024-02-27,3766.76,LinkedIn
3377,218,2024-01-04,4660.82,Google
2489,206,2025-04-21,3830.88,
3652,201,2026-01-23,1193.39,LinkedIn
3816,149,2024-03-28,3789.82,Facebook
3521,231,2024-08-10,2057.81,Twitter
2447,31,2025-12-03,1814.16,Google
2309,111,2025-11-14,3085.36,Instagram
3951,50,2024-02-25,1296.19,
3087,166,2026-02-23,4960.5,Twitter
1610,42,2024-08-04,3384.8,Twitter
2797,200,2024-11-01,2665.12,Google
3003,129,2025-02-16,1902.57,Facebook
3983,39,2025-11-11,3739.4,Facebook
329,115,2024-06-09,191.06,Instagram
3808,8,2024-11-20,1856.78,Twitter
3715,39,2025-04-08,1278.16,LinkedIn
1848,150,2025-12-16,428.54,Google
3487,9,2024-10-26,2040.18,Facebook
2624,232,2025-05-04,485.38,Google
2375,127,2024-12-02,4025.7,Twitter
2207,70,2024-11-07,4648.44,Facebook
2001,106,2025-07-28,,LinkedIn
1900,149,2025-07-02,171.76,Google
2691,53,2025-12-27,4115.26,instagram
2144,233,2024-06-10,2620.56,Facebook
907,122,2024-12-26,4870.46,Twitter
2438,134,2025-02-13,3733.05,
2484,156,2024-12-25,1494.19,Twitter
2034,45,2024-01-23,1472.82,Google
390,216,2025-03-07,162.95,Twitter
2930,39,2025-07-31,1325.87,LinkedIn
2252,33,2024-08-05,2109.42,Facebook
1392,118,2025-04-06,2842.24,LinkedIn
2440,7,2024-04-04,299.31,Instagram
2118,232,2025-01-10,3717.41,LinkedIn
3458,178,2024-05-16,220.27,Google
3014,241,2024-01-12,3823.17,Google
3323,1,2024-09-18,2277.15,LinkedIn
279,20,2025-10-10,1154.83,Facebook
1996,239,,3589.08,Twitter
229,74,2025-04-12,1583.41,LinkedIn
3879,78,2025-03-22,4474.69,LinkedIn
3572,36,,4710.0,Twitter
3189,170,2025-03-27,3313.83,Twitter
2605,11,,2285.58,Google
3365,48,2025-01-28,1103.14,LinkedIn
252,69,2024-08-17,1278.88,Instagram
2323,136,2025-01-08,4610.73,Facebook
3042,181,2024-12-18,1192.79,Facebook
3358,72,2025-03-25,4974.4,FACEBOOK
1154,135,2024-02-17,1184.26,Instagram
1318,144,2024-12-25,2506.95,LinkedIn
2334,161,,3092.56,TWITTER
2341,9,,,Facebook
597,89,2024-08-27,,Facebook
3941,46,2025-06-15,3058.86,LinkedIn
2156,188,2025-05-22,3870.4,Instagram
1882,250,2025-08-27,4227.43,LinkedIn
2847,225,2024-11-07,1623.8,Twitter
2513,190,2025-04-15,2345.86,twitter
1719,62,2026-01-20,3664.04,Google
565,235,2025-08-28,4921.51,LinkedIn
2515,86,2024-12-02,1392.63,LinkedIn
54,149,2024-04-02,2280.57,Instagram
889,138,2024-04-04,2189.21,LinkedIn
2092,93,2024-02-18,3815.75,Twitter
3972,114,2024-04-13,,LinkedIn
3645,198,2024-12-14,3083.69,LinkedIn
3642,45,2026-02-12,1300.56,Facebook
327,15,2024-01-09,4475.78,Instagram
1704,249,2025-05-31,,Instagram
3113,24,2025-10-23,2994.2,LinkedIn
121,188,2025-08-09,3590.66,Twitter
2701,36,2024-05-19,4519.98,Instagram
221,128,2025-02-10,325.77,Facebook
3034,98,2024-01-03,3228.9,Instagram
1684,75,2024-08-27,4885.11,Twitter
3428,23,2025-07-27,161.81,LinkedIn
291,10,2025-04-04,700.4,Google
2064,94,2025-08-28,4317.99,
417,237,2024-12-25,4810.98,Instagram
2139,107,2024-12-18,3236.54,Facebook
3386,51,2024-07-11,4302.55,LinkedIn
2573,94,2026-02-18,2268.28,LinkedIn
1897,132,2026-02-23,2240.32,Facebook
634,118,2026-01-20,3478.68,Twitter
80,111,2025-04-24,1118.49,Twitter
3025,45,2024-02-20,3405.87,Twitter
668,247,,1382.78,Instagram
727,190,2025-07-26,3159.78,Twitter
771,192,2024-09-27,1882.09,Google
2264,89,,2494.56,Twitter
1143,164,2024-02-22,2617.49,Facebook
2885,131,,214.31,Twitter
610,62,,,
2892,75,2024-12-09,279.86,Instagram
1644,111,2025-07-21,1381.42,Facebook
3303,243,2026-01-19,2701.36,Google
458,67,2025-10-10,4191.9,Instagram
692,97,2024-09-25,1824.9,
2931,3,2025-10-18,1715.89,LinkedIn
1620,67,2025-11-02,3130.81,LinkedIn
3124,240,2024-11-30,4507.18,LinkedIn
3083,209,2024-05-13,4437.23,
1035,203,2026-02-08,4729.06,LinkedIn
2932,119,2025-09-09,3801.99,Google
