redemption_id,customer_id,reward_name,points_redeemed,redemption_date
9275,29805,Gift Card $10,1000.0,2024-06-22
8499,32131,Gift Card $50,5000.0,2025-04-16
3680,14841,gift card $10,1000.0,2025-05-21
7244,1097,Gift Card $10,1000.0,2026-01-10
6292,6745,GIFT CARD $10,1000.0,2024-10-05
6071,32265,Free Shipping Voucher,200.0,2024-03-10
834,33266,Product Discount,500.0,2026-01-16
8533,35857,Gift Card $50,5000.0,2024-10-04
4329,20328,gift card $50,5000.0,2025-12-08
9989,46997,Product Discount,500.0,2024-03-21
3161,22990,Gift Card $50,5000.0,2024-06-07
4792,20536,Gift Card $10,1000.0,2024-09-12
1933,32798,free shipping voucher,200.0,2025-05-02
310,20931,Product Discount,,2024-08-29
8270,12379,Gift Card $10,1000.0,2025-12-23
396,46405,Free Shipping Voucher,200.0,2024-06-20
7841,38993,Gift Card $10,1000.0,2025-12-28
121,11925,Gift Card $50,5000.0,2024-05-21
9493,22378,Product Discount,500.0,2024-11-16
6758,6291,Product Discount,500.0,2024-04-11
351,8867,Gift Card $10,1000.0,2024-04-25
7436,9663,Free Shipping Voucher,200.0,2024-03-14
9174,32917,Product Discount,500.0,2025-07-23
2651,26232,Gift Card $10,1000.0,2025-06-05
596,40770,free shipping voucher,200.0,2025-11-18
6045,36650,Gift Card $10,1000.0,2024-03-19
2517,8010,Free Shipping Voucher,200.0,2026-02-03
7349,35890,Gift Card $50,5000.0,2024-02-22
3137,38261,Gift Card $50,5000.0,2025-03-01
4113,7352,Product Discount,500.0,2024-07-26
2129,14860,Free Shipping Voucher,200.0,2024-09-01
2857,5164,Gift Card $50,5000.0,2025-08-07
6376,7434,Free Shipping Voucher,200.0,2025-01-08
2274,38429,Product Discount,500.0,2025-04-05
9096,48162,Free Shipping Voucher,200.0,2024-04-29
5579,11144,product discount,500.0,2025-03-13
3828,2652,Free Shipping Voucher,200.0,2025-05-07
4251,2922,Gift Card $10,1000.0,
7660,30654,Free Shipping Voucher,200.0,2025-11-17
4788,45216,Gift Card $50,5000.0,2025-07-21
6315,15292,Product Discount,500.0,2024-05-23
1888,30454,Free Shipping Voucher,200.0,2025-03-05
4509,21953,GIFT CARD $10,1000.0,2026-02-09
604,28857,Free Shipping Voucher,200.0,
38,23002,Gift Card $10,1000.0,2024-02-17
5761,24473,Product Discount,500.0,2025-06-02
3729,1750,Gift Card $10,1000.0,2025-07-29
5614,36130,Gift Card $50,5000.0,2025-07-21
9233,48957,Free Shipping Voucher,200.0,2024-12-20
9455,1972,Gift Card $50,5000.0,2024-11-22
4299,12167,Product Discount,500.0,
556,30260,Gift Card $10,1000.0,2024-09-05
9940,45656,Gift Card $50,5000.0,2025-12-15
2922,41544,Gift Card $10,1000.0,2024-03-31
9273,22440,Gift Card $50,5000.0,2025-11-19
5887,29340,Free Shipping Voucher,200.0,2024-07-31
6223,15759,Gift Card $50,5000.0,2025-10-01
8350,27548,Product Discount,500.0,2025-11-04
8357,38251,Gift Card $10,1000.0,2024-08-05
500,2711,gift card $10,1000.0,2025-05-02
9324,5001,Free Shipping Voucher,200.0,2025-12-17
3074,13339,Gift Card $50,5000.0,2025-08-23
1033,5702,product discount,,2025-01-04
2438,27961,Free Shipping Voucher,,2025-06-07
1966,17893,Product Discount,500.0,2025-11-16
664,11397,Gift Card $50,5000.0,2025-01-09
4001,48248,Gift Card $50,,2024-10-19
2648,40311,Gift Card $50,,2025-03-05
5454,6356,Free Shipping Voucher,200.0,2025-01-15
8997,20054,Gift Card $10,1000.0,2025-04-29
3582,16098,free shipping voucher,200.0,2026-02-04
8667,11306,Gift Card $10,1000.0,2024-07-31
9618,48849,Gift Card $50,5000.0,2025-08-15
5202,21101,Gift Card $50,5000.0,2025-05-21
6871,44928,Product Discount,500.0,2025-10-22
7936,4515,Gift Card $50,5000.0,
24,10550,Gift Card $50,5000.0,2025-12-27
116,47160,PRODUCT DISCOUNT,500.0,2025-02-21
9347,11597,Free Shipping Voucher,200.0,2024-09-01
1995,39053,Gift Card $50,5000.0,2024-10-11
9567,19712,Gift Card $10,1000.0,2024-02-19
184,3175,Gift Card $10,1000.0,2024-05-30
8430,27014,Free Shipping Voucher,200.0,2025-12-19
4009,1946,Product Discount,500.0,2025-08-17
2963,17666,,200.0,2024-10-07
7411,30313,product discount,500.0,2025-12-06
2519,10976,Free Shipping Voucher,200.0,2025-09-26
7492,41963,free shipping voucher,200.0,2026-02-14
3100,14964,Product Discount,500.0,2025-09-01
7659,45897,Gift Card $10,1000.0,2025-06-10
8810,29219,,1000.0,2024-12-21
9535,22498,,500.0,
6681,23032,,500.0,2024-07-08
5158,4050,Product Discount,500.0,2025-03-03
5569,46486,Free Shipping Voucher,200.0,2025-03-23
9690,36828,Gift Card $50,5000.0,2025-08-21
9508,1928,,1000.0,2024-07-14
2513,3023,Product Discount,500.0,2025-09-24
2546,45998,Free Shipping Voucher,200.0,2025-03-17
776,2637,Gift Card $50,5000.0,
4615,12045,free shipping voucher,200.0,2024-08-26
9977,5505,Free Shipping Voucher,200.0,2025-11-28
7072,22646,Gift Card $50,5000.0,2025-04-18
2279,20440,Free Shipping Voucher,200.0,2024-08-24
9773,16382,Free Shipping Voucher,200.0,2025-01-23
1050,6680,Gift Card $10,1000.0,2025-09-24
4086,8001,,500.0,2024-10-29
4852,32743,Gift Card $50,5000.0,2024-10-02
1612,7159,Gift Card $50,5000.0,2025-12-28
5418,34691,Product Discount,500.0,2025-05-12
5253,30959,Gift Card $50,5000.0,2025-06-08
6652,36696,Product Discount,500.0,2024-04-25
7729,15026,Free Shipping Voucher,200.0,2025-08-11
1652,30866,Gift Card $50,5000.0,2025-02-24
7302,36814,Gift Card $50,5000.0,2024-03-15
3946,35261,Gift Card $50,5000.0,2024-05-17
5000,20158,Gift Card $10,1000.0,2025-05-07
1558,19836,Free Shipping Voucher,,2025-09-01
9907,5898,Gift Card $50,5000.0,2025-04-20
3580,38462,Free Shipping Voucher,200.0,
7292,10269,Gift Card $10,1000.0,2025-02-21
2873,10753,Gift Card $10,1000.0,2025-11-19
3197,21552,Gift Card $50,5000.0,2025-12-04
2041,16153,Gift Card $10,1000.0,2026-02-07
7594,20389,Free Shipping Voucher,200.0,2024-07-07
4118,32084,Gift Card $10,1000.0,2026-01-03
1804,1735,Free Shipping Voucher,200.0,2025-05-27
4091,18465,Free Shipping Voucher,200.0,2025-01-05
9291,33231,Product Discount,500.0,2026-02-14
6256,16487,Product Discount,500.0,2024-09-14
6026,27861,Gift Card $10,1000.0,2024-08-16
1972,34658,Product Discount,500.0,2025-02-08
8176,29107,product discount,500.0,2025-01-17
1478,47446,Gift Card $50,5000.0,2024-04-15
9871,29229,Free Shipping Voucher,200.0,2024-10-10
5944,43490,Gift Card $50,5000.0,2025-06-08
9072,41281,Gift Card $50,5000.0,2024-06-02
7772,35441,Gift Card $10,1000.0,2024-10-05
9148,49034,Gift Card $50,5000.0,2024-12-17
4044,5156,Gift Card $10,1000.0,2025-01-19
1335,8674,Free Shipping Voucher,200.0,2024-11-07
8919,16981,Product Discount,500.0,2025-01-28
2333,25205,Product Discount,500.0,2025-08-05
1583,31478,Free Shipping Voucher,200.0,2024-06-14
339,23984,Gift Card $50,5000.0,2024-02-27
1712,41091,Product Discount,500.0,2024-10-04
5971,19579,Product Discount,500.0,2024-05-16
8055,36073,Gift Card $50,5000.0,2025-10-14
425,11524,Gift Card $10,1000.0,2025-05-11
2757,2076,Product Discount,500.0,
6243,39978,Gift Card $50,5000.0,2025-01-12
5153,10518,Gift Card $10,1000.0,2025-08-10
7934,29114,Gift Card $50,5000.0,2025-06-19
3675,5664,gift card $50,5000.0,2024-08-30
9040,13479,Gift Card $10,1000.0,2025-04-02
5688,16508,Product Discount,,2024-09-24
5697,38968,Gift Card $50,5000.0,2025-05-06
3246,46684,Product Discount,500.0,2025-10-18
4877,49115,Gift Card $10,1000.0,2024-07-16
2941,11125,Gift Card $50,5000.0,2025-06-08
8797,19606,Gift Card $50,5000.0,2024-03-03
5496,980,,5000.0,2024-05-08
4840,29534,Gift Card $50,5000.0,2025-03-13
6058,39682,Product Discount,500.0,2025-09-19
4899,35158,Gift Card $50,5000.0,2025-01-14
9956,2352,Gift Card $10,1000.0,2024-04-02
7950,21297,Gift Card $50,5000.0,2024-03-21
2544,46789,Free Shipping Voucher,200.0,
8371,26190,Product Discount,500.0,2025-12-03
5938,12003,product discount,500.0,2025-04-12
5567,18668,Product Discount,500.0,2024-05-16
3042,44827,Product Discount,500.0,2025-01-06
8492,5721,Gift Card $50,5000.0,2025-04-09
2894,21055,Free Shipping Voucher,200.0,
8292,20638,Gift Card $10,1000.0,2024-04-26
866,19178,Product Discount,500.0,2025-10-04
9301,23834,Free Shipping Voucher,200.0,2026-02-04
7013,32830,Free Shipping Voucher,200.0,2024-04-13
2578,21302,,200.0,2026-02-01
6125,42881,Gift Card $10,1000.0,2025-10-06
7986,19871,Gift Card $50,5000.0,2024-10-29
5925,34854,Free Shipping Voucher,200.0,2025-03-02
9425,34280,Free Shipping Voucher,,2025-11-25
8235,19783,Free Shipping Voucher,200.0,2025-03-27
694,39016,Product Discount,,2025-06-27
2744,12382,Gift Card $50,5000.0,2024-12-18
7522,43501,Gift Card $50,5000.0,2026-01-02
5025,9621,Product Discount,500.0,2024-10-20
4134,38951,Free Shipping Voucher,200.0,2025-04-16
7291,33235,Gift Card $10,1000.0,2025-08-03
1565,28883,Product Discount,500.0,2025-12-06
6092,45978,Free Shipping Voucher,200.0,2024-12-30
5545,38567,,200.0,2024-06-06
198,45361,Gift Card $50,5000.0,2025-01-04
3346,32018,Free Shipping Voucher,200.0,2024-08-31
4149,45940,Gift Card $10,1000.0,2025-12-24
2689,28943,Product Discount,500.0,2024-05-30
5175,25755,Gift Card $50,5000.0,2025-02-27
1334,19180,Product Discount,500.0,2024-05-16
130,49030,Gift Card $10,1000.0,2024-08-26
4371,8026,Gift Card $10,1000.0,2024-07-25
2960,27995,GIFT CARD $50,5000.0,2024-02-19
4745,441,Free Shipping Voucher,200.0,2024-07-21
6987,42212,Product Discount,500.0,2025-07-20
278,35972,Product Discount,500.0,2025-04-09
1788,16377,Free Shipping Voucher,200.0,2024-05-04
4941,47621,,500.0,2026-02-07
6621,25296,Free Shipping Voucher,200.0,2025-03-05
3647,28291,Free Shipping Voucher,200.0,2024-08-22
7682,8832,Gift Card $50,5000.0,2025-04-26
4548,16352,Gift Card $10,1000.0,2025-10-21
3324,30058,Gift Card $50,5000.0,2024-02-24
3577,18013,Product Discount,500.0,2024-11-26
6278,13645,Free Shipping Voucher,200.0,2025-09-10
9883,10050,FREE SHIPPING VOUCHER,200.0,2024-07-13
3768,16604,Gift Card $50,5000.0,2024-10-11
3484,3738,Gift Card $50,,2024-09-28
244,15613,Free Shipping Voucher,200.0,2024-03-13
4983,26812,Gift Card $50,5000.0,2026-02-05
7901,785,Free Shipping Voucher,200.0,2025-07-18
1110,13013,Free Shipping Voucher,200.0,2025-02-10
1109,12261,Gift Card $10,1000.0,2026-02-14
806,40263,Gift Card $10,1000.0,2025-10-12
5896,38300,,5000.0,2024-04-18
1357,16864,Free Shipping Voucher,200.0,2025-02-15
4501,3170,Gift Card $10,1000.0,2024-05-18
9314,12012,Gift Card $50,5000.0,2024-08-30
8375,1584,Product Discount,500.0,2025-07-03
7855,8522,Gift Card $10,1000.0,2024-07-07
3993,24848,Gift Card $10,1000.0,2026-02-04
3856,16195,Free Shipping Voucher,200.0,2025-06-07
5578,10213,Product Discount,500.0,2025-09-28
1817,4280,Free Shipping Voucher,200.0,2026-01-18
7293,43672,Gift Card $50,5000.0,2025-02-06
441,28227,Free Shipping Voucher,200.0,2024-10-11
7351,32487,Gift Card $10,1000.0,2025-06-20
5842,4458,Product Discount,500.0,2025-05-09
9630,5106,Gift Card $50,5000.0,2024-11-25
3723,36311,Gift Card $50,5000.0,2025-10-01
6564,28992,Gift Card $50,5000.0,2025-01-04
8097,1717,Gift Card $50,5000.0,2025-03-21
447,2600,Product Discount,,2024-05-19
614,41826,Product Discount,500.0,2024-06-13
2178,34233,gift card $10,1000.0,2025-12-13
5205,41559,Free Shipping Voucher,200.0,2025-04-06
6621,25296,Free Shipping Voucher,200.0,2025-03-05
2238,11096,Free Shipping Voucher,200.0,2024-12-29
8570,46681,Gift Card $10,1000.0,2024-05-29
7789,13097,Free Shipping Voucher,200.0,2025-10-27
474,33326,Gift Card $10,1000.0,2025-08-14
9979,79,,1000.0,2024-04-23
3205,9390,,500.0,2025-02-22
1815,8013,Product Discount,500.0,
4013,11113,Product Discount,500.0,2025-10-15
4432,28260,Gift Card $50,5000.0,2024-07-22
2681,8559,Free Shipping Voucher,200.0,2025-02-21
7371,2722,,500.0,2025-11-01
1486,4805,Gift Card $50,5000.0,2026-01-08
62,25560,Product Discount,500.0,2026-01-08
4856,38880,Gift Card $10,1000.0,2024-07-09
3292,20547,,5000.0,2024-09-08
2556,48985,Free Shipping Voucher,200.0,2024-12-01
6844,39323,GIFT CARD $50,5000.0,2025-12-17
4094,28633,Gift Card $10,1000.0,2024-06-24
1904,42370,,200.0,2025-04-07
6508,22318,Product Discount,500.0,2025-01-31
4847,37236,Product Discount,500.0,2025-05-29
2406,29291,Gift Card $50,5000.0,2025-04-24
6722,38269,Free Shipping Voucher,200.0,2024-06-19
2669,27399,Gift Card $10,1000.0,2025-03-09
803,21791,Gift Card $50,5000.0,2025-03-23
2545,9962,Gift Card $50,5000.0,2024-10-09
3740,41675,Gift Card $50,5000.0,2025-09-16
3670,13332,Gift Card $50,5000.0,2025-11-24
8191,23044,Gift Card $50,5000.0,2025-07-12
793,45886,Gift Card $10,1000.0,2025-11-23
2981,43067,Gift Card $10,1000.0,2024-11-21
6767,38677,Product Discount,500.0,2024-03-09
7202,21344,Gift Card $50,5000.0,2026-02-06
1670,40166,Gift Card $50,,2024-08-12
1036,5343,Gift Card $50,5000.0,2025-12-06
8553,29624,Product Discount,500.0,2025-07-19
3173,34088,Product Discount,500.0,2025-09-08
6831,9552,Product Discount,500.0,2024-05-30
8765,8453,Free Shipping Voucher,,2024-11-23
3476,23716,Gift Card $50,5000.0,2025-03-09
8295,31682,Gift Card $10,1000.0,2024-09-11
4861,34837,Product Discount,500.0,2025-10-15
2168,43596,GIFT CARD $50,5000.0,2024-05-25
5508,18643,Free Shipping Voucher,200.0,2024-12-02
2710,2801,Free Shipping Voucher,200.0,2024-06-28
6495,11874,Product Discount,500.0,2025-09-06
3503,37609,Gift Card $10,1000.0,2025-10-26
6835,5421,Free Shipping Voucher,200.0,2024-10-23
9386,20412,Gift Card $50,5000.0,2024-08-17
4796,573,Free Shipping Voucher,200.0,2024-06-07
4261,36605,Product Discount,500.0,2025-02-02
6077,32668,Gift Card $50,5000.0,2025-05-31
8505,11568,Gift Card $50,5000.0,2024-08-26
4238,43141,Gift Card $10,1000.0,2024-09-25
7742,31281,,5000.0,2025-08-16
4407,47802,Gift Card $50,5000.0,2024-05-11
299,45274,Free Shipping Voucher,200.0,2024-11-27
7816,8840,Product Discount,500.0,2025-04-04
3080,33177,Gift Card $50,5000.0,2024-07-04
9111,43720,Gift Card $10,1000.0,2024-11-13
8959,39477,Gift Card $50,5000.0,2026-01-26
5789,49062,Gift Card $10,1000.0,2024-08-23
1138,3239,Free Shipping Voucher,200.0,2026-02-12
2944,40194,Free Shipping Voucher,200.0,2025-02-17
5815,46939,Free Shipping Voucher,200.0,2024-09-02
8920,10908,free shipping voucher,,2024-06-25
2706,40131,Gift Card $10,1000.0,2025-10-25
562,42556,product discount,500.0,2025-11-30
6582,45320,Product Discount,500.0,2024-03-12
9186,46824,Free Shipping Voucher,200.0,2025-05-11
4813,14512,product discount,500.0,2025-01-26
3808,13382,Gift Card $50,,2025-02-18
9161,39136,Gift Card $50,5000.0,2025-10-29
6067,25464,Gift Card $50,5000.0,2024-09-18
4105,4403,Free Shipping Voucher,200.0,2025-06-08
5483,37099,Gift Card $10,1000.0,2025-12-19
5067,8614,Product Discount,500.0,2024-09-16
1877,16107,gift card $50,5000.0,2025-01-23
5764,36048,,200.0,2025-07-04
5733,30707,Free Shipping Voucher,200.0,2025-01-20
6359,3554,Gift Card $10,1000.0,
8631,16850,Product Discount,500.0,2025-02-16
3954,49002,,1000.0,2025-07-26
3999,23834,Gift Card $10,1000.0,2025-12-05
5463,9414,Product Discount,500.0,2024-11-01
3666,32026,Product Discount,500.0,2024-05-14
4600,39308,Gift Card $50,5000.0,2024-07-23
51,43044,,500.0,2025-05-19
1155,27718,Product Discount,500.0,2024-04-18
2439,2341,Free Shipping Voucher,200.0,2025-10-03
9526,31720,Gift Card $10,,2025-11-21
4592,48934,Product Discount,500.0,2025-11-22
3243,1269,Gift Card $10,1000.0,2025-11-08
812,34616,Gift Card $50,,2025-06-21
2795,42515,Gift Card $10,1000.0,2024-08-29
5350,45715,Gift Card $50,5000.0,2025-06-14
7030,48764,Product Discount,500.0,2025-08-24
1667,34644,Gift Card $50,5000.0,2025-09-24
5992,49080,Product Discount,500.0,2025-07-26
8515,30073,Free Shipping Voucher,200.0,2024-03-29
9972,11132,Free Shipping Voucher,200.0,2024-03-15
3965,9987,Free Shipping Voucher,200.0,2024-08-07
642,33432,,200.0,2026-02-02
1835,28867,PRODUCT DISCOUNT,500.0,2025-08-15
933,37481,Free Shipping Voucher,200.0,2025-11-05
3309,33515,Free Shipping Voucher,200.0,2024-11-23
7840,49988,Product Discount,500.0,2024-10-26
1182,25840,Free Shipping Voucher,200.0,2025-09-15
866,19178,Product Discount,500.0,2025-10-04
735,31222,Product Discount,500.0,2025-04-18
2561,9875,Gift Card $50,5000.0,2025-05-29
6382,34332,Gift Card $50,5000.0,2025-10-12
9241,27753,Free Shipping Voucher,200.0,2025-08-12
4095,6266,Gift Card $10,1000.0,2026-01-11
9124,33291,Free Shipping Voucher,200.0,2024-02-28
6374,2062,,500.0,2025-12-15
7721,14102,Free Shipping Voucher,200.0,2025-01-30
8526,9000,Product Discount,500.0,
2754,11816,product discount,500.0,2026-02-01
4800,19347,Gift Card $10,,2024-12-29
6774,1158,Gift Card $10,1000.0,2025-01-20
2799,44031,Gift Card $10,1000.0,2025-07-02
5146,4092,Free Shipping Voucher,200.0,2026-01-14
7602,7657,Product Discount,500.0,2025-05-18
7268,49105,Gift Card $50,5000.0,2025-10-12
5771,48880,Free Shipping Voucher,200.0,2026-01-03
43,15486,Gift Card $10,1000.0,2025-11-03
3466,49287,Free Shipping Voucher,200.0,
8819,37899,Free Shipping Voucher,200.0,2025-05-17
8248,15045,,1000.0,
6942,3662,Gift Card $50,5000.0,2025-09-27
1238,46018,PRODUCT DISCOUNT,500.0,2024-07-04
101,49710,Product Discount,500.0,2024-11-21
6804,13197,Gift Card $10,1000.0,2024-08-05
6923,10947,GIFT CARD $10,1000.0,2025-09-30
2860,48351,Product Discount,500.0,2026-02-12
236,3476,Gift Card $10,1000.0,2025-04-28
6242,13129,Gift Card $50,5000.0,2024-02-22
6566,30723,Gift Card $50,5000.0,2024-11-20
289,9847,Product Discount,500.0,2025-11-08
1287,13489,Free Shipping Voucher,200.0,2024-12-15
8377,36319,Free Shipping Voucher,200.0,2024-04-27
3923,20017,Gift Card $50,5000.0,2025-11-06
3941,19017,,1000.0,2025-04-02
6901,16626,Free Shipping Voucher,200.0,2025-03-30
6443,11900,Free Shipping Voucher,200.0,2025-05-09
1252,25231,Product Discount,500.0,2024-08-19
5627,49006,Product Discount,500.0,2025-10-30
827,28704,Gift Card $50,5000.0,2024-09-18
7131,14372,PRODUCT DISCOUNT,500.0,2024-06-20
7419,33105,Gift Card $50,5000.0,2024-04-16
9017,47172,Gift Card $10,,2024-12-23
9767,28676,,5000.0,2025-12-14
4343,35677,Gift Card $50,5000.0,2025-12-08
433,25009,Free Shipping Voucher,200.0,2025-08-08
5252,20369,Gift Card $50,5000.0,2025-04-24
1161,32378,Gift Card $50,5000.0,2025-04-02
7653,1683,Free Shipping Voucher,200.0,2025-04-26
5960,18312,Gift Card $10,1000.0,
3717,4448,Product Discount,500.0,2024-04-21
5918,43210,Product Discount,500.0,
9076,17397,Gift Card $10,1000.0,2025-10-17
9282,1021,Gift Card $10,1000.0,2024-11-20
344,15812,Product Discount,500.0,2024-08-11
3886,44336,Gift Card $10,1000.0,2024-06-16
3230,14188,Gift Card $10,1000.0,
6393,7614,Free Shipping Voucher,200.0,2024-12-26
5885,24399,Product Discount,500.0,2026-01-28
2281,39236,Gift Card $50,5000.0,2025-10-01
5939,39424,Product Discount,500.0,2026-01-24
2255,39532,Gift Card $50,5000.0,2025-03-28
8276,41536,free shipping voucher,200.0,2024-04-27
3488,6740,Product Discount,500.0,2025-05-21
2219,10397,Free Shipping Voucher,200.0,2024-06-25
210,21335,,5000.0,2025-07-04
5693,27398,Product Discount,500.0,2025-04-05
6917,46661,Free Shipping Voucher,200.0,2025-04-02
2315,47547,Gift Card $50,5000.0,2025-10-22
1214,29256,Gift Card $50,5000.0,2024-06-14
2971,24737,Free Shipping Voucher,200.0,2025-03-06
5499,28688,Gift Card $10,1000.0,2025-12-03
832,39680,,1000.0,2025-02-01
3981,37876,Free Shipping Voucher,200.0,2024-03-08
6976,39625,GIFT CARD $50,5000.0,2025-04-10
8089,41044,Gift Card $10,1000.0,2025-02-26
8380,26244,Gift Card $50,5000.0,2025-12-10
6236,38853,GIFT CARD $10,1000.0,2024-11-01
6462,44239,Gift Card $10,1000.0,2025-10-13
8279,36818,Free Shipping Voucher,200.0,2024-09-01
2411,19960,Gift Card $50,5000.0,2025-05-19
7947,40711,Product Discount,500.0,2025-12-06
9270,21014,Free Shipping Voucher,200.0,2025-06-13
9070,47186,Product Discount,500.0,2024-06-09
6213,7106,gift card $50,5000.0,2024-07-14
1024,34005,Product Discount,500.0,
7633,10169,Free Shipping Voucher,200.0,2025-03-24
5629,13218,Product Discount,500.0,2024-11-08
6736,5936,,200.0,2025-04-14
6168,23031,Product Discount,500.0,2024-04-03
6206,30192,,1000.0,2025-09-25
7871,25014,Product Discount,500.0,2024-05-12
4338,35813,Product Discount,500.0,2024-03-15
2285,3433,Gift Card $50,5000.0,2024-09-22
8431,36361,Free Shipping Voucher,200.0,2025-04-10
1368,35980,Product Discount,500.0,2025-05-31
7838,39068,Free Shipping Voucher,200.0,2025-10-06
71,44478,Product Discount,500.0,2025-09-02
1914,21946,Product Discount,500.0,2025-10-27
4806,12589,Free Shipping Voucher,200.0,
4220,15237,Product Discount,500.0,2024-11-03
7444,24122,Product Discount,500.0,2024-11-30
2622,44082,gift card $10,1000.0,2025-12-29
1361,41321,Free Shipping Voucher,200.0,2025-11-15
4580,1725,Free Shipping Voucher,200.0,2025-06-04
9470,32834,Gift Card $10,1000.0,2025-10-10
8991,10242,Gift Card $50,5000.0,2024-09-03
8966,39589,Gift Card $10,1000.0,2024-08-23
754,20565,Gift Card $50,5000.0,2024-07-16
7109,40033,Gift Card $10,1000.0,2025-05-10
8215,1283,Product Discount,500.0,2024-10-31
7577,12183,Free Shipping Voucher,200.0,2024-07-05
4358,1982,Product Discount,500.0,2025-09-26
1353,36664,Gift Card $50,5000.0,2025-04-22
2492,39366,Free Shipping Voucher,,2025-11-03
9688,20830,Gift Card $10,1000.0,2024-07-19
9129,31980,Product Discount,500.0,2025-10-16
6000,43479,Gift Card $10,1000.0,2024-10-07
4980,30009,Gift Card $50,5000.0,2024-05-04
9969,10521,Gift Card $50,5000.0,2025-10-21
7046,10723,Free Shipping Voucher,200.0,2025-09-30
1063,39241,Gift Card $50,5000.0,2025-12-05
5636,35970,Free Shipping Voucher,200.0,2025-08-12
5324,37064,Product Discount,500.0,2025-03-11
4645,20885,Free Shipping Voucher,200.0,2025-02-28
4982,19189,Gift Card $10,1000.0,2025-04-16
8206,3100,Product Discount,500.0,2024-08-15
6427,11891,Product Discount,500.0,2025-03-12
9849,36229,Product Discount,500.0,2025-12-26
4942,27335,Gift Card $50,5000.0,2025-02-14
2189,19109,Product Discount,500.0,2025-03-08
8897,27756,Free Shipping Voucher,200.0,2024-03-02
4301,22524,Gift Card $10,1000.0,2025-10-05
3496,20409,Gift Card $50,5000.0,2025-09-08
156,13389,Product Discount,500.0,2025-08-19
6606,17017,Product Discount,,2024-09-18
551,34239,Gift Card $10,1000.0,2024-10-10
2148,16456,product discount,500.0,2024-06-16
6119,48276,Gift Card $10,1000.0,2025-06-01
2297,22474,Gift Card $10,1000.0,2025-08-17
5894,359,Product Discount,500.0,2025-05-12
884,32692,Gift Card $50,5000.0,2025-05-25
3223,23947,Free Shipping Voucher,200.0,2025-11-17
9042,29654,Free Shipping Voucher,200.0,2024-08-18
2659,16777,Free Shipping Voucher,200.0,2025-03-16
6729,20606,Free Shipping Voucher,200.0,2025-05-19
7753,5336,Gift Card $50,5000.0,2024-10-10
2617,43227,Gift Card $10,1000.0,2025-07-21
5769,15038,Product Discount,500.0,2024-06-07
1506,3260,Free Shipping Voucher,200.0,2024-03-20
8096,27824,Free Shipping Voucher,200.0,2024-04-04
5155,22134,Gift Card $10,1000.0,2024-08-02
7166,31552,,5000.0,2024-05-27
4223,26141,Gift Card $50,5000.0,2024-05-08
610,37533,Product Discount,,2025-03-12
2286,8858,Free Shipping Voucher,200.0,2024-05-14
1854,36770,Gift Card $50,,2024-03-09
4502,13120,Product Discount,500.0,2025-02-21
7232,38168,FREE SHIPPING VOUCHER,200.0,2026-01-01
1724,45720,Gift Card $50,5000.0,2024-04-16
1329,39941,Gift Card $50,5000.0,2025-11-12
1262,29244,Free Shipping Voucher,200.0,2025-06-30
4607,24104,Gift Card $50,5000.0,2024-04-27
117,42435,Gift Card $10,1000.0,2024-06-24
7626,17347,Gift Card $50,5000.0,2024-08-09
8423,12380,Free Shipping Voucher,200.0,
6781,39255,Gift Card $50,5000.0,2026-01-17
680,15865,Gift Card $50,5000.0,
2260,3135,Gift Card $50,5000.0,2025-10-29
3396,48514,Free Shipping Voucher,200.0,2025-08-12
3439,38968,free shipping voucher,200.0,2025-03-21
1925,32495,Gift Card $50,5000.0,2025-01-25
9781,36787,Product Discount,500.0,2025-11-09
9487,9809,Gift Card $10,1000.0,2025-06-14
4031,31143,Gift Card $50,5000.0,2024-09-25
7465,19143,Free Shipping Voucher,200.0,2024-10-04
2109,7244,Free Shipping Voucher,200.0,2024-10-04
7826,45703,Product Discount,500.0,2025-12-22
6858,46346,Gift Card $10,1000.0,2025-01-21
5168,40869,Gift Card $10,1000.0,2025-01-27
785,9070,Free Shipping Voucher,200.0,2025-06-17
8779,33255,Free Shipping Voucher,200.0,2026-01-15
5023,49094,Product Discount,500.0,2025-12-15
4051,44182,Product Discount,,2026-02-04
5663,49755,Free Shipping Voucher,200.0,2024-10-31
2869,34026,Free Shipping Voucher,200.0,2024-11-30
7043,32849,Gift Card $50,5000.0,2025-06-13
9297,14920,Free Shipping Voucher,200.0,2025-03-19
5480,26983,Gift Card $50,5000.0,2025-12-10
851,9737,gift card $10,1000.0,2025-05-16
9961,14884,Gift Card $50,5000.0,2025-10-05
3563,16478,Gift Card $50,5000.0,2024-06-22
5932,1982,Product Discount,500.0,
9931,4127,Gift Card $10,1000.0,2024-03-02
9492,38359,Gift Card $50,5000.0,2025-02-13
6788,1441,Gift Card $10,1000.0,2025-01-27
9606,13350,Product Discount,500.0,2024-10-19
903,4236,Gift Card $50,5000.0,2024-03-16
5620,46202,Gift Card $10,1000.0,
8753,35425,Gift Card $10,1000.0,2025-01-09
3291,3390,Gift Card $10,1000.0,2025-12-13
4219,27176,,200.0,2025-01-24
3250,21194,Gift Card $10,1000.0,2025-04-09
6609,28621,Free Shipping Voucher,200.0,2025-09-06
906,33205,Gift Card $10,1000.0,2025-03-16
7299,41583,Product Discount,500.0,2025-07-02
6577,37509,Product Discount,,2024-11-24
