customer_id,tier_id,points_balance,join_date
6010,4,11199.0,2021-04-20
21633,3,6336.0,2024-07-04
22295,4,12464.0,2023-09-06
37701,1,156.0,2023-08-26
39824,2,2825.0,2024-03-10
13604,2,3372.0,2023-05-02
38706,2,,2024-10-09
21696,2,1567.0,2024-10-18
28841,4,11051.0,2024-08-06
35946,4,11911.0,2022-04-13
45049,3,8733.0,2021-04-13
15978,2,1395.0,2024-09-27
4708,2,2405.0,2024-11-11
43893,1,419.0,2023-12-26
34425,3,5594.0,2021-08-23
7977,4,13575.0,2025-03-04
8841,1,671.0,2023-09-03
6125,3,7044.0,2023-11-28
27854,1,936.0,2025-04-08
14238,4,14100.0,2025-03-25
30235,3,7169.0,2023-10-31
19469,4,12821.0,2024-11-12
15734,2,1092.0,2022-06-18
812,4,13060.0,2021-05-03
14454,4,12979.0,2024-06-29
36374,3,9903.0,
31617,1,763.0,2024-11-20
20135,3,6382.0,2022-06-06
19067,1,542.0,2024-06-15
43010,2,2551.0,2025-05-20
43254,3,9021.0,2023-07-09
9103,2,2150.0,2025-12-31
18142,2,4379.0,2023-03-24
6632,2,3308.0,
30074,2,3351.0,2025-09-02
20927,3,,2024-07-10
41720,1,107.0,2025-02-02
29525,4,11177.0,2025-07-31
36489,2,2793.0,2025-12-17
18417,3,9689.0,2025-12-08
32713,4,10283.0,2022-08-31
32561,2,4174.0,2025-05-23
28570,4,10439.0,2021-04-05
32391,4,14497.0,2024-11-07
39476,1,265.0,2021-05-04
35510,3,6846.0,2021-05-08
13946,3,8303.0,2022-01-04
34277,2,2748.0,2023-04-02
6653,3,5718.0,
4582,2,,2022-06-23
46808,4,11468.0,2023-08-17
27738,2,1139.0,2023-11-09
13807,4,12663.0,2022-09-11
16214,2,2847.0,2022-05-04
31175,2,2536.0,2024-08-03
14429,2,2991.0,2025-05-03
19537,3,5434.0,2023-03-13
42059,2,4588.0,2025-12-31
45655,2,4092.0,
5639,4,12720.0,2025-02-08
3763,3,8187.0,2024-08-09
4827,3,8795.0,2024-02-11
24429,2,1371.0,2026-01-17
24004,3,8745.0,2021-12-17
28005,3,,2022-11-05
29248,4,14429.0,2022-07-15
5908,2,2428.0,2025-03-29
28829,2,1386.0,2024-12-26
22047,3,7704.0,2022-11-27
29909,4,13882.0,2024-11-05
4083,3,9528.0,2022-01-24
47344,2,2716.0,2025-09-23
2172,3,5519.0,2021-07-05
32030,2,1299.0,2023-11-14
17177,4,13731.0,2021-12-14
9567,2,4243.0,
46404,4,10398.0,2022-03-15
13439,3,9290.0,2024-11-24
47195,1,87.0,2022-01-25
11523,4,14544.0,2022-03-01
38051,4,13067.0,2026-01-14
45647,4,12792.0,2022-11-01
36362,3,8484.0,2022-02-11
31466,3,6224.0,2023-06-08
14710,2,3426.0,2024-07-03
29582,4,14498.0,2021-07-07
795,4,14439.0,2022-12-05
7652,1,243.0,2025-11-04
5199,3,5772.0,2024-02-19
10243,4,14358.0,2024-11-12
1449,3,9306.0,
27757,2,1293.0,2021-08-04
24681,4,10007.0,2021-12-19
45232,4,14137.0,2022-10-16
37736,3,8552.0,2024-06-27
45416,3,8226.0,2023-03-06
38709,3,9819.0,2025-07-02
47259,3,5727.0,2021-07-21
20571,2,4810.0,2025-10-18
29587,2,2401.0,2021-11-21
41347,2,4702.0,2021-09-30
25226,4,12511.0,2025-05-26
12734,4,10669.0,2025-03-13
39412,3,9498.0,2023-07-19
35613,4,10737.0,2022-07-15
28968,4,11967.0,2022-04-18
24531,4,10572.0,2021-05-16
10918,3,5778.0,2023-07-31
532,3,6391.0,2023-04-30
16261,2,2721.0,
19559,1,295.0,2023-08-21
41690,1,999.0,2026-02-16
3774,4,13451.0,
28799,3,8933.0,2023-02-03
7815,4,10504.0,2024-12-23
2028,3,9319.0,2023-06-04
22798,1,869.0,2023-07-20
13462,3,8568.0,2022-11-04
29473,1,137.0,2025-06-17
1419,4,13072.0,
19644,4,14531.0,2021-07-29
35911,4,14521.0,2023-08-13
3681,3,8664.0,2025-08-04
25954,4,12915.0,2025-04-22
49970,4,11190.0,2024-11-27
26016,1,164.0,2022-07-11
42659,1,590.0,2024-03-03
39013,4,13402.0,2024-10-05
7350,4,13923.0,2021-07-08
19071,2,3551.0,2026-01-24
48679,1,341.0,2025-09-19
37912,3,5246.0,2023-04-04
17099,2,3715.0,2024-09-27
40840,3,8452.0,2022-01-14
24639,2,2917.0,2022-03-11
16135,2,,2025-05-09
27769,3,5983.0,2023-01-15
41250,2,4093.0,2025-12-12
14526,2,1498.0,2024-12-01
48937,2,1820.0,2024-10-21
20055,2,1339.0,2023-08-13
46334,3,6315.0,2022-10-10
36955,3,7983.0,2023-07-21
28326,1,859.0,2025-08-06
23075,4,12815.0,2021-05-28
43761,2,2737.0,2026-01-25
33845,4,13698.0,2022-01-04
8979,3,5065.0,2025-04-11
41377,4,11254.0,2026-01-25
40130,4,11436.0,2023-08-14
48278,4,10854.0,2021-12-11
29902,2,3345.0,2023-07-07
8766,2,1444.0,2022-05-07
42155,2,3553.0,2025-07-24
24606,4,12625.0,2024-08-12
46790,2,3418.0,2024-11-21
23070,4,14959.0,2022-12-06
10366,2,2165.0,2024-03-01
28224,4,12452.0,2024-12-15
49149,1,413.0,2026-02-15
40955,3,6310.0,2024-04-27
39616,3,8735.0,2023-09-01
30565,4,12798.0,2025-08-24
1972,4,11029.0,2023-08-12
18479,4,12433.0,2022-01-28
49018,3,5451.0,
35542,2,1225.0,2022-09-18
14098,2,3123.0,2023-09-24
4688,3,8945.0,2023-03-18
46737,4,12764.0,2025-10-18
2476,2,3002.0,2023-03-11
38884,3,5631.0,2023-07-22
34672,3,8802.0,2023-07-18
35196,3,7505.0,2024-04-12
19743,2,3652.0,2023-02-04
24210,4,12038.0,2025-05-23
49007,4,13412.0,2021-05-17
35784,4,12855.0,2022-09-12
7047,3,6850.0,2025-06-15
49522,3,5622.0,2023-06-21
725,2,3789.0,2023-04-15
12896,3,8798.0,2025-10-13
41162,2,,2025-02-26
6494,3,5832.0,
12891,4,10582.0,
17257,4,12022.0,2025-08-28
1544,3,5688.0,2022-01-15
3381,4,12988.0,2024-05-06
41830,2,3196.0,2021-05-28
10799,4,12446.0,2023-01-25
834,4,10315.0,2025-03-27
39180,3,5878.0,2025-06-18
24160,3,5005.0,2025-02-20
1300,4,13469.0,2025-09-20
12367,3,9589.0,2024-06-30
19166,2,3373.0,2022-04-08
21134,4,14441.0,2023-03-25
37591,1,71.0,2022-05-18
30933,3,5879.0,
45695,4,14236.0,2023-01-03
27020,2,3268.0,2021-12-21
46313,3,7024.0,2024-02-22
39898,3,7914.0,2025-03-19
27353,1,802.0,
7060,4,11426.0,2025-10-23
39520,3,8850.0,2025-11-01
30385,3,7914.0,2025-06-27
25358,3,9433.0,2022-04-04
32933,3,5770.0,
28980,3,8956.0,2024-05-20
22105,2,3200.0,2021-08-09
10015,3,8338.0,
31478,4,11653.0,2023-07-06
7865,3,8222.0,2025-12-08
12596,2,4799.0,2023-09-18
41979,3,8566.0,2024-05-10
28589,2,3420.0,2024-08-15
19134,4,11926.0,2025-09-02
35914,4,12141.0,
38407,2,2486.0,2024-07-18
33809,4,14839.0,2024-11-20
22347,3,8955.0,
43843,4,10097.0,2024-08-07
27936,2,4571.0,2024-03-17
28427,4,13071.0,2022-10-31
34546,2,,2024-05-25
22403,3,8339.0,2024-07-22
26112,4,14225.0,2023-11-12
48947,1,139.0,2021-11-26
3892,2,3918.0,2023-07-23
5616,3,8377.0,2026-01-24
22490,1,935.0,2024-04-10
24747,3,8997.0,2021-05-22
25126,2,3492.0,2022-06-06
49737,3,6025.0,2021-09-21
12994,2,3286.0,2025-06-19
46229,3,9171.0,2022-08-03
8631,2,2062.0,2023-08-21
40601,3,7860.0,
2473,3,6822.0,2023-04-23
24784,2,4948.0,2021-12-06
5897,4,14542.0,2022-01-25
43070,4,12594.0,2024-03-30
37908,3,8375.0,2023-09-01
41893,3,9273.0,2023-01-28
48729,2,2971.0,
30440,1,910.0,
12020,4,14371.0,2025-07-04
31284,2,4537.0,2024-01-19
19354,2,4956.0,2022-04-11
24130,3,5826.0,
29778,4,13356.0,2022-11-08
22198,2,2123.0,2022-02-04
25915,3,7262.0,2025-08-24
38541,4,11569.0,2025-06-27
24862,4,12604.0,2024-07-06
49828,2,1817.0,2024-08-27
25829,4,14266.0,2025-01-01
24689,3,5697.0,2024-08-18
4441,2,1644.0,2022-12-23
17381,4,14239.0,2023-06-02
34217,3,8438.0,2024-04-30
26795,2,2990.0,
36890,4,13283.0,2023-08-02
30643,4,10038.0,2022-03-03
32753,2,4909.0,2025-10-09
43234,2,4230.0,2022-06-11
21178,2,2493.0,2023-03-15
28997,2,3820.0,2022-09-15
7449,3,9112.0,2024-08-23
13030,2,4817.0,2024-12-23
39472,3,7213.0,2023-12-23
45370,2,1586.0,2023-10-02
43690,3,9506.0,2022-03-10
14913,3,5783.0,
30629,2,4730.0,2025-10-27
30325,2,1333.0,2023-06-16
3322,3,6459.0,2023-11-15
23868,4,12360.0,2024-09-23
6398,2,3198.0,2023-04-02
36203,3,9329.0,2025-02-24
11391,1,688.0,2023-08-13
11475,3,6565.0,2025-10-19
48895,4,12345.0,2021-06-05
9569,2,2056.0,2022-08-25
7099,3,7003.0,2023-03-01
10459,3,8179.0,2025-08-07
27811,3,8369.0,2025-12-04
40326,2,3245.0,2024-05-08
42836,2,2899.0,2022-11-12
25183,4,11339.0,2023-03-20
29579,4,11679.0,2023-09-03
12083,2,4748.0,
12335,2,1737.0,2021-06-28
32586,2,2531.0,2022-05-01
9403,4,14926.0,2023-01-05
44462,4,11213.0,2023-06-23
43915,4,11177.0,2023-10-30
483,3,7629.0,2022-02-03
34669,2,3931.0,2025-04-07
15245,4,11980.0,2024-01-22
3626,4,13058.0,2025-03-11
39375,4,12730.0,2023-02-01
30708,3,8543.0,
15848,4,12295.0,
20865,3,8514.0,2021-11-26
16785,2,2621.0,2025-01-11
6464,4,10729.0,2021-07-01
50,4,10862.0,2022-05-14
43431,3,6130.0,2024-04-29
21699,3,5088.0,2022-11-09
14991,2,3600.0,2026-01-25
4588,4,12298.0,2024-09-28
27520,4,12015.0,2022-10-10
628,4,14596.0,2021-09-08
16248,3,9425.0,2021-06-14
20856,3,8747.0,2022-10-05
36226,4,13536.0,2022-09-24
34690,3,5632.0,2023-08-01
48557,4,12466.0,2021-08-20
7274,4,12424.0,2026-01-31
19649,4,11316.0,2025-01-05
41266,3,7448.0,2026-01-24
45155,4,11308.0,2024-06-05
895,4,14621.0,2024-12-07
48801,1,306.0,2024-11-30
16065,4,10530.0,
12430,3,9483.0,2026-01-28
25738,3,9386.0,2024-11-07
3750,3,8833.0,2025-08-23
49821,4,12216.0,2022-04-05
43282,4,13363.0,2024-05-23
25196,3,6441.0,2023-07-10
12866,4,14060.0,2025-07-24
49541,3,6101.0,2022-04-09
48044,2,3252.0,2025-02-07
16300,3,8125.0,2021-06-01
29615,1,618.0,2022-08-08
40496,4,13618.0,2023-09-01
39786,4,14645.0,2025-01-15
22915,2,4465.0,2025-03-25
2562,3,9504.0,2021-11-25
23419,4,14404.0,2025-04-16
35789,2,2077.0,2023-08-22
3279,1,,2024-05-12
4269,2,4885.0,2022-11-24
28420,4,13056.0,2025-10-23
9785,4,13703.0,2021-06-20
34829,4,14688.0,2021-06-28
44687,4,10228.0,2022-12-19
15093,3,6406.0,2025-12-14
44763,2,3370.0,2025-12-19
18124,3,5590.0,2024-07-26
4288,3,8357.0,2024-09-07
37092,3,7914.0,2022-09-19
3649,1,865.0,2026-01-27
42130,4,12704.0,2023-11-23
2623,3,7492.0,2025-03-07
40249,2,4637.0,2025-05-09
20169,3,8756.0,2025-01-15
33843,3,,2025-08-19
4558,3,,
5366,4,11767.0,2022-01-16
25819,4,14105.0,2025-02-28
41364,2,4355.0,2022-02-13
14810,3,7949.0,2025-07-17
5105,3,7042.0,2021-12-18
42819,2,1585.0,2022-06-10
779,4,10999.0,2021-12-18
25062,2,1267.0,2023-10-02
32062,4,11408.0,2021-03-02
13342,2,2624.0,2024-07-04
23455,3,8771.0,2022-12-28
3234,3,9244.0,2023-12-31
24755,3,9047.0,2024-12-17
6517,3,6941.0,2022-11-17
22967,3,9437.0,2022-03-18
18827,3,6175.0,2025-04-09
11622,3,5441.0,2024-01-23
24034,4,12861.0,2023-11-22
20529,3,5936.0,2024-09-18
23237,2,3222.0,2024-10-09
27591,4,13948.0,2024-12-15
6969,2,2766.0,2025-04-13
49037,2,3741.0,2021-09-08
17590,3,9165.0,2025-01-02
30745,3,6618.0,2025-02-11
24581,3,6209.0,2021-04-23
37419,2,1112.0,2023-08-29
28015,1,608.0,2024-05-15
12473,3,8093.0,2025-08-13
25642,4,10644.0,
15377,3,9694.0,2023-05-05
119,3,7052.0,2025-01-10
15424,4,10272.0,2021-09-04
12758,3,5430.0,2023-01-09
19591,3,6360.0,2022-11-29
11494,4,14810.0,2022-09-06
25220,2,4637.0,2023-11-15
14765,3,9236.0,2021-06-18
42282,2,2367.0,2023-11-15
3238,3,8750.0,2023-08-30
17559,4,13717.0,2021-05-02
39487,4,14997.0,2026-01-04
34066,2,4867.0,2022-11-08
5089,3,9147.0,2022-07-12
14448,2,3268.0,2021-08-16
29297,4,14762.0,2024-11-14
10083,2,3912.0,
8290,3,6596.0,2023-09-12
40744,2,4610.0,2024-06-10
24745,3,9714.0,2024-06-10
9399,4,13646.0,2024-01-15
42119,3,5845.0,2025-12-25
31315,2,,2023-07-10
48703,1,816.0,2021-05-04
30765,4,13896.0,2024-01-07
4726,4,14198.0,2021-08-02
46803,3,7786.0,2025-01-27
8625,3,7132.0,2023-05-07
31628,4,11518.0,2021-11-18
27587,2,3486.0,2022-11-08
23005,4,12608.0,2021-12-23
33027,4,14496.0,2021-11-17
40217,3,9007.0,2024-09-13
11502,2,2307.0,2022-07-27
48874,4,10811.0,2024-05-16
32229,2,3761.0,2025-02-08
18256,4,13635.0,2023-07-29
16410,2,4157.0,2021-07-03
1345,3,7846.0,2025-12-27
13470,4,12886.0,2021-07-29
35052,4,14772.0,2022-03-11
13501,3,7104.0,2021-10-15
48773,4,11997.0,2023-10-03
34487,2,1580.0,2021-11-08
46623,3,8187.0,2022-10-09
47721,4,10611.0,2023-11-15
14006,3,7429.0,2022-05-12
7411,2,4213.0,2024-04-26
29572,3,8504.0,2023-02-27
17441,3,6997.0,2025-01-04
4348,2,3379.0,2025-02-18
8616,4,13229.0,2024-12-08
15244,4,,2021-10-10
47394,2,1184.0,2022-07-11
12214,4,10483.0,2023-06-18
33784,4,12130.0,2024-12-18
41245,4,,2022-09-16
13913,2,2235.0,2022-02-20
2151,2,1990.0,2021-09-03
37809,3,5065.0,2024-12-31
11647,3,9234.0,2021-11-04
33808,4,12628.0,2022-12-04
6868,1,918.0,2021-05-19
9302,2,2965.0,2023-08-02
9342,4,12753.0,2023-01-10
11218,3,7196.0,2022-10-09
2881,4,14974.0,2021-04-20
5389,4,13522.0,2023-07-23
48875,4,10874.0,2024-05-08
9587,2,4880.0,2023-09-22
21297,3,7266.0,2024-05-17
27149,2,2511.0,2023-03-14
36493,2,2016.0,2025-08-17
34251,1,418.0,2023-04-06
23973,2,1681.0,2025-04-11
7862,4,12414.0,2025-05-11
5495,2,2741.0,2024-04-13
10452,3,,2023-01-11
20738,2,1607.0,2021-09-26
46245,3,8196.0,2023-09-25
14351,4,11910.0,2022-09-21
9082,4,10407.0,2022-11-04
46130,1,,2025-03-22
36334,2,1178.0,2021-12-01
45897,4,12647.0,2024-07-29
25690,3,5058.0,2024-07-08
20053,3,6039.0,2024-01-06
12051,2,3952.0,2026-01-09
7672,2,3316.0,2022-09-29
6036,4,11351.0,2024-03-20
13797,3,9103.0,2021-10-27
7917,2,3185.0,2025-12-23
4541,2,1577.0,2023-07-23
46582,4,13965.0,2022-11-21
43818,4,11290.0,2023-11-23
26232,2,4189.0,2021-08-23
27846,2,3093.0,2023-10-18
40543,4,13692.0,2021-05-27
34161,4,11637.0,2026-02-07
13346,2,2975.0,2023-05-31
3534,4,10485.0,2022-08-17
20761,4,12931.0,2024-02-04
15083,4,12830.0,2021-09-01
23595,2,2575.0,2023-07-30
21601,4,10973.0,2022-08-04
28577,4,13759.0,2022-06-27
32050,2,,2022-11-26
3108,4,12231.0,2025-02-24
40635,4,14984.0,2023-12-18
39704,4,14545.0,2022-05-26
16311,4,14694.0,2025-02-20
34442,1,320.0,2026-01-14
15108,2,2807.0,2022-04-20
34282,4,12416.0,
12323,3,7685.0,2023-06-09
21466,2,4633.0,2023-09-17
18103,3,9418.0,2024-09-14
30216,4,13737.0,2023-03-12
17227,3,,2024-10-09
35154,2,3831.0,2022-12-29
37258,4,10759.0,2023-08-26
41047,3,6125.0,2025-02-07
16335,4,11592.0,2024-03-23
21163,1,657.0,2021-05-01
35296,2,4797.0,2023-08-22
43971,3,,2022-08-27
24955,4,14591.0,2022-07-10
24217,4,11016.0,2021-11-28
12489,3,7671.0,2025-05-04
399,3,5207.0,2023-02-21
3683,3,9946.0,2022-08-25
48493,2,4402.0,2024-06-02
33123,3,,2023-02-13
20203,4,13285.0,2025-03-30
41230,4,10635.0,2022-06-15
7596,1,196.0,2021-11-01
17115,2,1825.0,2022-09-24
11389,3,7969.0,2023-07-26
46354,1,96.0,2024-07-20
32588,3,7081.0,2026-02-21
14495,4,13867.0,2023-12-14
30654,1,693.0,2022-07-11
37144,2,1536.0,2024-04-21
17452,4,14493.0,2021-07-29
11353,4,11029.0,2023-01-26
43606,1,972.0,2023-11-30
10493,3,6723.0,2023-06-09
28144,3,8348.0,2022-02-22
650,4,12991.0,2022-02-13
14539,2,1960.0,2021-08-09
41755,4,13699.0,2023-06-17
18721,3,6603.0,2021-03-14
25221,4,13582.0,2022-09-01
30120,2,3199.0,2025-09-19
44034,4,11746.0,2021-12-22
23996,2,3543.0,
26281,4,14891.0,2023-02-27
20032,4,13890.0,2021-11-08
15966,3,7430.0,2023-10-25
34091,2,4232.0,2025-10-18
12200,1,626.0,2024-03-31
11364,4,10534.0,2023-10-25
32638,3,7958.0,2023-05-16
37956,1,146.0,2026-01-11
40647,2,2410.0,2022-02-05
14061,2,3857.0,2025-04-14
4447,3,9666.0,2025-05-25
29165,3,5970.0,2021-09-18
48673,1,137.0,2025-01-17
42586,4,13444.0,2023-09-18
27889,2,3325.0,2022-04-18
17364,4,11616.0,2022-05-16
21197,4,10386.0,2022-03-05
20336,1,244.0,2021-09-02
44169,3,,2022-04-25
24126,3,8983.0,2022-08-09
18781,4,14184.0,2025-11-25
4815,2,2156.0,2025-07-11
3413,4,14906.0,2022-02-08
42341,2,4561.0,2021-03-21
48122,2,4407.0,2023-04-25
8588,4,12927.0,2024-03-23
2045,3,6695.0,2022-11-19
4623,3,7690.0,2023-01-06
28651,2,3929.0,2021-05-26
1115,1,979.0,2024-03-16
28399,4,11309.0,2024-12-15
36387,2,3948.0,2022-09-18
26189,3,9370.0,2025-07-20
37569,3,5382.0,2025-11-10
21612,4,14341.0,2024-01-05
13724,2,1514.0,2025-05-23
21082,4,10220.0,2022-07-03
38391,3,,2024-10-28
12943,3,7613.0,2021-11-07
40203,2,3152.0,2025-02-03
43294,4,11882.0,2021-08-26
6106,4,10627.0,2022-06-10
46473,1,322.0,
36067,4,11417.0,2021-05-02
40346,3,8156.0,
14490,4,11170.0,2023-03-15
33893,1,618.0,2023-12-28
9234,3,9183.0,2022-04-18
13928,4,10081.0,2022-05-17
11060,4,11072.0,2022-07-28
28584,3,7064.0,2024-11-25
17169,2,4852.0,2025-11-02
21793,4,10934.0,
13418,4,12093.0,2023-02-12
46197,3,6108.0,2021-10-19
49447,3,7454.0,2023-02-08
3615,3,9870.0,2025-03-04
13094,2,3767.0,2024-08-06
37524,2,2922.0,2021-12-05
12236,2,1993.0,2021-07-25
3136,4,11107.0,2024-01-16
7859,2,4789.0,2025-08-08
26512,2,4203.0,2024-08-30
24976,3,7115.0,2025-09-22
45335,4,12532.0,2022-04-14
28369,4,12288.0,2025-09-28
42248,3,7888.0,2023-03-23
45168,2,1519.0,2025-01-04
2797,2,4398.0,2022-02-07
40953,1,967.0,2025-04-21
29130,2,4354.0,2021-07-28
3395,3,9094.0,2024-01-08
45550,3,,2022-06-01
42394,3,,2022-07-06
32522,3,,2023-01-10
41125,3,9805.0,2023-03-27
5871,2,3037.0,2023-11-27
30199,3,,2025-06-01
49309,2,4838.0,2022-04-14
36556,4,11086.0,2026-01-05
30340,3,6322.0,2021-08-20
33078,4,10439.0,2023-02-11
15787,4,,2025-10-18
18832,2,3351.0,2023-12-12
12852,3,6120.0,2024-03-11
33517,4,12342.0,2021-07-27
26465,3,7615.0,2022-09-28
17326,4,11135.0,2022-02-07
10578,3,8267.0,2021-06-05
24844,4,11972.0,2026-01-05
13451,4,,2022-07-26
3769,3,9548.0,2024-01-02
11103,4,11228.0,2023-01-02
40929,4,13395.0,2021-11-25
13352,3,8578.0,2023-10-14
26549,1,896.0,2023-08-30
18761,4,13706.0,2023-01-15
28739,3,8474.0,2022-06-30
32444,3,7952.0,2024-09-17
46794,3,7218.0,2023-10-04
955,2,1263.0,2026-01-04
13770,2,4836.0,2023-11-20
45842,2,3991.0,2023-10-17
43258,1,,2026-02-25
19669,4,11816.0,2025-02-09
16323,3,8341.0,2022-10-22
11541,2,2022.0,2021-11-27
6442,2,1399.0,2021-08-17
48802,3,5184.0,2023-09-10
4753,2,1002.0,2023-01-30
45929,4,10842.0,2024-01-30
5303,4,14529.0,2022-02-21
48272,2,2066.0,2023-12-10
34951,4,12262.0,2025-11-23
12692,3,6253.0,2022-05-06
20116,4,10124.0,2021-11-25
17156,4,13281.0,2023-08-02
12702,4,10827.0,2022-03-02
43646,3,5569.0,2023-02-07
21585,3,7229.0,2022-08-28
19926,2,1688.0,2023-04-11
6569,1,903.0,2022-08-04
7602,2,3672.0,2021-07-30
47950,3,8641.0,2022-04-23
5170,4,10512.0,2022-10-27
2891,4,10893.0,2021-06-28
2263,2,4357.0,2024-06-27
21539,2,,2025-05-16
3785,3,7351.0,2025-10-19
36154,4,14957.0,2023-11-27
9325,4,13121.0,2021-04-10
17406,2,4324.0,2021-11-24
16433,4,13100.0,2025-07-12
20264,4,10678.0,2025-04-28
6697,4,10358.0,2023-08-31
14946,2,4727.0,2025-12-02
8200,3,9424.0,2022-10-28
254,2,3146.0,2025-06-27
5552,1,843.0,2021-11-12
31055,2,4568.0,2025-02-26
27109,4,11251.0,2022-07-11
4821,4,14557.0,2022-05-10
10577,2,1952.0,2024-09-18
40003,1,617.0,2024-04-13
33870,3,9966.0,2021-03-27
458,2,1985.0,2022-01-03
14348,4,11694.0,2024-11-08
39463,3,9085.0,2024-08-16
18055,4,12484.0,2024-08-13
17091,1,262.0,2023-03-28
26040,3,5992.0,2023-10-01
1864,4,11887.0,2022-07-25
25355,4,11353.0,2025-07-26
20735,3,6925.0,2026-02-20
11690,4,13462.0,2025-10-10
43722,1,460.0,2025-09-18
43569,4,14034.0,2025-11-12
15225,3,7833.0,2025-03-15
34583,4,14213.0,2023-07-13
3170,1,929.0,2025-08-01
20610,4,11031.0,2023-04-26
24740,2,3499.0,2022-12-31
24569,2,2554.0,2024-07-02
17808,2,1291.0,2022-04-01
17327,2,1858.0,2024-03-08
45366,3,9068.0,2025-01-21
36440,3,5766.0,2022-02-02
37670,4,10193.0,2025-04-16
3149,3,6857.0,2022-03-21
9335,4,11238.0,2023-04-27
6611,2,4376.0,2026-01-21
42245,2,4585.0,2022-11-14
43598,3,8955.0,2021-11-18
6892,1,,2022-08-12
20651,2,3521.0,2021-07-05
14830,2,1529.0,2022-05-08
22561,4,11758.0,2024-01-07
22766,4,12250.0,2021-07-26
27390,3,7469.0,2024-10-28
45673,4,10243.0,2025-06-16
503,4,11607.0,2026-02-15
43185,4,10026.0,2023-07-23
13845,3,8160.0,2023-07-16
35429,2,4208.0,2021-10-22
10736,2,,2022-07-12
28887,4,10886.0,2024-01-31
5490,2,1942.0,2023-09-02
3998,3,8893.0,2023-09-02
16788,2,4819.0,2022-11-21
29350,3,5292.0,2024-12-06
35950,3,5818.0,2025-07-10
35981,1,924.0,2025-09-23
1628,2,4028.0,2022-05-28
35497,4,10379.0,2024-06-07
36361,3,,2022-11-08
29213,4,12785.0,2023-04-10
36778,3,9429.0,2025-03-03
2385,4,14263.0,2021-06-14
14426,4,12297.0,2024-01-13
20957,4,10010.0,2022-09-28
20214,3,7715.0,2022-03-29
5417,1,522.0,2021-03-26
21091,3,8162.0,2022-07-29
34340,3,8278.0,2021-04-18
11651,2,3149.0,2021-11-21
17344,3,9892.0,2022-06-11
19559,1,295.0,2023-08-21
15368,4,12791.0,2025-12-12
26726,1,194.0,2024-01-10
30024,2,,2024-04-11
14480,4,10554.0,
11688,4,10624.0,2021-04-08
31028,2,4053.0,
6744,4,12362.0,2021-11-03
2025,2,3834.0,2022-05-01
20697,4,12783.0,2024-08-07
39825,3,9934.0,2024-03-16
12017,2,1717.0,2024-07-29
17975,2,4209.0,2023-03-02
24112,3,9160.0,2025-12-10
9486,2,3825.0,2023-11-04
33165,3,5571.0,2021-04-27
7762,3,9540.0,2023-05-09
41930,3,6819.0,2022-04-20
42843,3,8106.0,2021-03-25
48330,4,12683.0,2022-10-10
24289,1,608.0,2023-12-09
31173,3,8244.0,2025-11-30
41902,2,1752.0,2023-08-06
3931,2,1868.0,2021-11-27
39096,2,3272.0,2025-10-23
34979,3,6461.0,2025-09-17
27070,4,12113.0,2023-06-11
47470,2,1848.0,2025-10-05
3144,4,10513.0,2024-11-12
48549,3,5052.0,2023-01-14
10809,3,7024.0,2023-06-07
5512,2,4818.0,2023-03-30
18042,2,4040.0,2024-08-18
36900,3,8505.0,2021-07-19
9496,3,7814.0,2023-09-06
35740,1,852.0,2025-01-05
43585,4,14829.0,2021-06-02
2465,3,8390.0,2022-01-01
15483,2,3215.0,2022-01-31
37875,4,14142.0,
43339,4,13128.0,2023-05-24
21881,1,272.0,2023-05-11
31216,2,2151.0,2024-03-10
12013,3,,2024-12-25
35405,2,1623.0,2025-07-09
3901,3,8252.0,2021-08-26
45682,3,5426.0,2025-03-14
22645,4,10214.0,2022-06-06
32185,4,14365.0,2024-03-15
8879,2,3237.0,2024-03-14
31222,4,10472.0,2022-12-12
28324,2,4446.0,2025-10-25
1228,4,10657.0,2022-12-14
26684,4,,2026-02-05
47569,4,13047.0,2024-10-16
6126,3,7823.0,2024-04-07
48453,4,14237.0,2024-12-07
13833,4,11691.0,2021-03-20
4630,4,10675.0,2026-01-21
35213,3,8970.0,2022-03-03
40922,3,8276.0,2025-07-19
37710,3,8736.0,2026-02-09
19847,3,9429.0,
16666,4,13218.0,2024-10-24
5926,4,10121.0,2022-10-08
37453,2,2416.0,2023-07-19
31145,4,14966.0,2023-05-14
14363,4,10304.0,2022-09-03
27644,3,7503.0,2021-04-08
475,2,4823.0,2024-06-14
31538,4,10781.0,2025-07-04
42206,3,6473.0,2024-03-07
21355,3,8086.0,2025-06-22
10946,2,3148.0,2022-07-02
26312,4,12001.0,2026-02-04
33498,3,6350.0,2023-12-11
30173,2,1746.0,2025-05-29
13508,4,11629.0,2022-08-03
1075,2,4244.0,2024-04-22
14958,4,10619.0,2024-05-01
396,2,3399.0,2025-09-10
5403,3,9192.0,2023-12-18
1306,3,7283.0,2023-02-24
36526,2,2431.0,2025-08-24
28711,3,5923.0,2025-08-13
26748,3,8031.0,2025-02-25
585,2,2317.0,2025-11-25
35755,3,6390.0,2022-06-06
28491,3,5765.0,
34984,4,12359.0,2025-05-19
34368,3,6960.0,2023-01-02
37542,2,1909.0,2024-09-09
20107,4,11799.0,2023-06-02
21286,2,4578.0,2022-06-30
18940,4,13736.0,2021-11-22
