customer_id,tier_id,points_balance,join_date
2990,3,5805,2024-05-29
17722,4,14412,2023-07-21
13623,3,7868,2021-12-10
47267,3,9287,2024-06-19
19335,4,12953,2021-05-23
39000,3,9665,2021-06-05
12677,4,11131,2023-01-14
31931,2,2771,2023-04-09
24477,2,4638,2022-01-08
6741,4,12574,2025-06-16
36664,2,3169,2025-08-08
37490,2,2352,2024-02-11
23303,3,6255,2023-11-17
680,2,2972,2021-11-02
18667,2,4110,2026-01-17
27524,3,5748,2025-11-10
33309,2,1779,2024-01-06
1411,4,10770,2023-11-12
9283,4,11730,2024-05-09
3134,4,10735,2023-02-26
18574,4,10738,2023-10-08
7826,2,2919,2023-04-17
47440,3,9635,2021-05-23
47030,3,8121,2025-08-21
33097,4,12809,2022-11-14
34088,2,2179,2021-06-09
9078,2,4018,2021-10-10
493,4,13095,2021-07-05
2230,2,1612,2023-01-03
37747,2,4643,2022-08-31
26192,3,7471,2021-05-24
38702,2,1265,2025-07-03
18941,4,13274,2023-10-03
22904,2,4551,2025-10-05
19115,4,10980,2024-08-20
39722,3,9708,2022-10-20
3760,4,12336,2024-03-10
37677,2,1240,2022-05-08
43129,2,1355,2025-02-17
16116,4,14282,2025-07-20
48937,3,8669,2023-05-22
41700,3,6150,2025-07-18
3646,3,6474,2024-08-18
15252,3,7298,2021-02-23
36165,3,9209,2022-02-11
11827,3,7318,2024-12-06
29329,3,9410,2021-12-02
5424,2,2228,2023-09-21
15863,1,978,2022-10-24
46528,4,14143,2025-02-20
36779,4,10523,2023-12-30
26614,1,116,2024-12-02
17051,3,8163,2021-12-12
9589,4,10521,2023-01-17
46400,3,5453,2022-03-16
7504,4,11738,2025-10-14
17824,2,1061,2024-08-18
45175,3,7373,2022-06-26
10980,4,13476,2022-08-14
24817,4,14636,2025-04-14
36136,3,9643,2024-09-24
8304,4,10275,2021-09-15
45061,4,10013,2021-09-25
49770,3,6730,2025-07-31
49359,3,9561,2022-06-18
16031,3,6446,2023-02-04
18108,3,5641,2021-12-01
22242,2,2580,2022-02-01
49893,4,10156,2022-11-03
43644,4,13327,2021-12-04
32021,2,1885,2025-01-14
36159,4,14774,2021-08-14
13754,2,4579,2024-07-04
48250,4,12865,2022-11-15
1031,3,6194,2024-06-12
2565,4,14412,2025-12-27
39053,2,1929,2025-01-06
40252,4,11379,2023-05-12
30347,4,12317,2021-03-06
45074,3,8815,2025-12-29
25541,4,12181,2021-10-28
10065,4,14942,2023-02-26
13144,4,10133,2025-10-07
22482,4,12431,2021-08-05
4033,3,6565,2023-11-12
49888,3,9758,2021-08-21
47173,1,207,2025-12-31
45773,4,14409,2021-02-14
8816,2,4010,2023-12-17
8205,1,130,2021-04-17
4491,4,11726,2022-11-13
25717,4,10465,2023-06-22
13357,4,14737,2022-12-24
8575,3,7226,2023-05-21
1046,4,11596,2022-07-14
40919,4,13477,2024-08-31
7517,3,8211,2024-11-05
1617,4,12135,2025-07-30
4728,4,11256,2023-06-27
44132,2,4314,2024-05-10
24621,2,1118,2022-07-24
49872,1,705,2021-08-05
6910,4,14770,2021-09-25
15126,2,2330,2022-03-18
8000,4,11552,2026-01-13
40504,4,13301,2023-12-22
26203,2,1442,2022-01-20
4713,3,5528,2022-09-12
32827,3,6812,2024-07-27
38277,3,9561,2022-07-20
48773,2,2887,2021-12-16
4436,2,4760,2025-08-20
31725,4,14472,2025-06-09
27282,4,14324,2025-03-24
15719,2,3675,2025-12-13
17007,4,14672,2021-03-28
36964,2,3846,2021-05-11
32010,4,11986,2024-04-18
24474,4,10986,2022-02-10
7176,3,9402,2023-02-26
17110,4,11474,2025-10-07
5826,3,6572,2022-12-12
12445,4,11024,2025-09-15
20135,4,10379,2024-02-11
17943,3,5789,2021-03-22
18275,4,12263,2025-09-20
40573,4,13266,2026-02-13
28213,2,3676,2021-07-28
25695,4,13545,2026-01-07
19175,4,10283,2022-03-21
2866,2,1639,2023-01-15
33341,3,6258,2022-11-12
1479,2,4996,2021-06-23
23929,3,5276,2021-03-20
22365,3,7713,2022-11-27
36044,4,10421,2025-10-14
46413,2,4404,2025-11-24
29793,3,7050,2025-03-13
18743,2,1391,2025-09-21
11438,3,6137,2023-12-12
11709,2,3554,2024-12-31
37229,1,303,2023-07-12
49810,1,90,2025-02-13
1597,3,7547,2022-10-05
26017,2,3260,2023-06-27
6582,2,1216,2025-03-15
48011,2,1414,2021-08-02
39234,4,14130,2024-01-27
14108,4,13669,2021-03-14
48086,3,9537,2023-06-06
16756,3,9986,2025-03-10
34824,2,2792,2023-06-29
39896,3,8671,2023-12-17
47028,4,13844,2021-07-02
36484,4,10564,2021-10-29
4164,4,13951,2021-11-16
40450,4,11326,2022-10-20
22221,2,3910,2022-10-06
7909,2,2458,2021-08-16
41741,3,9353,2024-02-16
23622,3,7920,2025-05-23
47202,3,8263,2022-03-19
15070,3,6229,2025-06-09
776,2,2693,2021-08-14
37977,2,2684,2025-03-14
2921,3,5966,2022-12-07
38482,3,7028,2022-12-10
16391,4,11604,2023-03-21
6483,3,5175,2023-05-24
16736,3,8577,2023-04-03
7081,3,5184,2023-06-01
22506,4,14347,2022-01-06
44335,4,14127,2022-12-12
19277,3,6963,2023-08-30
5711,2,4689,2021-12-30
20437,2,4186,2025-11-08
5479,2,2009,2025-03-06
32851,2,2471,2022-03-11
37551,3,5020,2024-02-20
12859,3,9311,2024-06-23
11169,4,13094,2023-03-28
26360,3,7263,2021-09-18
29359,4,10131,2024-12-20
42903,3,9158,2021-02-14
10381,3,5680,2025-04-02
17779,2,4652,2024-05-14
29962,3,7679,2022-11-15
35631,3,6674,2024-04-26
20783,3,6673,2025-02-22
9004,2,2408,2021-07-19
11698,4,10342,2021-10-03
27080,3,5850,2025-10-09
24860,3,6184,2024-11-29
39767,2,2417,2026-01-15
758,3,9496,2023-10-09
37336,2,1000,2021-03-22
47089,4,14139,2021-08-27
9058,1,712,2022-09-04
14952,2,4226,2021-03-18
26833,3,7162,2022-04-26
40014,3,7633,2024-01-13
6234,3,7442,2022-12-14
18084,4,10093,2021-10-12
6403,3,9071,2023-03-05
46543,3,6578,2023-12-25
49272,1,522,2025-09-25
5021,3,9128,2023-06-24
12052,2,1851,2024-02-25
11669,4,14667,2021-03-09
11283,4,11257,2025-07-20
8956,4,14423,2021-07-24
3133,3,6524,2022-09-10
30765,3,8624,2025-05-19
9216,4,10680,2023-10-23
14660,3,7877,2024-12-02
14389,4,10745,2022-07-21
48668,3,9844,2022-12-27
36132,3,7887,2022-08-27
14526,3,8197,2023-06-05
47759,4,13242,2022-07-29
6875,2,2416,2024-10-08
36185,2,2608,2024-10-03
6280,4,12600,2022-04-19
41212,2,3970,2024-06-29
44932,3,7664,2022-03-28
12094,4,13924,2024-04-25
16857,4,13166,2024-06-04
18116,3,8881,2025-08-10
38814,3,7332,2022-08-03
9300,4,10220,2022-03-02
42119,2,2509,2025-07-06
25783,4,12404,2021-10-24
36403,3,8463,2021-12-11
45732,3,7124,2025-12-23
26865,4,10923,2023-05-14
12345,4,14425,2024-04-29
5107,1,81,2023-04-12
5540,3,6731,2023-01-27
45474,1,460,2024-06-26
5745,3,9736,2023-09-21
9406,4,11321,2021-03-14
6877,4,12033,2021-04-05
18207,2,2649,2025-10-11
19934,4,12806,2024-09-10
2658,4,10928,2022-02-22
17788,3,5686,2026-01-12
8248,4,12741,2021-11-18
39430,2,3987,2025-08-10
28381,1,374,2023-05-11
6631,3,5076,2022-04-26
11200,4,10006,2025-12-16
39549,4,10032,2021-12-03
49035,3,6509,2024-10-03
26653,1,137,2022-05-01
36544,4,13361,2024-10-28
16851,1,462,2024-10-31
31028,2,3209,2021-07-06
33813,2,3458,2022-07-10
27992,4,13905,2022-12-10
32375,4,10691,2023-09-06
46788,4,12819,2026-01-25
39801,3,8044,2024-05-13
49382,4,14986,2024-12-17
24399,3,8346,2025-05-17
1595,3,5184,2024-07-05
35707,2,3651,2025-07-13
22078,2,4998,2023-10-18
7921,2,1317,2021-08-19
27399,4,12587,2025-05-04
6078,4,14685,2024-08-29
44130,4,10781,2021-11-13
29956,2,4762,2025-06-11
31944,3,5227,2024-06-16
30660,2,2745,2025-05-12
49682,4,12638,2022-09-14
8945,2,4235,2022-05-31
26641,2,4331,2025-10-17
47506,2,1019,2021-05-17
41604,4,13175,2021-03-23
6939,3,8704,2024-03-07
27114,3,5389,2024-01-04
45001,4,11971,2025-04-15
33682,3,9306,2024-04-15
23229,3,7330,2023-01-17
43827,2,1456,2025-12-18
34023,3,9904,2025-02-14
10261,2,1386,2021-09-07
15307,4,13016,2023-02-08
23806,2,3222,2025-02-21
36596,1,194,2021-07-29
21482,3,9891,2024-08-16
43881,1,802,2023-01-20
48618,4,11492,2026-01-24
39841,2,1883,2022-05-27
40223,3,8755,2026-02-12
8189,2,1312,2025-08-20
24233,4,14258,2021-08-21
19630,4,14658,2022-11-13
38426,4,12781,2023-11-30
31282,4,11969,2023-10-18
44863,3,7829,2025-11-01
18981,1,175,2021-04-20
1362,2,3434,2022-09-03
31895,4,13797,2025-09-29
28481,4,10206,2025-12-18
21693,2,2414,2021-10-02
25549,3,8471,2023-02-05
7765,3,8053,2023-02-20
41916,3,7837,2025-08-03
16833,4,14663,2023-07-20
6580,3,6119,2023-10-02
44388,4,12473,2023-10-11
26067,4,13509,2024-09-07
11292,4,12108,2021-10-26
33143,4,14646,2021-08-09
36282,3,5988,2025-08-25
19299,2,2154,2024-03-05
27303,2,3997,2022-07-27
25254,2,4850,2025-07-26
40689,4,13987,2024-01-24
7414,4,14290,2025-07-17
13230,2,4748,2025-09-05
19827,2,4548,2022-01-14
45344,3,5390,2022-08-17
31927,2,2387,2023-01-09
25909,1,956,2022-03-26
9606,4,14228,2023-04-08
8082,3,7260,2022-02-25
19634,3,8190,2022-12-12
43394,2,2926,2021-11-03
25176,3,7047,2022-09-18
4453,4,14724,2025-11-22
19340,3,7117,2025-04-09
15908,2,1732,2025-07-17
7695,2,1205,2022-01-19
26847,3,7761,2022-02-17
30554,3,5714,2023-11-15
10527,4,10381,2021-04-27
14798,3,6509,2025-05-29
22504,3,6898,2024-02-03
19726,1,363,2022-12-26
3601,3,6368,2022-06-05
4325,4,12334,2023-11-20
4931,2,4323,2024-02-05
6213,4,10885,2023-11-29
839,2,1027,2022-09-13
25464,2,3832,2022-03-22
28917,3,5790,2023-05-03
22079,2,4280,2025-07-07
7238,3,7460,2021-07-04
7721,4,12777,2021-03-15
45329,3,6218,2023-09-09
13165,2,1464,2021-08-26
28803,3,7982,2023-07-11
46863,1,607,2025-11-01
19096,3,8575,2021-07-22
30048,4,13632,2023-11-03
32065,4,12842,2025-10-27
30466,4,11355,2025-04-18
32080,3,5781,2021-08-03
335,3,6052,2023-01-06
41108,3,8041,2022-05-06
39261,1,607,2021-06-30
11202,3,9779,2025-01-17
5066,2,1896,2021-12-30
24687,1,965,2023-06-20
49835,1,185,2023-11-14
2956,2,4280,2021-05-10
28810,2,3920,2025-12-12
29281,4,12254,2026-01-11
30559,2,2673,2023-12-01
12495,4,10308,2023-12-07
44550,4,12745,2023-12-31
37976,2,3374,2024-08-05
14513,3,5169,2023-01-22
26033,4,11689,2021-03-30
18329,4,13783,2022-12-29
5894,1,861,2025-08-25
46538,2,4266,2023-04-07
40591,3,7605,2021-08-31
1924,2,4523,2024-06-11
18750,3,6785,2022-02-20
36321,2,4131,2023-06-30
27763,4,11374,2025-11-08
42911,3,9607,2025-07-15
9910,4,14883,2023-11-03
21167,3,8478,2022-06-03
7418,4,10996,2021-06-27
27135,3,7649,2021-09-06
28637,4,12999,2025-02-07
27378,3,6156,2022-09-07
32621,3,9848,2026-02-02
39235,2,1521,2026-01-10
49431,3,9734,2025-01-02
3302,2,2749,2022-07-24
22003,2,2199,2022-04-23
17136,2,2606,2022-10-02
16858,4,14999,2021-08-25
19573,4,13365,2025-11-28
9826,1,679,2024-09-02
14315,1,188,2022-04-15
22058,3,7841,2022-01-28
44601,4,14141,2024-01-22
31649,3,9252,2023-09-07
49430,1,818,2024-11-07
43274,3,6020,2021-10-24
32121,4,14235,2024-08-10
45843,3,6113,2026-01-04
1779,4,13560,2023-10-15
22104,2,4122,2021-11-08
17608,4,12092,2022-12-03
4353,3,7390,2023-03-17
37330,3,5536,2022-11-21
7281,4,13252,2024-06-02
7409,3,8245,2022-10-04
1346,3,9752,2025-06-27
27668,4,14212,2025-10-17
9130,4,10354,2026-01-15
11776,4,11904,2024-08-11
27385,4,10416,2021-06-29
49388,1,379,2023-07-17
8089,2,1856,2024-01-31
25443,2,4126,2025-09-30
21588,3,8348,2024-01-14
6199,4,10244,2025-08-02
13311,3,9896,2022-09-25
20739,4,14494,2023-06-13
49658,4,13252,2023-04-21
28760,4,14248,2022-08-22
19980,2,4472,2024-04-13
22946,3,8946,2022-12-03
16640,2,4977,2024-10-13
5123,2,2469,2021-04-25
14224,4,12176,2021-11-23
13123,3,5282,2023-08-31
32466,3,8136,2025-11-03
16567,3,8179,2025-08-24
18338,4,12629,2022-04-04
31990,1,205,2025-08-21
38977,2,3820,2022-07-22
10976,2,2292,2022-07-26
31850,3,6072,2025-11-25
30478,2,1181,2021-06-05
12855,4,10098,2023-02-26
16950,3,7291,2024-12-28
32183,3,7739,2024-04-28
9571,3,6378,2021-06-07
2304,4,12470,2022-09-13
7632,3,6668,2025-01-07
4099,4,13307,2022-08-01
13548,3,5588,2023-08-27
17196,2,4384,2024-01-22
28986,4,12206,2024-11-20
47898,4,14019,2021-08-28
35163,2,4943,2021-12-10
29148,1,923,2021-06-14
1503,1,581,2024-09-04
9531,4,12750,2021-12-05
19267,3,8385,2025-06-28
12822,2,2398,2025-01-15
18635,3,6900,2021-11-11
24212,1,534,2025-12-22
16272,2,3457,2022-03-10
8386,4,11204,2025-04-17
38599,4,14992,2022-05-20
43293,2,2937,2021-05-26
25966,4,11737,2021-10-29
33869,3,7720,2023-01-03
9685,3,5450,2023-08-10
9911,3,7747,2022-03-17
39701,4,11658,2026-01-05
30272,1,327,2025-03-28
39802,2,2519,2022-04-26
10654,4,11256,2023-08-13
29673,4,12276,2025-06-30
23096,2,1257,2024-07-16
41691,4,13807,2025-02-01
4338,4,14977,2022-09-05
26957,4,13771,2021-07-02
4943,2,3685,2025-11-10
2721,4,11619,2024-10-28
29458,3,9959,2024-02-03
38390,2,2527,2025-02-17
16173,2,2303,2024-09-10
7208,4,11762,2022-11-17
19544,4,14834,2024-10-25
10093,4,12754,2024-01-11
14984,3,5470,2024-07-30
48729,4,11003,2025-03-18
26446,3,8150,2024-08-20
47933,3,9147,2024-09-15
3151,4,12176,2022-05-30
29446,4,11963,2025-11-19
35936,3,5283,2022-04-02
35793,2,4712,2023-11-05
12692,4,14186,2024-08-16
41217,4,12872,2021-12-08
13635,4,14958,2022-11-06
5903,3,9192,2023-04-09
6099,4,13895,2025-12-13
37113,4,11418,2025-01-20
32464,2,1184,2021-11-04
32322,1,140,2022-09-24
20781,2,4790,2023-07-19
35046,3,7920,2025-04-12
19138,4,10523,2023-03-24
14229,3,8335,2021-04-23
3332,4,11837,2022-12-13
42430,2,3173,2022-01-04
30208,4,13858,2023-05-24
47072,4,11456,2023-06-02
952,2,4154,2021-11-16
2473,2,4784,2022-01-02
5679,3,8311,2025-03-20
23033,1,449,2023-05-07
34415,3,6584,2023-06-19
4486,3,8456,2023-06-13
8850,3,5636,2023-07-16
46339,2,1527,2025-02-02
18113,3,5901,2025-04-21
16786,2,4413,2022-04-29
28042,4,11764,2021-11-08
10052,3,7854,2025-09-19
6902,3,9509,2021-10-21
42444,2,4604,2021-12-04
9600,4,12353,2021-03-19
10640,4,12539,2022-05-27
24856,2,1404,2023-01-23
38727,4,12042,2022-01-06
36500,3,5691,2024-04-08
10427,3,9966,2022-05-16
33046,4,11573,2025-05-08
33014,2,1968,2022-05-26
2591,3,6409,2023-02-24
23772,4,10916,2024-02-05
44471,2,4949,2022-11-17
36841,3,5624,2024-05-02
23109,4,12958,2024-05-20
30057,1,658,2024-05-13
12598,4,12836,2025-08-27
5980,2,4907,2022-10-01
38841,2,2267,2022-03-21
16745,3,9416,2023-09-30
22829,3,5915,2024-07-16
29912,2,4931,2025-04-03
9041,2,2933,2022-03-30
24895,1,242,2026-01-30
14269,2,4935,2025-03-28
2234,2,2879,2023-07-03
38852,4,13619,2022-08-14
21616,3,6004,2022-11-05
41624,4,12176,2023-12-10
37844,4,12604,2021-11-12
30747,3,9762,2023-11-23
22049,4,13648,2024-04-03
29981,2,1405,2023-05-29
32669,4,10984,2025-11-14
42310,4,14833,2024-10-06
24079,2,2477,2025-03-25
20972,1,948,2023-04-17
41655,3,9225,2025-03-18
18701,3,9739,2022-08-20
33717,4,12990,2024-02-20
38171,3,9093,2024-03-27
17467,4,10314,2021-03-30
39098,2,4069,2022-04-18
15115,4,13830,2025-06-11
25377,1,739,2024-11-21
40169,3,7071,2025-08-17
28855,4,11274,2025-02-27
25358,2,1078,2024-07-31
25285,2,1003,2022-04-07
7559,2,2105,2024-09-18
32236,2,3979,2024-10-17
29096,3,6960,2025-04-10
9061,3,7166,2025-07-23
38609,3,9529,2023-12-16
28072,2,2692,2021-12-03
43363,3,8384,2024-02-25
23742,4,13270,2024-11-05
33212,4,11820,2024-12-15
19852,3,6809,2022-09-27
21754,3,7102,2022-03-15
28246,2,1222,2025-10-14
34602,4,14667,2022-10-09
2757,2,1508,2021-11-09
41211,4,11584,2025-05-31
34688,2,1003,2021-11-17
30234,4,11330,2022-07-05
16613,1,489,2022-01-21
46037,4,13398,2022-06-12
3884,4,10709,2025-06-27
16548,3,7964,2024-06-30
22127,3,7912,2024-09-25
20358,4,13193,2022-01-31
7947,3,6730,2024-11-19
21907,2,2281,2021-09-09
21102,4,11492,2022-01-16
8223,3,7580,2023-09-03
24353,2,3596,2022-07-06
35320,3,5360,2024-12-24
3871,2,2088,2021-04-07
30315,4,13678,2026-01-15
38177,1,815,2022-11-06
42907,1,550,2023-01-01
25123,3,8451,2025-08-03
8478,4,13800,2025-08-27
9079,2,1447,2023-11-18
20957,4,14522,2025-02-05
40905,2,1773,2023-07-12
1104,4,10928,2025-01-11
518,2,1121,2025-11-07
15738,2,1242,2025-07-21
14704,3,6435,2025-11-05
45624,4,11045,2024-11-06
7385,3,9477,2022-10-06
536,3,9166,2024-03-20
32991,2,1821,2021-07-20
3570,2,3351,2022-10-25
32217,4,12991,2022-10-14
39695,3,6457,2026-02-02
18884,3,9068,2024-02-24
16643,4,10189,2025-06-24
678,2,4846,2025-12-28
44999,3,6055,2024-06-04
32948,4,11592,2021-08-29
37732,2,1605,2024-12-09
18624,2,1283,2025-05-04
47227,2,1567,2021-06-07
39428,3,6710,2024-02-24
36308,2,4692,2025-02-23
18368,3,9267,2021-04-10
35861,4,11672,2025-10-07
48162,2,1461,2023-10-15
28475,4,10414,2023-09-25
47492,4,13794,2023-10-28
4199,3,8428,2022-02-02
30604,3,9485,2021-04-16
13291,4,10236,2024-06-20
2377,2,3545,2023-10-23
25891,4,13776,2022-11-05
9900,4,11591,2025-06-30
23904,3,9286,2021-11-11
12665,3,8551,2022-06-09
24515,2,1596,2021-08-05
30307,4,11967,2021-03-09
16586,2,3401,2022-10-04
21387,2,2871,2021-10-27
24606,4,10147,2022-08-18
19753,1,673,2024-09-22
46259,3,9258,2024-08-29
1900,3,9263,2025-09-27
24885,4,13281,2026-01-19
26738,4,13261,2024-10-09
24348,3,8950,2021-02-27
19940,4,10966,2024-09-07
3852,3,9582,2023-11-03
20917,3,5104,2023-09-06
25945,2,2836,2023-03-05
7965,2,4027,2023-01-09
6202,2,3168,2021-12-21
10708,3,6737,2024-12-05
7476,2,4804,2022-03-14
1389,2,2448,2024-09-09
3890,3,8263,2024-04-21
25924,3,6620,2025-01-28
45172,4,12254,2024-05-25
36486,2,1946,2024-01-15
10958,2,3980,2022-02-05
42602,1,669,2025-12-19
32369,4,10924,2025-02-20
38845,3,5556,2021-08-14
3556,3,8123,2023-02-08
46521,4,12603,2024-03-13
19037,2,1831,2023-12-22
11257,4,13721,2024-04-23
42063,4,12957,2024-04-20
23304,3,8324,2024-03-20
20776,4,11324,2025-08-21
14019,4,12886,2021-07-27
33758,4,10890,2023-10-27
25744,1,525,2024-02-15
22936,2,2092,2024-10-03
34494,2,2525,2024-05-13
30986,4,11934,2025-11-06
9163,4,14334,2024-04-07
35321,3,8972,2024-05-05
42437,2,2907,2021-10-21
23807,3,5865,2024-12-14
41200,2,1665,2024-10-04
29752,4,14878,2021-05-21
9504,2,2712,2022-01-06
28170,3,9270,2022-05-18
18767,3,7767,2024-11-18
16118,2,2609,2024-09-26
27225,4,14779,2024-06-17
49072,3,6535,2022-03-10
6160,3,5663,2021-09-17
4466,2,3859,2023-08-09
30122,2,4458,2025-09-26
40618,2,2841,2024-03-19
10222,4,11801,2022-06-21
19523,4,12181,2023-11-29
44397,4,13683,2025-01-07
4900,2,4307,2025-10-02
26893,4,13743,2026-02-12
1256,4,11727,2021-09-09
30444,3,6286,2026-01-10
15796,3,8759,2026-01-09
39358,4,11881,2024-06-14
9219,3,6774,2022-05-22
27272,3,8151,2022-04-09
17452,4,10962,2022-11-16
4583,3,6665,2024-04-19
5730,3,5746,2021-07-21
24111,3,9252,2022-03-01
36615,3,5554,2025-01-18
33511,4,10633,2024-09-16
46919,3,6391,2022-12-12
27460,3,9898,2022-02-26
40710,4,11829,2021-10-05
22328,4,10661,2024-11-09
37488,4,11394,2023-02-20
6936,3,8513,2022-01-25
1409,2,3970,2022-06-20
46776,4,14899,2021-10-07
13745,3,5291,2025-12-29
38571,4,11212,2025-08-15
45245,4,10465,2024-04-05
15356,3,8676,2023-12-19
7913,2,2551,2021-05-24
49383,4,11743,2024-01-26
32417,3,8284,2024-04-16
17668,4,13570,2024-05-17
19409,2,3811,2023-11-05
46765,1,222,2022-09-27
5693,3,6360,2024-11-10
21037,1,479,2023-04-11
46816,4,13111,2022-05-30
9052,4,13937,2024-05-08
47815,4,14896,2025-04-28
49759,2,3894,2024-09-13
15452,2,4248,2023-01-05
14479,4,12420,2022-12-11
48245,4,13216,2024-09-06
47144,4,14240,2023-01-21
14327,1,234,2021-07-11
25933,3,9588,2022-01-03
11677,1,458,2024-12-21
47022,4,12920,2023-06-14
27294,3,7559,2021-07-05
14835,3,5711,2021-08-05
31583,4,10874,2023-06-02
39948,2,4125,2023-01-31
2474,3,8459,2024-06-08
38324,4,14381,2021-07-04
16434,1,407,2024-06-02
424,4,10266,2023-05-27
31429,2,4617,2021-05-20
44792,3,7000,2022-03-24
31846,3,5236,2025-12-23
5248,1,351,2021-09-06
6695,3,8593,2023-07-30
31064,2,3392,2023-05-13
37121,1,63,2024-09-29
33714,2,1482,2023-04-24
30536,3,7626,2024-05-09
6778,1,368,2025-08-22
25047,3,5986,2022-12-28
9493,3,8040,2022-08-28
28157,2,2893,2025-08-04
19289,3,6956,2023-08-22
1888,4,11666,2024-07-26
3118,3,6115,2022-11-25
49120,3,5413,2025-04-17
10938,4,10428,2023-12-09
25263,3,9583,2026-01-20
12262,3,5266,2025-04-02
33801,4,14881,2025-08-14
25991,4,13890,2022-06-16
47839,4,11613,2025-04-08
8079,3,5672,2022-09-07
33144,1,837,2024-02-02
24612,3,7687,2021-08-10
10409,3,9130,2025-04-12
7603,2,3464,2024-06-19
24664,4,13500,2023-09-04
26460,3,5962,2023-08-22
26643,1,942,2022-07-23
4484,2,2961,2021-12-01
47500,4,10471,2024-11-19
4972,1,256,2023-01-16
15138,3,9835,2023-02-26
46826,2,2613,2025-07-22
41443,4,13721,2025-12-08
22501,2,3803,2021-08-17
8678,3,8512,2023-06-10
25321,4,12070,2024-11-21
11870,4,14422,2025-11-15
9239,4,12506,2024-04-01
32199,3,5348,2022-08-03
46429,3,7711,2023-03-18
48833,2,3220,2025-09-26
1964,1,782,2024-08-02
24936,2,2451,2025-07-05
3345,2,4158,2024-04-03
26524,3,8360,2024-03-20
21262,1,509,2023-02-09
23693,3,8547,2025-02-20
8746,1,946,2024-03-26
13118,4,10517,2023-02-02
30290,1,643,2024-08-29
44112,4,10158,2025-04-27
44349,4,13261,2021-02-19
8677,2,4273,2025-06-05
7058,2,4690,2025-03-07
35045,3,9330,2021-06-18
15875,3,8515,2024-12-24
36842,3,9277,2021-11-18
48853,2,3100,2024-12-25
8004,4,10312,2024-11-30
26246,2,3128,2023-02-07
38729,3,6397,2024-05-03
8726,3,9840,2025-10-12
39633,3,7427,2021-11-22
10394,4,14071,2025-05-12
6988,1,134,2023-03-09
22779,4,14601,2024-12-18
15987,2,3451,2022-11-12
27052,2,4402,2026-01-12
21342,2,4655,2025-10-28
29034,3,9242,2025-11-18
28048,2,2074,2026-01-23
47244,3,8788,2025-01-11
40915,4,10740,2022-08-09
33127,1,502,2023-06-02
29317,4,13601,2022-11-11
473,2,3249,2023-02-14
35766,4,11281,2025-02-12
48192,1,689,2023-09-02
24475,1,259,2023-02-23
32220,4,12258,2025-03-22
21494,2,2106,2025-02-22
37413,3,8136,2021-07-17
45656,3,7123,2023-06-03
28557,2,4856,2022-11-03
36297,2,4779,2023-02-09
9050,1,747,2022-07-03
5598,2,2253,2025-06-30
8538,4,12058,2021-07-02
1730,4,10623,2024-01-21
27684,2,1215,2021-10-07
2995,4,12718,2024-02-27
22019,3,6145,2021-04-17
9681,1,214,2021-10-12
35519,2,2847,2022-06-17
12567,3,9711,2025-02-03
41873,4,14053,2021-10-04
37271,2,1848,2025-02-24
17468,3,6065,2025-05-18
1032,1,13,2022-08-21
11225,2,1509,2024-07-06
15144,2,2648,2022-02-07
7610,2,2916,2024-08-02
33963,3,8853,2022-06-29
27330,3,7643,2021-03-29
47358,4,13186,2023-06-26
26133,4,13519,2024-06-29
222,1,926,2022-06-19
3937,3,6902,2025-03-19
13686,4,14220,2024-02-22
33501,3,5113,2025-08-25
14109,4,13159,2022-01-31
34761,1,102,2022-12-05
47854,3,5516,2021-02-22
6844,3,9553,2025-05-21
11806,2,2646,2021-03-08
9768,3,6979,2024-07-22
38096,4,11589,2021-10-20
38547,4,14813,2025-07-03
48836,2,3560,2025-06-09
7801,4,12690,2021-12-26
15322,2,3196,2022-02-28
35138,4,14636,2022-04-05
105,2,4622,2025-10-30
41953,3,8564,2022-12-05
48131,4,12078,2024-08-21
27613,2,1614,2023-02-21
33149,3,6575,2024-02-24
20083,3,6648,2021-07-28
24332,2,1164,2023-11-23
46164,4,10342,2025-09-09
5202,2,3230,2024-11-04
34870,2,3086,2022-12-31
44160,2,1904,2024-09-20
17761,3,7398,2021-10-16
14975,2,3611,2022-03-10
16252,4,12197,2021-08-17
2320,4,10381,2025-01-18
6415,3,6420,2022-02-12
7540,3,7434,2025-03-13
15389,4,10256,2023-07-29
28460,4,13378,2022-04-19
23620,4,13046,2023-12-17
17529,3,5355,2021-04-25
37941,4,11185,2025-03-28
36302,1,362,2025-06-15
20449,2,3251,2021-04-20
126,4,12213,2022-05-31
13476,4,14902,2021-09-02
5874,4,12516,2024-02-01
10781,2,2570,2022-07-13
41523,3,5808,2023-01-30
48490,2,3029,2022-01-18
27601,2,2852,2024-06-06
26786,4,10573,2025-07-24
27552,2,4487,2022-09-13
36626,2,2530,2022-09-17
49031,3,6416,2025-01-24
21197,4,11099,2023-07-09
33676,4,11082,2025-04-19
6305,4,14772,2025-03-27
3243,2,1216,2021-08-21
46964,4,10670,2021-12-05
8858,1,786,2022-12-13
44043,2,3630,2021-09-11
9914,4,14957,2021-10-24
26797,3,9979,2021-09-07
46551,2,3367,2022-01-29
2710,4,14151,2025-11-23
17088,4,14006,2021-03-31
48769,2,3216,2023-07-11
31352,3,5211,2021-03-28
45020,2,2550,2023-02-21
26627,3,6706,2021-07-05
4154,2,2869,2021-04-27
17011,1,836,2024-08-21
