redemption_id,customer_id,reward_name,points_redeemed,redemption_date
2035,31767,Gift Card $10,1000,2024-07-19
2036,45420,Product Discount,500,2024-04-02
2037,33815,Product Discount,500,2025-05-08
2038,11925,Product Discount,500,2024-09-10
2039,8368,Gift Card $10,1000,2025-01-01
2040,4585,Product Discount,500,2025-11-08
2041,16153,Gift Card $10,1000,2026-02-07
2042,17439,Free Shipping Voucher,200,2025-07-24
2043,11801,Gift Card $10,1000,2024-10-20
2044,22758,Gift Card $10,1000,2024-08-05
2045,44926,Free Shipping Voucher,200,2025-09-02
2046,8156,Free Shipping Voucher,200,2025-05-28
2047,42525,Product Discount,500,2024-05-01
2048,38553,Free Shipping Voucher,200,2025-08-02
2049,5364,Gift Card $50,5000,2024-12-07
2050,45989,Free Shipping Voucher,200,2025-03-06
2051,47354,Product Discount,500,2024-06-07
2052,9860,Free Shipping Voucher,200,2025-12-06
2053,29017,Free Shipping Voucher,200,2024-07-10
2054,19326,Free Shipping Voucher,200,2025-05-24
2055,23333,Gift Card $50,5000,2025-09-06
2056,29112,Gift Card $10,1000,2024-09-22
2057,11155,Product Discount,500,2025-11-15
2058,11644,Gift Card $50,5000,2025-01-14
2059,25113,Product Discount,500,2025-08-12
2060,2810,Gift Card $50,5000,2025-09-04
2061,45136,Gift Card $10,1000,2025-07-16
2062,108,Free Shipping Voucher,200,2024-12-19
2063,3208,Gift Card $10,1000,2025-10-14
2064,36606,Gift Card $50,5000,2025-06-15
2065,37272,Gift Card $10,1000,2024-02-15
2066,17496,Gift Card $10,1000,2025-06-26
2067,5726,Gift Card $10,1000,2025-09-05
2068,3970,Gift Card $50,5000,2024-12-18
2069,46671,Gift Card $50,5000,2025-11-04
2070,32673,Product Discount,500,2024-04-04
2071,18858,Gift Card $10,1000,2024-04-15
2072,11496,Gift Card $50,5000,2025-02-26
2073,1861,Gift Card $10,1000,2025-07-28
2074,28702,Free Shipping Voucher,200,2025-06-10
2075,38787,Gift Card $50,5000,2025-04-29
2076,37878,Gift Card $10,1000,2026-01-01
2077,33591,Gift Card $10,1000,2024-05-02
2078,8223,Free Shipping Voucher,200,2025-09-02
2079,13332,Gift Card $10,1000,2025-03-10
2080,18637,Gift Card $10,1000,2025-12-09
2081,46659,Gift Card $10,1000,2024-11-17
2082,42750,Gift Card $50,5000,2025-04-03
2083,15373,Free Shipping Voucher,200,2024-08-28
2084,44056,Gift Card $50,5000,2024-08-18
2085,6596,Gift Card $10,1000,2025-11-02
2086,14434,Gift Card $10,1000,2024-11-03
2087,28763,Gift Card $50,5000,2026-01-15
2088,5064,Gift Card $10,1000,2024-04-27
2089,46173,Gift Card $10,1000,2024-11-26
2090,40567,Free Shipping Voucher,200,2025-12-29
2091,36256,Gift Card $50,5000,2026-02-13
2092,12018,Gift Card $10,1000,2025-11-28
2093,10706,Gift Card $10,1000,2025-06-02
2094,42574,Product Discount,500,2024-11-24
2095,871,Product Discount,500,2024-09-13
2096,22970,Product Discount,500,2025-10-28
2097,6102,Gift Card $50,5000,2025-01-01
2098,3435,Product Discount,500,2025-10-26
2099,5163,Product Discount,500,2025-07-07
2100,1880,Free Shipping Voucher,200,2025-05-04
2101,14246,Gift Card $10,1000,2025-10-29
2102,31690,Product Discount,500,2026-01-28
2103,19932,Product Discount,500,2025-08-26
2104,37023,Product Discount,500,2025-02-20
2105,47573,Free Shipping Voucher,200,2025-12-21
2106,23601,Free Shipping Voucher,200,2024-03-16
2107,38197,Gift Card $10,1000,2025-02-14
2108,27581,Gift Card $50,5000,2024-04-08
2109,7244,Free Shipping Voucher,200,2024-10-04
2110,21663,Gift Card $10,1000,2024-11-10
2111,16579,Product Discount,500,2026-01-15
2112,22934,Free Shipping Voucher,200,2024-12-22
2113,35808,Free Shipping Voucher,200,2025-07-04
2114,19467,Gift Card $50,5000,2025-07-05
2115,10116,Free Shipping Voucher,200,2024-06-07
2116,22735,Free Shipping Voucher,200,2025-11-13
2117,19875,Gift Card $10,1000,2025-07-19
2118,46016,Gift Card $50,5000,2025-09-07
2119,35482,Gift Card $10,1000,2025-04-03
2120,37784,Product Discount,500,2025-09-11
2121,46066,Product Discount,500,2024-11-11
2122,46856,Gift Card $10,1000,2024-10-14
2123,32960,Gift Card $50,5000,2025-07-16
2124,22861,Free Shipping Voucher,200,2025-07-06
2125,47274,Gift Card $50,5000,2024-07-25
2126,3078,Free Shipping Voucher,200,2025-12-31
2127,10456,Product Discount,500,2025-04-15
2128,18870,Gift Card $50,5000,2024-06-10
2129,14860,Free Shipping Voucher,200,2024-09-01
2130,24570,Gift Card $50,5000,2025-09-24
2131,41693,Product Discount,500,2024-10-06
2132,5032,Free Shipping Voucher,200,2025-11-23
2133,4684,Gift Card $10,1000,2024-10-31
2134,10494,Gift Card $10,1000,2025-05-16
2135,46485,Gift Card $50,5000,2024-03-01
2136,29988,Gift Card $10,1000,2025-05-03
2137,47134,Gift Card $10,1000,2024-12-23
2138,19631,Product Discount,500,2024-07-12
2139,36528,Product Discount,500,2024-10-23
2140,47857,Free Shipping Voucher,200,2025-08-26
2141,11595,Gift Card $10,1000,2025-12-09
2142,23282,Gift Card $50,5000,2024-08-05
2143,41949,Free Shipping Voucher,200,2025-06-05
2144,1645,Free Shipping Voucher,200,2024-04-04
2145,21223,Product Discount,500,2025-02-04
2146,20697,Product Discount,500,2024-12-25
2147,15523,Gift Card $10,1000,2026-01-26
2148,16456,Product Discount,500,2024-06-16
2149,19685,Product Discount,500,2025-12-27
2150,20722,Product Discount,500,2024-12-23
2151,42397,Product Discount,500,2025-06-05
2152,49449,Free Shipping Voucher,200,2025-04-25
2153,29752,Gift Card $10,1000,2025-01-09
2154,5137,Gift Card $50,5000,2024-05-05
2155,6610,Gift Card $50,5000,2024-07-01
2156,23447,Free Shipping Voucher,200,2025-12-25
2157,28669,Product Discount,500,2024-12-27
2158,21176,Gift Card $10,1000,2024-05-07
2159,1299,Free Shipping Voucher,200,2024-07-04
2160,38431,Free Shipping Voucher,200,2024-03-16
2161,40830,Gift Card $10,1000,2024-05-16
2162,22463,Gift Card $50,5000,2024-05-01
2163,23301,Gift Card $10,1000,2025-01-03
2164,29052,Gift Card $10,1000,2024-06-20
2165,6221,Product Discount,500,2024-05-22
2166,41613,Gift Card $50,5000,2024-08-20
2167,6211,Free Shipping Voucher,200,2024-09-12
2168,43596,Gift Card $50,5000,2024-05-25
2169,7340,Gift Card $10,1000,2024-11-27
2170,32570,Free Shipping Voucher,200,2024-08-14
2171,15101,Gift Card $10,1000,2024-11-11
2172,41091,Gift Card $10,1000,2025-09-15
2173,48543,Gift Card $10,1000,2024-12-25
2174,43277,Gift Card $50,5000,2024-08-11
2175,33522,Gift Card $10,1000,2024-05-26
2176,16400,Product Discount,500,2025-11-05
2177,626,Gift Card $10,1000,2025-10-08
2178,34233,Gift Card $10,1000,2025-12-13
2179,46199,Free Shipping Voucher,200,2025-11-22
2180,22994,Gift Card $50,5000,2024-09-10
2181,8614,Free Shipping Voucher,200,2025-01-06
2182,42511,Product Discount,500,2026-01-07
2183,670,Free Shipping Voucher,200,2024-05-12
2184,5553,Product Discount,500,2024-06-27
2185,4154,Gift Card $50,5000,2024-04-25
2186,44919,Gift Card $10,1000,2025-11-23
2187,31152,Gift Card $10,1000,2024-09-01
2188,48991,Product Discount,500,2024-06-09
2189,19109,Product Discount,500,2025-03-08
2190,16628,Gift Card $50,5000,2025-09-18
2191,6162,Product Discount,500,2024-09-01
2192,31207,Gift Card $10,1000,2025-03-21
2193,17047,Gift Card $50,5000,2024-11-25
2194,34045,Gift Card $50,5000,2025-02-04
2195,14423,Gift Card $50,5000,2024-08-23
2196,8847,Free Shipping Voucher,200,2024-09-06
2197,32896,Free Shipping Voucher,200,2024-03-15
2198,11976,Gift Card $50,5000,2024-07-07
2199,31608,Gift Card $50,5000,2025-07-14
2200,15210,Product Discount,500,2024-05-06
2201,2366,Product Discount,500,2025-10-24
2202,43294,Gift Card $50,5000,2024-05-03
2203,21141,Product Discount,500,2025-06-27
2204,22168,Product Discount,500,2026-01-05
2205,15636,Free Shipping Voucher,200,2024-07-26
2206,39,Free Shipping Voucher,200,2024-07-31
2207,45551,Product Discount,500,2025-12-08
2208,35997,Free Shipping Voucher,200,2024-06-23
2209,47621,Gift Card $50,5000,2025-04-25
2210,6736,Free Shipping Voucher,200,2024-11-19
2211,39335,Gift Card $10,1000,2024-03-10
2212,43624,Product Discount,500,2024-04-22
2213,11606,Free Shipping Voucher,200,2025-07-15
2214,26856,Gift Card $50,5000,2024-03-30
2215,44192,Product Discount,500,2025-09-15
2216,12182,Free Shipping Voucher,200,2024-10-18
2217,20540,Product Discount,500,2025-04-17
2218,32853,Free Shipping Voucher,200,2024-03-19
2219,10397,Free Shipping Voucher,200,2024-06-25
2220,13268,Product Discount,500,2025-08-27
2221,39223,Product Discount,500,2024-09-17
2222,10991,Gift Card $50,5000,2025-01-04
2223,30597,Gift Card $10,1000,2025-03-08
2224,36196,Gift Card $10,1000,2024-03-31
2225,31926,Free Shipping Voucher,200,2025-02-24
2226,2625,Gift Card $10,1000,2026-02-12
2227,45668,Product Discount,500,2024-06-14
2228,48278,Product Discount,500,2025-12-18
2229,43479,Gift Card $10,1000,2024-06-13
2230,29176,Gift Card $10,1000,2025-05-12
2231,26968,Gift Card $50,5000,2026-01-17
2232,33326,Product Discount,500,2024-03-18
2233,273,Free Shipping Voucher,200,2024-03-25
2234,48807,Gift Card $10,1000,2024-03-13
2235,17854,Product Discount,500,2025-11-22
2236,30891,Gift Card $10,1000,2024-06-14
2237,11007,Product Discount,500,2025-08-09
2238,11096,Free Shipping Voucher,200,2024-12-29
2239,20350,Product Discount,500,2024-10-07
2240,7741,Free Shipping Voucher,200,2025-02-22
2241,41406,Free Shipping Voucher,200,2024-05-29
2242,27488,Product Discount,500,2025-05-12
2243,19644,Product Discount,500,2024-12-16
2244,42132,Gift Card $50,5000,2025-12-29
2245,9685,Gift Card $50,5000,2024-12-25
2246,8328,Gift Card $50,5000,2025-12-31
2247,33211,Product Discount,500,2024-06-15
2248,38287,Free Shipping Voucher,200,2024-07-30
2249,25630,Product Discount,500,2025-12-01
2250,1203,Free Shipping Voucher,200,2024-02-21
2251,2897,Product Discount,500,2025-03-10
2252,48401,Gift Card $10,1000,2025-02-08
2253,28600,Free Shipping Voucher,200,2024-02-22
2254,23535,Free Shipping Voucher,200,2024-05-04
2255,39532,Gift Card $50,5000,2025-03-28
2256,21941,Gift Card $50,5000,2025-11-11
2257,47008,Product Discount,500,2024-02-21
2258,23096,Gift Card $50,5000,2024-08-14
2259,19428,Gift Card $10,1000,2026-01-28
2260,3135,Gift Card $50,5000,2025-10-29
2261,17323,Product Discount,500,2024-03-02
2262,44064,Product Discount,500,2024-10-26
2263,44863,Gift Card $50,5000,2025-04-26
2264,34809,Gift Card $10,1000,2024-03-04
2265,7238,Gift Card $10,1000,2025-10-11
2266,18248,Free Shipping Voucher,200,2025-02-26
2267,22374,Product Discount,500,2025-08-05
2268,27747,Free Shipping Voucher,200,2024-09-29
2269,13607,Gift Card $10,1000,2025-06-27
2270,11952,Gift Card $50,5000,2024-05-07
2271,46837,Free Shipping Voucher,200,2026-02-05
2272,28803,Product Discount,500,2024-03-24
2273,1536,Gift Card $50,5000,2025-05-23
2274,38429,Product Discount,500,2025-04-05
2275,19636,Gift Card $50,5000,2025-06-19
2276,32073,Product Discount,500,2025-08-28
2277,16954,Product Discount,500,2025-08-09
2278,21970,Gift Card $50,5000,2025-06-04
2279,20440,Free Shipping Voucher,200,2024-08-24
2280,24776,Gift Card $10,1000,2025-01-01
2281,39236,Gift Card $50,5000,2025-10-01
2282,9349,Free Shipping Voucher,200,2026-01-13
2283,11219,Gift Card $50,5000,2024-09-20
2284,33178,Product Discount,500,2025-07-16
2285,3433,Gift Card $50,5000,2024-09-22
2286,8858,Free Shipping Voucher,200,2024-05-14
2287,31218,Gift Card $10,1000,2024-04-27
2288,18123,Free Shipping Voucher,200,2025-02-03
2289,10957,Gift Card $50,5000,2025-03-15
2290,15149,Gift Card $50,5000,2025-07-08
2291,48489,Product Discount,500,2025-10-30
2292,17593,Free Shipping Voucher,200,2025-02-21
2293,46139,Free Shipping Voucher,200,2025-07-27
2294,49092,Free Shipping Voucher,200,2026-02-02
2295,2640,Free Shipping Voucher,200,2024-04-20
2296,5988,Gift Card $50,5000,2024-12-28
2297,22474,Gift Card $10,1000,2025-08-17
2298,35540,Gift Card $10,1000,2024-11-15
2299,37735,Product Discount,500,2024-12-24
2300,26998,Gift Card $10,1000,2024-08-19
2301,25381,Product Discount,500,2025-11-21
2302,5358,Gift Card $10,1000,2024-03-28
2303,21548,Free Shipping Voucher,200,2025-09-06
2304,29969,Gift Card $50,5000,2024-10-11
2305,7534,Gift Card $10,1000,2024-07-23
2306,20842,Gift Card $50,5000,2024-07-28
2307,40182,Gift Card $10,1000,2024-07-19
2308,35891,Free Shipping Voucher,200,2025-01-13
2309,16508,Free Shipping Voucher,200,2025-03-25
2310,30017,Product Discount,500,2025-06-19
2311,16899,Gift Card $50,5000,2024-12-02
2312,31310,Free Shipping Voucher,200,2026-02-01
2313,30307,Product Discount,500,2024-02-29
2314,16751,Gift Card $50,5000,2025-02-17
2315,47547,Gift Card $50,5000,2025-10-22
2316,34991,Free Shipping Voucher,200,2025-02-02
2317,4173,Gift Card $10,1000,2025-08-19
2318,48228,Product Discount,500,2024-03-04
2319,19121,Gift Card $50,5000,2025-06-13
2320,15240,Free Shipping Voucher,200,2025-12-23
2321,49102,Gift Card $10,1000,2024-08-25
2322,37466,Gift Card $10,1000,2025-10-05
2323,47380,Product Discount,500,2025-03-24
2324,9334,Product Discount,500,2025-10-19
2325,6524,Free Shipping Voucher,200,2025-07-19
2326,27144,Gift Card $10,1000,2025-06-22
2327,38680,Product Discount,500,2025-03-03
2328,45948,Gift Card $10,1000,2024-10-21
2329,24722,Product Discount,500,2026-02-11
2330,45946,Free Shipping Voucher,200,2025-07-07
2331,41732,Gift Card $10,1000,2025-02-15
2332,28615,Product Discount,500,2026-01-12
2333,25205,Product Discount,500,2025-08-05
2334,40182,Gift Card $10,1000,2024-06-02
2335,32828,Free Shipping Voucher,200,2024-08-08
2336,5939,Gift Card $50,5000,2025-08-26
2337,49084,Free Shipping Voucher,200,2024-11-10
2338,30204,Product Discount,500,2025-01-20
2339,35591,Gift Card $10,1000,2024-03-15
2340,697,Free Shipping Voucher,200,2025-05-17
2341,13153,Product Discount,500,2025-08-17
2342,37525,Free Shipping Voucher,200,2024-06-05
2343,43740,Gift Card $10,1000,2025-05-25
2344,15194,Gift Card $10,1000,2025-01-29
2345,22035,Gift Card $10,1000,2024-10-22
2346,5778,Product Discount,500,2025-04-02
2347,38875,Gift Card $10,1000,2024-06-23
2348,27605,Gift Card $10,1000,2025-08-29
2349,42315,Free Shipping Voucher,200,2025-02-28
2350,21040,Gift Card $50,5000,2025-11-14
2351,13541,Gift Card $50,5000,2024-12-18
2352,16644,Gift Card $50,5000,2025-08-25
2353,947,Gift Card $10,1000,2026-01-11
2354,48316,Gift Card $50,5000,2024-03-20
2355,35541,Free Shipping Voucher,200,2026-01-20
2356,812,Gift Card $10,1000,2026-01-21
2357,33363,Gift Card $10,1000,2024-05-04
2358,11674,Free Shipping Voucher,200,2025-02-25
2359,1703,Free Shipping Voucher,200,2025-12-20
2360,16691,Product Discount,500,2025-04-30
2361,3843,Free Shipping Voucher,200,2024-09-27
2362,29539,Free Shipping Voucher,200,2024-10-24
2363,9553,Product Discount,500,2025-03-04
2364,6086,Product Discount,500,2025-10-01
2365,8194,Gift Card $10,1000,2025-11-02
2366,44155,Free Shipping Voucher,200,2025-06-01
2367,12114,Gift Card $10,1000,2024-02-29
2368,17460,Gift Card $10,1000,2025-09-21
2369,40458,Gift Card $10,1000,2024-09-14
2370,18019,Product Discount,500,2024-08-07
2371,8769,Product Discount,500,2024-11-01
2372,45543,Product Discount,500,2025-01-19
2373,34920,Free Shipping Voucher,200,2025-10-17
2374,47539,Product Discount,500,2025-05-02
2375,4565,Gift Card $50,5000,2025-08-13
2376,12148,Gift Card $10,1000,2024-08-19
2377,172,Gift Card $50,5000,2025-07-18
2378,48554,Gift Card $10,1000,2024-05-04
2379,47298,Gift Card $10,1000,2025-05-12
2380,35828,Gift Card $10,1000,2025-10-24
2381,40608,Free Shipping Voucher,200,2024-10-18
2382,14140,Free Shipping Voucher,200,2026-02-12
2383,27766,Gift Card $50,5000,2025-12-24
2384,35033,Gift Card $50,5000,2024-12-18
2385,44289,Gift Card $50,5000,2025-04-07
2386,3295,Gift Card $10,1000,2024-06-23
2387,38284,Free Shipping Voucher,200,2024-05-16
2388,17535,Free Shipping Voucher,200,2025-11-23
2389,21882,Product Discount,500,2025-05-12
2390,12767,Gift Card $10,1000,2024-11-22
2391,26698,Product Discount,500,2024-10-02
2392,18870,Gift Card $50,5000,2024-05-12
2393,28299,Gift Card $10,1000,2024-02-27
2394,44707,Free Shipping Voucher,200,2024-11-08
2395,42534,Product Discount,500,2024-07-13
2396,17946,Gift Card $50,5000,2024-04-23
2397,44941,Gift Card $50,5000,2024-10-10
2398,22746,Gift Card $50,5000,2025-07-28
2399,36901,Free Shipping Voucher,200,2025-04-13
2400,40693,Gift Card $50,5000,2025-06-10
2401,2264,Gift Card $50,5000,2025-11-12
2402,27995,Product Discount,500,2025-12-01
2403,19010,Product Discount,500,2025-09-16
2404,6137,Gift Card $10,1000,2024-04-10
2405,45534,Product Discount,500,2025-01-05
2406,29291,Gift Card $50,5000,2025-04-24
2407,25096,Free Shipping Voucher,200,2025-08-06
2408,38638,Free Shipping Voucher,200,2024-10-22
2409,18846,Gift Card $50,5000,2025-11-29
2410,23796,Gift Card $10,1000,2025-08-18
2411,19960,Gift Card $50,5000,2025-05-19
2412,47202,Gift Card $10,1000,2025-02-27
2413,18248,Free Shipping Voucher,200,2024-02-21
2414,44713,Gift Card $10,1000,2025-09-14
2415,44790,Product Discount,500,2025-09-26
2416,7718,Gift Card $50,5000,2025-09-26
2417,27279,Product Discount,500,2025-12-21
2418,25560,Gift Card $50,5000,2024-12-03
2419,45183,Gift Card $50,5000,2024-11-17
2420,39148,Free Shipping Voucher,200,2025-03-31
2421,3201,Product Discount,500,2025-11-05
2422,21318,Gift Card $50,5000,2026-01-07
2423,9544,Gift Card $50,5000,2025-10-06
2424,25844,Gift Card $10,1000,2025-03-30
2425,29620,Free Shipping Voucher,200,2025-09-23
2426,11775,Free Shipping Voucher,200,2025-06-15
2427,1603,Gift Card $10,1000,2025-08-30
2428,42767,Gift Card $10,1000,2024-11-20
2429,28978,Free Shipping Voucher,200,2024-12-21
2430,14039,Gift Card $10,1000,2024-12-03
2431,33079,Gift Card $10,1000,2025-12-25
2432,26703,Gift Card $50,5000,2025-02-18
2433,6005,Gift Card $10,1000,2024-12-20
2434,23961,Gift Card $10,1000,2025-03-02
2435,39970,Gift Card $50,5000,2024-08-12
2436,41048,Gift Card $10,1000,2024-10-15
2437,32420,Gift Card $50,5000,2025-09-26
2438,27961,Free Shipping Voucher,200,2025-06-07
2439,2341,Free Shipping Voucher,200,2025-10-03
2440,18732,Gift Card $50,5000,2025-02-11
2441,31330,Gift Card $50,5000,2024-02-19
2442,17108,Gift Card $50,5000,2024-05-05
2443,22750,Free Shipping Voucher,200,2024-05-21
2444,32559,Gift Card $50,5000,2024-11-18
2445,41406,Product Discount,500,2025-11-10
2446,35006,Free Shipping Voucher,200,2024-02-16
2447,46423,Free Shipping Voucher,200,2024-08-06
2448,42050,Gift Card $10,1000,2025-12-14
2449,15313,Free Shipping Voucher,200,2025-09-22
2450,46811,Gift Card $50,5000,2024-09-12
2451,13679,Gift Card $10,1000,2025-07-22
2452,47097,Free Shipping Voucher,200,2025-03-12
2453,2364,Product Discount,500,2025-04-10
2454,13099,Gift Card $10,1000,2025-02-14
2455,2520,Product Discount,500,2025-11-16
2456,15148,Gift Card $50,5000,2025-02-04
2457,1540,Gift Card $10,1000,2026-01-22
2458,31310,Product Discount,500,2025-12-27
2459,48914,Gift Card $50,5000,2025-08-14
2460,39066,Gift Card $10,1000,2026-01-30
2461,12015,Free Shipping Voucher,200,2024-03-27
2462,46640,Free Shipping Voucher,200,2024-07-30
2463,14743,Free Shipping Voucher,200,2024-05-11
2464,6507,Gift Card $10,1000,2024-10-14
2465,24123,Free Shipping Voucher,200,2025-04-18
2466,24573,Gift Card $10,1000,2025-05-09
2467,46554,Gift Card $50,5000,2024-04-04
2468,3714,Product Discount,500,2024-06-23
2469,27279,Free Shipping Voucher,200,2025-06-07
2470,5322,Free Shipping Voucher,200,2025-08-20
2471,11098,Gift Card $10,1000,2025-09-02
2472,3973,Gift Card $10,1000,2024-08-04
2473,6210,Gift Card $10,1000,2024-06-12
2474,16691,Gift Card $10,1000,2025-04-03
2475,38331,Product Discount,500,2026-01-07
2476,3641,Gift Card $10,1000,2024-02-25
2477,35772,Gift Card $10,1000,2026-01-31
2478,43603,Gift Card $10,1000,2025-12-20
2479,11761,Gift Card $50,5000,2024-06-15
2480,24076,Product Discount,500,2024-06-11
2481,42701,Gift Card $50,5000,2025-04-27
2482,6769,Gift Card $50,5000,2026-02-02
2483,38209,Free Shipping Voucher,200,2024-05-15
2484,6374,Free Shipping Voucher,200,2025-09-20
2485,20449,Free Shipping Voucher,200,2024-12-13
2486,23073,Gift Card $50,5000,2025-06-07
2487,32321,Free Shipping Voucher,200,2025-10-28
2488,22186,Free Shipping Voucher,200,2024-05-17
2489,36277,Free Shipping Voucher,200,2025-12-01
2490,13402,Free Shipping Voucher,200,2025-01-01
2491,41258,Product Discount,500,2025-03-15
2492,39366,Free Shipping Voucher,200,2025-11-03
2493,17863,Product Discount,500,2025-08-29
2494,38522,Gift Card $50,5000,2025-11-11
2495,17581,Free Shipping Voucher,200,2026-02-04
2496,47132,Gift Card $50,5000,2024-10-29
2497,30005,Product Discount,500,2025-04-23
2498,10807,Gift Card $10,1000,2025-10-19
2499,39235,Gift Card $10,1000,2024-10-07
2500,30316,Gift Card $50,5000,2025-07-20
2501,45709,Product Discount,500,2024-06-08
2502,16446,Gift Card $50,5000,2025-01-17
2503,23043,Product Discount,500,2025-05-03
2504,9058,Free Shipping Voucher,200,2025-11-30
2505,21563,Gift Card $50,5000,2024-12-06
2506,23040,Product Discount,500,2024-05-07
2507,21665,Product Discount,500,2025-07-19
2508,38911,Product Discount,500,2025-02-17
2509,42537,Free Shipping Voucher,200,2025-04-20
2510,32283,Product Discount,500,2024-11-25
2511,25240,Gift Card $50,5000,2024-05-26
2512,21118,Gift Card $10,1000,2025-11-18
2513,3023,Product Discount,500,2025-09-24
2514,41683,Free Shipping Voucher,200,2025-03-07
2515,23073,Gift Card $50,5000,2024-09-01
2516,21552,Gift Card $10,1000,2024-09-10
2517,8010,Free Shipping Voucher,200,2026-02-03
2518,13529,Product Discount,500,2025-03-20
2519,10976,Free Shipping Voucher,200,2025-09-26
2520,11611,Free Shipping Voucher,200,2024-08-23
2521,14641,Free Shipping Voucher,200,2025-06-01
2522,17472,Free Shipping Voucher,200,2024-12-19
2523,34929,Gift Card $10,1000,2024-03-02
2524,37317,Gift Card $50,5000,2024-06-05
2525,7987,Free Shipping Voucher,200,2025-03-02
2526,12499,Gift Card $50,5000,2025-02-08
2527,1395,Product Discount,500,2024-06-24
2528,26970,Free Shipping Voucher,200,2024-07-28
2529,11018,Gift Card $10,1000,2025-05-10
2530,41800,Free Shipping Voucher,200,2024-12-19
2531,44035,Product Discount,500,2024-03-06
2532,32445,Gift Card $10,1000,2024-10-06
2533,49748,Product Discount,500,2024-09-13
2534,47430,Product Discount,500,2025-12-27
2535,46068,Product Discount,500,2025-11-07
2536,37028,Gift Card $50,5000,2024-12-03
2537,46058,Product Discount,500,2024-10-16
2538,31399,Free Shipping Voucher,200,2025-05-12
2539,34610,Product Discount,500,2024-03-14
2540,46372,Product Discount,500,2025-11-11
2541,45901,Gift Card $10,1000,2026-01-16
2542,35313,Product Discount,500,2025-10-21
2543,22642,Free Shipping Voucher,200,2025-01-26
2544,46789,Free Shipping Voucher,200,2025-04-29
2545,9962,Gift Card $50,5000,2024-10-09
2546,45998,Free Shipping Voucher,200,2025-03-17
2547,23932,Gift Card $50,5000,2025-10-30
2548,35750,Free Shipping Voucher,200,2025-07-02
2549,24238,Gift Card $50,5000,2025-07-03
2550,16156,Gift Card $10,1000,2025-10-28
2551,29220,Gift Card $10,1000,2025-11-22
2552,4263,Gift Card $10,1000,2025-12-29
2553,35010,Gift Card $10,1000,2026-02-06
2554,40600,Free Shipping Voucher,200,2025-04-16
2555,30487,Product Discount,500,2025-12-20
2556,48985,Free Shipping Voucher,200,2024-12-01
2557,3213,Gift Card $10,1000,2025-05-13
2558,29150,Gift Card $50,5000,2025-05-16
2559,32562,Free Shipping Voucher,200,2024-09-05
2560,33471,Product Discount,500,2026-01-14
2561,9875,Gift Card $50,5000,2025-05-29
2562,15208,Free Shipping Voucher,200,2025-04-27
2563,36281,Gift Card $10,1000,2025-11-11
2564,25799,Gift Card $50,5000,2025-03-31
2565,34522,Product Discount,500,2026-01-20
2566,14125,Gift Card $50,5000,2024-07-09
2567,29882,Gift Card $50,5000,2025-07-11
2568,28995,Gift Card $10,1000,2025-09-01
2569,37947,Gift Card $10,1000,2024-10-07
2570,30958,Gift Card $10,1000,2024-06-18
2571,26448,Free Shipping Voucher,200,2024-11-07
2572,29184,Free Shipping Voucher,200,2025-09-17
2573,6147,Free Shipping Voucher,200,2025-07-23
2574,34208,Gift Card $10,1000,2024-08-21
2575,16843,Gift Card $10,1000,2024-03-24
2576,38722,Gift Card $10,1000,2025-08-17
2577,47830,Gift Card $50,5000,2026-01-14
2578,21302,Free Shipping Voucher,200,2026-02-01
2579,21592,Gift Card $50,5000,2024-03-08
2580,23938,Free Shipping Voucher,200,2024-12-02
2581,25261,Free Shipping Voucher,200,2025-06-25
2582,46429,Product Discount,500,2026-01-02
2583,46473,Product Discount,500,2025-01-03
2584,14810,Product Discount,500,2025-07-17
2585,20154,Gift Card $10,1000,2025-09-13
2586,44443,Gift Card $10,1000,2025-04-17
2587,7688,Gift Card $10,1000,2025-04-16
2588,8565,Product Discount,500,2024-11-08
2589,37777,Gift Card $10,1000,2024-12-21
2590,15256,Free Shipping Voucher,200,2024-12-28
2591,1732,Gift Card $10,1000,2024-06-13
2592,44848,Gift Card $10,1000,2024-06-06
2593,35721,Product Discount,500,2024-08-27
2594,32824,Gift Card $10,1000,2025-05-29
2595,9532,Free Shipping Voucher,200,2024-12-19
2596,30645,Free Shipping Voucher,200,2024-03-06
2597,2905,Free Shipping Voucher,200,2025-02-25
2598,1765,Gift Card $50,5000,2025-05-06
2599,5364,Product Discount,500,2024-08-08
2600,43110,Free Shipping Voucher,200,2026-02-02
2601,16445,Product Discount,500,2025-10-07
2602,26344,Product Discount,500,2024-03-09
2603,28574,Gift Card $10,1000,2024-07-21
2604,15153,Gift Card $10,1000,2024-11-25
2605,5929,Product Discount,500,2024-03-18
2606,17491,Gift Card $50,5000,2025-04-28
2607,3503,Gift Card $10,1000,2024-04-17
2608,26930,Gift Card $50,5000,2024-03-28
2609,33636,Gift Card $10,1000,2025-04-11
2610,3653,Product Discount,500,2024-10-10
2611,28053,Gift Card $50,5000,2025-09-01
2612,10456,Free Shipping Voucher,200,2024-04-29
2613,23256,Gift Card $10,1000,2025-07-08
2614,47460,Gift Card $50,5000,2024-12-05
2615,32424,Product Discount,500,2024-06-05
2616,44685,Free Shipping Voucher,200,2024-03-05
2617,43227,Gift Card $10,1000,2025-07-21
2618,41454,Gift Card $50,5000,2025-02-11
2619,20555,Product Discount,500,2024-05-30
2620,11459,Gift Card $10,1000,2025-10-14
2621,42268,Free Shipping Voucher,200,2025-04-07
