loyalty_id,customer_id,points_earned,source,date_earned
5370,23537,380.0,Bonus,2025-12-14
24512,6254,402.0,Referral,2025-03-09
13553,43192,,Purchase,2025-12-07
20663,15280,280.0,Referral,2025-04-27
11410,28350,209.0,Referral,2025-06-29
23958,17443,,Referral,2025-04-12
983,21490,497.0,Bonus,2025-08-14
10160,4215,348.0,Referral,2026-02-15
16439,18594,479.0,Purchase,2025-12-13
2657,15553,168.0,Purchase,2025-07-31
8599,36240,496.0,BONUS,2025-12-08
7602,6577,103.0,Bonus,2025-10-12
10726,15483,61.0,Bonus,2025-11-08
11588,39135,363.0,Referral,2025-07-10
10312,11718,490.0,,2026-01-17
4291,45871,496.0,Referral,2025-07-30
23001,26053,190.0,Bonus,2025-09-30
2154,46140,392.0,Bonus,2025-07-21
10855,202,288.0,Purchase,2025-12-09
23810,10657,207.0,Referral,2025-04-13
15766,7045,470.0,Bonus,2025-09-12
1458,2905,,Bonus,
2722,49126,147.0,Referral,2026-02-23
13908,38016,265.0,,
17252,16057,447.0,Purchase,2025-03-29
19701,49460,259.0,Referral,2025-09-09
13914,45601,75.0,Referral,2025-05-15
20514,19773,62.0,Referral,2026-02-19
9801,9238,65.0,Bonus,2025-05-26
3671,39771,302.0,Bonus,2025-07-31
2613,40382,285.0,Referral,2025-05-04
1723,30912,426.0,Purchase,2025-08-20
11402,47088,28.0,PURCHASE,2025-08-28
17366,31377,130.0,Purchase,2026-01-01
6449,46297,406.0,Referral,2025-10-11
15666,31674,,Bonus,2025-08-25
4161,29317,404.0,Purchase,2025-08-28
3634,11322,56.0,Referral,2026-02-16
19512,9942,255.0,Referral,2025-12-30
23623,30568,253.0,Referral,2025-10-03
24309,40635,362.0,Purchase,2025-06-28
16734,49794,319.0,REFERRAL,2025-05-07
1403,40063,231.0,Referral,2025-10-02
17357,8641,384.0,Purchase,2025-04-03
16206,3579,193.0,Bonus,2025-05-20
22043,47105,69.0,Referral,2025-09-04
22171,18905,389.0,Referral,2025-11-07
1980,32715,381.0,Referral,2026-01-16
18328,16902,27.0,Purchase,2025-10-07
20485,20829,62.0,Referral,2025-07-01
3800,17534,398.0,Bonus,2025-07-11
22180,2756,154.0,Referral,2025-06-02
23731,29688,229.0,PURCHASE,2025-04-03
20110,10424,204.0,Referral,2025-07-30
21223,20099,314.0,Bonus,2025-05-14
870,45232,235.0,Referral,2025-04-22
729,23184,204.0,Purchase,2025-06-08
8382,44811,497.0,Bonus,2025-08-26
5140,1573,377.0,BONUS,2025-09-15
22637,20017,122.0,Referral,2025-12-11
12047,18197,455.0,Referral,2025-10-21
3291,12292,232.0,Bonus,2025-09-24
22994,22701,77.0,Bonus,2025-07-25
21663,33712,105.0,PURCHASE,2026-01-30
2280,32754,396.0,Referral,2026-01-05
11155,20954,171.0,Referral,2025-11-13
5013,4267,381.0,Purchase,2025-06-11
12961,7316,273.0,Bonus,2025-09-23
17860,41129,62.0,REFERRAL,2025-08-01
24664,8076,344.0,Bonus,2025-03-02
4257,7009,361.0,Purchase,2025-03-26
22109,31576,96.0,Purchase,2025-07-28
3941,27050,57.0,Purchase,2026-01-06
16433,20929,377.0,Bonus,2025-09-19
5988,32994,55.0,Purchase,2025-05-14
9436,6260,148.0,Purchase,2025-11-13
21294,15784,346.0,Purchase,2025-07-14
13301,7695,175.0,Purchase,2025-05-28
221,22791,24.0,Bonus,
8074,4821,346.0,Bonus,2025-07-07
22939,32679,308.0,Purchase,2025-11-04
6511,33347,155.0,Bonus,2026-01-01
23542,28744,417.0,Purchase,2025-04-05
2238,47610,182.0,REFERRAL,2026-01-30
11759,38896,257.0,Referral,2025-06-16
22780,45012,428.0,,
7111,26905,201.0,Bonus,2025-03-02
6012,35056,476.0,Bonus,2025-06-04
1306,26002,172.0,Purchase,2025-05-10
7741,22833,154.0,Referral,2025-11-11
15406,47552,283.0,Referral,2025-11-20
3625,8976,232.0,Referral,2025-09-15
12105,5869,211.0,Bonus,2025-07-06
13376,35569,400.0,,2025-08-10
13279,26258,214.0,Bonus,
18800,12375,260.0,Purchase,2026-01-07
20032,11922,85.0,Purchase,2025-09-11
10540,5821,,Bonus,2025-03-17
1759,22037,452.0,Referral,2025-09-15
13451,40218,163.0,Purchase,2025-03-01
23499,7799,413.0,Purchase,2025-04-30
4164,36743,55.0,Purchase,2025-10-16
6703,41603,229.0,Referral,2026-02-01
7967,49148,388.0,Bonus,2025-09-02
11327,46889,263.0,Purchase,2025-04-26
11080,22672,347.0,Bonus,2025-05-28
11223,42449,420.0,Referral,2025-05-13
3993,25829,49.0,Referral,2025-07-29
15015,25524,317.0,Bonus,2025-07-14
12129,11484,10.0,Bonus,2025-08-11
20301,38039,354.0,BONUS,2026-01-26
21624,36228,230.0,Referral,2025-05-11
21916,43926,320.0,Bonus,2026-02-11
23439,7727,338.0,Bonus,2025-08-24
8873,44005,250.0,Purchase,2025-11-14
4028,27221,,Bonus,2025-05-27
8580,46601,411.0,Purchase,2025-03-30
7133,44182,336.0,Referral,2025-04-25
15694,4481,187.0,Purchase,2025-03-19
12181,29537,373.0,Bonus,2025-07-07
20367,13545,184.0,Bonus,2025-10-23
2764,42891,476.0,Purchase,2025-06-09
4681,43531,134.0,Bonus,2025-04-09
14528,18289,422.0,Purchase,2025-05-18
132,15266,239.0,,2025-08-07
15001,5663,474.0,Referral,2025-11-20
12276,38335,178.0,Purchase,2025-12-22
1366,25237,350.0,Referral,2025-05-11
10809,7547,446.0,Referral,2025-11-10
22306,42771,450.0,purchase,2025-12-28
15332,33337,142.0,Bonus,2025-06-13
14969,23316,377.0,Bonus,2025-07-20
16482,20948,113.0,Referral,2025-04-24
1626,8188,290.0,Referral,2025-11-16
24439,27797,161.0,Bonus,2025-03-05
6435,38541,112.0,Purchase,2025-12-27
17238,22701,458.0,Bonus,2025-11-10
9187,16199,30.0,Purchase,2025-09-02
23912,12971,353.0,Purchase,2025-10-24
17108,26104,199.0,Bonus,2025-11-14
13769,28326,388.0,Bonus,2025-09-21
1987,44987,44.0,Purchase,2025-11-06
7275,3829,277.0,Purchase,2025-03-30
22966,30291,309.0,BONUS,2025-09-11
2147,14576,466.0,Bonus,2025-10-31
24186,3052,223.0,,2025-11-01
1179,16590,356.0,referral,2026-01-08
21162,5450,144.0,Referral,2025-06-02
581,2958,,Purchase,2025-11-13
316,3530,476.0,Referral,2025-11-21
4529,12002,274.0,Purchase,2025-07-17
4157,6442,321.0,Referral,2025-10-08
23831,23125,328.0,Referral,2025-12-09
10001,21127,67.0,Referral,2025-09-25
15068,43747,346.0,Bonus,2025-04-15
6218,19029,109.0,Bonus,2026-01-04
6302,47151,67.0,Referral,2025-07-01
18241,42409,19.0,Purchase,2025-05-19
2542,15552,399.0,Purchase,2025-03-12
1017,19202,409.0,Referral,2025-08-28
11236,16861,312.0,Referral,2025-09-19
9835,11203,153.0,Referral,2025-07-09
9919,17483,314.0,,2025-07-13
7127,44453,65.0,Referral,2026-01-12
20658,5540,429.0,Referral,2025-11-23
5446,30563,278.0,Purchase,2025-05-24
15472,17586,19.0,Bonus,2025-09-02
19194,40623,300.0,Bonus,2025-11-16
7728,15058,195.0,Bonus,2026-02-20
7731,8520,250.0,Bonus,2025-12-12
15350,31526,183.0,Referral,2025-11-26
7920,30481,17.0,Referral,
9209,27782,410.0,Bonus,2025-10-14
14021,11667,42.0,Purchase,2025-04-09
5230,39032,419.0,Purchase,2025-07-28
16981,32637,229.0,Referral,2025-07-02
1013,8272,284.0,Bonus,2026-01-31
17020,5960,352.0,Referral,2025-08-18
16591,38332,283.0,Bonus,2025-08-27
12969,15878,30.0,Referral,2025-07-02
21770,34700,469.0,Purchase,2026-01-13
22565,17044,226.0,Purchase,2025-06-23
13814,46883,,Purchase,2025-04-17
10396,11374,123.0,Purchase,2025-11-16
2126,48343,498.0,Purchase,2025-04-21
10069,38436,204.0,Bonus,2025-03-21
1061,922,73.0,Referral,2025-09-02
18930,8397,128.0,Referral,2025-11-19
11205,34678,158.0,Purchase,2025-10-30
2242,47629,390.0,,2025-07-18
13778,34751,36.0,Purchase,2025-09-23
24713,15941,328.0,Purchase,2025-04-17
793,8881,309.0,Purchase,2025-04-10
7355,15408,40.0,Referral,2025-07-05
2776,45090,140.0,purchase,2025-12-08
8515,15729,,Bonus,2025-03-30
19570,39345,379.0,Purchase,2025-10-24
11714,38227,428.0,Purchase,2025-12-07
9061,23271,429.0,Bonus,2025-03-26
4616,30004,255.0,Purchase,2025-10-21
20652,47964,22.0,bonus,2025-03-27
8744,41176,,Bonus,2025-06-07
9941,15435,17.0,Bonus,2026-01-08
21453,42521,214.0,Bonus,2025-05-03
4936,46590,373.0,Bonus,2025-07-21
21340,15937,371.0,Referral,2025-12-25
2846,917,264.0,Purchase,2025-06-02
20654,38558,62.0,Purchase,2025-02-28
8494,2774,458.0,Purchase,2026-01-14
7443,40549,77.0,Referral,2025-04-05
14039,37075,101.0,Purchase,2025-07-08
24837,26167,155.0,Referral,2025-12-11
19772,48433,204.0,Referral,2025-09-24
532,26270,433.0,Referral,2025-10-02
7209,4325,21.0,Bonus,2025-08-09
15056,9352,147.0,BONUS,2025-08-05
23315,605,110.0,Bonus,2025-07-10
22008,16899,378.0,Purchase,2025-03-28
24194,3216,425.0,Referral,2026-02-09
13476,5567,498.0,Purchase,2025-10-31
24904,395,445.0,Bonus,2025-09-13
22919,31317,162.0,Purchase,2025-06-27
1966,27024,217.0,,2025-03-26
23827,28372,269.0,Bonus,2025-11-24
15367,40819,,Bonus,2025-11-25
8327,14516,58.0,Bonus,2025-08-24
11778,32139,,Bonus,2025-06-21
7466,46049,65.0,Referral,2026-01-18
8513,17697,399.0,Purchase,2025-10-23
18963,38498,162.0,purchase,2025-11-03
2754,46896,394.0,Purchase,2025-05-25
9700,16211,455.0,Purchase,2025-03-02
15264,38195,107.0,Bonus,2025-10-27
14709,30646,61.0,PURCHASE,2025-10-26
14827,32132,492.0,Purchase,
11279,5274,402.0,Purchase,2025-07-03
18522,35000,173.0,Referral,2025-09-01
18661,9827,76.0,Purchase,2025-11-15
6797,20028,295.0,Purchase,2025-11-23
920,10835,340.0,Bonus,
16155,36048,27.0,Purchase,2025-06-10
23627,19131,25.0,Bonus,2025-04-18
17733,31647,138.0,Referral,2025-11-07
3982,41591,385.0,Bonus,2025-10-19
9743,37012,43.0,,2025-03-12
19843,31370,,referral,2025-09-23
2512,47777,496.0,Referral,2025-05-29
1914,9042,166.0,,2025-04-06
21689,9541,433.0,Purchase,2025-10-24
14739,43208,102.0,Purchase,2025-06-27
4332,28189,295.0,Purchase,2025-05-31
23567,16666,59.0,Purchase,2025-07-07
22811,43502,288.0,Bonus,2025-05-05
10139,31813,48.0,Referral,2025-06-24
11505,23569,24.0,Bonus,2025-08-16
5625,35426,232.0,Referral,2025-06-20
16208,41628,353.0,Purchase,2025-09-17
19277,42549,407.0,Bonus,2025-06-14
6558,29172,,bonus,2025-05-30
14183,1182,116.0,REFERRAL,2025-03-04
3881,43422,443.0,Purchase,
173,22415,392.0,,2025-10-04
12511,4064,431.0,Purchase,2025-08-10
21366,9315,396.0,Bonus,2025-04-15
3162,25768,,Bonus,2025-06-12
1436,26754,202.0,Bonus,2025-04-12
3449,22825,243.0,purchase,2025-04-09
16382,25595,36.0,Purchase,2025-12-12
7992,23991,394.0,Bonus,2025-11-26
1761,35524,92.0,referral,2025-02-26
18367,24885,332.0,Purchase,2025-07-06
12015,47767,394.0,Referral,2025-09-25
7958,12355,52.0,Bonus,2025-04-23
14269,28491,411.0,Purchase,2025-05-10
5978,34734,452.0,Bonus,2025-12-26
11451,46064,482.0,Purchase,2025-10-26
10003,24556,479.0,Bonus,2025-07-29
23277,41766,226.0,Bonus,2025-11-25
20138,23551,242.0,Referral,2025-07-10
20152,15755,362.0,Purchase,2025-05-16
18098,48927,249.0,Bonus,2026-01-14
22370,26491,375.0,Purchase,2025-12-21
12591,27136,22.0,REFERRAL,2025-05-24
6885,46201,293.0,BONUS,2025-06-12
6694,25220,127.0,Bonus,2025-03-23
13120,38076,361.0,Purchase,2026-02-03
24787,18284,385.0,Bonus,
21510,26657,79.0,Referral,2025-08-04
1185,34427,140.0,REFERRAL,
566,43236,489.0,Referral,
1295,42132,,Bonus,2025-10-26
14405,23125,499.0,Purchase,2026-01-11
20401,8266,285.0,Purchase,2025-04-05
6690,34107,87.0,Referral,2025-11-20
4175,21666,90.0,Referral,2025-06-10
14085,23255,43.0,Purchase,2025-11-09
10144,46427,13.0,Referral,
11469,31996,434.0,referral,2025-03-21
8751,49664,437.0,Purchase,2025-09-21
9887,19977,367.0,Referral,2025-08-14
8602,7730,129.0,Referral,2026-02-04
21860,22921,,Bonus,2025-12-01
7063,48972,283.0,Referral,2026-01-01
15147,34518,103.0,Referral,2025-06-30
6889,16406,490.0,Purchase,2025-06-22
5553,36176,204.0,Purchase,2026-02-14
7116,12317,195.0,Bonus,2025-11-14
17203,19563,390.0,Referral,2025-06-19
20353,24487,485.0,Purchase,2025-12-15
616,46659,,Purchase,2025-12-22
7599,12034,264.0,Referral,2025-08-15
2286,20182,315.0,,2025-07-11
23292,10978,313.0,Referral,2026-02-24
1184,34781,308.0,Bonus,2025-03-04
3344,44396,442.0,Referral,2025-09-02
8089,33487,286.0,Referral,2025-06-22
21840,6189,470.0,Bonus,2026-02-12
23736,6793,76.0,Referral,2026-02-14
14663,3282,426.0,Referral,2026-02-23
12199,21030,332.0,Referral,2025-07-14
10226,8770,366.0,Bonus,2025-08-31
8652,40883,429.0,PURCHASE,2026-02-22
392,34892,75.0,REFERRAL,2025-04-26
11139,3011,480.0,Purchase,2025-12-23
10953,46009,481.0,Bonus,2025-11-01
5007,22379,414.0,REFERRAL,2025-11-29
12348,5713,271.0,Purchase,2025-05-30
21,6920,123.0,Bonus,2025-12-20
841,18898,416.0,Bonus,2025-09-27
12009,38748,28.0,Bonus,2025-11-30
5062,46019,165.0,Referral,2025-03-18
2465,30698,23.0,Referral,2025-09-14
17156,48226,161.0,Purchase,2025-04-16
13595,24085,155.0,Bonus,2025-11-03
23498,15882,410.0,Bonus,
9768,6913,420.0,Referral,2026-01-15
18491,10581,133.0,Referral,2026-02-05
4340,10939,288.0,Bonus,2025-12-04
14112,43291,,Bonus,2025-12-09
3041,49679,343.0,Referral,2025-05-26
23161,6185,472.0,Bonus,2025-11-03
24144,26518,461.0,Purchase,2025-03-25
3122,33528,105.0,Bonus,2025-10-11
18660,7705,,Referral,2025-07-01
7004,13171,,Bonus,2026-01-18
24442,14860,397.0,Bonus,2026-02-12
23433,35200,71.0,Bonus,2026-01-18
17462,48591,414.0,Purchase,2025-04-20
3517,24637,33.0,Referral,2026-01-18
15691,17321,72.0,Bonus,2025-10-09
15558,33090,389.0,Referral,2025-12-27
801,20367,125.0,Purchase,2025-10-18
14623,9052,361.0,Bonus,2025-08-07
24393,17119,181.0,Purchase,2025-07-31
6539,42788,49.0,Referral,2025-11-02
22092,13777,97.0,Referral,2025-03-15
6073,16671,118.0,Referral,2025-03-17
22786,19119,,Purchase,2025-08-09
18366,43497,317.0,Referral,2025-09-22
24667,46309,,Purchase,2025-09-23
1661,10518,222.0,Bonus,2025-10-02
5264,47799,250.0,Referral,2025-05-06
24067,5041,167.0,Bonus,2025-10-20
10604,18410,448.0,Bonus,2025-07-27
18940,37100,130.0,Referral,
3393,2301,59.0,Purchase,2025-10-15
23590,20524,234.0,Bonus,2025-10-26
19983,12522,481.0,Referral,2025-05-21
7308,37774,420.0,purchase,2025-10-27
15196,7550,480.0,Purchase,2025-05-08
18732,11674,,Purchase,2025-05-29
15931,8468,105.0,Purchase,2025-06-09
14602,10773,280.0,Bonus,2026-02-05
15332,33337,142.0,Bonus,2025-06-13
12846,25722,,Bonus,2025-09-13
14309,43347,119.0,Referral,2025-08-10
18296,36346,282.0,Purchase,2025-12-05
2081,36834,410.0,Referral,2025-06-04
10969,35456,426.0,Referral,2025-04-26
2700,1787,203.0,Purchase,2025-07-04
5760,42178,85.0,Referral,2025-04-26
24898,40952,443.0,Referral,2025-08-17
14921,26987,,Bonus,2025-03-09
21000,36150,366.0,Purchase,2025-10-10
9656,8300,335.0,Referral,
2791,28595,167.0,purchase,2025-04-15
1277,45725,38.0,referral,2025-08-24
3522,3026,406.0,Bonus,2025-09-10
11665,13485,251.0,Bonus,2026-01-20
6019,30770,437.0,Bonus,
3982,41591,385.0,Bonus,2025-10-19
23009,39175,226.0,PURCHASE,
7102,12701,62.0,Bonus,2026-02-02
15356,10684,284.0,Bonus,2026-02-20
6548,35791,472.0,Purchase,2026-02-04
13383,23502,302.0,Referral,2026-01-12
5592,48263,73.0,Purchase,2025-05-14
15980,13604,46.0,Referral,2025-05-29
15559,30597,99.0,Bonus,2025-04-20
7178,29072,497.0,Purchase,2026-01-20
3731,32921,150.0,Referral,
19076,5549,232.0,Bonus,2025-05-23
6261,38840,295.0,Referral,2025-03-18
2958,31730,432.0,Bonus,2025-09-27
5147,30189,28.0,Purchase,2025-12-05
23988,23486,424.0,Bonus,2025-11-25
21786,43222,64.0,Referral,2025-10-29
354,22873,389.0,Referral,
10182,43167,164.0,Referral,2025-12-23
7445,5348,421.0,Purchase,2025-08-16
24742,14567,494.0,Bonus,2025-09-24
13355,11467,235.0,Bonus,2025-08-09
11278,4033,73.0,Purchase,2025-08-23
8960,2298,422.0,Bonus,2025-06-10
24358,49004,479.0,,2025-08-22
2107,5449,88.0,Referral,2025-12-30
14685,30912,,Purchase,2025-09-15
16201,38009,500.0,Bonus,2026-01-09
18740,49923,415.0,Bonus,2026-01-15
13712,45882,236.0,Bonus,2025-04-29
12136,42609,152.0,Purchase,2025-04-14
24867,44679,226.0,Referral,2025-03-25
7649,12553,484.0,Referral,2025-12-27
9748,49893,457.0,Bonus,2025-06-01
8045,18014,86.0,Bonus,2025-10-09
12400,20353,349.0,Referral,2025-10-03
7508,8687,254.0,Purchase,2026-02-24
15963,10377,242.0,Bonus,
16238,381,150.0,,2025-05-07
21727,23008,106.0,Referral,2025-03-08
18189,18363,103.0,Referral,2025-10-18
20689,42247,408.0,Bonus,2025-05-07
2224,34932,221.0,Purchase,2025-10-23
10669,4225,465.0,Purchase,2025-08-29
7968,44407,25.0,Bonus,2025-03-28
18868,9263,468.0,Referral,2025-06-01
2058,32349,357.0,Purchase,2026-02-05
20337,8392,122.0,,2025-05-13
7566,23122,97.0,Referral,2025-12-23
23725,23277,133.0,Bonus,2025-04-03
22554,22991,187.0,Purchase,2025-07-12
16374,36534,463.0,Bonus,2025-05-23
18998,32614,207.0,Bonus,2025-11-12
5097,2245,186.0,Referral,2025-10-10
7031,27609,209.0,Purchase,2026-02-20
13939,33901,319.0,Referral,2026-02-01
22896,46295,255.0,BONUS,2025-10-06
21788,32487,104.0,Purchase,2025-03-29
4107,3437,345.0,Referral,2025-12-17
19252,29992,266.0,Referral,2025-03-15
22505,43920,428.0,Referral,2026-01-07
11034,47564,242.0,,2025-02-27
16684,31067,32.0,Referral,2025-07-03
23856,39591,89.0,Purchase,2025-07-01
2475,28137,208.0,Referral,2025-10-12
20668,10772,370.0,Bonus,2025-11-10
8346,39578,129.0,PURCHASE,2025-12-06
2423,47424,336.0,Referral,2025-03-02
16996,42619,482.0,Purchase,2025-06-03
9955,5829,125.0,bonus,2026-01-11
260,44403,333.0,Purchase,2025-06-27
7074,19866,305.0,Purchase,2025-06-24
8880,43281,120.0,Bonus,
13491,6671,189.0,Referral,2025-08-03
2607,35558,232.0,Bonus,2026-01-22
22196,48758,396.0,Purchase,2025-09-21
19436,21359,181.0,Referral,
5231,15978,53.0,Bonus,2025-06-29
15504,11602,139.0,Purchase,2025-07-20
13585,32945,237.0,Purchase,2025-03-10
9197,7029,441.0,Bonus,2025-06-29
20505,41082,93.0,Bonus,2025-07-10
11221,46121,431.0,Referral,2025-04-12
9807,32383,460.0,Referral,2025-04-14
6365,26361,60.0,Bonus,2026-02-06
17664,46646,358.0,,2026-01-05
3992,25330,155.0,Purchase,2025-04-18
3083,10202,229.0,Bonus,2025-04-23
7413,9416,400.0,,2025-09-03
22560,2412,338.0,Bonus,2025-07-24
13947,12109,,Bonus,2025-09-26
8037,34718,247.0,Purchase,2025-12-28
23262,31423,468.0,Referral,2025-11-13
9244,12086,179.0,Referral,2025-03-18
20677,27736,,Referral,2025-07-24
22311,9779,438.0,Bonus,2025-08-08
2025,35150,,Bonus,2025-03-27
4841,34205,31.0,Purchase,2026-01-24
11084,7539,58.0,Referral,2025-12-01
11671,47420,380.0,BONUS,2026-01-11
19633,2617,225.0,Purchase,2025-12-08
3214,4952,25.0,Bonus,2025-04-30
20616,34253,176.0,Purchase,2025-12-14
14448,33951,50.0,Referral,2025-05-22
22018,32916,377.0,Referral,2025-05-06
6410,47619,201.0,referral,2025-04-02
3398,39635,442.0,Bonus,2025-03-22
9723,45968,326.0,Purchase,2025-09-10
18970,32357,125.0,Purchase,2026-01-07
21029,7857,81.0,Bonus,2025-04-01
8287,25463,133.0,Bonus,2026-02-25
24121,14666,171.0,Bonus,2025-06-22
24529,46784,100.0,Purchase,2025-10-07
7694,5549,34.0,Bonus,2025-11-30
2692,31007,219.0,referral,2025-06-22
7614,44224,156.0,Purchase,2025-12-04
14119,28151,427.0,purchase,2025-08-10
21997,40076,223.0,Referral,2025-09-10
19055,30374,92.0,Purchase,2025-12-17
13478,24166,71.0,Purchase,2026-02-17
18334,29222,347.0,Bonus,2025-04-15
19527,14994,368.0,Purchase,2026-01-01
6290,7449,52.0,Referral,2025-10-24
10109,9078,233.0,purchase,2025-12-03
20722,37324,,,2026-01-07
9376,16567,245.0,Referral,2025-10-07
22266,44817,294.0,Bonus,2025-09-26
20901,7586,293.0,Purchase,2025-11-24
11864,41568,363.0,Referral,2025-03-02
24986,22325,154.0,Referral,2025-10-04
5304,8396,257.0,Bonus,
9805,39819,178.0,Bonus,2025-10-03
10649,48524,477.0,Bonus,2025-09-16
14415,22556,359.0,Bonus,2025-05-06
9023,33023,369.0,Bonus,2025-09-15
4088,24374,475.0,Referral,2025-06-02
5372,30243,,Bonus,2025-12-15
18572,7235,258.0,Bonus,2025-12-25
11765,7495,10.0,bonus,
22551,36405,161.0,PURCHASE,2025-07-13
82,23053,181.0,Purchase,2025-05-11
24623,15940,456.0,Purchase,2025-04-14
5903,20422,,Purchase,
4317,48213,448.0,Purchase,2025-08-04
13062,14758,352.0,Purchase,2025-08-30
9243,31445,15.0,Bonus,2026-01-18
19504,618,177.0,Purchase,2025-05-15
1455,6984,131.0,Bonus,2026-02-01
24193,24,179.0,Referral,2025-11-27
140,7933,332.0,Purchase,2025-09-20
22054,27828,227.0,Purchase,2025-09-16
3023,39899,236.0,Purchase,2025-04-19
7929,33451,160.0,Bonus,2025-08-13
8924,48872,114.0,Purchase,2026-02-18
14963,24184,352.0,bonus,2025-09-04
4934,39595,254.0,Bonus,2025-05-12
22586,15066,88.0,Bonus,2025-05-09
5401,27576,310.0,Referral,2025-10-25
21327,17443,,Referral,2025-07-06
3276,10108,,Bonus,2025-02-27
10507,5976,414.0,Referral,2025-05-12
9963,5214,69.0,Purchase,2026-01-09
3345,29847,22.0,Bonus,2026-01-23
11756,16831,335.0,Referral,2025-10-17
3470,38817,136.0,Referral,2025-09-24
1802,24898,,purchase,2025-04-13
8537,24467,437.0,Purchase,2025-03-31
19120,31191,357.0,Bonus,2025-05-31
17349,38992,253.0,Referral,2025-07-15
8197,38108,121.0,Referral,2025-07-22
10829,34997,407.0,Referral,2025-11-17
22213,30765,283.0,Bonus,2025-11-27
13231,16674,58.0,Bonus,2026-01-01
7241,4106,134.0,Purchase,2025-09-20
20122,31975,122.0,Bonus,2025-04-08
3526,1822,391.0,Bonus,2026-02-19
15415,14874,336.0,Purchase,2025-12-26
362,9469,27.0,bonus,2026-02-22
19579,28269,457.0,Referral,2025-11-06
14611,31338,440.0,Referral,2025-11-09
13526,4662,312.0,Bonus,
9810,3890,306.0,Referral,
1943,29874,154.0,Purchase,2025-07-02
343,978,443.0,Bonus,2026-01-11
11965,24308,169.0,Referral,2025-11-03
20427,27978,207.0,Purchase,2025-04-16
23224,10485,11.0,Purchase,2026-01-26
24552,45844,49.0,BONUS,2025-08-06
24695,37768,473.0,Bonus,2025-04-26
6441,43741,68.0,Referral,2026-01-14
13956,40777,13.0,Bonus,
22305,37094,274.0,Bonus,2025-04-03
7208,7466,161.0,Purchase,2025-04-19
19582,46018,98.0,Bonus,2025-03-16
24665,11469,199.0,Purchase,2025-06-15
19664,2626,242.0,Purchase,2026-02-13
19465,12368,154.0,Bonus,2025-06-10
17305,24642,439.0,Bonus,2025-12-15
12640,7245,285.0,Referral,2025-08-30
17952,20801,48.0,Referral,2025-11-08
24909,12417,261.0,Purchase,2025-10-29
21371,31860,173.0,Purchase,2025-07-27
15210,10357,77.0,Referral,2025-04-23
16421,25582,,Bonus,2025-05-16
15687,48414,188.0,Purchase,2025-11-10
21035,25500,261.0,Referral,2025-03-27
18243,20460,148.0,Purchase,2026-01-15
20849,7988,255.0,Bonus,2025-03-30
5440,30269,299.0,Referral,2025-12-01
11858,48945,141.0,,2025-06-05
16076,46721,305.0,Bonus,2025-10-05
14211,273,272.0,Referral,2025-08-03
18171,38746,190.0,Bonus,2025-12-08
17565,12479,352.0,Bonus,2025-10-26
14780,5238,94.0,Purchase,2025-10-08
841,18898,416.0,Bonus,2025-09-27
1141,13197,401.0,Purchase,2025-08-22
11209,44022,216.0,Purchase,2025-04-29
14097,16066,380.0,Bonus,2025-02-26
22825,17749,280.0,Bonus,2025-03-01
13782,32969,417.0,Purchase,2025-04-02
2773,27231,154.0,Referral,2026-02-09
3847,29081,52.0,Purchase,2025-10-27
13250,4835,447.0,Bonus,2025-04-01
10807,42585,412.0,Bonus,2026-02-18
24991,31526,110.0,Bonus,2026-02-16
13765,26808,266.0,Purchase,2025-04-24
16982,7724,440.0,Bonus,2025-04-13
24642,31932,,Referral,2025-06-27
11141,2711,,Bonus,2025-02-28
2488,46396,375.0,Referral,2025-10-25
15921,28040,320.0,Bonus,2025-11-12
4876,18437,209.0,Purchase,2025-07-06
9090,22906,126.0,Referral,2025-07-04
16261,9847,92.0,,2025-08-03
19695,48843,464.0,Referral,2026-02-16
14058,44949,230.0,Purchase,2026-02-07
13680,38833,26.0,Bonus,2025-04-30
14005,37656,489.0,bonus,2025-04-04
4394,1555,47.0,Bonus,2026-01-13
17753,20176,444.0,Purchase,2025-06-28
19232,1465,442.0,Bonus,2025-06-24
17517,41018,233.0,Purchase,2025-07-14
12644,21206,299.0,Bonus,2026-02-15
24099,10199,88.0,Referral,2025-12-03
4626,29717,442.0,Bonus,2025-07-10
24443,4922,39.0,Purchase,2025-03-14
9783,3019,193.0,Bonus,2026-02-23
24781,30046,62.0,Purchase,2025-07-19
15222,43861,,Purchase,2025-09-09
19471,5199,116.0,Referral,2025-07-02
4914,16100,56.0,Purchase,
11372,48852,270.0,Purchase,2025-06-09
27,3157,375.0,Purchase,2025-03-02
14056,25579,101.0,Referral,2025-09-16
9200,34855,169.0,,2025-07-24
9437,40497,131.0,Bonus,2025-11-14
3920,15516,41.0,Bonus,2026-02-22
9873,24829,156.0,Bonus,2025-10-31
22537,28888,475.0,Bonus,
10903,33590,240.0,Referral,2025-06-26
8779,30486,13.0,Referral,2025-03-29
16815,26933,159.0,Bonus,2025-11-19
15019,17650,382.0,Purchase,2025-05-15
287,22970,423.0,Bonus,2025-04-05
10260,1958,284.0,Bonus,2025-11-22
6461,47249,,Bonus,2025-04-05
1463,8913,136.0,Purchase,2025-11-30
22150,20258,372.0,,2025-03-04
18888,1145,438.0,Referral,2025-05-26
22737,40995,43.0,Purchase,2025-11-07
10026,12956,422.0,Referral,2025-03-20
2969,45676,414.0,Bonus,2025-08-15
